Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
NKAP	1	0	0	0	0	1	1	1
NLRP10	0	1	0	0	0	1	1	1
NLRP12	1	0	0	0	0	1	1	1
NLRP13	1	0	0	0	0	1	1	1
NME1	1	0	0	0	0	1	1	1
NMNAT2	1	0	0	0	0	1	1	1
NMS	0	1	0	0	0	1	1	1
NOC4L	1	0	0	0	0	1	1	1
NOL4L	1	0	0	0	0	1	1	1
NOL8	1	0	0	0	0	1	1	1
NOMO2	1	0	0	0	0	1	1	1
NOP56	1	0	0	0	0	1	1	1
NOTO	1	0	0	0	0	1	1	1
NOX3	1	0	0	0	0	1	1	1
NPBWR1	1	0	0	0	0	1	1	1
NRD1	1	0	0	0	0	1	1	1
NRG2	1	0	0	0	0	1	1	1
NRG3	1	0	0	0	0	1	1	1
NT5C1B	1	0	0	0	0	1	1	1
NT5DC2	1	0	0	0	0	1	1	1
NTHL1	1	0	0	0	0	1	1	1
NTM	1	0	0	0	0	1	1	1
NTSR1	1	0	0	0	0	1	1	1
NUBP1	1	0	0	0	0	1	1	1
NUDCD2	1	0	0	0	0	1	1	1
NUDT1	1	0	0	0	0	1	1	1
NUDT10	1	0	0	0	0	1	1	1
NUFIP2	1	0	0	0	0	1	1	1
NUP107	1	0	0	0	0	1	1	1
NUP214	1	0	0	0	0	1	1	1
NUP88	1	0	0	0	0	1	1	1
NUS1	1	0	0	0	0	1	1	1
NVL	0	0	0	0	1	1	1	1
NXF1	1	0	0	0	0	1	1	1
OAZ2	1	0	0	0	0	1	1	1
OBP2A	0	0	0	1	0	1	1	1
OBP2B	1	0	0	0	0	1	1	1
ODF3L2	1	0	0	0	0	1	1	1
OGFOD2	1	0	0	0	0	1	1	1
OGG1	1	0	0	0	0	1	1	1
OIP5	1	0	0	0	0	1	1	1
OLFM3	1	0	0	0	0	1	1	1
OLFML2B	1	0	0	0	0	1	1	1
OMG	1	0	0	0	0	1	1	1
ONECUT3	1	0	0	0	0	1	1	1
OPCML	0	0	0	0	1	1	1	1
OPN1SW	0	1	0	0	0	1	1	1
OPN4	1	0	0	0	0	1	1	1
OPRK1	1	0	0	0	0	1	1	1
OR52A1	1	0	0	0	0	1	1	1
OR5M3	0	1	0	0	0	1	1	1
OR6C4	0	0	0	0	1	1	1	1
ORAOV1	1	0	0	0	0	1	1	1
OSBPL11	0	1	0	0	0	1	1	1
OSCP1	1	0	0	0	0	1	1	1
OTOF	1	0	0	0	0	1	1	1
OTP	1	0	0	0	0	1	1	1
OXA1L	0	1	0	0	0	1	1	1
P2RY13	1	0	0	0	0	1	1	1
PACRG	1	0	0	0	0	1	1	1
PAEP	1	0	0	0	0	1	1	1
PAIP1	1	0	0	0	0	1	1	1
PAOX	1	0	0	0	0	1	1	1
PARP1	1	0	0	0	0	1	1	1
PARP14	1	0	0	0	0	1	1	1
PATL1	1	0	0	0	0	1	1	1
PATZ1	1	0	0	0	0	1	1	1
PCBP2	1	0	0	0	0	1	1	1
PCED1A	1	0	0	0	0	1	1	1
PCMT1	1	0	0	0	0	1	1	1
PCSK2	0	1	0	0	0	1	1	1
PDCD2	1	0	0	0	0	1	1	1
PDCL	1	0	0	0	0	1	1	1
PDE12	1	0	0	0	0	1	1	1
PDE3A	1	0	0	0	0	1	1	1
PDE6A	1	0	0	0	0	1	1	1
PDGFD	1	0	0	0	0	1	1	1
PDLIM3	0	0	0	0	1	1	1	1
PDRG1	1	0	0	0	0	1	1	1
PDX1	1	0	0	0	0	1	1	1
PDZD8	1	0	0	0	0	1	1	1
PELI3	0	1	0	0	0	1	1	1
PENK	1	0	0	0	0	1	1	1
PEX11B	1	0	0	0	0	1	1	1
PEX13	1	0	0	0	0	1	1	1
PEX16	0	0	0	1	0	1	1	1
PFDN1	1	0	0	0	0	1	1	1
PFDN6	1	0	0	0	0	1	1	1
PGLYRP4	1	0	0	0	0	1	1	1
PGM1	1	0	0	0	0	1	1	1
PGRMC1	1	0	0	0	0	1	1	1
PHF2	1	0	0	0	0	1	1	1
PHKG2	1	0	0	0	0	1	1	1
PHYKPL	1	0	0	0	0	1	1	1
PIF1	1	0	0	0	0	1	1	1
PIGO	1	0	0	0	0	1	1	1
PIH1D2	1	0	0	0	0	1	1	1
PIK3C3	1	0	0	0	0	1	1	1
PIK3CG	1	0	0	0	0	1	1	1
PIK3R4	1	0	0	0	0	1	1	1
PIM1	1	0	0	0	0	1	1	1
PIN4	1	0	0	0	0	1	1	1
PIP5K1A	1	0	0	0	0	1	1	1
PIP5KL1	1	0	0	0	0	1	1	1
PITPNB	1	0	0	0	0	1	1	1
PKD1L3	1	0	0	0	0	1	1	1
PLA2G12B	1	0	0	0	0	1	1	1
PLA2G2D	1	0	0	0	0	1	1	1
PLA2G2E	1	0	0	0	0	1	1	1
PLCXD3	1	0	0	0	0	1	1	1
PLD5	1	0	0	0	0	1	1	1
PLEKHA3	1	0	0	0	0	1	1	1
PLG	1	0	0	0	0	1	1	1
PLOD3	1	0	0	0	0	1	1	1
PLXNB3	1	0	0	0	0	1	1	1
PLXND1	1	0	0	0	0	1	1	1
PMEPA1	1	0	0	0	0	1	1	1
PMM1	1	0	0	0	0	1	1	1
PMP2	1	0	0	0	0	1	1	1
PMPCA	1	0	0	0	0	1	1	1
PNLIPRP1	1	0	0	0	0	1	1	1
PNPLA5	0	0	0	1	0	1	1	1
PNPLA6	1	0	0	0	0	1	1	1
PNPT1	1	0	0	0	0	1	1	1
POF1B	1	0	0	0	0	1	1	1
POFUT1	1	0	0	0	0	1	1	1
POLE4	0	1	0	0	0	1	1	1
POLG	1	0	0	0	0	1	1	1
POLM	1	0	0	0	0	1	1	1
POLR2F	1	0	0	0	0	1	1	1
POLR2J	1	0	0	0	0	1	1	1
POLR2L	1	0	0	0	0	1	1	1
POLR3C	1	0	0	0	0	1	1	1
PORCN	1	0	0	0	0	1	1	1
POTEM	1	0	0	0	0	1	1	1
POU3F2	1	0	0	0	0	1	1	1
PPA1	1	0	0	0	0	1	1	1
PPAPDC3	1	0	0	0	0	1	1	1
PPID	1	0	0	0	0	1	1	1
PPM1D	1	0	0	0	0	1	1	1
PPM1E	1	0	0	0	0	1	1	1
PPME1	1	0	0	0	0	1	1	1
PPP1CB	1	0	0	0	0	1	1	1
PPP1R21	0	1	0	0	0	1	1	1
PPP2R4	1	0	0	0	0	1	1	1
PPWD1	0	1	0	0	0	1	1	1
PRAMEF18	1	0	0	0	0	1	1	1
PRAMEF20	1	0	0	0	0	1	1	1
PRDM14	1	0	0	0	0	1	1	1
PRG4	1	0	0	0	0	1	1	1
PRKAA1	1	0	0	0	0	1	1	1
PRKAB2	1	0	0	0	0	1	1	1
PRKAG3	1	0	0	0	0	1	1	1
PRKCSH	1	0	0	0	0	1	1	1
PRKDC	1	0	0	0	0	1	1	1
PRLHR	1	0	0	0	0	1	1	1
PRMT3	1	0	0	0	0	1	1	1
PROZ	1	0	0	0	0	1	1	1
PRPF4B	1	0	0	0	0	1	1	1
PRRT3	1	0	0	0	0	1	1	1
PRRX1	1	0	0	0	0	1	1	1
PRSS12	1	0	0	0	0	1	1	1
PRSS21	1	0	0	0	0	1	1	1
PRSS36	1	0	0	0	0	1	1	1
PRSS55	1	0	0	0	0	1	1	1
PRTFDC1	1	0	0	0	0	1	1	1
PRTG	1	0	0	0	0	1	1	1
PSAPL1	1	0	0	0	0	1	1	1
PSG4	1	0	0	0	0	1	1	1
PSG5	1	0	0	0	0	1	1	1
PSG9	1	0	0	0	0	1	1	1
PSMA8	1	0	0	0	0	1	1	1
PSMD10	1	0	0	0	0	1	1	1
PSMD11	1	0	0	0	0	1	1	1
PSMD12	1	0	0	0	0	1	1	1
PSMD4	1	0	0	0	0	1	1	1
PSMD6	1	0	0	0	0	1	1	1
PTCH2	1	0	0	0	0	1	1	1
PTDSS1	1	0	0	0	0	1	1	1
PTEN	1	0	0	0	0	1	1	1
PTGDR	1	0	0	0	0	1	1	1
PTPRN	1	0	0	0	0	1	1	1
PTRF	1	0	0	0	0	1	1	1
PTRHD1	1	0	0	0	0	1	1	1
PTX3	1	0	0	0	0	1	1	1
PVRL4	1	0	0	0	0	1	1	1
PWWP2A	1	0	0	0	0	1	1	1
PXMP2	1	0	0	0	0	1	1	1
PYGO2	1	0	0	0	0	1	1	1
QPCTL	1	0	0	0	0	1	1	1
RAB21	1	0	0	0	0	1	1	1
RAB39B	1	0	0	0	0	1	1	1
RAB3GAP2	1	0	0	0	0	1	1	1
RABL2B	1	0	0	0	0	1	1	1
RAD23A	0	1	0	0	0	1	1	1
RAD51D	1	0	0	0	0	1	1	1
RAD9B	0	1	0	0	0	1	1	1
RAN	1	0	0	0	0	1	1	1
RANBP10	1	0	0	0	0	1	1	1
RAP2A	0	1	0	0	0	1	1	1
RAPSN	1	0	0	0	0	1	1	1
RASA1	1	0	0	0	0	1	1	1
RASAL3	1	0	0	0	0	1	1	1
RASGRF1	1	0	0	0	0	1	1	1
RASL11B	1	0	0	0	0	1	1	1
RAVER2	1	0	0	0	0	1	1	1
RBAK-RBAKDN	0	0	0	1	0	1	1	1
RBBP7	1	0	0	0	0	1	1	1
RBM15	1	0	0	0	0	1	1	1
RBM28	1	0	0	0	0	1	1	1
RBM3	1	0	0	0	0	1	1	1
RBM38	1	0	0	0	0	1	1	1
RBM41	0	0	0	1	0	1	1	1
RBM45	1	0	0	0	0	1	1	1
RBM4B	1	0	0	0	0	1	1	1
RBMX2	1	0	0	0	0	1	1	1
RBP1	1	0	0	0	0	1	1	1
RCHY1	1	0	0	0	0	1	1	1
RCVRN	1	0	0	0	0	1	1	1
RDH16	1	0	0	0	0	1	1	1
RDH8	1	0	0	0	0	1	1	1
REC8	1	0	0	0	0	1	1	1
RELN	1	0	0	0	0	1	1	1
REPS1	1	0	0	0	0	1	1	1
RESP18	1	0	0	0	0	1	1	1
RFC2	1	0	0	0	0	1	1	1
RFPL1	1	0	0	0	0	1	1	1
RFX5	1	0	0	0	0	1	1	1
RGL2	1	0	0	0	0	1	1	1
RGP1	1	0	0	0	0	1	1	1
RGPD3	1	0	0	0	0	1	1	1
RGPD4	1	0	0	0	0	1	1	1
RGS1	1	0	0	0	0	1	1	1
RGS16	1	0	0	0	0	1	1	1
RGS7BP	1	0	0	0	0	1	1	1
RIC8A	0	1	0	0	0	1	1	1
RIMBP3	1	0	0	0	0	1	1	1
RIN1	1	0	0	0	0	1	1	1
RIPK3	1	0	0	0	0	1	1	1
RIPK4	1	0	0	0	0	1	1	1
RIPPLY3	1	0	0	0	0	1	1	1
RLBP1	1	0	0	0	0	1	1	1
RLTPR	1	0	0	0	0	1	1	1
RNASEH1	1	0	0	0	0	1	1	1
RNASEK	1	0	0	0	0	1	1	1
RNF19B	1	0	0	0	0	1	1	1
RNF40	1	0	0	0	0	1	1	1
RNF43	1	0	0	0	0	1	1	1
RNFT2	1	0	0	0	0	1	1	1
RNLS	1	0	0	0	0	1	1	1
RNPC3	1	0	0	0	0	1	1	1
ROBO3	1	0	0	0	0	1	1	1
RORC	1	0	0	0	0	1	1	1
RP11-108O10.8	0	0	0	1	0	1	1	1
RP2	1	0	0	0	0	1	1	1
RPL19	1	0	0	0	0	1	1	1
RPL23	1	0	0	0	0	1	1	1
RPL23A	1	0	0	0	0	1	1	1
RPL27	1	0	0	0	0	1	1	1
RPL32	1	0	0	0	0	1	1	1
RPL36A	1	0	0	0	0	1	1	1
RPL37A	0	0	0	1	0	1	1	1
RPL7	1	0	0	0	0	1	1	1
RPL9	1	0	0	0	0	1	1	1
RPP30	0	1	0	0	0	1	1	1
RPP40	1	0	0	0	0	1	1	1
RPS14	1	0	0	0	0	1	1	1
RPS20	1	0	0	0	0	1	1	1
RPS27L	1	0	0	0	0	1	1	1
RPS4X	1	0	0	0	0	1	1	1
RPS7	1	0	0	0	0	1	1	1
RRAD	1	0	0	0	0	1	1	1
RRM2	0	0	0	1	0	1	1	1
RRNAD1	1	0	0	0	0	1	1	1
RSAD1	1	0	0	0	0	1	1	1
RSPH3	1	0	0	0	0	1	1	1
RSPH4A	0	1	0	0	0	1	1	1
RTFDC1	1	0	0	0	0	1	1	1
RTP4	1	0	0	0	0	1	1	1
RUNDC3B	1	0	0	0	0	1	1	1
S100A3	1	0	0	0	0	1	1	1
S100A7A	1	0	0	0	0	1	1	1
S1PR1	1	0	0	0	0	1	1	1
SAA1	1	0	0	0	0	1	1	1
SAA2	1	0	0	0	0	1	1	1
SAAL1	0	0	0	1	0	1	1	1
SALL2	1	0	0	0	0	1	1	1
SAMD11	1	0	0	0	0	1	1	1
SAP18	1	0	0	0	0	1	1	1
SAP30BP	1	0	0	0	0	1	1	1
SART3	1	0	0	0	0	1	1	1
SASS6	0	0	0	0	1	1	1	1
SAV1	1	0	0	0	0	1	1	1
SBK2	1	0	0	0	0	1	1	1
SCD5	1	0	0	0	0	1	1	1
SCG3	1	0	0	0	0	1	1	1
SCIN	1	0	0	0	0	1	1	1
SCRT1	1	0	0	0	0	1	1	1
SDCCAG8	1	0	0	0	0	1	1	1
SDHAF3	1	0	0	0	0	1	1	1
SEC14L3	0	0	0	0	1	1	1	1
SEC14L5	1	0	0	0	0	1	1	1
SEC62	1	0	0	0	0	1	1	1
SECISBP2	1	0	0	0	0	1	1	1
SELK	1	0	0	0	0	1	1	1
SELL	0	1	0	0	0	1	1	1
SEMA3E	1	0	0	0	0	1	1	1
SEMA4F	1	0	0	0	0	1	1	1
SEP15	1	0	0	0	0	1	1	1
SEPSECS	1	0	0	0	0	1	1	1
SEPT12	1	0	0	0	0	1	1	1
SEPT14	1	0	0	0	0	1	1	1
SERHL2	0	1	0	0	0	1	1	1
SERPINA10	0	1	0	0	0	1	1	1
SERPINA5	1	0	0	0	0	1	1	1
SERPINA7	1	0	0	0	0	1	1	1
SERPINB2	1	0	0	0	0	1	1	1
SERPINB9	1	0	0	0	0	1	1	1
SERPING1	1	0	0	0	0	1	1	1
SETD1B	1	0	0	0	0	1	1	1
SETD6	1	0	0	0	0	1	1	1
SETDB1	1	0	0	0	0	1	1	1
SF3A3	1	0	0	0	0	1	1	1
SF3B2	1	0	0	0	0	1	1	1
SF3B6	0	1	0	0	0	1	1	1
SFPQ	1	0	0	0	0	1	1	1
SFRP1	1	0	0	0	0	1	1	1
SFSWAP	1	0	0	0	0	1	1	1
SFTPA2	1	0	0	0	0	1	1	1
SGK494	0	1	0	0	0	1	1	1
SGPP1	1	0	0	0	0	1	1	1
SGTB	1	0	0	0	0	1	1	1
SH2D2A	1	0	0	0	0	1	1	1
SH3BGRL	1	0	0	0	0	1	1	1
SH3BP1	1	0	0	0	0	1	1	1
SHCBP1L	1	0	0	0	0	1	1	1
SHD	1	0	0	0	0	1	1	1
SHE	1	0	0	0	0	1	1	1
SHISA7	1	0	0	0	0	1	1	1
SHISA9	1	0	0	0	0	1	1	1
SHROOM3	1	0	0	0	0	1	1	1
SIN3B	1	0	0	0	0	1	1	1
SIRPB1	1	0	0	0	0	1	1	1
SIRT4	1	0	0	0	0	1	1	1
SIX2	1	0	0	0	0	1	1	1
SKA1	1	0	0	0	0	1	1	1
SKI	1	0	0	0	0	1	1	1
SLC10A2	1	0	0	0	0	1	1	1
SLC10A4	1	0	0	0	0	1	1	1
SLC12A3	1	0	0	0	0	1	1	1
SLC12A6	1	0	0	0	0	1	1	1
SLC17A6	1	0	0	0	0	1	1	1
SLC20A1	1	0	0	0	0	1	1	1
SLC22A1	1	0	0	0	0	1	1	1
SLC22A7	1	0	0	0	0	1	1	1
SLC22A8	1	0	0	0	0	1	1	1
SLC22A9	1	0	0	0	0	1	1	1
SLC23A1	1	0	0	0	0	1	1	1
SLC25A24	1	0	0	0	0	1	1	1
SLC25A27	1	0	0	0	0	1	1	1
SLC25A38	1	0	0	0	0	1	1	1
SLC26A1	1	0	0	0	0	1	1	1
SLC26A11	1	0	0	0	0	1	1	1
SLC26A4	1	0	0	0	0	1	1	1
SLC2A11	1	0	0	0	0	1	1	1
SLC2A4	1	0	0	0	0	1	1	1
SLC30A1	1	0	0	0	0	1	1	1
SLC30A4	0	1	0	0	0	1	1	1
SLC35B1	1	0	0	0	0	1	1	1
SLC35F5	1	0	0	0	0	1	1	1
SLC36A2	1	0	0	0	0	1	1	1
SLC36A3	0	0	0	1	0	1	1	1
SLC37A4	1	0	0	0	0	1	1	1
SLC38A2	1	0	0	0	0	1	1	1
SLC39A3	1	0	0	0	0	1	1	1
SLC3A2	1	0	0	0	0	1	1	1
SLC43A3	1	0	0	0	0	1	1	1
SLC45A2	1	0	0	0	0	1	1	1
SLC46A1	1	0	0	0	0	1	1	1
SLC4A1AP	1	0	0	0	0	1	1	1
SLC4A3	1	0	0	0	0	1	1	1
SLC5A2	1	0	0	0	0	1	1	1
SLC5A4	1	0	0	0	0	1	1	1
SLC5A5	1	0	0	0	0	1	1	1
SLC5A7	1	0	0	0	0	1	1	1
SLC5A9	1	0	0	0	0	1	1	1
SLC6A13	1	0	0	0	0	1	1	1
SLC6A8	1	0	0	0	0	1	1	1
SLC7A11	1	0	0	0	0	1	1	1
SLC7A3	1	0	0	0	0	1	1	1
SLC7A6OS	1	0	0	0	0	1	1	1
SLC9A9	1	0	0	0	0	1	1	1
SLCO4C1	1	0	0	0	0	1	1	1
SLCO5A1	1	0	0	0	0	1	1	1
SLCO6A1	1	0	0	0	0	1	1	1
SLFN14	1	0	0	0	0	1	1	1
SLIT1	1	0	0	0	0	1	1	1
SLIT2	1	0	0	0	0	1	1	1
SLX4	1	0	0	0	0	1	1	1
SMAD7	1	0	0	0	0	1	1	1
SMC4	1	0	0	0	0	1	1	1
SMEK1	1	0	0	0	0	1	1	1
SMEK2	0	1	0	0	0	1	1	1
SMIM24	1	0	0	0	0	1	1	1
SMIM7	1	0	0	0	0	1	1	1
SMNDC1	1	0	0	0	0	1	1	1
SMYD3	1	0	0	0	0	1	1	1
SMYD4	1	0	0	0	0	1	1	1
SNAPC1	1	0	0	0	0	1	1	1
SNRPA	1	0	0	0	0	1	1	1
SNX19	1	0	0	0	0	1	1	1
SNX22	1	0	0	0	0	1	1	1
SNX24	1	0	0	0	0	1	1	1
SNX33	1	0	0	0	0	1	1	1
SOX11	1	0	0	0	0	1	1	1
SOX12	1	0	0	0	0	1	1	1
SP3	0	0	0	0	1	1	1	1
SPACA1	1	0	0	0	0	1	1	1
SPACA7	1	0	0	0	0	1	1	1
SPATA17	1	0	0	0	0	1	1	1
SPATA24	1	0	0	0	0	1	1	1
SPCS2	1	0	0	0	0	1	1	1
SPDYE3	0	1	0	0	0	1	1	1
SPIN4	1	0	0	0	0	1	1	1
SPINK2	1	0	0	0	0	1	1	1
SPRTN	1	0	0	0	0	1	1	1
SPRYD4	1	0	0	0	0	1	1	1
SPRYD7	1	0	0	0	0	1	1	1
SRF	1	0	0	0	0	1	1	1
SRM	1	0	0	0	0	1	1	1
SRRM4	1	0	0	0	0	1	1	1
SRSF1	1	0	0	0	0	1	1	1
SRSF6	1	0	0	0	0	1	1	1
SRSF7	0	1	0	0	0	1	1	1
SSC5D	1	0	0	0	0	1	1	1
SSR2	1	0	0	0	0	1	1	1
SSR3	1	0	0	0	0	1	1	1
SSR4	1	0	0	0	0	1	1	1
SSSCA1	0	1	0	0	0	1	1	1
SSX5	1	0	0	0	0	1	1	1
ST7	1	0	0	0	0	1	1	1
ST7L	1	0	0	0	0	1	1	1
ST8SIA4	0	1	0	0	0	1	1	1
STAM2	1	0	0	0	0	1	1	1
STAMBP	1	0	0	0	0	1	1	1
STAP1	1	0	0	0	0	1	1	1
STAR	1	0	0	0	0	1	1	1
STC1	0	0	0	1	0	1	1	1
STK19	1	0	0	0	0	1	1	1
STXBP3	1	0	0	0	0	1	1	1
SUGP1	0	0	0	0	1	1	1	1
SULT1E1	1	0	0	0	0	1	1	1
SURF6	1	0	0	0	0	1	1	1
SYF2	1	0	0	0	0	1	1	1
SYT10	1	0	0	0	0	1	1	1
SYVN1	1	0	0	0	0	1	1	1
T	1	0	0	0	0	1	1	1
TAAR2	0	0	0	0	1	1	1	1
TAF11	1	0	0	0	0	1	1	1
TAF13	1	0	0	0	0	1	1	1
TAF7	1	0	0	0	0	1	1	1
TAF7L	1	0	0	0	0	1	1	1
TAP1	1	0	0	0	0	1	1	1
TAS1R1	1	0	0	0	0	1	1	1
TAT	1	0	0	0	0	1	1	1
TATDN2	0	1	0	0	0	1	1	1
TAZ	1	0	0	0	0	1	1	1
TBC1D10A	1	0	0	0	0	1	1	1
TBC1D10C	1	0	0	0	0	1	1	1
TBC1D17	1	0	0	0	0	1	1	1
TBC1D3B	1	0	0	0	0	1	1	1
TBC1D3F	1	0	0	0	0	1	1	1
TBKBP1	1	0	0	0	0	1	1	1
TBL3	1	0	0	0	0	1	1	1
TBP	0	1	0	0	0	1	1	1
TBRG1	0	1	0	0	0	1	1	1
TBX2	1	0	0	0	0	1	1	1
TCEB2	1	0	0	0	0	1	1	1
TCF19	1	0	0	0	0	1	1	1
TCF23	1	0	0	0	0	1	1	1
TCF7	1	0	0	0	0	1	1	1
TCHHL1	1	0	0	0	0	1	1	1
TCHP	1	0	0	0	0	1	1	1
TCN1	0	0	0	0	1	1	1	1
TDGF1	1	0	0	0	0	1	1	1
TDRD5	0	0	0	1	0	1	1	1
TECRL	1	0	0	0	0	1	1	1
TEK	1	0	0	0	0	1	1	1
TEKT2	1	0	0	0	0	1	1	1
TF	1	0	0	0	0	1	1	1
TFAP2C	0	1	0	0	0	1	1	1
TFAP2D	1	0	0	0	0	1	1	1
TFIP11	0	0	0	1	0	1	1	1
TGFB3	1	0	0	0	0	1	1	1
TGM1	0	0	0	0	1	1	1	1
TGOLN2	1	0	0	0	0	1	1	1
TGS1	1	0	0	0	0	1	1	1
TH	1	0	0	0	0	1	1	1
THAP1	0	0	0	0	1	1	1	1
THAP10	1	0	0	0	0	1	1	1
THAP2	1	0	0	0	0	1	1	1
THBS3	1	0	0	0	0	1	1	1
THG1L	1	0	0	0	0	1	1	1
THNSL2	1	0	0	0	0	1	1	1
THRSP	1	0	0	0	0	1	1	1
TIFAB	1	0	0	0	0	1	1	1
TIGD1	1	0	0	0	0	1	1	1
TIMM17A	1	0	0	0	0	1	1	1
TIMM22	1	0	0	0	0	1	1	1
TIMP1	1	0	0	0	0	1	1	1
TKTL1	0	0	0	0	1	1	1	1
TLR4	1	0	0	0	0	1	1	1
TM2D2	1	0	0	0	0	1	1	1
TM2D3	1	0	0	0	0	1	1	1
TM4SF20	1	0	0	0	0	1	1	1
TM6SF2	1	0	0	0	0	1	1	1
TMC2	0	1	0	0	0	1	1	1
TMCO2	1	0	0	0	0	1	1	1
TMCO6	1	0	0	0	0	1	1	1
TMED2	1	0	0	0	0	1	1	1
TMEM120B	1	0	0	0	0	1	1	1
TMEM128	0	1	0	0	0	1	1	1
TMEM132A	1	0	0	0	0	1	1	1
TMEM171	1	0	0	0	0	1	1	1
TMEM18	1	0	0	0	0	1	1	1
TMEM207	1	0	0	0	0	1	1	1
TMEM215	1	0	0	0	0	1	1	1
TMEM216	1	0	0	0	0	1	1	1
TMEM220	0	0	0	1	0	1	1	1
TMEM236	1	0	0	0	0	1	1	1
TMEM242	1	0	0	0	0	1	1	1
TMEM25	0	0	0	1	0	1	1	1
TMEM256	1	0	0	0	0	1	1	1
TMEM38B	1	0	0	0	0	1	1	1
TMEM41A	1	0	0	0	0	1	1	1
TMEM5	1	0	0	0	0	1	1	1
TMEM50A	1	0	0	0	0	1	1	1
TMEM53	1	0	0	0	0	1	1	1
TMEM71	1	0	0	0	0	1	1	1
TMEM87A	1	0	0	0	0	1	1	1
TMUB2	1	0	0	0	0	1	1	1
TNFAIP6	1	0	0	0	0	1	1	1
TNFAIP8L2	1	0	0	0	0	1	1	1
TNFAIP8L3	1	0	0	0	0	1	1	1
TNFRSF14	1	0	0	0	0	1	1	1
TNFSF12-TNFSF13	1	0	0	0	0	1	1	1
TNFSF14	1	0	0	0	0	1	1	1
TNFSF18	1	0	0	0	0	1	1	1
TNFSF9	1	0	0	0	0	1	1	1
TNK1	1	0	0	0	0	1	1	1
TNKS	1	0	0	0	0	1	1	1
TOM1	1	0	0	0	0	1	1	1
TONSL	1	0	0	0	0	1	1	1
TOPBP1	1	0	0	0	0	1	1	1
TRAPPC2L	1	0	0	0	0	1	1	1
TRAPPC4	1	0	0	0	0	1	1	1
TRIM17	1	0	0	0	0	1	1	1
TRIM27	1	0	0	0	0	1	1	1
TRIM28	1	0	0	0	0	1	1	1
TRIM39	1	0	0	0	0	1	1	1
TRIM45	1	0	0	0	0	1	1	1
TRIM46	1	0	0	0	0	1	1	1
TRIM51	0	1	0	0	0	1	1	1
TRIM55	1	0	0	0	0	1	1	1
TRIM56	1	0	0	0	0	1	1	1
TRIM58	1	0	0	0	0	1	1	1
TRIM63	1	0	0	0	0	1	1	1
TRIML1	1	0	0	0	0	1	1	1
TRIP10	1	0	0	0	0	1	1	1
TRIP11	1	0	0	0	0	1	1	1
TRMT5	1	0	0	0	0	1	1	1
TRMT61B	1	0	0	0	0	1	1	1
TRNAU1AP	0	1	0	0	0	1	1	1
TRO	1	0	0	0	0	1	1	1
TRPM3	1	0	0	0	0	1	1	1
TRPV2	0	1	0	0	0	1	1	1
TRPV5	1	0	0	0	0	1	1	1
TRUB1	1	0	0	0	0	1	1	1
TSC22D2	1	0	0	0	0	1	1	1
TSC22D4	1	0	0	0	0	1	1	1
TSGA10IP	1	0	0	0	0	1	1	1
TSKS	1	0	0	0	0	1	1	1
TSR1	1	0	0	0	0	1	1	1
TSR2	1	0	0	0	0	1	1	1
TTC25	1	0	0	0	0	1	1	1
TTC9	1	0	0	0	0	1	1	1
TUBA3D	1	0	0	0	0	1	1	1
TUBD1	1	0	0	0	0	1	1	1
TUBG1	1	0	0	0	0	1	1	1
TUBG2	1	0	0	0	0	1	1	1
TUBGCP5	1	0	0	0	0	1	1	1
TULP2	1	0	0	0	0	1	1	1
TUSC2	0	1	0	0	0	1	1	1
TUSC5	1	0	0	0	0	1	1	1
TXLNA	1	0	0	0	0	1	1	1
TXNDC15	0	1	0	0	0	1	1	1
TYW3	1	0	0	0	0	1	1	1
UBA7	1	0	0	0	0	1	1	1
UBE2B	1	0	0	0	0	1	1	1
UBE2Q1	1	0	0	0	0	1	1	1
UBE2Z	1	0	0	0	0	1	1	1
UBQLN4	1	0	0	0	0	1	1	1
UBR1	0	1	0	0	0	1	1	1
UBR2	1	0	0	0	0	1	1	1
UCK2	1	0	0	0	0	1	1	1
UCP3	1	0	0	0	0	1	1	1
UFL1	0	0	0	1	0	1	1	1
UGT2B28	1	0	0	0	0	1	1	1
ULBP1	1	0	0	0	0	1	1	1
ULBP2	1	0	0	0	0	1	1	1
UNC119B	1	0	0	0	0	1	1	1
UNC45B	1	0	0	0	0	1	1	1
UNC50	1	0	0	0	0	1	1	1
UNC93B1	1	0	0	0	0	1	1	1
UPF3A	1	0	0	0	0	1	1	1
UPK1A	1	0	0	0	0	1	1	1
UPK3A	1	0	0	0	0	1	1	1
UQCC2	1	0	0	0	0	1	1	1
UQCRB	0	0	0	1	0	1	1	1
URAD	1	0	0	0	0	1	1	1
UROC1	1	0	0	0	0	1	1	1
USH2A	1	0	0	0	0	1	1	1
USP40	1	0	0	0	0	1	1	1
USP5	1	0	0	0	0	1	1	1
UST	1	0	0	0	0	1	1	1
UTP20	1	0	0	0	0	1	1	1
UXT	1	0	0	0	0	1	1	1
VAX1	1	0	0	0	0	1	1	1
VGLL2	1	0	0	0	0	1	1	1
VIP	1	0	0	0	0	1	1	1
VN1R2	1	0	0	0	0	1	1	1
VNN1	1	0	0	0	0	1	1	1
VPS33B	1	0	0	0	0	1	1	1
