Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
TMEM132A	1	0	0	0	0	1	1	1
TMEM18	1	0	0	0	0	1	1	1
TMEM216	1	0	0	0	0	1	1	1
TMEM220	0	0	0	1	0	1	1	1
TMEM242	1	0	0	0	0	1	1	1
TMEM25	0	0	0	1	0	1	1	1
TMEM256	1	0	0	0	0	1	1	1
TMEM38B	1	0	0	0	0	1	1	1
TMEM41A	1	0	0	0	0	1	1	1
TMEM5	1	0	0	0	0	1	1	1
TMEM50A	1	0	0	0	0	1	1	1
TMEM53	1	0	0	0	0	1	1	1
TMEM71	1	0	0	0	0	1	1	1
TMEM87A	1	0	0	0	0	1	1	1
TMUB2	1	0	0	0	0	1	1	1
TNFAIP6	1	0	0	0	0	1	1	1
TNFAIP8L2	1	0	0	0	0	1	1	1
TNFAIP8L3	1	0	0	0	0	1	1	1
TNFRSF14	1	0	0	0	0	1	1	1
TNFSF12-TNFSF13	1	0	0	0	0	1	1	1
TNFSF14	1	0	0	0	0	1	1	1
TNFSF9	1	0	0	0	0	1	1	1
TNK1	1	0	0	0	0	1	1	1
TNKS	1	0	0	0	0	1	1	1
TOM1	1	0	0	0	0	1	1	1
TONSL	1	0	0	0	0	1	1	1
TOPBP1	1	0	0	0	0	1	1	1
TRAPPC2L	1	0	0	0	0	1	1	1
TRAPPC4	1	0	0	0	0	1	1	1
TRIM17	1	0	0	0	0	1	1	1
TRIM27	1	0	0	0	0	1	1	1
TRIM28	1	0	0	0	0	1	1	1
TRIM39	1	0	0	0	0	1	1	1
TRIM45	1	0	0	0	0	1	1	1
TRIM46	1	0	0	0	0	1	1	1
TRIM56	1	0	0	0	0	1	1	1
TRIM58	1	0	0	0	0	1	1	1
TRIP10	1	0	0	0	0	1	1	1
TRIP11	1	0	0	0	0	1	1	1
TRMT5	1	0	0	0	0	1	1	1
TRMT61B	1	0	0	0	0	1	1	1
TRNAU1AP	0	1	0	0	0	1	1	1
TRO	1	0	0	0	0	1	1	1
TRPV2	0	1	0	0	0	1	1	1
TRUB1	1	0	0	0	0	1	1	1
TSC22D2	1	0	0	0	0	1	1	1
TSC22D4	1	0	0	0	0	1	1	1
TSGA10IP	1	0	0	0	0	1	1	1
TSR1	1	0	0	0	0	1	1	1
TSR2	1	0	0	0	0	1	1	1
TTC25	1	0	0	0	0	1	1	1
TTC9	1	0	0	0	0	1	1	1
TUBA3D	1	0	0	0	0	1	1	1
TUBD1	1	0	0	0	0	1	1	1
TUBG1	1	0	0	0	0	1	1	1
TUBG2	1	0	0	0	0	1	1	1
TUBGCP5	1	0	0	0	0	1	1	1
TUSC2	0	1	0	0	0	1	1	1
TUSC5	1	0	0	0	0	1	1	1
TXLNA	1	0	0	0	0	1	1	1
TXNDC15	0	1	0	0	0	1	1	1
TYW3	1	0	0	0	0	1	1	1
UBA7	1	0	0	0	0	1	1	1
UBE2B	1	0	0	0	0	1	1	1
UBE2Q1	1	0	0	0	0	1	1	1
UBE2Z	1	0	0	0	0	1	1	1
UBQLN4	1	0	0	0	0	1	1	1
UBR1	0	1	0	0	0	1	1	1
UBR2	1	0	0	0	0	1	1	1
UCK2	1	0	0	0	0	1	1	1
UCP3	1	0	0	0	0	1	1	1
UFL1	0	0	0	1	0	1	1	1
UGT2B28	1	0	0	0	0	1	1	1
ULBP1	1	0	0	0	0	1	1	1
ULBP2	1	0	0	0	0	1	1	1
UNC119B	1	0	0	0	0	1	1	1
UNC50	1	0	0	0	0	1	1	1
UNC93B1	1	0	0	0	0	1	1	1
UPF3A	1	0	0	0	0	1	1	1
UPK1A	1	0	0	0	0	1	1	1
UPK3A	1	0	0	0	0	1	1	1
UQCC2	1	0	0	0	0	1	1	1
UQCRB	0	0	0	1	0	1	1	1
USP40	1	0	0	0	0	1	1	1
USP5	1	0	0	0	0	1	1	1
UST	1	0	0	0	0	1	1	1
UTP20	1	0	0	0	0	1	1	1
UXT	1	0	0	0	0	1	1	1
VNN1	1	0	0	0	0	1	1	1
VPS45	1	0	0	0	0	1	1	1
VPS52	1	0	0	0	0	1	1	1
VPS9D1	1	0	0	0	0	1	1	1
WAC	1	0	0	0	0	1	1	1
WARS2	0	1	0	0	0	1	1	1
WBP11	1	0	0	0	0	1	1	1
WBSCR17	1	0	0	0	0	1	1	1
WDFY2	1	0	0	0	0	1	1	1
WDR20	1	0	0	0	0	1	1	1
WDR24	1	0	0	0	0	1	1	1
WDR36	1	0	0	0	0	1	1	1
WDR48	1	0	0	0	0	1	1	1
WDR76	1	0	0	0	0	1	1	1
WDR91	1	0	0	0	0	1	1	1
WRAP73	1	0	0	0	0	1	1	1
XAB2	1	0	0	0	0	1	1	1
XBP1	1	0	0	0	0	1	1	1
XPNPEP3	1	0	0	0	0	1	1	1
XPO4	1	0	0	0	0	1	1	1
XPO5	1	0	0	0	0	1	1	1
XRCC6	1	0	0	0	0	1	1	1
YBEY	1	0	0	0	0	1	1	1
YIF1A	1	0	0	0	0	1	1	1
YIPF6	1	0	0	0	0	1	1	1
YTHDF1	1	0	0	0	0	1	1	1
YTHDF3	0	1	0	0	0	1	1	1
YWHAQ	1	0	0	0	0	1	1	1
ZBTB32	1	0	0	0	0	1	1	1
ZBTB39	1	0	0	0	0	1	1	1
ZBTB41	1	0	0	0	0	1	1	1
ZBTB48	1	0	0	0	0	1	1	1
ZDHHC12	1	0	0	0	0	1	1	1
ZDHHC6	1	0	0	0	0	1	1	1
ZDHHC9	1	0	0	0	0	1	1	1
ZFP37	1	0	0	0	0	1	1	1
ZFP69	1	0	0	0	0	1	1	1
ZFR	1	0	0	0	0	1	1	1
ZFYVE1	1	0	0	0	0	1	1	1
ZMAT2	1	0	0	0	0	1	1	1
ZMPSTE24	1	0	0	0	0	1	1	1
ZNF185	1	0	0	0	0	1	1	1
ZNF236	1	0	0	0	0	1	1	1
ZNF251	1	0	0	0	0	1	1	1
ZNF277	1	0	0	0	0	1	1	1
ZNF319	1	0	0	0	0	1	1	1
ZNF324B	1	0	0	0	0	1	1	1
ZNF414	0	1	0	0	0	1	1	1
ZNF511	1	0	0	0	0	1	1	1
ZNF548	1	0	0	0	0	1	1	1
ZNF561	1	0	0	0	0	1	1	1
ZNF576	1	0	0	0	0	1	1	1
ZNF597	1	0	0	0	0	1	1	1
ZNF622	1	0	0	0	0	1	1	1
ZNF646	1	0	0	0	0	1	1	1
ZNF700	1	0	0	0	0	1	1	1
ZNF747	1	0	0	0	0	1	1	1
ZNF785	1	0	0	0	0	1	1	1
ZNF853	1	0	0	0	0	1	1	1
ZNF91	0	0	0	1	0	1	1	1
ZNHIT6	1	0	0	0	0	1	1	1
ZNRF1	1	0	0	0	0	1	1	1
ZPR1	1	0	0	0	0	1	1	1
ZRANB2	1	0	0	0	0	1	1	1
ZSCAN29	1	0	0	0	0	1	1	1
ZSCAN9	1	0	0	0	0	1	1	1
ZWINT	1	0	0	0	0	1	1	1
