Chr	Start	End	Gene_Name	Strand
6	28086563	28092563	ZNF165	+
6	28127082	28133082	ZSCAN16	+
6	28156472	28162472	ZKSCAN8	+
6	28230482	28236482	ZSCAN9	+
6	28241623	28247623	ZKSCAN4	-
6	28257958	28263958	NKAPL	+
6	28269155	28275155	ZSCAN26	+
6	28275224	28281224	ZSCAN26	+
6	28299549	28305549	PGBD1	+
6	28321693	28327693	ZSCAN31	-
6	28366177	28372177	ZKSCAN3	+
6	28375955	28381955	ZSCAN12	-
6	28428930	28434930	ZSCAN23	-
6	28568630	28574630	ZBED9	-
6	28900002	28906002	TRIM27	-
6	28991785	28997785	ZNF311	-
6	29552515	29558515	UBD	-
6	29552629	29558629	GABBR1	-
6	29630976	29636976	OR2H2	+
6	29669372	29675372	MOG	+
6	29669392	29675392	ZFP57	-
6	29735528	29741528	HLA-F	+
6	29828125	29834125	HLA-G	+
6	29942884	29948884	HLA-A	+
6	30061909	30067909	ZNRD1	+
6	30067266	30073266	RNF39	-
6	30067333	30073333	PPP1R11	+
6	30099897	30105897	TRIM31	-
6	30145735	30151735	TRIM40	+
6	30148945	30154945	TRIM10	-
6	30169696	30175696	TRIM15	+
6	30181455	30187455	TRIM26	-
6	30340729	30346729	TRIM39	+
6	30343854	30349854	TRIM39-RPP21	+
6	30343884	30349884	RPP21	+
6	30491205	30497205	HLA-E	+
6	30538377	30544377	GNL1	-
6	30560723	30566723	PRR3	+
6	30594179	30600179	ABCF1	+
6	30597400	30603400	PPP1R10	-
6	30623395	30629395	MRPS18B	+
6	30643823	30649823	ATAT1	+
6	30650119	30656119	DHX16	-
6	30650210	30656210	C6orf136	+
6	30673389	30679389	PPP1R18	-
6	30685047	30691047	NRM	-
6	30696807	30702807	MDC1	-
6	30722426	30728426	TUBB	+
6	30724709	30730709	FLOT1	-
6	30740199	30746199	IER3	-
6	30897156	30903156	DDR1	+
6	30911106	30917106	GTF2H4	+
6	30923459	30929459	VARS2	+
6	30928353	30934353	SFTA2	-
6	30952636	30958636	DPCR1	+
6	30986903	30992903	MUC21	+
6	31032402	31038402	MUC22	+
6	31108223	31114223	C6orf15	-
6	31111750	31117750	PSORS1C2	-
6	31134536	31140536	CDSN	-
6	31136350	31142350	PSORS1C1	+
6	31139439	31145439	CCHCR1	-
6	31161337	31167337	POU5F1	-
6	31164159	31170159	TCF19	+
6	31200968	31206968	HCG27	+
6	31265749	31271749	HLA-C	-
6	31350872	31356872	HLA-B	-
6	31412315	31418315	MICA	+
6	31508124	31514124	MICB	+
6	31527219	31533219	ATP6V1G2-DDX39B	-
6	31527219	31533219	DDX39B	-
6	31527232	31533232	MCCD1	+
6	31541462	31547462	ATP6V1G2	-
6	31555829	31561829	NFKBIL1	+
6	31571324	31577324	LTA	+
6	31575336	31581336	TNF	+
6	31577525	31583525	LTB	-
6	31585895	31591895	NCR3	-
6	31585909	31591909	LST1	+
6	31614021	31620021	AIF1	+
6	31634771	31640771	PRRC2A	+
6	31636028	31642028	BAG6	-
6	31655210	31661210	APOM	+
6	31655298	31661298	C6orf47	-
6	31658229	31664229	GPANK1	-
6	31667343	31673343	CSNK2B	+
6	31670776	31676776	LY6G5B	+
6	31673684	31679684	LY6G5C	-
6	31683949	31689949	ABHD16A	-
6	31707595	31713595	LY6G6F	+
6	31708771	31714771	LY6G6E	-
6	31714804	31720804	LY6G6D	+
6	31715648	31721648	LY6G6C	-
6	31724038	31730038	DDAH2	-
6	31727581	31733581	CLIC1	-
6	31759834	31765834	MSH5	+
6	31761851	31767851	MSH5-SAPCD1	+
6	31761851	31767851	SAPCD1	+
6	31762590	31768590	VWA7	-
6	31774518	31780518	VARS	-
6	31794396	31800396	LSM2	-
6	31806619	31812619	HSPA1L	-
6	31814946	31820946	HSPA1A	+
6	31827255	31833255	HSPA1B	+
6	31836766	31842766	C6orf48	+
6	31854659	31860659	NEU1	-
6	31860192	31866192	SLC44A4	-
6	31876759	31882759	EHMT2	-
6	31896607	31902607	ZBTB12	-
6	31898992	31904992	C2	+
6	31949084	31955084	CFB	+
6	31949087	31955087	NELFE	-
6	31966755	31972755	SKIV2L	+
6	31966810	31972810	DXO	-
6	31979821	31985821	STK19	+
6	31999681	32005681	C4A	+
6	32032418	32038418	C4B	+
6	32038154	32044154	TNXB	-
6	32038670	32044670	CYP21A2	+
6	32095176	32101176	ATF6B	-
6	32125707	32131707	FKBPL	-
6	32145359	32151359	PRRT1	-
6	32160680	32166680	PPT2	+
6	32165212	32171212	AGPAT1	-
6	32165281	32171281	PPT2-EGFL8	+
6	32168978	32174978	EGFL8	+
6	32177793	32183793	RNF5	+
6	32177968	32183968	AGER	-
6	32181741	32187741	PBX2	-
6	32187766	32193766	GPSM3	-
6	32191843	32197843	NOTCH4	-
6	32285526	32291526	C6orf10	-
6	32442046	32448046	HLA-DRA	+
6	32514343	32520343	HLA-DRB5	-
6	32549990	32555990	HLA-DRB1	-
6	32644062	32650062	HLA-DQA1	+
6	32656467	32662467	HLA-DQB1	-
6	32744215	32750215	HLA-DQA2	+
6	32753098	32759098	HLA-DQB2	-
6	32809763	32815763	HLA-DOB	-
6	32818833	32824833	TAP2	-
6	32837717	32843717	PSMB8	-
6	32842209	32848209	TAP1	-
6	32850978	32856978	PSMB9	+
6	32931629	32937629	HLA-DMB	-
6	32945613	32951613	HLA-DMA	-
6	32978505	32984505	BRD2	+
6	33001178	33007178	HLA-DOA	-
6	33061569	33067569	HLA-DPA1	-
6	33084201	33090201	HLA-DPB1	+
6	33159681	33165681	COL11A2	-
6	33190588	33196588	RXRB	-
6	33201439	33207439	SLC39A7	+
6	33203831	33209831	HSD17B8	+
6	33209722	33215722	RING1	+
6	33247272	33253272	VPS52	-
6	33273510	33279510	RPS18	+
6	33276108	33282108	WDR46	-
6	33281832	33287832	B3GALT4	+
6	33288654	33294654	RGL2	-
6	33295401	33301401	PFDN6	+
6	33296694	33302694	TAPBP	-
6	33311406	33317406	ZBTB22	-
6	33315558	33321558	DAXX	-
6	33406924	33412924	KIFC1	+
6	33413442	33419442	CUTA	-
6	33413453	33419453	PHF1	+
6	33454541	33460541	SYNGAP1	+
6	33454548	33460548	ZBTB9	+
6	33569547	33575547	BAK1	-
6	33691293	33697293	UQCC2	-
6	33693574	33699574	ITPR3	+
6	33718670	33724670	IP6K3	-
6	33768202	33774202	LEMD2	-
6	34015645	34021645	GRM4	-
6	34243231	34249231	HMGA1	+
6	34276679	34282679	NUDT3	-
6	34285770	34291770	RPS10-NUDT3	-
6	34414454	34420454	RPS10	-
6	34532231	34538231	PACSIN1	+
6	34534802	34540802	SPDEF	-
6	34584288	34590288	C6orf106	-
6	34770794	34776794	SNRPC	+
6	34874778	34880778	TAF11	-
6	34880138	34886138	UHRF1BP1	+
6	35088413	35094413	ANKS1A	+
6	35115071	35121071	TCP11	-
6	35250079	35256079	SCUBE3	+
6	35292985	35298985	ZNF76	+
6	35318771	35324771	DEF6	+
6	35425191	35431191	PPARD	+
6	35464103	35470103	FANCE	+
6	35467785	35473785	RPL10A	+
6	35470597	35476597	TEAD3	-
6	35494874	35500874	TULP1	-
6	35570585	35576585	FKBP5	-
6	35746079	35752079	ARMC12	+
6	35790675	35796675	CLPSL1	+
6	35829966	35835966	SRPK1	-
6	35830874	35836874	LHFPL5	+
6	35940514	35946514	SLC26A8	-
6	36108236	36114236	MAPK14	+
6	36141524	36147524	MAPK13	+
6	36229790	36235790	BRPF3	+
6	36309229	36315229	PNPLA1	+
6	36351091	36357091	ETV7	-
6	36387551	36393551	PXT1	-
6	36488143	36494143	KCTD20	+
6	36490892	36496892	STK38	-
6	36602600	36608600	SRSF3	+
6	36684339	36690339	CDKN1A	+
6	36730183	36736183	RAB44	+
6	36737775	36743775	CPNE5	-
6	36797146	36803146	CPNE5	-
6	36851827	36857827	PPIL1	-
6	36925964	36931964	C6orf89	+
6	36961837	36967837	PI16	+
6	36965141	36971141	MTCH1	-
6	37026070	37032070	FGD2	+
6	37172426	37178426	PIM1	+
6	37209180	37215180	TMEM217	-
6	37329970	37335970	TBC1D22B	+
6	37391738	37397738	RNF8	+
6	37479827	37485827	CMTR1	+
6	37479920	37485920	CCDC167	-
6	37627679	37633679	MDGA1	-
6	38151624	38157624	ZFAND3	+
6	38165451	38171451	BTBD9	-
6	38672925	38678925	GLO1	-
6	39027529	39033529	DNAH8	+
6	39101064	39107064	SAYSD1	-
6	39185973	39191973	KCNK5	-
6	39326990	39332990	KIF6	-
6	39901877	39907877	DAAM2	+
6	40388586	40394586	LRFN2	-
6	41023911	41029911	UNC5CL	-
6	41030627	41036627	OARD1	-
6	41094787	41100787	APOBEC2	+
6	41096976	41102976	NFYA	+
6	41146342	41152342	TREML1	-
6	41347887	41353887	NCR2	+
6	41599384	41605384	FOXP4	+
6	41651246	41657246	MDFI	+
6	41680978	41686978	TFEB	-
6	41733711	41739711	PGC	-
6	41767176	41773176	FRS3	-
6	41784129	41790129	TOMM6	+
6	41786896	41792896	USP49	-
6	41786898	41792898	PRICKLE4	+
6	41787141	41793141	PRICKLE4	+
6	41902354	41908354	MED20	-
6	41930046	41936046	BYSL	+
6	41931933	41937933	CCND3	-
6	42084461	42090461	TAF8	+
6	42098118	42104118	C6orf132	-
6	42177056	42183056	GUCA1A	+
6	42181401	42187401	GUCA1B	-
6	42203801	42209801	MRPS10	-
6	42221931	42227931	TRERF1	-
6	42690504	42696504	UBR2	+
6	42693600	42699600	PRPH2	-
6	42741481	42747481	TBCC	-
6	42886925	42892925	RPL7L1	+
6	42887265	42893265	C6orf226	-
6	42922835	42928835	PTCRA	+
6	42936287	42942287	CNPY3	+
6	42960870	42966870	PEX6	-
6	42960880	42966880	GNMT	+
6	43009094	43015094	MEA1	-
6	43009342	43015342	PPP2R5D	+
6	43018298	43024298	KLHDC3	+
6	43031156	43037156	RRP36	+
6	43034617	43040617	CUL7	-
6	43051029	43057029	MRPL2	-
6	43056806	43062806	KLC4	+
6	43158719	43164719	PTK7	+
6	43178507	43184507	SRF	+
6	43221587	43227587	CUL9	+
6	43222629	43228629	DNPH1	-
6	43285259	43291259	TTBK1	+
6	43296710	43302710	CRIP3	-
6	43302538	43308538	SLC22A7	+
6	43304134	43310134	ZNF318	-
6	43447352	43453352	DLK2	-
6	43447430	43453430	ABCC10	+
6	43503556	43509556	TJAP1	+
6	43503969	43509969	LRRC73	-
6	43508827	43514827	YIPF3	-
6	43513990	43519990	POLR1C	+
6	43519330	43525330	XPO5	-
6	43530843	43536843	XPO5	-
6	43602316	43608316	GTPBP2	-
6	43612660	43618660	POLH	+
6	43637952	43643952	MAD2L1BP	+
6	43668303	43674303	MRPS18A	-
6	43669599	43675599	RSPH9	+
6	43783487	43789487	VEGFA	+
6	44002958	44008958	C6orf223	+
6	44110454	44116454	MRPL14	-
6	44152519	44158519	TMEM63B	+
6	44181402	44187402	CAPN11	+
6	44231151	44237151	SLC29A1	+
6	44250888	44256888	HSP90AB1	+
6	44251096	44257096	SLC35B2	-
6	44255166	44261166	NFKBIE	-
6	44275743	44281743	TCTE1	-
6	44294688	44300688	TMEM151B	+
6	44296654	44302654	AARS2	-
6	44374167	44380167	SPATS1	+
6	44447426	44453426	CDC5L	+
6	44806317	44812317	SUPT3H	-
6	45661349	45667349	RUNX2	+
6	46156187	46162187	ENPP5	-
6	46217736	46223736	RCAN2	-
6	46546580	46552580	CYP39A1	-
6	46675193	46681193	SLC25A27	+
6	46701201	46707201	PLA2G7	-
6	46701319	46707319	TDRD6	+
6	46756506	46762506	ANKRD66	+
6	46836782	46842782	MEP1A	+
6	46994703	47000703	ADGRF1	-
6	47004966	47010966	ADGRF1	-
6	47228532	47234532	TNFRSF21	-
6	47624263	47630263	CD2AP	+
6	47719021	47725021	ADGRF4	+
6	47875028	47881028	PTCHD4	-
6	49427360	49433360	MUT	-
6	49490107	49496107	CENPQ	+
6	49524047	49530047	GLYATL3	+
6	49558907	49564907	C6orf141	+
6	49602158	49608158	RHAG	-
6	49689358	49695358	CRISP2	-
6	49724384	49730384	CRISP3	-
6	50006138	50012138	DEFB110	-
6	51612300	51618300	PKHD1	-
6	52187638	52193638	IL17A	+
6	52233681	52239681	IL17F	-
6	52261009	52267009	MCM3	-
6	52404777	52410777	PAQR8	+
6	52494402	52500402	TRAM2	-
6	52526886	52532886	EFHC1	+
6	52683588	52689588	TMEM14A	+
6	52747089	52753089	GSTA2	-
6	52788664	52794664	GSTA1	-
6	52893639	52899639	GSTA3	-
6	52974948	52980948	GSTA4	-
6	52998279	53004279	ICK	-
6	53097873	53103873	FBXO9	+
6	53123964	53129964	GCM1	-
6	53264398	53270398	ELOVL5	-
6	53494341	53500341	GCLC	-
6	53644901	53650901	KLHL31	-
6	53921121	53927121	LRRC1	+
6	54263280	54269280	MLIP	+
6	54939022	54945022	FAM83B	+
6	55279620	55285620	HCRTR2	+
6	55399493	55405493	GFRAL	+
6	55431369	55437369	HMGCLL1	-
6	56053590	56059590	COL21A1	-
6	56454987	56460987	DST	-
6	57024342	57030342	BEND6	+
6	57052239	57058239	KIAA1586	+
6	57167307	57173307	ZNF451	+
6	57183992	57189992	RAB23	-
6	57186833	57192833	BAG2	+
6	61676960	61682960	KHDRBS2	-
6	63272951	63278951	LGSN	-
6	63580587	63586587	PTP4A1	+
6	63655753	63661753	PHF3	+
6	63685235	63691235	PHF3	+
6	63704885	63710885	PHF3	+
6	63716980	63722980	EYS	-
6	63720788	63726788	PHF3	+
6	63720791	63726791	EYS	-
6	63776336	63782336	PHF3	+
6	69386511	69392511	ADGRB3	+
6	69672802	69678802	LMBRD1	-
6	70184499	70190499	COL19A1	+
6	70184594	70190594	COL19A1	+
6	70204855	70210855	COL19A1	+
6	70206976	70212976	COL19A1	+
6	70558174	70564174	FAM135A	+
6	70586569	70592569	SDHAF4	+
6	70853679	70859679	B3GAT2	-
6	70859015	70865015	SMAP1	+
6	71305950	71311950	OGFRL1	+
6	72341463	72347463	RIMS1	+
6	72400143	72406143	RIMS1	+
6	72661660	72667660	KCNQ5	+
6	72719398	72725398	KCNQ5	+
6	73195851	73201851	KCNQ5	+
6	73220544	73226544	KHDC1L	-
6	73238314	73244314	KHDC1	-
6	73350062	73356062	DPPA5	-
6	73361171	73367171	KHDC3L	+
6	73365555	73371555	OOEP	-
6	73414569	73420569	DDX43	+
6	73506236	73512236	MTO1	+
6	73512750	73518750	EEF1A1	-
6	73590379	73596379	SLC17A5	-
6	73816966	73822966	CD109	+
6	73825316	73831316	CD109	+
6	75081326	75087326	COL12A1	-
6	75234675	75240675	COX7A2	-
6	75249924	75255924	TMEM30A	-
6	75288859	75294859	FILIP1	-
6	75715278	75721278	SENP6	+
6	75916537	75922537	MYO6	+
6	75918115	75924115	IMPG1	-
6	77923974	77929974	MEI4	+
6	78932867	78938867	PHIP	-
6	78943440	78949440	IRAK1BP1	+
6	79198245	79204245	HMGN3	-
6	79481991	79487991	LCA5	-
6	79700659	79706659	SH3BGRL2	+
6	79911812	79917812	ELOVL4	-
6	80039527	80045527	TTK	+
6	80343270	80349270	BCKDHB	+
6	81488439	81494439	FAM46A	-
6	82166983	82172983	IBTK	-
6	82367828	82373828	TPBG	+
6	82889398	82895398	UBE3D	-
6	83158150	83164150	PGM3	-
6	83168350	83174350	DOPEY1	+
6	83195932	83201932	RWDD2A	+
6	83207389	83213389	ME1	-
6	83522704	83528704	PRSS35	+
6	83549880	83555880	SNAP91	-
6	83964424	83970424	CYB5R4	+
6	84087881	84093881	MRAP2	+
6	84121241	84127241	CEP162	-
6	84175669	84181669	CEP162	-
6	84684351	84690351	TBX18	-
6	85492791	85498791	NT5E	+
6	85502496	85508496	SNX14	-
6	85604785	85610785	SYNCRIP	-
6	87013683	87019683	HTR1E	+
6	87082498	87088498	CGA	-
6	87261196	87267196	ZNF292	+
6	87279978	87285978	GJB7	-
6	87362463	87368463	SMIM8	+
6	87396749	87402749	C6orf163	+
6	87461465	87467465	CFAP206	+
6	87509336	87515336	SLC35A1	+
6	87511378	87517378	RARS2	-
6	87664453	87670453	ORC3	+
6	87672072	87678072	AKIRIN2	-
6	88136864	88142864	CNR1	-
6	88607272	88613272	RNGTT	-
6	89082160	89088160	PNRC1	+
6	89092959	89098959	SRSF12	-
6	89162565	89168565	PM20D2	+
6	89174501	89180501	GABRR1	-
6	89254208	89260208	GABRR2	-
6	89323625	89329625	UBE2J1	-
6	89361636	89367636	RRAGD	-
6	89565144	89571144	LYRM2	-
6	89630834	89636834	ANKRD6	+
6	89639499	89645499	MDN1	-
6	89871436	89877436	CASP8AP2	+
6	89923529	89929529	BACH2	-
6	90510573	90516573	MAP3K7	-
6	93237020	93243020	EPHA7	-
6	95606457	95612457	MANEA	+
6	96212612	96218612	FUT9	+
6	96552276	96558276	UFL1	+
6	96791126	96797126	GPR63	-
6	96886313	96892313	NDUFAF4	-
6	97137754	97143754	KLHL32	+
6	97139161	97145161	MMS22L	-
6	98836470	98842470	POU3F2	+
6	98865538	98871538	FBXL4	-
6	99268169	99274169	FAXC	-
6	99366400	99372400	COQ3	-
6	99395051	99401051	PNISR	-
6	99429379	99435379	USP45	-
6	99528918	99534918	TSTD3	+
6	99539380	99545380	CCNC	-
6	99612578	99618578	PRDM13	+
6	99916910	99922910	MCHR2	-
6	100505194	100511194	ASCC3	-
6	101553109	101559109	GRIK2	+
6	102067083	102073083	GRIK2	+
6	104725093	104731093	HACE1	-
6	105080332	105086332	LIN28B	+
6	105093822	105099822	BVES	-
6	105155280	105161280	POPDC3	-
6	105274565	105280565	PREP	-
6	106042423	106048423	ATG5	-
6	106322820	106328820	PRDM1	+
6	106568971	106574971	RTN4IP1	-
6	106665417	106671417	QRSL1	+
6	107048342	107054342	C6orf203	+
6	107062182	107068182	BEND3	-
6	107149557	107155557	PDSS2	-
6	107657167	107663167	SOBP	+
6	107701104	107707104	SCML4	-
6	107864756	107870756	SEC63	-
6	108038409	108044409	OSTM1	-
6	108185809	108191809	NR2E1	+
6	108208222	108214222	SNX3	-
6	108681774	108687774	FOXO3	+
6	108971472	108977472	ARMC2	+
6	108983437	108989437	SESN1	-
6	109160932	109166932	CEP57L1	+
6	109363514	109369514	CD164	-
6	109387215	109393215	PPIL6	-
6	109440919	109446919	SMPD2	+
6	109441062	109447062	MICAL1	-
6	109459594	109465594	ZBTB24	-
6	109489856	109495856	AK9	-
6	109822428	109828428	FIG4	+
6	110096819	110102819	WASF1	-
6	110242928	110248928	METTL24	-
6	110251275	110257275	CDC40	+
6	110388771	110394771	DDO	-
6	110606978	110612978	CDK19	-
6	110892713	110898713	AMD1	+
6	110964890	110970890	GTF3C6	+
6	111025263	111031263	RPF2	+
6	111228194	111234194	SLC16A10	+
6	111268167	111274167	MFSD4B	+
6	111296028	111302028	REV3L	-
6	111553454	111559454	TRAF3IP2	-
6	111657332	111663332	FYN	-
6	112067777	112073777	TUBE1	-
6	112067969	112073969	WISP3	+
6	112099790	112105790	FAM229B	+
6	112105760	112111760	LAMA4	-
6	112122099	112128099	LAMA4	-
6	112198034	112204034	LAMA4	-
6	112238286	112244286	LAMA4	-
6	112348296	112354296	RFPL4B	+
6	113854664	113860664	MARCKS	+
6	113857996	113863996	MARCKS	+
6	113858074	113864074	MARCKS	+
6	113858604	113864604	MARCKS	+
6	113858983	113864983	MARCKS	+
6	113859414	113865414	MARCKS	+
6	113860471	113866471	MARCKS	+
6	113930028	113936028	HDAC2	-
6	114052586	114058586	HS3ST5	-
6	115928149	115934149	FRK	-
6	116115923	116121923	COL10A1	-
6	116155747	116161747	NT5DC1	+
6	116246961	116252961	TSPYL4	-
6	116273578	116279578	TSPYL1	-
6	116276903	116282903	DSE	+
6	116491989	116497989	TRAPPC3L	-
6	116594675	116600675	RWDD1	+
6	116629985	116635985	RSPH4A	+
6	116738866	116744866	KPNA5	+
6	116749197	116755197	FAM162B	-
6	116789085	116795085	GPRC6A	-
6	117285300	117291300	ROS1	-
6	117557269	117563269	GOPC	-
6	117566858	117572858	DCBLD1	+
6	117707640	117713640	NUS1	+
6	118314676	118320676	SLC35F1	+
6	118457772	118463772	CEP85L	-
6	118707075	118713075	PLN	+
6	118810442	118816442	MCM9	-
6	118862857	118868857	MCM9	-
6	118864894	118870894	MCM9	-
6	118880461	118886461	MCM9	-
6	118893041	118899041	MCM9	-
6	118893041	118899041	ASF1A	+
6	118932162	118938162	ASF1A	+
6	118956763	118962763	FAM184A	-
6	119174209	119180209	MAN1A1	-
6	121076494	121082494	TBC1D32	-
6	121446727	121452727	GJA1	+
6	122430119	122436119	HSF2	+
6	122440354	122446354	SERINC1	-
6	122723373	122729373	PKIB	+
6	122806720	122812720	SMPDL3A	+
6	123213339	123219339	TRDN	-
6	124217986	124223986	NKAIN2	+
6	124822657	124828657	NKAIN2	+
6	125089633	125095633	RNF217	+
6	125216962	125222962	HDDC2	-
6	125261407	125267407	TPD52L1	+
6	125758269	125764269	HEY2	+
6	125929030	125935030	NCOA7	+
6	125977244	125983244	HINT3	+
6	126036276	126042276	TRMT11	+
6	126345875	126351875	CENPW	+
6	127194765	127200765	RSPO3	+
6	127285567	127291567	RNF146	+
6	127285710	127291710	ECHDC1	-
6	127437343	127443343	KIAA0408	-
6	127469794	127475794	SOGA3	-
6	127588817	127594817	C6orf58	+
6	127705072	127711072	THEMIS	-
6	127965779	127971779	PTPRK	-
6	129513569	129519569	LAMA2	+
6	129573132	129579132	ARHGAP18	-
6	130138451	130144451	L3MBTL3	+
6	130141315	130147315	SAMD3	-
6	130834135	130840135	SMLR1	+
6	130836347	130842347	EPB41L2	-
6	131280535	131286535	AKAP7	+
6	131570966	131576966	MED23	-
6	131581332	131587332	ARG1	+
6	131625442	131631442	CTAGE9	-
6	131705684	131711684	OR2A4	-
6	131708017	131714017	ENPP3	+
6	131892155	131898155	ENPP1	+
6	131945176	131951176	CTGF	-
6	132293055	132299055	MOXD1	-
6	132442867	132448867	STX7	-
6	132568359	132574359	TAAR6	+
6	132585673	132591673	TAAR5	-
6	132614022	132620022	TAAR2	-
6	132641984	132647984	TAAR1	-
6	132678590	132684590	VNN1	-
6	132719787	132725787	VNN3	-
6	132740870	132746870	VNN2	-
6	132766370	132772370	SLC18B1	-
6	132814564	132820564	RPS12	+
6	133529120	133535120	EYA4	+
6	133892553	133898553	TCF21	+
6	133985697	133991697	SLC2A12	-
6	133987432	133993432	TBPL1	+
6	134166246	134172246	SGK1	-
6	134914390	134920390	ALDH8A1	-
6	134957378	134963378	HBS1L	-
6	135216173	135222173	MYB	+
6	135280532	135286532	AHI1	-
6	136192574	136198574	PDE7B	+
6	136228024	136234024	MTFR2	-
6	136253863	136259863	BCLAF1	-
6	136339281	136345281	MAP7	-
6	136554047	136560047	MAP3K5	-
6	136910937	136916937	PEX7	+
6	136922639	136928639	SLC35D3	+
6	136996971	137002971	IL20RA	-
6	137194484	137200484	IFNGR1	-
6	137880312	137886312	TNFAIP3	+
6	138085505	138091505	PERP	-
6	138212986	138218986	PBOV1	-
6	138215491	138221491	ARFGEF3	+
6	138419043	138425043	NHSL1	-
6	138419197	138425197	HEBP2	+
6	138722211	138728211	GVQW2	-
6	138790319	138796319	CCDC28A	+
6	138900493	138906493	REPS1	-
6	138901070	138907070	ECT2L	+
6	139040302	139046302	ABRACL	+
6	139177802	139183802	HECA	+
6	139237061	139243061	TXLNB	-
6	139368807	139374807	CITED2	-
6	142055330	142061330	NMBR	-
6	142221689	142227689	VTA1	+
6	142443266	142449266	ADGRG6	+
6	142748467	142754467	HIVEP2	-
6	143337304	143343304	AIG1	+
6	143419832	143425832	ADAT2	-
6	143487010	143493010	PEX3	+
6	143491811	143497811	FUCA2	-
6	143828185	143834185	PHACTR2	+
6	143860812	143866812	LTV1	+
6	143935356	143941356	ZC2HC1B	+
6	143937300	143943300	PLAGL1	-
6	144091881	144097881	SF3B5	-
6	144185370	144191370	STX11	+
6	144850034	144856034	UTRN	+
6	145498583	145504583	EPM2A	-
6	145790502	145796502	FBXO30	-
6	145861245	145867245	SHPRH	-
6	146434598	146440598	GRM1	+
6	146551965	146557965	RAB32	+
6	146812462	146818462	ADGB	+
6	147387476	147393476	STXBP5	+
6	147734547	147740547	SAMD5	+
6	148549050	148555050	SASH1	+
6	149073990	149079990	UST	+
6	149398292	149404292	TAB2	+
6	149408613	149414613	SUMO4	+
6	149443795	149449795	ZC3H12D	-
6	149501733	149507733	PPIL4	-
6	149588748	149594748	GINM1	+
6	149591873	149597873	KATNA1	-
6	149655153	149661153	LATS1	-
6	149721315	149727315	NUP43	-
6	149808420	149814420	PCMT1	+
6	149815798	149821798	LRP11	-
6	149880375	149886375	RAET1E	-
6	149913878	149919878	RAET1G	-
6	149946235	149952235	ULBP2	+
6	149970710	149976710	ULBP1	+
6	150015334	150021334	RAET1L	-
6	150060150	150066150	ULBP3	-
6	150247357	150253357	PPP1R14C	+
6	150840665	150846665	PLEKHG1	+
6	151098887	151104887	MTHFD1L	+
6	151355557	151361557	AKAP12	+
6	151361117	151367117	ZBTB2	-
6	151401763	151407763	RMND1	-
6	151467101	151473101	ARMT1	+
6	151618193	151624193	CCDC170	+
6	152118684	152124684	SYNE1	-
6	152126619	152132619	ESR1	+
6	152721567	152727567	MYCT1	+
6	152967519	152973519	FBXO5	-
6	152984362	152990362	MTRF1L	-
6	153001459	153007459	RGS17	-
6	154151496	154157496	IPCEF1	-
6	154165955	154171955	IPCEF1	-
6	154384504	154390504	CNKSR3	-
6	154831244	154837244	SCAF8	+
6	155254509	155260509	TFB1M	-
6	155254723	155260723	TIAM2	+
6	155311493	155317493	CLDN20	+
6	157207779	157213779	ARID1B	+
6	157286386	157292386	TMEM242	-
6	157675146	157681146	ZDHHC14	+
6	157942077	157948077	SNX9	+
6	158096176	158102176	SYNJ2	+
6	158106515	158112515	SERAC1	-
6	158196344	158202344	GTF2H5	+
6	158508828	158514828	TULP4	+
6	158632428	158638428	TMEM181	+
6	158633474	158639474	DYNLT1	-
6	158761876	158767876	SYTL3	+
6	158762741	158768741	EZR	-
6	158969871	158975871	RSPH3	-
6	159031468	159037468	TAGAP	-
6	159269109	159275109	FNDC1	+
6	159666057	159672057	SOD2	-
6	159759529	159765529	WTAP	+
6	159775498	159781498	TCP1	-
6	159776055	159782055	ACAT2	+
6	159795436	159801436	MRPL18	+
6	159817704	159823704	PNLDC1	+
6	159913530	159919530	MAS1	+
6	160110507	160116507	IGF2R	+
6	160155718	160161718	SLC22A1	+
6	160168061	160174061	SLC22A2	-
6	160449581	160455581	SLC22A3	+
6	160528483	160534483	LPA	-
6	161114385	161120385	MAP3K4	+
6	161126979	161132979	AGPAT4	-
6	163312492	163318492	PACRG	+
6	163575596	163581596	QKI	+
6	165276664	165282664	C6orf118	-
6	165324287	165330287	PDE10A	-
6	165409100	165415100	PDE10A	-
6	166302300	166308300	PRR18	-
6	166316728	166322728	SFT2D1	-
6	166361919	166367919	MPC1	-
6	166406364	166412364	RPS6KA2	-
6	166926504	166932504	RNASET2	-
6	167049713	167055713	FGFR1OP	+
6	167136696	167142696	CCR6	+
6	167153271	167159271	GPR31	-
6	167155329	167161329	TCP10L2	+
6	167356503	167362503	TTLL2	+
6	167969023	167975023	AFDN	+
6	168289830	168295830	DACT2	-
6	168665933	168671933	SMOC2	+
6	168665973	168671973	SMOC2	+
6	168666074	168672074	SMOC2	+
6	168666116	168672116	SMOC2	+
6	168666138	168672138	SMOC2	+
6	168667337	168673337	SMOC2	+
6	168670445	168676445	SMOC2	+
6	169212780	169218780	THBS2	-
6	169454212	169460212	WDR27	-
6	169524734	169530734	WDR27	-
6	169700905	169706905	PHF10	-
6	169701856	169707856	C6orf120	+
6	169737114	169743114	TCTE3	-
6	169778584	169784584	ERMARD	+
6	170404065	170410065	FAM120B	+
6	170532117	170538117	PSMB1	-
6	170569870	170575870	TBP	+
