Chr	Start	End	Gene_Name	Strand
7	44572051	44578051	DDX56	-
7	44579287	44585287	TMED4	-
7	44603572	44609572	OGDH	+
7	44745581	44751581	ZMIZ2	+
7	44793680	44799680	PPIA	+
7	44845083	44851083	H2AFV	-
7	44882361	44888361	PURB	-
7	44976098	44982098	MYO1G	-
7	44996475	45002475	CCM2	+
7	45085914	45091914	NACAD	-
7	45109047	45115047	TBRG4	-
7	45154791	45160791	RAMP3	+
7	45571140	45577140	ADCY1	+
7	45885357	45891357	IGFBP1	+
7	45918874	45924874	IGFBP3	-
7	47364644	47370644	TNS3	-
7	47406555	47412555	TNS3	-
7	47579558	47585558	TNS3	-
7	47889360	47895360	HUS1	-
7	47889360	47895360	PKD1L1	-
7	47945491	47951491	HUS1	-
7	47976581	47982581	PKD1L1	-
7	48026119	48032119	SUN3	-
7	48032511	48038511	C7orf57	+
7	48085628	48091628	UPP1	+
7	48168458	48174458	ABCA13	+
7	48488404	48494404	ABCA13	+
7	49770661	49776661	VWC2	+
7	50539535	50545535	FIGNL1	-
7	50553071	50559071	DDC	-
7	50562457	50568457	DDC	-
7	50790462	50796462	GRB10	-
7	51313818	51319818	COBL	-
7	54539325	54545325	VSTM2A	+
7	54756974	54762974	SEC61G	-
7	55016021	55022021	EGFR	+
7	55362448	55368448	LANCL2	+
7	55569988	55575988	VOPP1	-
7	55859789	55865789	SEPT14	-
7	55884475	55890475	ZNF713	+
7	55948819	55954819	MRPS17	+
7	56048604	56054604	PSPH	-
7	56048630	56054630	CCT6A	+
7	56061002	56067002	SUMF2	+
7	56089996	56095996	PHKG1	-
7	56103576	56109576	CHCHD2	-
7	56113400	56119400	NUPR2	-
7	64042443	64048443	ZNF727	+
7	64204090	64210090	ZNF735	+
7	64225474	64231474	ZNF679	+
7	64304459	64310459	ZNF736	+
7	64560106	64566106	ZNF680	-
7	64663083	64669083	ZNF107	+
7	64791388	64797388	ZNF138	+
7	64867172	64873172	ZNF273	+
7	65003684	65009684	ZNF117	-
7	65003743	65009743	ERV3-1	-
7	65370799	65376799	ZNF92	+
7	65870267	65876267	VKORC1L1	+
7	65979314	65985314	GUSB	-
7	66072798	66078798	ASL	+
7	66111604	66117604	CRCP	+
7	66202199	66208199	TPST1	+
7	66625881	66631881	KCTD7	+
7	66679164	66685164	RABGEF1	+
7	66918225	66924225	TMEM248	+
7	66992173	66998173	TYW1	+
7	66992601	66998601	SBDS	-
7	69595919	69601919	AUTS2	+
7	72444151	72450151	CALN1	-
7	72658235	72664235	TYW1B	-
7	72659421	72665421	TYW1B	-
7	72660785	72666785	TYW1B	-
7	72664051	72670051	TYW1B	-
7	72666160	72672160	TYW1B	-
7	72666967	72672967	TYW1B	-
7	72668859	72674859	TYW1B	-
7	72669017	72675017	TYW1B	-
7	72669509	72675509	TYW1B	-
7	72671777	72677777	TYW1B	-
7	72672557	72678557	TYW1B	-
7	72675642	72681642	TYW1B	-
7	72681759	72687759	TYW1B	-
7	72682616	72688616	TYW1B	-
7	72687312	72693312	TYW1B	-
7	72689227	72695227	TYW1B	-
7	72690428	72696428	TYW1B	-
7	72692965	72698965	TYW1B	-
7	72694043	72700043	TYW1B	-
7	72695659	72701659	TYW1B	-
7	72697183	72703183	TYW1B	-
7	72700017	72706017	TYW1B	-
7	72700980	72706980	TYW1B	-
7	72701456	72707456	TYW1B	-
7	72703453	72709453	TYW1B	-
7	72706476	72712476	TYW1B	-
7	72708500	72714500	TYW1B	-
7	72708865	72714865	TYW1B	-
7	72710151	72716151	TYW1B	-
7	72710324	72716324	TYW1B	-
7	72713653	72719653	TYW1B	-
7	72713821	72719821	TYW1B	-
7	72714676	72720676	TYW1B	-
7	72716653	72722653	TYW1B	-
7	72720989	72726989	TYW1B	-
7	72724831	72730831	TYW1B	-
7	72727930	72733930	TYW1B	-
7	72728393	72734393	TYW1B	-
7	72729078	72735078	TYW1B	-
7	72730159	72736159	TYW1B	-
7	72731268	72737268	TYW1B	-
7	72731845	72737845	TYW1B	-
7	72732569	72738569	TYW1B	-
7	72732860	72738860	TYW1B	-
7	72732866	72738866	TYW1B	-
7	72734787	72740787	TYW1B	-
7	72735088	72741088	TYW1B	-
7	72737405	72743405	TYW1B	-
7	72737467	72743467	TYW1B	-
7	72737733	72743733	TYW1B	-
7	72741019	72747019	TYW1B	-
7	72741551	72747551	TYW1B	-
7	72742849	72748849	TYW1B	-
7	72746773	72752773	TYW1B	-
7	72746912	72752912	TYW1B	-
7	72747001	72753001	TYW1B	-
7	72748041	72754041	TYW1B	-
7	72749317	72755317	TYW1B	-
7	72749732	72755732	TYW1B	-
7	72750480	72756480	TYW1B	-
7	72753201	72759201	TYW1B	-
7	72754370	72760370	TYW1B	-
7	72756460	72762460	TYW1B	-
7	72758590	72764590	TYW1B	-
7	72761097	72767097	TYW1B	-
7	72763613	72769613	TYW1B	-
7	72765786	72771786	TYW1B	-
7	72767427	72773427	TYW1B	-
7	72767953	72773953	TYW1B	-
7	72768712	72774712	TYW1B	-
7	72771337	72777337	TYW1B	-
7	72771381	72777381	TYW1B	-
7	72773556	72779556	TYW1B	-
7	72773671	72779671	TYW1B	-
7	72775933	72781933	TYW1B	-
7	72776712	72782712	TYW1B	-
7	72779479	72785479	TYW1B	-
7	72780383	72786383	TYW1B	-
7	72781144	72787144	TYW1B	-
7	72783105	72789105	TYW1B	-
7	72783573	72789573	TYW1B	-
7	72784462	72790462	TYW1B	-
7	72784808	72790808	TYW1B	-
7	72784973	72790973	TYW1B	-
7	72786939	72792939	TYW1B	-
7	72788413	72794413	TYW1B	-
7	72793244	72799244	TYW1B	-
7	72793897	72799897	TYW1B	-
7	72793978	72799978	TYW1B	-
7	72795039	72801039	TYW1B	-
7	72796151	72802151	TYW1B	-
7	72797707	72803707	TYW1B	-
7	72799041	72805041	TYW1B	-
7	72799622	72805622	TYW1B	-
7	72802251	72808251	TYW1B	-
7	72803252	72809252	TYW1B	-
7	72805544	72811544	TYW1B	-
7	72806058	72812058	TYW1B	-
7	72806679	72812679	TYW1B	-
7	72806991	72812991	TYW1B	-
7	72807391	72813391	TYW1B	-
7	72808306	72814306	TYW1B	-
7	72808934	72814934	TYW1B	-
7	72809151	72815151	TYW1B	-
7	72825198	72831198	TYW1B	-
7	72876365	72882365	POM121	+
7	72877934	72883934	POM121	+
7	72881581	72887581	POM121	+
7	72891682	72897682	POM121	+
7	72895817	72901817	POM121	+
7	72896005	72902005	POM121	+
7	72921118	72927118	POM121	+
7	72935370	72941370	POM121	+
7	72966466	72972466	TRIM74	-
7	73303385	73309385	NSUN5	-
7	73304123	73310123	NSUN5	-
7	73305867	73311867	NSUN5	-
7	73310670	73316670	TRIM50	-
7	73312346	73318346	TRIM50	-
7	73321351	73327351	TRIM50	-
7	73322014	73328014	TRIM50	-
7	73323404	73329404	TRIM50	-
7	73325082	73331082	TRIM50	-
7	73325164	73331164	FKBP6	+
7	73330281	73336281	FKBP6	+
7	73332135	73338135	FKBP6	+
7	73334309	73340309	FKBP6	+
7	73337094	73343094	FKBP6	+
7	73337920	73343920	FKBP6	+
7	73338664	73344664	FKBP6	+
7	73341594	73347594	FKBP6	+
7	73345153	73351153	FKBP6	+
7	73352644	73358644	FKBP6	+
7	73353066	73359066	FKBP6	+
7	73354270	73360270	FKBP6	+
7	73354557	73360557	FKBP6	+
7	73430783	73436783	FZD9	+
7	73519278	73525278	BAZ1B	-
7	73555002	73561002	BCL7B	-
7	73575791	73581791	TBL2	-
7	73621543	73627543	MLXIPL	-
7	73664825	73670825	VPS37D	+
7	73680453	73686453	DNAJC30	-
7	73716672	73722672	STX1A	-
7	73735867	73741867	ABHD11	-
7	73767270	73773270	CLDN3	-
7	73796542	73802542	CLDN4	+
7	74024789	74030789	ELN	+
7	74079933	74085933	LIMK1	+
7	74171245	74177245	EIF4H	+
7	74196652	74202652	LAT2	+
7	74251458	74257458	RFC2	-
7	74286475	74292475	CLIP2	+
7	74450790	74456790	GTF2IRD1	+
7	74576636	74582636	GTF2IRD1	+
7	74590438	74596438	GTF2IRD1	+
7	74654667	74660667	GTF2I	+
7	74654679	74660679	GTF2I	+
7	74656072	74662072	GTF2I	+
7	74657636	74663636	GTF2I	+
7	74658698	74664698	GTF2I	+
7	74659231	74665231	GTF2I	+
7	74659540	74665540	GTF2I	+
7	74663530	74669530	GTF2I	+
7	74663830	74669830	GTF2I	+
7	74665196	74671196	GTF2I	+
7	74665356	74671356	GTF2I	+
7	74666248	74672248	GTF2I	+
7	74668104	74674104	GTF2I	+
7	74670700	74676700	GTF2I	+
7	74671089	74677089	GTF2I	+
7	74674796	74680796	GTF2I	+
7	74675238	74681238	GTF2I	+
7	74677102	74683102	GTF2I	+
7	74680031	74686031	GTF2I	+
7	74687565	74693565	GTF2I	+
7	74687587	74693587	GTF2I	+
7	74694949	74700949	GTF2I	+
7	74695416	74701416	GTF2I	+
7	74699242	74705242	GTF2I	+
7	74700462	74706462	GTF2I	+
7	74701295	74707295	GTF2I	+
7	74701885	74707885	GTF2I	+
7	74702568	74708568	GTF2I	+
7	74709537	74715537	GTF2I	+
7	74709669	74715669	GTF2I	+
7	74714331	74720331	GTF2I	+
7	74717741	74723741	GTF2I	+
7	74720428	74726428	GTF2I	+
7	74722531	74728531	GTF2I	+
7	74723834	74729834	GTF2I	+
7	74728553	74734553	GTF2I	+
7	74729142	74735142	GTF2I	+
7	74730768	74736768	GTF2I	+
7	74735898	74741898	GTF2I	+
7	74736029	74742029	GTF2I	+
7	74738784	74744784	GTF2I	+
7	74740898	74746898	GTF2I	+
7	74744390	74750390	GTF2I	+
7	74744793	74750793	GTF2I	+
7	74747616	74753616	GTF2I	+
7	74748802	74754802	GTF2I	+
7	74770962	74776962	NCF1	+
7	74772949	74778949	NCF1	+
7	74777859	74783859	NCF1	+
7	74778245	74784245	NCF1	+
7	74778746	74784746	NCF1	+
7	74779434	74785434	NCF1	+
7	74781418	74787418	NCF1	+
7	74782885	74788885	NCF1	+
7	74796921	74802921	GTF2IRD2	-
7	74804118	74810118	GTF2IRD2	-
7	74805741	74811741	GTF2IRD2	-
7	74806485	74812485	GTF2IRD2	-
7	74806656	74812656	GTF2IRD2	-
7	74808870	74814870	GTF2IRD2	-
7	74810400	74816400	GTF2IRD2	-
7	74812859	74818859	GTF2IRD2	-
7	74814089	74820089	GTF2IRD2	-
7	74815459	74821459	GTF2IRD2	-
7	74815657	74821657	GTF2IRD2	-
7	74818855	74824855	GTF2IRD2	-
7	74818919	74824919	GTF2IRD2	-
7	74820096	74826096	GTF2IRD2	-
7	74831217	74837217	GTF2IRD2	-
7	74841356	74847356	GTF2IRD2	-
7	74841863	74847863	GTF2IRD2	-
7	74843294	74849294	GTF2IRD2	-
7	75026380	75032380	RCC1L	-
7	75038241	75044241	RCC1L	-
7	75041623	75047623	RCC1L	-
7	75044976	75050976	RCC1L	-
7	75055095	75061095	RCC1L	-
7	75056032	75062032	RCC1L	-
7	75059169	75065169	RCC1L	-
7	75061344	75067344	RCC1L	-
7	75062566	75068566	RCC1L	-
7	75063031	75069031	RCC1L	-
7	75065338	75071338	RCC1L	-
7	75069191	75075191	RCC1L	-
7	75071228	75077228	RCC1L	-
7	75089580	75095580	GTF2IRD2	+
7	75094333	75100333	GTF2IRD2	+
7	75097289	75103289	GTF2IRD2	+
7	75098913	75104913	GTF2IRD2	+
7	75107636	75113636	GTF2IRD2	+
7	75110197	75116197	GTF2IRD2	+
7	75110817	75116817	GTF2IRD2	+
7	75112118	75118118	GTF2IRD2	+
7	75112609	75118609	GTF2IRD2	+
7	75113656	75119656	GTF2IRD2	+
7	75116224	75122224	GTF2IRD2	+
7	75117194	75123194	GTF2IRD2	+
7	75185017	75191017	GTF2I	-
7	75186199	75192199	GTF2I	-
7	75200572	75206572	GTF2I	-
7	75392063	75398063	TRIM73	+
7	75394299	75400299	TRIM73	+
7	75394849	75400849	TRIM73	+
7	75395706	75401706	TRIM73	+
7	75398383	75404383	TRIM73	+
7	75403620	75409620	TRIM73	+
7	75406407	75412407	TRIM73	+
7	75406976	75412976	TRIM73	+
7	75414067	75420067	POM121C	-
7	75422932	75428932	POM121C	-
7	75425966	75431966	POM121C	-
7	75428100	75434100	POM121C	-
7	75428627	75434627	POM121C	-
7	75429201	75435201	POM121C	-
7	75430260	75436260	POM121C	-
7	75431599	75437599	POM121C	-
7	75433063	75439063	POM121C	-
7	75436900	75442900	POM121C	-
7	75437583	75443583	POM121C	-
7	75438973	75444973	POM121C	-
7	75440961	75446961	POM121C	-
7	75441267	75447267	POM121C	-
7	75444036	75450036	POM121C	-
7	75445519	75451519	POM121C	-
7	75446382	75452382	POM121C	-
7	75454199	75460199	POM121C	-
7	75462924	75468924	POM121C	-
7	75463224	75469224	POM121C	-
7	75465151	75471151	POM121C	-
7	75473305	75479305	POM121C	-
7	75474134	75480134	POM121C	-
7	75483271	75489271	POM121C	-
7	75490625	75496625	SPDYE5	+
7	75491532	75497532	SPDYE5	+
7	75493424	75499424	SPDYE5	+
7	75495140	75501140	SPDYE5	+
7	75535591	75541591	HIP1	-
7	75537448	75543448	HIP1	-
7	75538737	75544737	HIP1	-
7	75541189	75547189	HIP1	-
7	75541411	75547411	HIP1	-
7	75546139	75552139	HIP1	-
7	75546387	75552387	HIP1	-
7	75546854	75552854	HIP1	-
7	75548215	75554215	HIP1	-
7	75552205	75558205	HIP1	-
7	75568152	75574152	HIP1	-
7	75569242	75575242	HIP1	-
7	75574345	75580345	HIP1	-
7	75580805	75586805	HIP1	-
7	75735962	75741962	HIP1	-
7	75786896	75792896	CCL26	-
7	75820356	75826356	CCL24	-
7	75839602	75845602	RHBDD2	+
7	75896200	75902200	POR	+
7	75991659	75997659	TMEM120A	-
7	76045004	76051004	STYXL1	-
7	76045051	76051051	MDH2	+
7	76198900	76204900	SRRM3	+
7	76282617	76288617	SRRM3	+
7	76299544	76305544	HSPB1	+
7	76356031	76362031	YWHAG	-
7	76394518	76400518	ZP3	+
7	76406695	76412695	SSC4D	-
7	76458676	76464676	DTX2	+
7	76507428	76513428	UPK3B	+
7	76624261	76630261	POMZP3	-
7	77119434	77125434	CCDC146	+
7	77326533	77332533	FGL2	-
7	77413400	77419400	GSAP	-
7	77534275	77540275	PTPN12	+
7	77693443	77699443	RSBN1L	+
7	77795580	77801580	TMEM60	-
7	77795792	77801792	PHTF2	+
7	78611154	78617154	MAGI2	-
7	79450574	79456574	MAGI2	-
7	80130955	80136955	GNAI1	+
7	80366575	80372575	CD36	+
7	80676277	80682277	GNAT3	-
7	80919359	80925359	SEMA3C	-
7	81767438	81773438	HGF	-
7	82440798	82446798	CACNA2D1	-
7	83159930	83165930	PCLO	-
7	83646010	83652010	SEMA3E	-
7	84489724	84495724	SEMA3A	-
7	85183855	85189855	SEMA3D	-
7	86640914	86646914	GRM3	+
7	87056699	87062699	KIAA1324L	-
7	87149361	87155361	DMTF1	+
7	87217587	87223587	TMEM243	-
7	87342681	87348681	CROT	+
7	87477435	87483435	ABCB4	-
7	87624548	87630548	RUNDC3B	+
7	87710323	87716323	ABCB1	-
7	87781822	87787822	RUNDC3B	+
7	87873216	87879216	DBF4	+
7	87873357	87879357	SLC25A40	-
7	87931143	87937143	ADAM22	+
7	88223993	88229993	SRI	-
7	88303891	88309891	STEAP4	-
7	88756368	88762368	ZNF804B	+
7	90151375	90157375	STEAP1	+
7	90164590	90170590	STEAP2	+
7	90242174	90248174	CFAP69	+
7	90332223	90338223	GTPBP10	+
7	90380721	90386721	CLDN12	+
7	90463424	90469424	CDK14	+
7	90725173	90731173	CDK14	+
7	91261364	91267364	FZD1	+
7	91787086	91793086	MTERF1	-
7	91877720	91883720	MTERF1	-
7	91937867	91943867	AKAP9	+
7	92139952	92145952	CYP51A1	-
7	92176531	92182531	LRRD1	-
7	92243166	92249166	KRIT1	-
7	92243234	92249234	ANKIB1	+
7	92444453	92450453	GATAD1	+
7	92525531	92531531	PEX1	-
7	92525773	92531773	RBM48	+
7	92587394	92593394	FAM133B	-
7	92833594	92839594	CDK6	-
7	93115023	93121023	SAMD9	-
7	93145369	93151369	SAMD9L	-
7	93223524	93229524	HEPACAM2	-
7	93229340	93235340	VPS50	+
7	93253203	93259203	VPS50	+
7	93571730	93577730	CALCR	-
7	93588573	93594573	GNGT1	+
7	93908265	93914265	TFPI2	-
7	93918699	93924699	GNG11	+
7	94001382	94007382	BET1	-
7	94391561	94397561	COL1A2	+
7	94506219	94512219	CASD1	+
7	94653209	94659209	SGCE	-
7	94653325	94659325	PEG10	+
7	94904202	94910202	PPP1R9A	+
7	95321707	95327707	PON1	-
7	95393368	95399368	PON3	-
7	95432329	95438329	PON2	-
7	95593491	95599491	PDK4	-
7	95769506	95775506	DYNC1I1	+
7	96319147	96325147	SLC25A13	-
7	97002548	97008548	DLX6	+
7	97022097	97028097	DLX5	-
7	97113590	97119590	SDHAF3	+
7	97869542	97875542	ASNS	-
7	97988169	97994169	OCM2	-
7	98103885	98109885	LMTK2	+
7	98208427	98214427	BHLHA15	+
7	98249251	98255251	TECPR1	-
7	98249379	98255379	BRI3	+
7	98398068	98404068	BAIAP2L1	-
7	98614297	98620297	NPTX2	+
7	98867771	98873771	TMEM130	-
7	98874933	98880933	TRRAP	+
7	99141100	99147100	SMURF1	-
7	99204506	99210506	KPNA7	-
7	99322898	99328898	ARPC1A	+
7	99371249	99377249	ARPC1B	+
7	99405641	99411641	BUD31	+
7	99405829	99411829	PDAP1	-
7	99435922	99441922	CPSF4	+
7	99454371	99460371	PTCD1	-
7	99469841	99475841	ZNF789	+
7	99500650	99506650	ZNF394	-
7	99501651	99507651	ZKSCAN5	+
7	99555406	99561406	ZNF655	+
7	99555536	99561536	FAM200A	-
7	99613946	99619946	ZSCAN25	+
7	99676998	99682998	CYP3A5	-
7	99732102	99738102	CYP3A7-CYP3A51P	-
7	99732196	99738196	CYP3A7	-
7	99781265	99787265	CYP3A4	-
7	99825013	99831013	CYP3A43	+
7	99874057	99880057	OR2AE1	-
7	99916600	99922600	TRIM4	-
7	99926620	99932620	GJC3	-
7	99973157	99979157	AZGP1	-
7	100012572	100018572	ZKSCAN1	+
7	100046774	100052774	ZSCAN21	+
7	100079548	100085548	ZNF3	-
7	100085954	100091954	COPS6	+
7	100098549	100104549	AP4M1	+
7	100098940	100104940	MCM7	-
7	100116613	100122613	CNPY4	+
7	100116841	100122841	TAF6	-
7	100123694	100129694	MBLAC1	+
7	100145907	100151907	LAMTOR4	+
7	100155715	100161715	C7orf43	-
7	100165750	100171750	GAL3ST4	-
7	100174372	100180372	GPC2	-
7	100174563	100180563	STAG3	+
7	100215241	100221241	PVRIG	+
7	100304702	100310702	SPDYE3	+
7	100349176	100355176	PILRB	+
7	100364530	100370530	PILRA	+
7	100425790	100431790	MEPCE	+
7	100425992	100431992	ZCWPW1	-
7	100433565	100439565	PPP1R35	-
7	100461271	100467271	C7orf61	-
7	100476279	100482279	TSC22D4	-
7	100480927	100486927	NYAP1	+
7	100536211	100542211	AGFG2	+
7	100570820	100576820	SAP25	-
7	100580982	100586982	FBXO24	+
7	100583153	100589153	LRCH4	-
7	100599177	100605177	PCOLCE	+
7	100609102	100615102	MOSPD3	+
7	100639779	100645779	TFR2	-
7	100653461	100659461	ACTL6B	-
7	100670531	100676531	GNB2	+
7	100686448	100692448	GIGYF1	-
7	100703053	100709053	POP7	+
7	100717800	100723800	EPO	+
7	100730626	100736626	ZAN	+
7	100770854	100776854	ZAN	+
7	100823820	100829820	SLC12A9	+
7	100824521	100830521	EPHB4	-
7	100864138	100870138	TRIP6	+
7	100872111	100878111	SRRT	+
7	100872312	100878312	SRRT	+
7	100886718	100892718	UFSP1	-
7	100893601	100899601	ACHE	-
7	100893974	100899974	ACHE	-
7	100966623	100972623	MUC12	+
7	101017072	101023072	MUC17	+
7	101082439	101088439	TRIM56	+
7	101124089	101130089	SERPINE1	+
7	101151397	101157397	AP1S1	+
7	101162593	101168593	VGF	-
7	101177276	101183276	NAT16	-
7	101198021	101204021	MOGAT3	-
7	101214668	101220668	ZNHIT1	+
7	101215420	101221420	PLOD3	-
7	101235820	101241820	CLDN15	-
7	101249316	101255316	FIS1	-
7	101318823	101324823	IFT22	-
7	101359820	101365820	COL26A1	+
7	101554391	101560391	COL26A1	+
7	101812904	101818904	CUX1	+
7	102266155	102272155	CUX1	+
7	102266595	102272595	CUX1	+
7	102266827	102272827	CUX1	+
7	102275658	102281658	CUX1	+
7	102277025	102283025	CUX1	+
7	102346033	102352033	SPDYE6	-
7	102347249	102353249	SPDYE6	-
7	102348925	102354925	SPDYE6	-
7	102350637	102356637	SPDYE6	-
7	102351030	102357030	SPDYE6	-
7	102353444	102359444	SPDYE6	-
7	102360872	102366872	PRKRIP1	+
7	102430106	102436106	ORAI2	+
7	102461876	102467876	ALKBH4	-
7	102461929	102467929	LRWD1	+
7	102475907	102481907	POLR2J	-
7	102514781	102520781	RASA4B	-
7	102569656	102575656	POLR2J3	-
7	102613757	102619757	RASA4	-
7	102647325	102653325	SPDYE2B	+
7	102668629	102674629	POLR2J2	-
7	102745971	102751971	FAM185A	+
7	102909991	102915991	LRRC17	+
7	102941949	102947949	FBXL13	-
7	103071881	103077881	ARMC10	+
7	103146560	103152560	NAPEPLD	-
7	103294422	103300422	PMPCB	+
7	103341254	103347254	PSMC2	+
7	103341873	103347873	DNAJC2	-
7	103443177	103449177	SLC26A5	-
7	103986516	103992516	RELN	-
7	104134182	104140182	ORC5	-
7	104205047	104211047	ORC5	-
7	104325656	104331656	LHFPL3	+
7	104512626	104518626	LHFPL3	+
7	105011179	105017179	KMT2E	+
7	105396308	105402308	SRPK2	-
7	105519267	105525267	PUS7	-
7	105529085	105535085	RINT1	+
7	105699279	105705279	ATXN7L1	-
7	105873604	105879604	ATXN7L1	-
7	105873796	105879796	CDHR3	+
7	106109576	106115576	SYPL1	-
7	106283326	106289326	NAMPT	-
7	106657996	106663996	CCDC71L	-
7	106862278	106868278	PIK3CG	+
7	107041649	107047649	PRKAR2B	+
7	107165961	107171961	HBP1	+
7	107467018	107473018	GPR22	+
7	107472659	107478659	COG5	-
7	107560484	107566484	DUS4L	+
7	107576977	107582977	BCAP29	+
7	107657635	107663635	SLC26A4	+
7	107740697	107746697	CBLL1	+
7	107800225	107806225	SLC26A3	-
7	107887970	107893970	DLD	+
7	108000255	108006255	LAMB1	-
7	108127356	108133356	LAMB4	-
7	108176227	108182227	NRCAM	-
7	108453717	108459717	NRCAM	-
7	108566568	108572568	DNAJB9	+
7	108566666	108572666	PNPLA8	-
7	108566750	108572750	THAP5	-
7	111088006	111094006	LRRN3	+
7	111122454	111128454	IMMP2L	-
7	111907400	111913400	DOCK4	-
7	112203411	112209411	DOCK4	-
7	112203588	112209588	ZNF277	+
7	112419968	112425968	IFRD1	+
7	112477853	112483853	LSMEM1	+
7	112787592	112793592	TMEM168	-
7	112848311	112854311	BMT2	-
7	112936916	112942916	BMT2	-
7	113084778	113090778	GPR85	-
7	114072920	114078920	PPP1R3A	-
7	114083327	114089327	FOXP2	+
7	114919154	114925154	MDFIC	+
7	114983761	114989761	MDFIC	+
7	116156896	116162896	TFEC	-
7	116207493	116213493	TES	+
7	116284380	116290380	CAV2	+
7	116521785	116527785	CAV1	+
7	116669390	116675390	MET	+
7	116808070	116814070	CAPZA2	+
7	116950238	116956238	ST7	+
7	117320289	117326289	WNT2	-
7	117425123	117431123	ASZ1	-
7	117462784	117468784	CFTR	+
7	117871139	117877139	CTTNBP2	-
7	118181032	118187032	LSM8	+
7	118211669	118217669	ANKRD7	+
7	120270668	120276668	KCND2	+
7	120855402	120861402	TSPAN12	-
7	120947749	120953749	ING3	+
7	120985677	120991677	CPED1	+
7	121322367	121328367	WNT16	+
7	121393364	121399364	FAM3C	-
7	121870089	121876089	PTPRZ1	+
7	122141280	122147280	AASS	-
7	122696156	122702156	RNF148	-
7	122699967	122705967	CADPS2	-
7	122883759	122889759	RNF133	-
7	123196986	123202986	SLC13A1	-
7	123532077	123538077	IQUB	-
7	123555255	123561255	NDUFA5	-
7	123564010	123570010	ASB15	+
7	123652807	123658807	LMOD2	+
7	123746067	123752067	WASL	-
7	123825983	123831983	HYAL4	+
7	124762627	124768627	GPR37	-
7	124926983	124932983	POT1	-
7	127250294	127256294	GRM8	-
7	127428924	127434924	ZNF800	-
7	127585345	127591345	ARF5	+
7	127588409	127594409	FSCN3	+
7	127588705	127594705	GCC1	-
7	127649180	127655180	SND1	+
7	127818594	127824594	SND1	+
7	128044601	128050601	LRRC4	-
7	128089609	128095609	LRRC4	-
7	128238284	128244284	LEP	+
7	128328196	128334196	RBM28	-
7	128340908	128346908	RBM28	-
7	128358685	128364685	PRRT4	-
7	128407252	128413252	IMPDH1	-
7	128452849	128458849	HILPDA	+
7	128473729	128479729	METTL2B	+
7	128669266	128675266	FAM71F2	+
7	128706061	128712061	FAM71F1	+
7	128736292	128742292	CALU	+
7	128772790	128778790	OPN1SW	-
7	128787757	128793757	CCDC136	+
7	128827377	128833377	FLNC	+
7	128859826	128865826	ATP6V1F	+
7	128862844	128868844	KCP	-
7	128890463	128896463	ATP6V1F	+
7	128907631	128913631	ATP6V1F	+
7	128934612	128940612	IRF5	+
7	129052173	129058173	TNPO3	-
7	129141892	129147892	TSPAN33	+
7	129144146	129150146	TSPAN33	+
7	129185872	129191872	SMO	+
7	129222023	129228023	AHCYL2	+
7	129431433	129437433	STRIP2	+
7	129499479	129505479	SMKR1	+
7	129608714	129614714	NRF1	+
7	129640182	129646182	NRF1	+
7	129949949	129955949	UBE2H	-
7	130048451	130054451	ZC3HC1	-
7	130067510	130073510	KLHDC10	+
7	130204770	130210770	TMEM209	-
7	130263827	130269827	CPA2	+
7	130290134	130296134	CPA4	+
7	130341816	130347816	CPA5	+
7	130343249	130349249	CPA5	+
7	130439433	130445433	CEP41	-
7	130483171	130489171	MEST	+
7	130675390	130681390	TSGA13	-
7	130683738	130689738	TSGA13	-
7	130684432	130690432	TSGA13	-
7	131107096	131113096	MKLN1	+
7	131555217	131561217	PODXL	-
7	132645688	132651688	PLXNA4	-
7	132821272	132827272	CHCHD3	-
7	133079088	133085088	CHCHD3	-
7	133250073	133256073	EXOC4	+
7	133254643	133260643	EXOC4	+
7	133273916	133279916	EXOC4	+
7	133619381	133625381	EXOC4	+
7	134124299	134130299	LRGUK	+
7	134159146	134165146	LRGUK	+
7	134314051	134320051	SLC35B4	-
7	134456284	134462284	AKR1B1	-
7	134524592	134530592	AKR1B10	+
7	134546136	134552136	AKR1B15	+
7	134643808	134649808	BPGM	+
7	134741252	134747252	CALD1	+
7	134983508	134989508	AGBL3	+
7	135069955	135075955	AGBL3	+
7	135145072	135151072	TMEM140	+
7	135208534	135214534	WDR91	-
7	135228979	135234979	STRA8	+
7	135403285	135409285	CNOT4	-
7	135408925	135414925	CNOT4	-
7	135428931	135434931	CNOT4	-
7	135507127	135513127	CNOT4	-
7	135554919	135560919	NUP205	+
7	135726258	135732258	SLC13A4	-
7	135745846	135751846	FAM180A	-
7	135974353	135980353	MTPN	-
7	136865669	136871669	CHRM2	+
7	137328074	137334074	PTN	-
7	137340865	137346865	PTN	-
7	137844092	137850092	DGKI	-
7	137999067	138005067	CREB3L2	-
7	137999324	138005324	AKR1D1	+
7	138457334	138463334	TRIM24	+
7	138698352	138704352	SVOPL	-
7	138796560	138802560	ATP6V0A4	-
7	138848076	138854076	KIAA1549	-
7	138978318	138984318	KIAA1549	-
7	139033029	139039029	ZC3HAV1L	-
7	139106719	139112719	ZC3HAV1	-
7	139130744	139136744	TTC26	+
7	139227356	139233356	UBN2	+
7	139336457	139342457	FMC1	+
7	139337359	139343359	LUC7L2	+
7	139338360	139344360	C7orf55-LUC7L2	+
7	139480712	139486712	KLRG2	-
7	139520856	139526856	CLEC2L	+
