Hugo_Symbol	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
HS1BP3	1	0	0	0	0	1	1	1
HS3ST1	1	0	0	0	0	1	1	1
HS3ST3A1	1	0	0	0	0	1	1	1
HS3ST3B1	1	0	0	0	0	1	1	1
HSBP1	1	0	0	0	0	1	1	1
HSBP1L1	1	0	0	0	0	1	1	1
HSD17B11	0	1	0	0	0	1	1	1
HSD17B13	1	0	0	0	0	1	1	1
HSD17B3	1	0	0	0	0	1	1	1
HSD17B7	1	0	0	0	0	1	1	1
HSD17B8	1	0	0	0	0	1	1	1
HSD3B1	1	0	0	0	0	1	1	1
HSF2	0	1	0	0	0	1	1	1
HSF4	1	0	0	0	0	1	1	1
HSPA13	1	0	0	0	0	1	1	1
HSPA1B	1	0	0	0	0	1	1	1
HSPB11	1	0	0	0	0	1	1	1
HSPB8	1	0	0	0	0	1	1	1
HSPE1	0	1	0	0	0	1	1	1
HTR1F	1	0	0	0	0	1	1	1
HTR3A	1	0	0	0	0	1	1	1
HTR3D	1	0	0	0	0	1	1	1
HTR3E	1	0	0	0	0	1	1	1
HTRA3	0	1	0	0	0	1	1	1
HTRA4	1	0	0	0	0	1	1	1
HUS1	1	0	0	0	0	1	1	1
HYAL1	1	0	0	0	0	1	1	1
HYAL4	1	0	0	0	0	1	1	1
IAH1	1	0	0	0	0	1	1	1
IAPP	1	0	0	0	0	1	1	1
ICA1	1	0	0	0	0	1	1	1
ICAM1	1	0	0	0	0	1	1	1
ICMT	1	0	0	0	0	1	1	1
ID2	1	0	0	0	0	1	1	1
IDH3G	1	0	0	0	0	1	1	1
IDI2	1	0	0	0	0	1	1	1
IDO2	1	0	0	0	0	1	1	1
IDUA	1	0	0	0	0	1	1	1
IER2	1	0	0	0	0	1	1	1
IFFO2	1	0	0	0	0	1	1	1
IFI35	0	0	0	1	0	1	1	1
IFI44L	1	0	0	0	0	1	1	1
IFITM2	1	0	0	0	0	1	1	1
IFNGR2	1	0	0	0	0	1	1	1
IFT20	1	0	0	0	0	1	1	1
IFT57	1	0	0	0	0	1	1	1
IFT74	1	0	0	0	0	1	1	1
IGFBP4	1	0	0	0	0	1	1	1
IGHG2	1	0	0	0	0	1	1	1
IGHV1-24	1	0	0	0	0	1	1	1
IGHV1-45	1	0	0	0	0	1	1	1
IGHV1-69	1	0	0	0	0	1	1	1
IGHV3-11	1	0	0	0	0	1	1	1
IGHV3-15	1	0	0	0	0	1	1	1
IGHV3-35	1	0	0	0	0	1	1	1
IGHV3-38	1	0	0	0	0	1	1	1
IGHV3-43	1	0	0	0	0	1	1	1
IGHV3-72	1	0	0	0	0	1	1	1
IGHV3OR16-8	1	0	0	0	0	1	1	1
IGHV3OR16-9	1	0	0	0	0	1	1	1
IGHV4-31	1	0	0	0	0	1	1	1
IGHV4-59	1	0	0	0	0	1	1	1
IGKV1-16	1	0	0	0	0	1	1	1
IGKV1D-12	1	0	0	0	0	1	1	1
IGKV1D-17	1	0	0	0	0	1	1	1
IGKV1D-8	1	0	0	0	0	1	1	1
IGKV2-28	1	0	0	0	0	1	1	1
IGKV2D-30	1	0	0	0	0	1	1	1
IGKV2D-40	0	1	0	0	0	1	1	1
IGKV3-11	1	0	0	0	0	1	1	1
IGKV3-20	1	0	0	0	0	1	1	1
IGKV3D-11	1	0	0	0	0	1	1	1
IGKV3D-15	1	0	0	0	0	1	1	1
IGKV3D-7	1	0	0	0	0	1	1	1
IGKV6-21	1	0	0	0	0	1	1	1
IGKV6D-21	0	1	0	0	0	1	1	1
IGLC2	1	0	0	0	0	1	1	1
IGLC3	0	1	0	0	0	1	1	1
IGLV1-47	1	0	0	0	0	1	1	1
IGLV1-50	1	0	0	0	0	1	1	1
IGLV11-55	1	0	0	0	0	1	1	1
IGLV2-14	1	0	0	0	0	1	1	1
IGLV2-33	1	0	0	0	0	1	1	1
IGLV2-8	1	0	0	0	0	1	1	1
IGLV3-1	0	0	0	1	0	1	1	1
IGLV3-12	1	0	0	0	0	1	1	1
IGLV3-21	1	0	0	0	0	1	1	1
IGLV8-61	1	0	0	0	0	1	1	1
IHH	0	1	0	0	0	1	1	1
IL17RC	1	0	0	0	0	1	1	1
IL18BP	0	0	0	1	0	1	1	1
IL19	0	1	0	0	0	1	1	1
IL20	1	0	0	0	0	1	1	1
IL21	1	0	0	0	0	1	1	1
IL22RA2	0	1	0	0	0	1	1	1
IL24	1	0	0	0	0	1	1	1
IL27	1	0	0	0	0	1	1	1
IL36G	1	0	0	0	0	1	1	1
IL36RN	1	0	0	0	0	1	1	1
IL4I1	1	0	0	0	0	1	1	1
IL7	1	0	0	0	0	1	1	1
ILKAP	1	0	0	0	0	1	1	1
IMMP1L	1	0	0	0	0	1	1	1
IMPDH2	1	0	0	0	0	1	1	1
INA	1	0	0	0	0	1	1	1
INCA1	1	0	0	0	0	1	1	1
ING2	1	0	0	0	0	1	1	1
ING3	1	0	0	0	0	1	1	1
ING4	1	0	0	0	0	1	1	1
ING5	1	0	0	0	0	1	1	1
INHBB	1	0	0	0	0	1	1	1
INHBE	1	0	0	0	0	1	1	1
INO80B	1	0	0	0	0	1	1	1
INO80E	1	0	0	0	0	1	1	1
INPP1	1	0	0	0	0	1	1	1
INPP5K	1	0	0	0	0	1	1	1
INS-IGF2	1	0	0	0	0	1	1	1
INSC	1	0	0	0	0	1	1	1
INSL6	1	0	0	0	0	1	1	1
IPMK	1	0	0	0	0	1	1	1
IQCF3	1	0	0	0	0	1	1	1
IRF2	1	0	0	0	0	1	1	1
IRF7	1	0	0	0	0	1	1	1
IRX2	1	0	0	0	0	1	1	1
IRX6	1	0	0	0	0	1	1	1
ISG15	1	0	0	0	0	1	1	1
ISOC1	0	1	0	0	0	1	1	1
ISPD	1	0	0	0	0	1	1	1
IST1	1	0	0	0	0	1	1	1
ITGB1BP1	1	0	0	0	0	1	1	1
ITLN1	1	0	0	0	0	1	1	1
ITM2B	1	0	0	0	0	1	1	1
ITM2C	1	0	0	0	0	1	1	1
ITPK1	1	0	0	0	0	1	1	1
ITPRIPL2	1	0	0	0	0	1	1	1
IYD	1	0	0	0	0	1	1	1
JAG2	1	0	0	0	0	1	1	1
JAGN1	0	1	0	0	0	1	1	1
JAM3	1	0	0	0	0	1	1	1
JDP2	1	0	0	0	0	1	1	1
JMJD4	1	0	0	0	0	1	1	1
JMJD7-PLA2G4B	1	0	0	0	0	1	1	1
JRKL	1	0	0	0	0	1	1	1
JTB	1	0	0	0	0	1	1	1
KAZALD1	1	0	0	0	0	1	1	1
KCNAB2	1	0	0	0	0	1	1	1
KCNB2	0	1	0	0	0	1	1	1
KCNE1	1	0	0	0	0	1	1	1
KCNE4	1	0	0	0	0	1	1	1
KCNG2	1	0	0	0	0	1	1	1
KCNIP1	1	0	0	0	0	1	1	1
KCNJ12	1	0	0	0	0	1	1	1
KCNJ13	1	0	0	0	0	1	1	1
KCNJ3	0	1	0	0	0	1	1	1
KCNJ5	1	0	0	0	0	1	1	1
KCNMB1	1	0	0	0	0	1	1	1
KCNMB2	1	0	0	0	0	1	1	1
KCNS1	1	0	0	0	0	1	1	1
KCTD1	1	0	0	0	0	1	1	1
KCTD12	1	0	0	0	0	1	1	1
KCTD16	1	0	0	0	0	1	1	1
KCTD7	1	0	0	0	0	1	1	1
KCTD9	1	0	0	0	0	1	1	1
KDF1	1	0	0	0	0	1	1	1
KHDC1L	0	1	0	0	0	1	1	1
KHDRBS1	0	0	0	1	0	1	1	1
KHNYN	1	0	0	0	0	1	1	1
KIAA0513	1	0	0	0	0	1	1	1
KIAA0930	1	0	0	0	0	1	1	1
KIAA1143	1	0	0	0	0	1	1	1
KIF12	1	0	0	0	0	1	1	1
KIF18B	1	0	0	0	0	1	1	1
KIF25	1	0	0	0	0	1	1	1
KIN	1	0	0	0	0	1	1	1
KIR2DL3	1	0	0	0	0	1	1	1
KIR3DX1	1	0	0	0	0	1	1	1
KIRREL3	1	0	0	0	0	1	1	1
KLF5	1	0	0	0	0	1	1	1
KLF6	1	0	0	0	0	1	1	1
KLF8	1	0	0	0	0	1	1	1
KLHDC1	1	0	0	0	0	1	1	1
KLHDC7B	1	0	0	0	0	1	1	1
KLHDC8A	1	0	0	0	0	1	1	1
KLHL11	1	0	0	0	0	1	1	1
KLHL15	0	1	0	0	0	1	1	1
KLHL2	1	0	0	0	0	1	1	1
KLHL32	1	0	0	0	0	1	1	1
KLHL35	1	0	0	0	0	1	1	1
KLHL40	1	0	0	0	0	1	1	1
KLHL42	1	0	0	0	0	1	1	1
KLHL9	0	1	0	0	0	1	1	1
KLK1	1	0	0	0	0	1	1	1
KLK3	1	0	0	0	0	1	1	1
KLK4	1	0	0	0	0	1	1	1
KLK6	1	0	0	0	0	1	1	1
KLK7	1	0	0	0	0	1	1	1
KLLN	1	0	0	0	0	1	1	1
KLRC3	1	0	0	0	0	1	1	1
KLRD1	1	0	0	0	0	1	1	1
KLRF1	0	1	0	0	0	1	1	1
KNOP1	1	0	0	0	0	1	1	1
KPNA1	1	0	0	0	0	1	1	1
KRCC1	1	0	0	0	0	1	1	1
KRR1	0	1	0	0	0	1	1	1
KRT13	1	0	0	0	0	1	1	1
KRT15	1	0	0	0	0	1	1	1
KRT16	1	0	0	0	0	1	1	1
KRT25	1	0	0	0	0	1	1	1
KRT71	1	0	0	0	0	1	1	1
KRT73	1	0	0	0	0	1	1	1
KRT74	1	0	0	0	0	1	1	1
KRT78	1	0	0	0	0	1	1	1
KRT82	1	0	0	0	0	1	1	1
KRT84	1	0	0	0	0	1	1	1
KRTAP10-3	1	0	0	0	0	1	1	1
KRTAP10-6	1	0	0	0	0	1	1	1
KRTAP12-1	1	0	0	0	0	1	1	1
KRTAP12-2	1	0	0	0	0	1	1	1
KRTCAP3	1	0	0	0	0	1	1	1
L34079.2	1	0	0	0	0	1	1	1
L3HYPDH	1	0	0	0	0	1	1	1
LA16c-306E5.2	1	0	0	0	0	1	1	1
LACRT	1	0	0	0	0	1	1	1
LAGE3	1	0	0	0	0	1	1	1
LALBA	1	0	0	0	0	1	1	1
LAMP1	1	0	0	0	0	1	1	1
LAMTOR2	1	0	0	0	0	1	1	1
LANCL1	1	0	0	0	0	1	1	1
LARP1B	1	0	0	0	0	1	1	1
LAX1	0	1	0	0	0	1	1	1
LCAT	1	0	0	0	0	1	1	1
LCORL	0	1	0	0	0	1	1	1
LDHB	1	0	0	0	0	1	1	1
LDHD	1	0	0	0	0	1	1	1
LDLRAD3	1	0	0	0	0	1	1	1
LDLRAD4	1	0	0	0	0	1	1	1
LDLRAP1	1	0	0	0	0	1	1	1
LEMD3	1	0	0	0	0	1	1	1
LETM2	0	1	0	0	0	1	1	1
LFNG	1	0	0	0	0	1	1	1
LGALS3	1	0	0	0	0	1	1	1
LGALS4	1	0	0	0	0	1	1	1
LGALS8	1	0	0	0	0	1	1	1
LGALS9	1	0	0	0	0	1	1	1
LGALS9B	1	0	0	0	0	1	1	1
LGI4	1	0	0	0	0	1	1	1
LHFPL4	0	1	0	0	0	1	1	1
LHFPL5	1	0	0	0	0	1	1	1
LHX2	1	0	0	0	0	1	1	1
LHX8	1	0	0	0	0	1	1	1
LILRB4	1	0	0	0	0	1	1	1
LIN28A	1	0	0	0	0	1	1	1
LIN52	1	0	0	0	0	1	1	1
LIN7B	1	0	0	0	0	1	1	1
LIPM	1	0	0	0	0	1	1	1
LIPN	1	0	0	0	0	1	1	1
LIPT1	1	0	0	0	0	1	1	1
LIX1	1	0	0	0	0	1	1	1
LLGL1	1	0	0	0	0	1	1	1
LMAN1	1	0	0	0	0	1	1	1
LMBR1	1	0	0	0	0	1	1	1
LMF2	1	0	0	0	0	1	1	1
LMLN	1	0	0	0	0	1	1	1
LMNB1	1	0	0	0	0	1	1	1
LMO2	1	0	0	0	0	1	1	1
LMX1B	1	0	0	0	0	1	1	1
LNP1	1	0	0	0	0	1	1	1
LOX	0	1	0	0	0	1	1	1
LOXL1	1	0	0	0	0	1	1	1
LOXL2	1	0	0	0	0	1	1	1
LPAR1	1	0	0	0	0	1	1	1
LPAR4	1	0	0	0	0	1	1	1
LPAR5	1	0	0	0	0	1	1	1
LPL	1	0	0	0	0	1	1	1
LRCH4	1	0	0	0	0	1	1	1
LRFN1	1	0	0	0	0	1	1	1
LRP11	1	0	0	0	0	1	1	1
LRRC14	1	0	0	0	0	1	1	1
LRRC20	1	0	0	0	0	1	1	1
LRRC29	1	0	0	0	0	1	1	1
LRRC37A	1	0	0	0	0	1	1	1
LRRC3B	1	0	0	0	0	1	1	1
LRRC4	1	0	0	0	0	1	1	1
LRRC57	1	0	0	0	0	1	1	1
LRRC61	1	0	0	0	0	1	1	1
LRRC63	1	0	0	0	0	1	1	1
LRRC73	1	0	0	0	0	1	1	1
LRRC74B	1	0	0	0	0	1	1	1
LRRC8B	1	0	0	0	0	1	1	1
LRRTM3	1	0	0	0	0	1	1	1
LSM1	1	0	0	0	0	1	1	1
LSM10	1	0	0	0	0	1	1	1
LSM12	1	0	0	0	0	1	1	1
LSM14A	1	0	0	0	0	1	1	1
LSM3	0	1	0	0	0	1	1	1
LSM4	1	0	0	0	0	1	1	1
LSMEM1	1	0	0	0	0	1	1	1
LSMEM2	1	0	0	0	0	1	1	1
LSP1	1	0	0	0	0	1	1	1
LTB4R2	1	0	0	0	0	1	1	1
LTBR	1	0	0	0	0	1	1	1
LUC7L2	1	0	0	0	0	1	1	1
LUZP4	1	0	0	0	0	1	1	1
LY6D	1	0	0	0	0	1	1	1
LY6G6C	1	0	0	0	0	1	1	1
LY6K	1	0	0	0	0	1	1	1
LY75-CD302	0	1	0	0	0	1	1	1
LYG1	1	0	0	0	0	1	1	1
LYL1	1	0	0	0	0	1	1	1
LYPD3	1	0	0	0	0	1	1	1
LYPD5	1	0	0	0	0	1	1	1
LYPD6	0	1	0	0	0	1	1	1
LYRM7	1	0	0	0	0	1	1	1
LYSMD2	0	1	0	0	0	1	1	1
LYVE1	1	0	0	0	0	1	1	1
LYZL4	1	0	0	0	0	1	1	1
LYZL6	1	0	0	0	0	1	1	1
LZIC	1	0	0	0	0	1	1	1
LZTFL1	1	0	0	0	0	1	1	1
MACROD1	1	0	0	0	0	1	1	1
MAF	0	1	0	0	0	1	1	1
MAFB	1	0	0	0	0	1	1	1
MAGEA1	1	0	0	0	0	1	1	1
MAGEA6	1	0	0	0	0	1	1	1
MAGEF1	1	0	0	0	0	1	1	1
MAGOHB	1	0	0	0	0	1	1	1
MAGT1	1	0	0	0	0	1	1	1
MAL	1	0	0	0	0	1	1	1
MAL2	1	0	0	0	0	1	1	1
MALRD1	1	0	0	0	0	1	1	1
MALSU1	1	0	0	0	0	1	1	1
MAN1C1	1	0	0	0	0	1	1	1
MANBAL	1	0	0	0	0	1	1	1
MANSC1	1	0	0	0	0	1	1	1
MAOA	1	0	0	0	0	1	1	1
MAP3K7CL	1	0	0	0	0	1	1	1
MAP4K2	1	0	0	0	0	1	1	1
MAPK1IP1L	1	0	0	0	0	1	1	1
MAPK3	1	0	0	0	0	1	1	1
MAPK8IP1	1	0	0	0	0	1	1	1
MAPK9	0	1	0	0	0	1	1	1
MAPKAPK3	1	0	0	0	0	1	1	1
MAPKAPK5	1	0	0	0	0	1	1	1
MAPRE1	0	1	0	0	0	1	1	1
MARCH1	0	1	0	0	0	1	1	1
MARCH11	1	0	0	0	0	1	1	1
MARCH4	1	0	0	0	0	1	1	1
MARCKSL1	1	0	0	0	0	1	1	1
MARVELD2	1	0	0	0	0	1	1	1
MATN1	1	0	0	0	0	1	1	1
MATN3	0	0	0	1	0	1	1	1
MATR3	1	0	0	0	0	1	1	1
MAU2	0	1	0	0	0	1	1	1
MB21D1	1	0	0	0	0	1	1	1
MBIP	1	0	0	0	0	1	1	1
MBLAC1	1	0	0	0	0	1	1	1
MBLAC2	1	0	0	0	0	1	1	1
MBOAT1	1	0	0	0	0	1	1	1
MBOAT2	1	0	0	0	0	1	1	1
MCCC2	1	0	0	0	0	1	1	1
MCEMP1	1	0	0	0	0	1	1	1
MCHR1	1	0	0	0	0	1	1	1
MCIDAS	1	0	0	0	0	1	1	1
MCL1	1	0	0	0	0	1	1	1
MCM2	0	1	0	0	0	1	1	1
MCM8	1	0	0	0	0	1	1	1
MCTS1	1	0	0	0	0	1	1	1
MCU	1	0	0	0	0	1	1	1
MCUR1	1	0	0	0	0	1	1	1
MDFIC	1	0	0	0	0	1	1	1
MDH1	0	0	0	1	0	1	1	1
MDK	1	0	0	0	0	1	1	1
MECR	1	0	0	0	0	1	1	1
MED10	1	0	0	0	0	1	1	1
MED17	0	1	0	0	0	1	1	1
MED18	1	0	0	0	0	1	1	1
MED20	1	0	0	0	0	1	1	1
MED21	1	0	0	0	0	1	1	1
MED26	1	0	0	0	0	1	1	1
MED30	0	1	0	0	0	1	1	1
MEOX1	1	0	0	0	0	1	1	1
MEP1B	1	0	0	0	0	1	1	1
MESDC1	1	0	0	0	0	1	1	1
MESDC2	1	0	0	0	0	1	1	1
MESP2	1	0	0	0	0	1	1	1
METRNL	1	0	0	0	0	1	1	1
METTL11B	1	0	0	0	0	1	1	1
METTL12	0	1	0	0	0	1	1	1
METTL15	1	0	0	0	0	1	1	1
METTL16	1	0	0	0	0	1	1	1
METTL21A	1	0	0	0	0	1	1	1
METTL24	1	0	0	0	0	1	1	1
METTL6	1	0	0	0	0	1	1	1
MEX3A	1	0	0	0	0	1	1	1
MFAP4	1	0	0	0	0	1	1	1
MFGE8	1	0	0	0	0	1	1	1
MFSD1	1	0	0	0	0	1	1	1
MFSD12	1	0	0	0	0	1	1	1
MFSD2B	1	0	0	0	0	1	1	1
MFSD6L	1	0	0	0	0	1	1	1
MGMT	1	0	0	0	0	1	1	1
MGST2	1	0	0	0	0	1	1	1
MGST3	1	0	0	0	0	1	1	1
MICA	1	0	0	0	0	1	1	1
MID1IP1	1	0	0	0	0	1	1	1
MIDN	1	0	0	0	0	1	1	1
MILR1	1	0	0	0	0	1	1	1
MIP	1	0	0	0	0	1	1	1
MITD1	1	0	0	0	0	1	1	1
MKRN2	1	0	0	0	0	1	1	1
MLEC	1	0	0	0	0	1	1	1
MLKL	1	0	0	0	0	1	1	1
MLLT6	1	0	0	0	0	1	1	1
MMACHC	1	0	0	0	0	1	1	1
MMD	1	0	0	0	0	1	1	1
MMGT1	1	0	0	0	0	1	1	1
MMP12	1	0	0	0	0	1	1	1
MMP25	1	0	0	0	0	1	1	1
MMP8	1	0	0	0	0	1	1	1
MNX1	1	0	0	0	0	1	1	1
MOB1A	1	0	0	0	0	1	1	1
MOB3C	1	0	0	0	0	1	1	1
MOBP	1	0	0	0	0	1	1	1
MOK	1	0	0	0	0	1	1	1
MON1A	1	0	0	0	0	1	1	1
MORN4	0	1	0	0	0	1	1	1
MOSPD1	1	0	0	0	0	1	1	1
MOSPD2	1	0	0	0	0	1	1	1
MPC2	1	0	0	0	0	1	1	1
MPDU1	0	0	0	1	0	1	1	1
MPLKIP	1	0	0	0	0	1	1	1
MPP2	0	0	0	1	0	1	1	1
MPP4	1	0	0	0	0	1	1	1
MPP6	1	0	0	0	0	1	1	1
MPST	0	1	0	0	0	1	1	1
MRAP2	1	0	0	0	0	1	1	1
MRFAP1L1	1	0	0	0	0	1	1	1
MRGPRE	1	0	0	0	0	1	1	1
MRM1	1	0	0	0	0	1	1	1
MROH6	1	0	0	0	0	1	1	1
MRPL1	1	0	0	0	0	1	1	1
MRPL11	1	0	0	0	0	1	1	1
MRPL14	1	0	0	0	0	1	1	1
MRPL19	1	0	0	0	0	1	1	1
MRPL21	1	0	0	0	0	1	1	1
MRPL4	1	0	0	0	0	1	1	1
MRPL44	1	0	0	0	0	1	1	1
MRPL49	1	0	0	0	0	1	1	1
MRPL55	1	0	0	0	0	1	1	1
MRPS10	1	0	0	0	0	1	1	1
MRPS15	1	0	0	0	0	1	1	1
MRPS18C	1	0	0	0	0	1	1	1
MRPS23	1	0	0	0	0	1	1	1
MRPS24	1	0	0	0	0	1	1	1
MRPS25	0	1	0	0	0	1	1	1
MRPS30	0	0	0	1	0	1	1	1
MRPS33	1	0	0	0	0	1	1	1
MRPS34	1	0	0	0	0	1	1	1
MRTO4	1	0	0	0	0	1	1	1
MS4A1	1	0	0	0	0	1	1	1
MS4A10	1	0	0	0	0	1	1	1
MS4A12	1	0	0	0	0	1	1	1
MS4A15	1	0	0	0	0	1	1	1
MS4A2	0	1	0	0	0	1	1	1
MS4A3	1	0	0	0	0	1	1	1
MS4A6A	1	0	0	0	0	1	1	1
MSANTD4	1	0	0	0	0	1	1	1
MSC	1	0	0	0	0	1	1	1
MSMO1	1	0	0	0	0	1	1	1
MSR1	1	0	0	0	0	1	1	1
MSRA	1	0	0	0	0	1	1	1
MSRB3	1	0	0	0	0	1	1	1
MSS51	1	0	0	0	0	1	1	1
MT1M	1	0	0	0	0	1	1	1
MT2A	1	0	0	0	0	1	1	1
MTCP1	1	0	0	0	0	1	1	1
MTERF3	1	0	0	0	0	1	1	1
MTERF4	1	0	0	0	0	1	1	1
MTFP1	1	0	0	0	0	1	1	1
MTFR1L	0	1	0	0	0	1	1	1
MTHFSD	1	0	0	0	0	1	1	1
MTMR1	1	0	0	0	0	1	1	1
MTNR1B	1	0	0	0	0	1	1	1
MTPN	1	0	0	0	0	1	1	1
MTSS1L	1	0	0	0	0	1	1	1
MTX3	1	0	0	0	0	1	1	1
MUC5AC	1	0	0	0	0	1	1	1
MVK	1	0	0	0	0	1	1	1
MXD1	1	0	0	0	0	1	1	1
MXD3	0	1	0	0	0	1	1	1
MXD4	1	0	0	0	0	1	1	1
MYBPHL	1	0	0	0	0	1	1	1
MYEOV2	0	0	0	1	0	1	1	1
MYL4	1	0	0	0	0	1	1	1
MYL6B	1	0	0	0	0	1	1	1
MYL9	1	0	0	0	0	1	1	1
MYLK2	1	0	0	0	0	1	1	1
MYOZ3	1	0	0	0	0	1	1	1
MYRF	1	0	0	0	0	1	1	1
MYRFL	1	0	0	0	0	1	1	1
MZB1	1	0	0	0	0	1	1	1
N6AMT1	0	1	0	0	0	1	1	1
N6AMT2	1	0	0	0	0	1	1	1
NAA50	1	0	0	0	0	1	1	1
NAB1	1	0	0	0	0	1	1	1
NABP2	1	0	0	0	0	1	1	1
NACA	1	0	0	0	0	1	1	1
NADK	1	0	0	0	0	1	1	1
NAGA	1	0	0	0	0	1	1	1
NAGLU	1	0	0	0	0	1	1	1
NAGS	1	0	0	0	0	1	1	1
NANP	1	0	0	0	0	1	1	1
NAP1L3	0	1	0	0	0	1	1	1
NAP1L5	1	0	0	0	0	1	1	1
NAPEPLD	1	0	0	0	0	1	1	1
NAPSA	0	1	0	0	0	1	1	1
NARFL	1	0	0	0	0	1	1	1
NAT1	1	0	0	0	0	1	1	1
NAT8L	1	0	0	0	0	1	1	1
NBL1	1	0	0	0	0	1	1	1
NBPF19	1	0	0	0	0	1	1	1
NBPF26	1	0	0	0	0	1	1	1
NBPF4	1	0	0	0	0	1	1	1
NBPF6	1	0	0	0	0	1	1	1
NCALD	1	0	0	0	0	1	1	1
NCBP2	1	0	0	0	0	1	1	1
NCCRP1	0	1	0	0	0	1	1	1
NCMAP	1	0	0	0	0	1	1	1
NCOA4	1	0	0	0	0	1	1	1
NCR1	1	0	0	0	0	1	1	1
NCR2	1	0	0	0	0	1	1	1
NCR3LG1	1	0	0	0	0	1	1	1
NCS1	1	0	0	0	0	1	1	1
NDNL2	1	0	0	0	0	1	1	1
NDOR1	1	0	0	0	0	1	1	1
NDUFA10	1	0	0	0	0	1	1	1
NDUFA11	1	0	0	0	0	1	1	1
NDUFA5	1	0	0	0	0	1	1	1
NDUFA6	1	0	0	0	0	1	1	1
NDUFA7	1	0	0	0	0	1	1	1
NDUFAF3	1	0	0	0	0	1	1	1
NDUFAF4	1	0	0	0	0	1	1	1
NDUFB3	1	0	0	0	0	1	1	1
NDUFB4	1	0	0	0	0	1	1	1
NDUFB8	1	0	0	0	0	1	1	1
NDUFC2	1	0	0	0	0	1	1	1
NDUFV3	0	1	0	0	0	1	1	1
NECAB2	0	1	0	0	0	1	1	1
NEDD8	1	0	0	0	0	1	1	1
NEK2	1	0	0	0	0	1	1	1
NEK7	0	0	0	1	0	1	1	1
NELFA	1	0	0	0	0	1	1	1
NELFB	1	0	0	0	0	1	1	1
NEU1	1	0	0	0	0	1	1	1
NEURL1	0	1	0	0	0	1	1	1
NEURL2	0	1	0	0	0	1	1	1
NEUROD4	0	1	0	0	0	1	1	1
NFATC2IP	1	0	0	0	0	1	1	1
NFIX	1	0	0	0	0	1	1	1
NFKBIA	1	0	0	0	0	1	1	1
NFKBIB	1	0	0	0	0	1	1	1
NFKBIE	1	0	0	0	0	1	1	1
NFS1	1	0	0	0	0	1	1	1
NFYB	0	1	0	0	0	1	1	1
NGLY1	1	0	0	0	0	1	1	1
NGRN	1	0	0	0	0	1	1	1
NHP2	0	0	0	0	1	1	1	1
NICN1	1	0	0	0	0	1	1	1
NIFK	1	0	0	0	0	1	1	1
NIM1K	1	0	0	0	0	1	1	1
NINJ2	1	0	0	0	0	1	1	1
NIPA2	1	0	0	0	0	1	1	1
NIPAL4	1	0	0	0	0	1	1	1
NIPSNAP3A	1	0	0	0	0	1	1	1
NIT1	1	0	0	0	0	1	1	1
NKAIN3	1	0	0	0	0	1	1	1
NKIRAS1	1	0	0	0	0	1	1	1
NKIRAS2	1	0	0	0	0	1	1	1
NKPD1	1	0	0	0	0	1	1	1
NKX2-2	1	0	0	0	0	1	1	1
NKX3-2	1	0	0	0	0	1	1	1
NKX6-2	0	0	1	0	0	1	1	1
NLE1	1	0	0	0	0	1	1	1
NLGN4Y	1	0	0	0	0	1	1	1
NLK	1	0	0	0	0	1	1	1
NME1	1	0	0	0	0	1	1	1
NME2	1	0	0	0	0	1	1	1
NME5	0	1	0	0	0	1	1	1
NME9	1	0	0	0	0	1	1	1
NMRAL1	1	0	0	0	0	1	1	1
NMRK1	1	0	0	0	0	1	1	1
NOB1	1	0	0	0	0	1	1	1
NOBOX	1	0	0	0	0	1	1	1
NOC4L	1	0	0	0	0	1	1	1
NOL7	1	0	0	0	0	1	1	1
NOMO3	1	0	0	0	0	1	1	1
NOP10	1	0	0	0	0	1	1	1
NOSIP	1	0	0	0	0	1	1	1
NOTUM	1	0	0	0	0	1	1	1
NOX4	0	1	0	0	0	1	1	1
NOXA1	1	0	0	0	0	1	1	1
NOXO1	1	0	0	0	0	1	1	1
NOXRED1	1	0	0	0	0	1	1	1
NPAP1	1	0	0	0	0	1	1	1
NPEPL1	1	0	0	0	0	1	1	1
NPHS2	1	0	0	0	0	1	1	1
NPIPA5	1	0	0	0	0	1	1	1
NPRL2	1	0	0	0	0	1	1	1
NPRL3	1	0	0	0	0	1	1	1
NPTN	1	0	0	0	0	1	1	1
NPTXR	1	0	0	0	0	1	1	1
NPY5R	1	0	0	0	0	1	1	1
NR2C2AP	1	0	0	0	0	1	1	1
NR2F2	1	0	0	0	0	1	1	1
NR2F6	1	0	0	0	0	1	1	1
NR5A1	1	0	0	0	0	1	1	1
NRARP	1	0	0	0	0	1	1	1
NRBF2	1	0	0	0	0	1	1	1
NRBP2	1	0	0	0	0	1	1	1
NRG4	1	0	0	0	0	1	1	1
NRN1	1	0	0	0	0	1	1	1
NRSN2	1	0	0	0	0	1	1	1
NRTN	1	0	0	0	0	1	1	1
NSUN4	1	0	0	0	0	1	1	1
NT5C2	1	0	0	0	0	1	1	1
NT5DC2	1	0	0	0	0	1	1	1
NTF3	1	0	0	0	0	1	1	1
NTSR2	1	0	0	0	0	1	1	1
NUBP1	1	0	0	0	0	1	1	1
NUDT10	1	0	0	0	0	1	1	1
NUDT14	1	0	0	0	0	1	1	1
