	Chr	Start	End	Name	Score	Strand
ENSG00000197891	chr11	64590641	64602353	SLC22A12	0	+
ENSG00000197901	chr11	62936385	62984967	SLC22A6	0	-
ENSG00000197919	chr9	21440439	21441316	IFNA1	0	+
ENSG00000197938	chr3	98282505	98284070	OR5H2	0	+
ENSG00000197976	chrX	1591604	1602520	AKAP17A	0	+
ENSG00000197976	chrY	1591604	1602520	AKAP17A	0	+
ENSG00000198010	chr8	737628	1708476	DLGAP2	0	+
ENSG00000198049	chr1	206106936	206117699	AVPR1B	0	-
ENSG00000198083	chr17	41255384	41256364	KRTAP9-9	0	+
ENSG00000198090	chr17	41139433	41140487	KRTAP4-6	0	-
ENSG00000198104	chr1	248375746	248391811	OR2T6	0	+
ENSG00000198128	chr1	248046836	248063407	OR2L3	0	+
ENSG00000198129	chr8	7495911	7509311	DEFB107B	0	+
ENSG00000198173	chrX	37008366	37011664	FAM47C	0	+
ENSG00000198178	chr12	7729383	7751605	CLEC4C	0	-
ENSG00000198223	chrX	1268800	1310381	CSF2RA	0	+
ENSG00000198223	chrY	1268800	1310381	CSF2RA	0	+
ENSG00000198271	chr17	41148924	41149825	KRTAP4-5	0	-
ENSG00000198283	chr11	58506807	58508105	OR5B21	0	-
ENSG00000198390	chr21	30396031	30396822	KRTAP13-1	0	+
ENSG00000198398	chr3	190428655	190449901	TMEM207	0	-
ENSG00000198445	chr22	16590751	16592810	CCT8L2	0	-
ENSG00000198452	chr1	247617143	247622372	OR14L1P	0	+
ENSG00000198471	chr3	187698259	187702557	RTP2	0	-
ENSG00000198488	chr11	77034398	77041973	B3GNT6	0	+
ENSG00000198570	chr1	211476522	211492162	RD3	0	-
ENSG00000198601	chr1	248174821	248181067	OR2M2	0	+
ENSG00000198674	chr11	123994163	123995161	OR10G6	0	-
ENSG00000198678	chr12	48559882	48562956	OR5BS1P	0	+
ENSG00000198704	chr6	28503296	28528215	GPX6	0	-
ENSG00000198765	chr1	114854863	114995370	SYCP1	0	+
ENSG00000198798	chrX	30230657	30237495	MAGEB3	0	+
ENSG00000198854	chr1	152719522	152720470	C1orf68	0	+
ENSG00000198889	chrX	126549383	126552814	DCAF12L1	0	-
ENSG00000198965	chr1	158472220	158480936	OR10R2	0	+
ENSG00000198967	chr1	158605268	158612514	OR10Z1	0	+
ENSG00000203661	chr1	248488589	248491113	OR2T5	0	+
ENSG00000203663	chr1	248030070	248042305	OR2L2	0	+
ENSG00000203730	chr1	182398117	182400667	TEDDM1	0	-
ENSG00000203733	chr6	142133090	142135151	GJE1	0	+
ENSG00000203737	chr1	174447964	174449545	GPR52	0	+
ENSG00000203740	chr1	170145959	170168866	NTMT2	0	+
ENSG00000203756	chr6	129831244	129861547	TMEM244	0	-
ENSG00000203757	chr1	158716327	158720720	OR6K3	0	-
ENSG00000203784	chr1	153203430	153205120	LELP1	0	+
ENSG00000203795	chr10	122910610	122913111	FAM24A	0	+
ENSG00000203859	chr1	119414931	119423035	HSD3B2	0	+
ENSG00000203870	chrX	154823348	154834662	SMIM9	0	-
ENSG00000203908	chr6	73362658	73364171	KHDC3L	0	+
ENSG00000203909	chr6	73353063	73354276	DPPA5	0	-
ENSG00000203910	chr1	92217915	92245813	C1orf146	0	+
ENSG00000203923	chrX	145247503	145256208	SPANXN1	0	+
ENSG00000203933	chrX	139955728	139965521	CXorf66	0	-
ENSG00000203942	chr10	97589721	97590934	C10orf62	0	+
ENSG00000203963	chr1	67092165	67231853	C1orf141	0	-
ENSG00000203970	chr6	50009138	50021994	DEFB110	0	-
ENSG00000203972	chr6	49499923	49528078	GLYATL3	0	+
ENSG00000204001	chr9	136754386	136758543	LCN8	0	-
ENSG00000204006	chr1	51102221	51148086	C1orf185	0	+
ENSG00000204007	chr9	135623648	135639540	GLT6D1	0	-
ENSG00000204010	chr10	89378056	89385205	IFIT1B	0	+
ENSG00000204022	chr10	88586753	88606976	LIPJ	0	+
ENSG00000204025	chrX	111876051	111903990	TRPC5OS	0	+
ENSG00000204033	chr10	84220571	84225544	LRIT2	0	-
ENSG00000204086	chrX	96883908	96885467	RPA4	0	+
ENSG00000204193	chr9	110303476	110337884	TXNDC8	0	-
ENSG00000204195	chrX	70234655	70240659	AWAT1	0	+
ENSG00000204246	chr9	104535749	104536856	OR13C3	0	-
ENSG00000204278	chr17	78231310	78240987	TMEM235	0	+
ENSG00000204279	chrX	55258415	55264916	PAGE3	0	-
ENSG00000204290	chr6	32393339	32407181	BTNL2	0	-
ENSG00000204300	chr11	123882920	123885670	TMEM225	0	-
ENSG00000204345	chr17	74579365	74592283	CD300LD	0	-
ENSG00000204347	chr17	74356416	74361868	BTBD17	0	-
ENSG00000204361	chr11	114678527	114707069	NXPE2	0	+
ENSG00000204363	chrX	52796144	52797427	SPANXN5	0	-
ENSG00000204414	chr17	63909597	63911341	CSHL1	0	-
ENSG00000204424	chr6	31706866	31710679	LY6G6F	0	+
ENSG00000204449	chr11	90031106	90042025	TRIM49C	0	+
ENSG00000204450	chr11	89968502	89974072	TRIM64	0	+
ENSG00000204478	chr1	13416351	13421328	PRAMEF20	0	+
ENSG00000204479	chr1	13389632	13392629	PRAMEF17	0	+
ENSG00000204480	chr1	13369067	13371900	PRAMEF19	0	-
ENSG00000204481	chr1	13341892	13347134	PRAMEF14	0	-
ENSG00000204501	chr1	13315581	13322598	PRAMEF15	0	+
ENSG00000204505	chr1	13171848	13179459	PRAMEF9	0	+
ENSG00000204510	chr1	12916610	12920482	PRAMEF7	0	+
ENSG00000204511	chr6	31528962	31530232	MCCD1	0	+
ENSG00000204518	chr1	12644085	12667076	AADACL4	0	+
ENSG00000204548	chr20	31404845	31412838	DEFB121	0	-
ENSG00000204571	chr11	71581855	71603353	KRTAP5-11	0	-
ENSG00000204583	chr12	132603150	132610582	LRCOL1	0	-
ENSG00000204595	chr19	53632056	53637009	DPRX	0	+
ENSG00000204612	chr9	77019655	77020953	FOXB2	0	+
ENSG00000204613	chr6	30151943	30161211	TRIM10	0	-
ENSG00000204614	chr6	30136124	30148735	TRIM40	0	+
ENSG00000204640	chr2	100470482	100483280	NMS	0	+
ENSG00000204655	chr6	29657002	29672372	MOG	0	+
ENSG00000204657	chr6	29585121	29590500	OR2H2	0	+
ENSG00000204659	chr5	179678560	179681034	CBY3	0	-
ENSG00000204669	chr9	72051376	72072721	C9orf57	0	-
ENSG00000204671	chr12	122172029	122174221	IL31	0	-
ENSG00000204687	chr6	29486697	29487956	MAS1L	0	-
ENSG00000204688	chr6	29457155	29464328	OR2H1	0	+
ENSG00000204694	chr6	29425504	29457071	OR11A1	0	-
ENSG00000204695	chr6	29301701	29313017	OR14J1	0	+
ENSG00000204700	chr6	29170907	29175811	OR2J2	0	+
ENSG00000204701	chr6	29108058	29114770	OR2J3	0	+
ENSG00000204702	chr6	29099490	29102701	OR2J1	0	+
ENSG00000204703	chr6	29086208	29087313	OR2B3	0	-
ENSG00000204704	chr6	29044213	29045175	OR2W1	0	-
ENSG00000204711	chr9	69820817	69906227	C9orf135	0	+
ENSG00000204779	chr9	65282101	65285209	FOXD4L5	0	-
ENSG00000204849	chr9	39355669	39361962	SPATA31A1	0	+
ENSG00000204873	chr17	41232449	41233454	KRTAP9-3	0	+
ENSG00000204880	chr17	41096981	41098142	KRTAP4-8	0	-
ENSG00000204887	chr17	41029351	41030195	KRTAP1-4	0	-
ENSG00000204897	chr17	40748021	40755331	KRT25	0	-
ENSG00000204909	chr5	148321203	148339852	SPINK9	0	+
ENSG00000204913	chr17	39927732	39944999	LRRC3C	0	+
ENSG00000204918	chr13	57147488	57150509	PRR20B	0	+
ENSG00000204919	chr13	57140918	57143939	PRR20A	0	+
ENSG00000204928	chr5	145858521	145937126	GRXCR2	0	-
ENSG00000204952	chr17	38936432	38967403	FBXO47	0	-
ENSG00000204978	chr19	41443156	41444765	ERICH4	0	+
ENSG00000204979	chr11	60515392	60542721	MS4A13	0	+
ENSG00000205022	chr16	88863333	88866660	PABPN1L	0	-
ENSG00000205029	chr11	55838752	55839738	OR5D16	0	+
ENSG00000205030	chr11	55827219	55828154	OR5L2	0	+
ENSG00000205097	chr4	190024367	190027257	FRG2	0	-
ENSG00000205108	chr9	34723053	34729488	FAM205A	0	-
ENSG00000205126	chr11	44047981	44059977	ACCSL	0	+
ENSG00000205143	chr9	34621074	34629045	ARID3C	0	-
ENSG00000205186	chr8	81458253	81461579	FABP9	0	-
ENSG00000205279	chr5	127649082	127658630	CTXN3	0	+
ENSG00000205301	chr4	140442262	140498377	MGAT4D	0	-
ENSG00000205327	chr12	55492378	55493316	OR6C68	0	+
ENSG00000205328	chr12	55400529	55401467	OR6C65	0	+
ENSG00000205329	chr12	55330043	55332687	OR6C3	0	+
ENSG00000205330	chr12	55314343	55322364	OR6C1	0	+
ENSG00000205409	chr11	5840928	5841952	OR52E6	0	-
ENSG00000205439	chr21	44657932	44658341	KRTAP12-3	0	+
ENSG00000205442	chr9	24542952	24545946	IZUMO3	0	-
ENSG00000205445	chr21	44550357	44551505	KRTAP10-2	0	-
ENSG00000205457	chr16	33193659	33196858	TP53TG3C	0	+
ENSG00000205495	chr11	5046526	5047461	OR52J3	0	+
ENSG00000205496	chr11	4954772	4955713	OR51A2	0	-
ENSG00000205497	chr11	4942831	4947605	OR51A4	0	-
ENSG00000205649	chr4	70028455	70036538	HTN3	0	+
ENSG00000205678	chr4	64275257	64409468	TECRL	0	-
ENSG00000205718	chr19	7037749	7040179	MBD3L4	0	-
ENSG00000205755	chrX	1187549	1212723	CRLF2	0	-
ENSG00000205755	chrY	1187549	1212723	CRLF2	0	-
ENSG00000205832	chr16	4556340	4600758	C16orf96	0	+
ENSG00000205835	chr3	190852737	190892429	GMNC	0	-
ENSG00000205846	chr12	8455962	8478330	CLEC6A	0	+
ENSG00000205857	chr12	7765216	7774121	NANOGNB	0	+
ENSG00000205858	chr7	16526825	16581568	LRRC72	0	+
ENSG00000205864	chr11	1697195	1697755	KRTAP5-6	0	+
ENSG00000205882	chr8	11993174	11996312	DEFB134	0	-
ENSG00000205883	chr8	11982256	11984590	DEFB135	0	+
ENSG00000205884	chr8	11973937	11974599	DEFB136	0	-
ENSG00000205899	chr17	1270444	1271815	BHLHA9	0	+
ENSG00000205927	chr21	33025935	33029196	OLIG2	0	+
ENSG00000205929	chr21	32790673	32813743	C21orf62	0	-
ENSG00000206026	chr18	75409476	75427703	SMIM21	0	-
ENSG00000206043	chr18	74315839	74359189	C18orf63	0	+
ENSG00000206047	chr8	6977649	6980092	DEFA1	0	-
ENSG00000206069	chr22	24935098	24946695	TMEM211	0	-
ENSG00000206102	chr21	31038159	31038476	KRTAP19-8	0	-
ENSG00000206104	chr21	30642864	30643136	KRTAP20-3	0	+
ENSG00000206105	chr21	30620627	30620850	KRTAP20-4	0	+
ENSG00000206106	chr21	30590105	30590397	KRTAP22-2	0	-
ENSG00000206107	chr21	30337013	30337694	KRTAP27-1	0	-
ENSG00000206150	chr14	21032818	21034807	RNASE13	0	-
ENSG00000206181	chr18	47032527	47035621	ELOA2	0	-
ENSG00000206260	chr3	139003962	139006268	PRR23A	0	-
ENSG00000206422	chr18	7231089	7232044	LRRC30	0	+
ENSG00000206474	chr6	29439306	29440977	OR10C1	0	+
ENSG00000206531	chr3	112815709	112846864	CD200R1L	0	-
ENSG00000206536	chr3	98390666	98391631	OR5K3	0	+
ENSG00000212122	chr5	113432553	113434989	TSSK1B	0	-
ENSG00000212126	chr12	10985913	10986912	TAS2R50	0	-
ENSG00000212128	chr12	10907926	10909562	TAS2R13	0	-
ENSG00000212657	chr17	41307700	41309309	KRTAP16-1	0	-
ENSG00000212658	chr17	41301826	41302851	KRTAP29-1	0	-
ENSG00000212659	chr17	41265339	41266641	KRTAP9-6	0	+
ENSG00000212721	chr17	41117181	41118373	KRTAP4-11	0	-
ENSG00000212722	chr17	41105332	41106488	KRTAP4-9	0	+
ENSG00000212807	chr7	144228244	144239605	OR2A42	0	-
ENSG00000212933	chr21	44654213	44654659	KRTAP12-4	0	-
ENSG00000212935	chr21	44557790	44558795	KRTAP10-3	0	-
ENSG00000212938	chr21	30592440	30593075	KRTAP6-3	0	+
ENSG00000213215	chr7	143954844	143997312	OR2F1	0	+
ENSG00000213218	chr17	63872012	63873766	CSH2	0	-
ENSG00000213416	chr17	41123091	41124182	KRTAP4-12	0	-
ENSG00000213417	chr17	41065116	41065879	KRTAP2-4	0	-
ENSG00000213822	chr19	51478622	51490952	CEACAM18	0	+
ENSG00000213921	chr19	39776595	39786291	LEUTX	0	+
ENSG00000213934	chr11	5248269	5249857	HBG1	0	-
ENSG00000214042	chr9	21201469	21202205	IFNA7	0	-
ENSG00000214097	chr3	196506879	196515346	SMCO1	0	-
ENSG00000214216	chr3	158962928	159266307	IQCJ	0	+
ENSG00000214237	chr3	150870376	150905439	MINDY4B	0	-
ENSG00000214285	chr10	127549309	127553540	NPS	0	+
ENSG00000214324	chr3	127193131	127198185	C3orf56	0	+
ENSG00000214360	chr5	172194172	172203454	EFCAB9	0	+
ENSG00000214414	chr11	89710299	89717872	TRIM77	0	+
ENSG00000214511	chr12	50953922	50970506	HIGD1C	0	+
ENSG00000214513	chr2	73202574	73212513	NOTO	0	+
ENSG00000214518	chr17	41054498	41055230	KRTAP2-2	0	-
ENSG00000214534	chr11	71814045	71821548	ZNF705E	0	-
ENSG00000214642	chr6	49968677	49969625	DEFB113	0	-
ENSG00000214681	chr3	51873721	51875601	IQCF5	0	-
ENSG00000214686	chr3	51778561	51779241	IQCF6	0	-
ENSG00000214700	chr12	27081057	27082578	C12orf71	0	-
ENSG00000214717	chrX	2486414	2500976	ZBED1	0	-
ENSG00000214717	chrY	2486414	2500976	ZBED1	0	-
ENSG00000214782	chr11	60729304	60744212	MS4A18	0	+
ENSG00000214819	chr17	20579724	20580911	CDRT15L2	0	+
ENSG00000214866	chr2	3703575	3848008	DCDC2C	0	+
ENSG00000214891	chr11	49053714	49059112	TRIM64C	0	-
ENSG00000214897	chrX	153395639	153401392	PNMA6E	0	-
ENSG00000214929	chr9	81988772	81995253	SPATA31D1	0	+
ENSG00000214943	chr14	31482875	31488039	GPR33	0	-
ENSG00000214946	chr17	15732247	15746162	TBC1D26	0	+
ENSG00000214978	chr17	9800608	9822079	GSG1L2	0	-
ENSG00000215009	chr12	7304072	7328719	ACSM4	0	+
ENSG00000215029	chrX	102456862	102471842	TCP11X2	0	-
ENSG00000215131	chr16	3493484	3495489	C16orf90	0	-
ENSG00000215174	chrX	57677067	57680260	NLRP2B	0	-
ENSG00000215186	chr15	72654697	72669599	GOLGA6B	0	+
ENSG00000215203	chr4	42892713	43030658	GRXCR1	0	+
ENSG00000215343	chr8	12104389	12115516	ZNF705D	0	+
ENSG00000215356	chr8	7926337	7952413	ZNF705B	0	+
ENSG00000215372	chr8	7355517	7385558	ZNF705G	0	-
ENSG00000215454	chr21	44573729	44575371	KRTAP10-4	0	+
ENSG00000215455	chr21	44538981	44540195	KRTAP10-1	0	-
ENSG00000215474	chr18	47206169	47251660	SKOR2	0	-
ENSG00000215545	chr20	31303212	31308585	DEFB116	0	-
ENSG00000215547	chr20	31257664	31259632	DEFB115	0	+
ENSG00000215568	chr22	16961936	17008222	GAB4	0	-
ENSG00000215906	chr1	22953043	22965338	LACTBL1	0	-
ENSG00000216588	chr19	44613563	44636781	IGSF23	0	+
ENSG00000216921	chr2	241893988	241902551	FAM240C	0	-
ENSG00000218819	chr2	21123968	21144368	TDRD15	0	+
ENSG00000218823	chr7	4857738	4862030	PAPOLB	0	-
ENSG00000219073	chr1	21977022	21998642	CELA3B	0	+
ENSG00000220948	chr11	48975324	48983826	TRIM51GP	0	-
ENSG00000221813	chr7	144000320	144008793	OR6B1	0	+
ENSG00000221836	chr7	144048948	144058845	OR2A5	0	+
ENSG00000221837	chr21	44627093	44628378	KRTAP10-9	0	+
ENSG00000221840	chr11	54706832	54707902	OR4A5	0	+
ENSG00000221855	chr7	143477873	143478796	TAS2R41	0	+
ENSG00000221858	chr7	144086278	144098953	OR2A12	0	+
ENSG00000221859	chr21	44637356	44638455	KRTAP10-10	0	+
ENSG00000221864	chr21	44666189	44666927	KRTAP12-2	0	-
ENSG00000221882	chr17	3276942	3386317	OR3A2	0	-
ENSG00000221888	chr1	247754846	247760556	OR1C1	0	-
ENSG00000221900	chr7	53035633	53036925	POM121L12	0	+
ENSG00000221910	chr7	143935233	143936186	OR2F2	0	+
ENSG00000221931	chr11	123753580	123754518	OR6X1	0	-
ENSG00000221932	chr11	124919244	124920677	HEPN1	0	+
ENSG00000221933	chr7	144069811	144075870	OR2A25	0	+
ENSG00000221937	chr7	143222037	143223079	TAS2R40	0	+
ENSG00000221938	chr7	144123176	144131188	OR2A14	0	+
ENSG00000221954	chr11	49981473	49982535	OR4C12	0	-
ENSG00000221970	chr7	144312419	144322737	OR2A1	0	+
ENSG00000221977	chr14	21653835	21667642	OR4E2	0	+
ENSG00000221989	chr7	144109583	144110539	OR2A2	0	+
ENSG00000221996	chr11	4367263	4368386	OR52B4	0	-
ENSG00000222028	chr14	23042212	23044060	PSMB11	0	+
ENSG00000223417	chr11	89911111	89922245	TRIM49D1	0	-
ENSG00000223443	chr8	12136435	12138849	USP17L2	0	-
ENSG00000223510	chr17	14235673	14236862	CDRT15	0	-
ENSG00000223569	chr4	9234385	9236046	USP17L15	0	+
ENSG00000223591	chrX	51710512	51712131	CENPVL1	0	+
ENSG00000223601	chr10	22208475	22218015	EBLN1	0	-
ENSG00000223611	chrX	24308210	24314069	SUPT20HL2	0	-
ENSG00000223614	chr7	64207090	64220508	ZNF735	0	+
ENSG00000223638	chr19	55759097	55763421	RFPL4A	0	+
ENSG00000223731	chrX	24360639	24367839	SUPT20HL1	0	+
ENSG00000224089	chrX	120938701	120942023	CT47A10	0	-
ENSG00000224107	chrX	135118955	135120526	ETDB	0	-
ENSG00000224109	chrX	51617020	51618912	CENPVL3	0	-
ENSG00000224440	chrX	146814106	146814744	CXorf51A	0	-
ENSG00000224586	chr6	28525881	28534955	GPX5	0	+
ENSG00000225110	chrX	153317680	153321767	PNMA6F	0	-
ENSG00000225180	chr17	81165507	81183166	PVALEF	0	+
ENSG00000225327	chr8	7976393	7977985	USP17L3	0	-
ENSG00000225366	chrX	110520312	110523021	TDGF1P3	0	+
ENSG00000225396	chrX	72807425	72808210	FAM236D	0	-
ENSG00000225781	chr7	143052341	143053282	OR6V1	0	+
ENSG00000225805	chr11	71878453	71884561	DEFB131B	0	+
ENSG00000225899	chr10	133623895	133626795	FRG2B	0	-
ENSG00000226023	chrX	120958165	120961487	CT47A6	0	-
ENSG00000226288	chr11	4581743	4593340	OR52I2	0	+
ENSG00000226321	chr2	240906330	240993311	CROCC2	0	+
ENSG00000226372	chrX	27977992	27981449	DCAF8L1	0	-
ENSG00000226430	chr8	12132417	12134099	USP17L7	0	-
ENSG00000226490	chr8	141514638	141518737	ENSG00000226490	0	+
ENSG00000226600	chrX	120943561	120946883	CT47A9	0	-
ENSG00000226685	chrX	120930250	120932301	CT47A12	0	-
ENSG00000226761	chr12	11061365	11062294	TAS2R46	0	-
ENSG00000226792	chr13	51082119	51200252	C13orf42	0	-
ENSG00000226929	chrX	120933840	120937158	CT47A11	0	-
ENSG00000226941	chrY	22403461	22417881	RBMY1J	0	+
ENSG00000227059	chr12	133218312	133235877	ANHX	0	-
ENSG00000227140	chr4	9339403	9340995	USP17L5	0	+
ENSG00000227151	chr13	57160632	57163653	PRR20D	0	+
ENSG00000227551	chr4	9220152	9221744	USP17L12	0	+
ENSG00000227717	chr15	28553568	28563779	ENSG00000227717	0	+
ENSG00000227729	chr14	103940426	103942561	RD3L	0	-
ENSG00000227868	chr1	23010834	23019100	TEX46	0	-
ENSG00000227877	chr10	59736692	59756041	MRLN	0	-
ENSG00000228075	chr18	57147087	57150410	BOD1L2	0	+
ENSG00000228083	chr9	21239002	21240005	IFNA14	0	-
ENSG00000228198	chr1	248197265	248212925	OR2M3	0	+
ENSG00000228517	chrX	120953282	120956600	CT47A7	0	-
ENSG00000228567	chr19	53266676	53267723	VN1R4	0	-
ENSG00000228607	chr11	113779747	113780500	CLDN25	0	+
ENSG00000228856	chr4	9363129	9364721	USP17L30	0	+
ENSG00000229183	chr11	61222347	61231694	PGA4	0	+
ENSG00000229292	chr19	55769118	55773420	RFPL4AL1	0	+
ENSG00000229571	chr1	13068677	13077884	PRAMEF25	0	+
ENSG00000229579	chr4	9334658	9336250	USP17L26	0	+
ENSG00000229665	chr13	57140918	57157082	PRR20C	0	+
ENSG00000229674	chrX	37994252	37994918	H2AL3	0	+
ENSG00000229924	chr4	9170409	9176730	FAM90A26	0	+
ENSG00000229972	chr3	51826883	51830856	IQCF3	0	+
ENSG00000230031	chr15	20835372	20866314	POTEB2	0	-
ENSG00000230054	chr9	114656304	114662374	TEX53	0	-
ENSG00000230062	chr6	46746933	46759506	ANKRD66	0	+
ENSG00000230178	chr5	181367268	181368262	OR4F3	0	+
ENSG00000230268	chr7	124476371	124476955	SSU72P8	0	+
ENSG00000230301	chr3	98263252	98265356	OR5H6	0	+
ENSG00000230347	chrX	120948422	120951744	CT47A8	0	-
ENSG00000230430	chr4	9329911	9331503	USP17L25	0	+
ENSG00000230522	chr19	7049321	7051735	MBD3L2	0	+
ENSG00000230549	chr8	7332387	7333979	USP17L1	0	+
ENSG00000230594	chrX	120967886	120971208	CT47A4	0	-
ENSG00000230601	chr9	114666434	114682192	TEX48	0	-
ENSG00000230657	chr12	11307077	11310436	PRB4	0	-
ENSG00000230707	chrX	140091678	140092911	ENSG00000230707	0	+
ENSG00000230778	chr15	40278372	40283064	ANKRD63	0	-
ENSG00000230873	chr6	17102050	17131378	STMND1	0	+
ENSG00000231051	chr4	9348893	9350485	USP17L28	0	+
ENSG00000231068	chr21	30718525	30718777	KRTAP21-3	0	-
ENSG00000231192	chr3	98130721	98138548	OR5H1	0	+
ENSG00000231213	chr3	146576555	146605346	PLSCR5	0	-
ENSG00000231256	chr17	43780435	43787620	CFAP97D1	0	+
ENSG00000231396	chr4	9210657	9212249	USP17L10	0	+
ENSG00000231637	chr4	9353638	9355230	USP17L29	0	+
ENSG00000231738	chr12	85014311	85036277	TSPAN19	0	-
ENSG00000231824	chr18	5142911	5197503	AKAIN1	0	-
ENSG00000231861	chr3	98497681	98498631	OR5K2	0	+
ENSG00000232030	chrX	26160601	26161824	MAGEB6B	0	+
ENSG00000232113	chr1	173635338	173637130	TEX50	0	+
ENSG00000232125	chr2	206651621	206721570	DYTN	0	-
ENSG00000232196	chr16	3370979	3372668	MTRNR2L4	0	-
ENSG00000232258	chr16	8537605	8590511	TMEM114	0	-
ENSG00000232263	chr21	30289145	30289514	KRTAP25-1	0	-
ENSG00000232264	chr4	9325165	9326757	USP17L24	0	+
ENSG00000232268	chr11	4593750	4595013	OR52I1	0	+
ENSG00000232382	chr3	98463201	98472924	OR5K1	0	+
ENSG00000232399	chr4	9224896	9226488	USP17L13	0	+
ENSG00000232423	chr1	12938472	12947580	PRAMEF6	0	-
ENSG00000232948	chr8	12310962	12318316	DEFB130A	0	-
ENSG00000233050	chr8	12064389	12071747	DEFB130B	0	-
ENSG00000233136	chr4	9215405	9216997	USP17L11	0	+
ENSG00000233412	chr3	98166696	98169774	OR5H15	0	+
ENSG00000233436	chr11	57743514	57752675	BTBD18	0	-
ENSG00000233670	chr17	10822470	10838087	PIRT	0	-
ENSG00000233701	chr3	139042102	139044892	PRR23C	0	-
ENSG00000233802	chr11	89924064	89933063	TRIM49D2	0	+
ENSG00000233816	chr9	21367424	21368962	IFNA13	0	-
ENSG00000233917	chr15	21846329	21877735	POTEB	0	-
ENSG00000233932	chr15	48178122	48203758	CTXN2	0	+
ENSG00000234186	chr16	27066927	27069166	C16orf82	0	+
ENSG00000234278	chr13	57167197	57170218	PRR20E	0	+
ENSG00000234438	chr15	65076746	65079948	KBTBD13	0	+
ENSG00000234469	chrX	9967358	9968352	CLDN34	0	+
ENSG00000234560	chr11	124026798	124030634	OR10G8	0	+
ENSG00000234776	chr11	45906513	45907272	C11orf94	0	-
ENSG00000234829	chr9	21227243	21228222	IFNA17	0	-
ENSG00000235007	chr9	129139413	129260575	ENSG00000235007	0	+
ENSG00000235118	chr2	206642487	206649365	FAM237A	0	+
ENSG00000235268	chr11	95025258	95027596	KDM4E	0	+
ENSG00000235608	chr4	1402932	1406442	NKX1-1	0	-
ENSG00000235631	chr7	122701668	122702922	RNF148	0	-
ENSG00000235699	chrX	146809771	146810411	CXorf51B	0	+
ENSG00000235711	chr15	79282722	79298239	ANKRD34C	0	+
ENSG00000235780	chr4	9344148	9345740	USP17L27	0	+
ENSG00000235942	chr1	152842856	152843983	LCE6A	0	+
ENSG00000236027	chr11	125788127	125791600	PATE3	0	+
ENSG00000236032	chr3	98147479	98156614	OR5H14	0	+
ENSG00000236125	chr8	7337115	7338707	USP17L4	0	+
ENSG00000236126	chrX	120972746	120976068	CT47A3	0	-
ENSG00000236320	chr17	35543985	35560819	SLFN14	0	-
ENSG00000236371	chrX	120982476	120985760	CT47A1	0	-
ENSG00000236396	chr18	11609596	11610612	SLC35G4	0	+
ENSG00000236398	chr7	143183419	143184435	TAS2R39	0	+
ENSG00000236446	chrX	120872607	120875866	CT47B1	0	-
ENSG00000236543	chr9	135604345	135619893	ENSG00000236543	0	+
ENSG00000236637	chr9	21186694	21187671	IFNA4	0	-
ENSG00000236980	chr3	49177634	49191858	C3orf84	0	-
ENSG00000236981	chr11	124023013	124023948	OR10G9	0	+
ENSG00000237038	chr8	7971661	7973253	USP17L8	0	-
ENSG00000237110	chr6	132538290	132539336	TAAR9	0	+
ENSG00000237136	chr4	145680146	145771032	C4orf51	0	+
ENSG00000237247	chr19	7030578	7033011	MBD3L5	0	+
ENSG00000237353	chr11	125833316	125840072	PATE4	0	+
ENSG00000237378	chr13	63746741	63751080	ENSG00000237378	0	+
ENSG00000237388	chr11	48488793	48489722	OR4A47	0	+
ENSG00000237452	chr19	45733439	45764541	MEIOSIN	0	+
ENSG00000237521	chr19	9247344	9252625	OR7E24	0	+
ENSG00000237524	chr2	126898864	126902097	TEX51	0	+
ENSG00000237693	chr5	150846521	150900736	IRGM	0	+
ENSG00000237700	chr1	13303539	13308907	PRAMEF33	0	+
ENSG00000237850	chr15	28347851	28358084	ENSG00000237850	0	-
ENSG00000237957	chrX	120963026	120966348	CT47A5	0	-
ENSG00000238205	chrX	40623428	40624136	MPC1L	0	+
ENSG00000238210	chrX	135252061	135253583	ETDA	0	+
ENSG00000238243	chr1	247895587	247896531	OR2W3	0	+
ENSG00000239395	chr1	247711813	247723764	ENSG00000239395	0	-
ENSG00000239590	chr9	122519141	122520082	OR1J4	0	+
ENSG00000239620	chr3	127283783	127288046	PRR20G	0	-
ENSG00000239642	chr5	131806990	131945698	MEIKIN	0	-
ENSG00000239810	chr1	12824605	12831410	PRAMEF11	0	-
ENSG00000239839	chr8	7015869	7018297	DEFA3	0	-
ENSG00000239886	chr17	41226648	41227652	KRTAP9-2	0	+
ENSG00000239920	chr11	5254392	5678434	ENSG00000239920	0	-
ENSG00000240045	chr3	155290227	155293683	STRIT1	0	-
ENSG00000240247	chr8	6996766	6999198	DEFA1B	0	-
ENSG00000240386	chr1	152775140	152777024	LCE1F	0	+
ENSG00000240432	chr21	30425265	30425968	KRTAP13-3	0	-
ENSG00000240542	chr17	41189887	41190639	KRTAP9-1	0	+
ENSG00000240871	chr17	41084150	41085141	KRTAP4-7	0	+
ENSG00000241123	chr21	44579455	44580604	KRTAP10-5	0	-
ENSG00000241128	chr1	247722957	247724043	OR14A2	0	-
ENSG00000241149	chr7	63998874	64016130	ZNF722P	0	+
ENSG00000241224	chr3	109118252	109151401	C3orf85	0	+
