0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	Middle	Start	End
chr17	35150798	35151490	0																														35151144	-346	346
chr17	35727657	35730105	0																														35728881	-1224	1224
chr17	35808781	35810460	0																														35809620	-839	840
chr17	36544569	36546265	0																														36545417	-848	848
chr17	36589856	36592653	0																														36591254	-1398	1399
chr17	36598665	36602832	2	-1339.0	994.0																												36600748	-2083	2084
chr17	38672210	38674394	1	-89.0																													38673302	-1092	1092
chr17	38703434	38708731	0																														38706082	-2648	2649
chr17	38744890	38747114	0																														38746002	-1112	1112
chr17	38798206	38801517	1	529.0																													38799861	-1655	1656
chr17	38821613	38824299	0																														38822956	-1343	1343
chr17	39195743	39200912	1	900.0																													39198327	-2584	2585
chr17	39461301	39463284	4	-517.0	-89.0	-35.0	99.0																										39462292	-991	992
chr17	39979305	39981601	0																														39980453	-1148	1148
chr17	40017316	40019221	1	917.0																													40018268	-952	953
chr17	40094377	40098613	4	-808.0	856.0	647.0	414.0																										40096495	-2118	2118
chr17	40119615	40124049	0																														40121832	-2217	2217
chr17	40136534	40139213	0																														40137873	-1339	1340
chr17	40139230	40141666	0																														40140448	-1218	1218
chr17	40304589	40308222	0																														40306405	-1816	1817
chr17	41688102	41693855	2	33.0	2053.0																												41690978	-2876	2877
chr17	41782769	41789864	0																														41786316	-3547	3548
chr17	42020038	42026083	3	1442.0	-956.0	1518.0																											42023060	-3022	3023
chr17	42113414	42118920	4	2400.0	-1815.0	1565.0	-1818.0																										42116167	-2753	2753
chr17	42535446	42536670	0																														42536058	-612	612
chr17	42537993	42540832	0																														42539412	-1419	1420
chr17	42545184	42550549	0																														42547866	-2682	2683
chr17	42550666	42556775	0																														42553720	-3054	3055
chr17	42556892	42564020	7	-2700.0	-2717.0	-2805.0	-2695.0	-2277.0	-2497.0	-2954.0																							42560456	-3564	3564
chr17	42569699	42571790	2	628.0	698.0																												42570744	-1045	1046
chr17	42673357	42679541	3	2073.0	2064.0	2038.0																											42676449	-3092	3092
chr17	42680860	42683741	1	-594.0																													42682300	-1440	1441
chr17	42778403	42782773	1	1534.0																													42780588	-2185	2185
chr17	42832980	42834954	0																														42833967	-987	987
chr17	42842963	42844146	0																														42843554	-591	592
chr17	42844599	42848432	5	1613.0	828.0	533.0	516.0	1779.0																									42846515	-1916	1917
chr17	42995359	42998483	0																														42996921	-1562	1562
chr17	42999609	43004306	1	-814.0																													43001957	-2348	2349
chr17	43026176	43029970	2	-568.0	-511.0																												43028073	-1897	1897
chr17	43773771	43776714	0																														43775242	-1471	1472
chr17	43778215	43779517	0																														43778866	-651	651
chr17	43833482	43836208	0																														43834845	-1363	1363
chr17	44004112	44010689	1	-1157.0																													44007400	-3288	3289
chr17	44023410	44024853	0																														44024131	-721	722
chr17	44025237	44029307	0																														44027272	-2035	2035
chr17	44166644	44170218	0																														44168431	-1787	1787
chr17	44170465	44174655	0																														44172560	-2095	2095
chr17	44195188	44201905	1	1290.0																													44198546	-3358	3359
chr17	44306596	44311361	0																														44308978	-2382	2383
chr17	44347639	44353095	4	-1392.0	60.0	625.0	-1760.0																										44350367	-2728	2728
chr17	44755251	44760017	0																														44757634	-2383	2383
chr17	45123922	45131237	0																														45127579	-3657	3658
chr17	45131995	45135300	0																														45133647	-1652	1653
chr17	45135353	45138364	1	275.0																													45136858	-1505	1506
chr17	45138640	45145902	1	-1238.0																													45142271	-3631	3631
chr17	45146218	45148118	0																														45147168	-950	950
chr17	45148439	45150638	2	1034.0	-129.0																												45149538	-1099	1100
chr17	45159407	45161702	0																														45160554	-1147	1148
chr17	45259199	45265087	0																														45262143	-2944	2944
chr17	45308221	45314945	0																														45311583	-3362	3362
chr17	45315342	45317679	0																														45316510	-1168	1169
chr17	45429308	45435883	0																														45432595	-3287	3288
chr17	45436763	45438246	2	-284.0	416.0																												45437504	-741	742
chr17	47648823	47651636	0																														47650229	-1406	1407
chr17	47896108	47897964	0																														47897036	-928	928
chr17	47943481	47946418	2	-1431.0	309.0																												47944949	-1468	1469
chr17	47956165	47957949	0																														47957057	-892	892
chr17	47958568	47961523	0																														47960045	-1477	1478
chr17	48893006	48895842	0																														48894424	-1418	1418
chr17	48907836	48911306	1	-1301.0																													48909571	-1735	1735
chr17	49850760	49853587	0																														49852173	-1413	1414
chr17	50147900	50151344	0																														50149622	-1722	1722
chr17	50344769	50346778	0																														50345773	-1004	1005
chr17	50369682	50373895	1	1278.0																													50371788	-2106	2107
chr17	50543064	50546666	0																														50544865	-1801	1801
chr17	50558586	50562055	0																														50560320	-1734	1735
chr17	50864505	50866976	0																														50865740	-1235	1236
chr17	51119138	51121363	2	-205.0	-280.0																												51120250	-1112	1113
chr17	51258439	51261288	0																														51259863	-1424	1425
chr17	57254967	57260045	2	412.0	16.0																												57257506	-2539	2539
chr17	57986585	57989956	0																														57988270	-1685	1686
chr17	58002210	58009560	4	-41.0	-1079.0	143.0	503.0																										58005885	-3675	3675
chr17	58081182	58084657	0																														58082919	-1737	1738
chr17	59153246	59154886	0																														59154066	-820	820
chr17	59618594	59619792	0																														59619193	-599	599
chr17	59620330	59621113	0																														59620721	-391	392
chr17	59704790	59708662	1	-721.0																													59706726	-1936	1936
chr17	61865491	61865602	0																														61865546	-55	56
chr17	62064175	62065914	1	-111.0																													62065044	-869	870
chr17	62625481	62629716	1	-276.0																													62627598	-2117	2118
chr17	63445905	63449399	0																														63447652	-1747	1747
chr17	63774709	63777332	0																														63776020	-1311	1312
chr17	63836235	63843277	1	2561.0																													63839756	-3521	3521
chr17	64494562	64497530	0																														64496046	-1484	1484
chr17	64499688	64502068	2	276.0	267.0																												64500878	-1190	1190
chr17	65055443	65058855	1	575.0																													65057149	-1706	1706
chr17	66966358	66967636	0																														66966997	-639	639
chr17	67365274	67367261	1	-175.0																													67366267	-993	994
chr17	67824477	67827199	1	-473.0																													67825838	-1361	1361
chr17	68038491	68040528	0																														68039509	-1018	1019
chr17	74203109	74204696	3	-317.0	-97.0	-404.0																											74203902	-793	794
chr17	74207438	74210778	0																														74209108	-1670	1670
chr17	74211043	74215823	0																														74213433	-2390	2390
chr17	74742513	74746097	3	1164.0	981.0	-81.0																											74744305	-1792	1792
chr17	74746446	74752387	0																														74749416	-2970	2971
chr17	74769145	74775822	5	665.0	734.0	-3207.0	-1155.0	486.0																									74772483	-3338	3339
chr17	74776206	74777426	2	-538.0	-511.0																												74776816	-610	610
chr17	74860432	74863481	0																														74861956	-1524	1525
chr17	74863941	74867534	0																														74865737	-1796	1797
chr17	75033497	75036454	0																														75034975	-1478	1479
chr17	75519992	75527354	8	1422.0	2183.0	-763.0	-74.0	-716.0	-23.0	1811.0	-821.0																						75523673	-3681	3681
chr17	75667151	75669929	3	1361.0	1.0	1170.0																											75668540	-1389	1389
chr17	75846036	75851256	3	11.0	827.0	45.0																											75848646	-2610	2610
chr17	76264504	76266703	0																														76265603	-1099	1100
chr17	76268298	76272568	0																														76270433	-2135	2135
chr17	76307047	76311771	2	1932.0	1927.0																												76309409	-2362	2362
chr17	76727430	76729889	1	-1040.0																													76728659	-1229	1230
chr17	76735848	76738374	5	-1255.0	1207.0	106.0	691.0	115.0																									76737111	-1263	1263
chr17	78123992	78128530	1	-333.0																													78126261	-2269	2269
chr17	78179209	78185351	2	-2787.0	-2875.0																												78182280	-3071	3071
chr17	78356468	78362526	2	614.0	1107.0																												78359497	-3029	3029
chr17	78782517	78784220	0																														78783368	-851	852
chr17	78838423	78841522	0																														78839972	-1549	1550
chr17	78979334	78982241	0																														78980787	-1453	1454
chr17	79003586	79010620	0																														79007103	-3517	3517
chr17	79780804	79787906	9	-709.0	-27.0	2176.0	50.0	-2291.0	-708.0	2220.0	-657.0	-187.0																					79784355	-3551	3551
chr17	79795859	79799114	1	1203.0																													79797486	-1627	1628
chr17	80034672	80038051	0																														80036361	-1689	1690
chr17	80144941	80146881	0																														80145911	-970	970
chr17	80147463	80149764	0																														80148613	-1150	1151
chr17	81026585	81032853	0																														81029719	-3134	3134
chr17	81556426	81559108	0																														81557767	-1341	1341
chr17	81665743	81670843	1	513.0																													81668293	-2550	2550
chr17	81873996	81879075	0																														81876535	-2539	2540
chr17	81977117	81979574	0																														81978345	-1228	1229
chr17	82036765	82038713	0																														82037739	-974	974
chr17	82040457	82045938	0																														82043197	-2740	2741
chr17	82419905	82422270	0																														82421087	-1182	1183
chr17	82518021	82521130	0																														82519575	-1554	1555
chr18	2569725	2571261	0																														2570493	-768	768
chr18	3244013	3248631	0																														3246322	-2309	2309
chr18	3249231	3251157	0																														3250194	-963	963
chr18	3255826	3259727	1	1863.0																													3257776	-1950	1951
chr18	3261320	3263336	0																														3262328	-1008	1008
chr18	8608251	8611121	0																														8609686	-1435	1435
chr18	8611328	8613489	0																														8612408	-1080	1081
chr18	12987888	12992558	0																														12990223	-2335	2335
chr18	12994355	12996270	0																														12995312	-957	958
chr18	21599690	21601643	0																														21600666	-976	977
chr18	23584372	23588034	0																														23586203	-1831	1831
chr18	24135405	24138274	0																														24136839	-1434	1435
chr18	26089863	26091745	0																														26090804	-941	941
chr18	34493177	34494693	0																														34493935	-758	758
chr18	35343220	35344757	0																														35343988	-768	769
chr18	46069711	46073769	0																														46071740	-2029	2029
chr18	47928889	47932014	0																														47930451	-1562	1563
chr18	48538451	48542343	0																														48540397	-1946	1946
chr18	48947414	48948112	0																														48947763	-349	349
chr18	48948979	48951031	1	64.0																													48950005	-1026	1026
chr18	49490785	49493831	2	763.0	1455.0																												49492308	-1523	1523
chr18	57801793	57804691	0																														57803242	-1449	1449
chr18	62522999	62525905	0																														62524452	-1453	1453
chr18	62715363	62718723	2	-209.0	-186.0																												62717043	-1680	1680
chr18	63316647	63320820	2	353.0	-103.0																												63318733	-2086	2087
chr18	63365931	63367070	0																														63366500	-569	570
chr18	63421624	63423489	0																														63422556	-932	933
chr18	76490145	76492479	0																														76491312	-1167	1167
chr18	76821246	76824263	0																														76822754	-1508	1509
chr19	290555	296026	0																														293290	-2735	2736
chr19	508256	514028	0																														511142	-2886	2886
chr19	539898	546199	0																														543048	-3150	3151
chr19	572106	575093	0																														573599	-1493	1494
chr19	630292	636315	0																														633303	-3011	3012
chr19	662850	668821	0																														665835	-2985	2986
chr19	788749	794163	0																														791456	-2707	2707
chr19	890670	893432	0																														892051	-1381	1381
chr19	893479	894490	0																														893984	-505	506
chr19	1380128	1381935	0																														1381031	-903	904
chr19	1435443	1437913	0																														1436678	-1235	1235
chr19	1438052	1442971	1	418.0																													1440511	-2459	2460
chr19	1508928	1515316	0																														1512122	-3194	3194
chr19	1566535	1571383	0																														1568959	-2424	2424
chr19	1606806	1611102	0																														1608954	-2148	2148
chr19	1650907	1653578	0																														1652242	-1335	1336
chr19	1810024	1815375	0																														1812699	-2675	2676
chr19	1843308	1847627	0																														1845467	-2159	2160
chr19	1878166	1885763	1	696.0																													1881964	-3798	3799
chr19	2233310	2235553	0																														2234431	-1121	1122
chr19	2356017	2360862	0																														2358439	-2422	2423
chr19	2898076	2901980	0																														2900028	-1952	1952
chr19	2902465	2906669	0																														2904567	-2102	2102
chr19	3044876	3052605	0																														3048740	-3864	3865
chr19	3218688	3223702	0																														3221195	-2507	2507
chr19	3306720	3311698	0																														3309209	-2489	2489
chr19	3477995	3482561	1	1367.0																													3480278	-2283	2283
chr19	3498717	3504341	0																														3501529	-2812	2812
chr19	3571396	3579085	4	-1686.0	-1674.0	690.0	-380.0																										3575240	-3844	3845
chr19	3608359	3612829	0																														3610594	-2235	2235
chr19	3763706	3771580	2	-3933.0	2437.0																												3767643	-3937	3937
chr19	4061872	4066847	0																														4064359	-2487	2488
chr19	4180603	4185406	1	421.0																													4183004	-2401	2402
chr19	4249499	4252020	0																														4250759	-1260	1261
chr19	4401750	4404587	0																														4403168	-1418	1419
chr19	4529813	4533888	0																														4531850	-2037	2038
chr19	4534259	4538328	1	-1983.0																													4536293	-2034	2035
chr19	4667663	4670694	1	576.0																													4669178	-1515	1516
chr19	5577881	5580389	0																														5579135	-1254	1254
chr19	5621918	5624782	0																														5623350	-1432	1432
chr19	5717264	5719305	0																														5718284	-1020	1021
chr19	6196201	6200484	0																														6198342	-2141	2142
chr19	6275176	6277252	0																														6276214	-1038	1038
chr19	6726292	6729927	0																														6728109	-1817	1818
chr19	6730133	6734723	4	1346.0	536.0	1158.0	-104.0																										6732428	-2295	2295
chr19	6737052	6741393	1	-555.0																													6739222	-2170	2171
chr19	6765300	6768682	0																														6766991	-1691	1691
chr19	7532874	7534340	2	-156.0	-248.0																												7533607	-733	733
chr19	7623093	7628030	4	-2245.0	-1792.0	1698.0	-609.0																										7625561	-2468	2469
chr19	7628501	7631491	4	172.0	442.0	170.0	498.0																										7629996	-1495	1495
chr19	7632022	7633600	2	-716.0	-728.0																												7632811	-789	789
chr19	7683195	7691129	1	-3372.0																													7687162	-3967	3967
chr19	7871816	7878749	2	2961.0	2001.0																												7875282	-3466	3467
chr19	7921420	7922948	1	482.0																													7922184	-764	764
chr19	8322515	8323247	1	9.0																													8322881	-366	366
chr19	8323785	8327107	2	712.0	734.0																												8325446	-1661	1661
chr19	8389282	8391084	0																														8390183	-901	901
chr19	8446365	8448173	0																														8447269	-904	904
chr19	8498868	8501639	5	1322.0	933.0	1231.0	1072.0	604.0																									8500253	-1385	1386
chr19	8506504	8512089	2	-1437.0	-1429.0																												8509296	-2792	2793
chr19	8578549	8582086	0																														8580317	-1768	1769
chr19	9619564	9621587	0																														9620575	-1011	1012
chr19	9827375	9829080	0																														9828227	-852	853
chr19	9833740	9835838	0																														9834789	-1049	1049
chr19	9939092	9941612	0																														9940352	-1260	1260
chr19	10122828	10127401	0																														10125114	-2286	2287
chr19	10310548	10315662	1	2248.0																													10313105	-2557	2557
chr19	10500436	10504830	0																														10502633	-2197	2197
chr19	10570124	10576968	0																														10573546	-3422	3422
chr19	10653304	10655264	0																														10654284	-980	980
chr19	10656747	10661077	0																														10658912	-2165	2165
chr19	10833475	10836396	1	-318.0																													10834935	-1460	1461
chr19	11088794	11092100	0																														11090447	-1653	1653
chr19	11195908	11198301	0																														11197104	-1196	1197
chr19	11344733	11347200	4	-549.0	-638.0	-579.0	445.0																										11345966	-1233	1234
chr19	11348124	11354131	3	-2492.0	-2736.0	1962.0																											11351127	-3003	3004
chr19	11354764	11358402	3	-1099.0	-288.0	1674.0																											11356583	-1819	1819
chr19	11370942	11374911	0																														11372926	-1984	1985
chr19	11377286	11379250	3	255.0	-458.0	166.0																											11378268	-982	982
chr19	11418738	11424161	2	-311.0	636.0																												11421449	-2711	2712
chr19	11499254	11505969	0																														11502611	-3357	3358
chr19	11506108	11513933	3	-3074.0	2009.0	2019.0																											11510020	-3912	3913
chr19	11817260	11821356	0																														11819308	-2048	2048
chr19	11924281	11926152	3	97.0	-1.0	61.0																											11925216	-935	936
chr19	12294119	12298607	0																														12296363	-2244	2244
chr19	12357734	12363740	0																														12360737	-3003	3003
chr19	12638194	12644292	0																														12641243	-3049	3049
chr19	12726755	12730071	0																														12728413	-1658	1658
chr19	12748406	12750071	0																														12749238	-832	833
chr19	12928245	12932866	3	217.0	-137.0	-117.0																											12930555	-2310	2311
chr19	12940264	12946701	1	3069.0																													12943482	-3218	3219
chr19	12946996	12947696	0																														12947346	-350	350
chr19	13104148	13107203	3	230.0	122.0	154.0																											13105675	-1527	1528
chr19	13109149	13116163	3	-87.0	-68.0	-159.0																											13112656	-3507	3507
chr19	13116342	13121821	0																														13119081	-2739	2740
chr19	13761585	13763101	0																														13762343	-758	758
chr19	13774121	13776871	0																														13775496	-1375	1375
chr19	14088720	14093492	0																														14091106	-2386	2386
chr19	14465242	14472718	8	-3637.0	-1656.0	1105.0	-3491.0	-805.0	-411.0	-3658.0	1272.0																						14468980	-3738	3738
chr19	14510693	14514942	0																														14512817	-2124	2125
chr19	14515542	14517933	2	-7.0	856.0																												14516737	-1195	1196
chr19	15229066	15234917	2	210.0	710.0																												15231991	-2925	2926
chr19	15234987	15235612	0																														15235299	-312	313
chr19	15329829	15334473	0																														15332151	-2322	2322
chr19	15376680	15381665	1	-1352.0																													15379172	-2492	2493
chr19	15381878	15382963	0																														15382420	-542	543
chr19	15415035	15418242	0																														15416638	-1603	1604
chr19	15418386	15419679	0																														15419032	-646	647
chr19	15420263	15422656	0																														15421459	-1196	1197
chr19	16129931	16136600	0																														16133265	-3334	3335
chr19	16184954	16191399	3	-2852.0	-2711.0	2431.0																											16188176	-3222	3223
chr19	16322959	16327392	1	-1897.0																													16325175	-2216	2217
chr19	16327427	16328865	0																														16328146	-719	719
chr19	16469185	16473649	0																														16471417	-2232	2232
chr19	16657378	16658385	0																														16657881	-503	504
chr19	16826962	16831041	0																														16829001	-2039	2040
chr19	16831769	16838275	0																														16835022	-3253	3253
chr19	17072774	17076821	2	-651.0	-606.0																												17074797	-2023	2024
chr19	17310817	17316291	0																														17313554	-2737	2737
chr19	17721388	17729011	3	-1115.0	153.0	-881.0																											17725199	-3811	3812
chr19	17848243	17850485	0																														17849364	-1121	1121
chr19	18149297	18151910	1	947.0																													18150603	-1306	1307
chr19	18155371	18159962	0																														18157666	-2295	2296
chr19	18419118	18424918	0																														18422018	-2900	2900
chr19	18830747	18834487	0																														18832617	-1870	1870
chr19	19056965	19064869	1	3408.0																													19060917	-3952	3952
chr19	19193256	19198520	3	1902.0	-1634.0	1845.0																											19195888	-2632	2632
chr19	19272315	19277209	3	-1818.0	-1847.0	-1900.0																											19274762	-2447	2447
chr19	19381602	19384887	0																														19383244	-1642	1643
chr19	19512235	19515169	1	-1129.0																													19513702	-1467	1467
chr19	19532553	19539739	2	1064.0	1064.0																												19536146	-3593	3593
chr19	19636969	19641556	4	-891.0	1336.0	-1287.0	2271.0																										19639262	-2293	2294
chr19	19642294	19645037	0																														19643665	-1371	1372
chr19	19823981	19825015	0																														19824498	-517	517
chr19	19902240	19903443	0																														19902841	-601	602
chr19	23917870	23918975	0																														23918422	-552	553
chr19	29209993	29210914	0																														29210453	-460	461
chr19	32694096	32697523	0																														32695809	-1713	1714
chr19	32716658	32718103	0																														32717380	-722	723
chr19	32719405	32722515	0																														32720960	-1555	1555
chr19	32973391	32976178	2	1281.0	1221.0																												32974784	-1393	1394
chr19	33057822	33065377	0																														33061599	-3777	3778
chr19	33301105	33304398	0																														33302751	-1646	1647
chr19	33374458	33376211	0																														33375334	-876	877
chr19	33794048	33798939	0																														33796493	-2445	2446
chr19	34170780	34173447	0																														34172113	-1333	1334
chr19	34354302	34357748	0																														34356025	-1723	1723
chr19	34427265	34429876	1	47.0																													34428570	-1305	1306
chr19	34475238	34480206	0																														34477722	-2484	2484
chr19	35028668	35031798	0																														35030233	-1565	1565
chr19	35248183	35255398	2	1305.0	2909.0																												35251790	-3607	3608
chr19	35275842	35280215	1	-755.0																													35278028	-2186	2187
chr19	35281311	35283188	1	-285.0																													35282249	-938	939
chr19	35314373	35321082	0																														35317727	-3354	3355
chr19	35496315	35502821	1	-428.0																													35499568	-3253	3253
chr19	35531215	35538581	0																														35534898	-3683	3683
chr19	35539318	35544352	3	-1079.0	-1520.0	-1917.0																											35541835	-2517	2517
chr19	35544801	35548370	3	-122.0	1608.0	-577.0																											35546585	-1784	1785
chr19	35611438	35615482	3	-1867.0	-1799.0	-420.0																											35613460	-2022	2022
chr19	35638526	35640285	0																														35639405	-879	880
chr19	35741394	35745382	2	-903.0	804.0																												35743388	-1994	1994
chr19	35996335	36000405	0																														35998370	-2035	2035
chr19	36008531	36012328	1	1779.0																													36010429	-1898	1899
chr19	36012426	36019826	1	-2878.0																													36016126	-3700	3700
chr19	36030235	36037105	0																														36033670	-3435	3435
chr19	36107208	36112194	0																														36109701	-2493	2493
chr19	36112314	36116525	2	-1497.0	634.0																												36114419	-2105	2106
chr19	36140386	36144494	0																														36142440	-2054	2054
chr19	36151205	36153599	0																														36152402	-1197	1197
chr19	36154452	36156967	0																														36155709	-1257	1258
chr19	38335095	38338085	0																														38336590	-1495	1495
chr19	38384722	38391354	3	2046.0	1874.0	789.0																											38388038	-3316	3316
chr19	38620056	38622830	1	1096.0																													38621443	-1387	1387
chr19	38647310	38650562	0																														38648936	-1626	1626
chr19	39125198	39132299	0																														39128748	-3550	3551
chr19	39196798	39200241	1	-738.0																													39198519	-1721	1722
chr19	39385700	39390487	5	2161.0	1374.0	-2067.0	2116.0	-2171.0																									39388093	-2393	2394
chr19	39405842	39408540	3	-1062.0	326.0	-1180.0																											39407191	-1349	1349
chr19	39409288	39411750	0																														39410519	-1231	1231
chr19	39412499	39418242	4	-2293.0	304.0	1222.0	118.0																										39415370	-2871	2872
chr19	39478800	39483840	3	608.0	-1596.0	592.0																											39481320	-2520	2520
chr19	39973131	39976730	4	129.0	576.0	395.0	311.0																										39974930	-1799	1800
chr19	39979850	39981574	4	-723.0	-490.0	-647.0	375.0																										39980712	-862	862
chr19	40211515	40218653	2	-2230.0	-33.0																												40215084	-3569	3569
chr19	40278969	40283083	0																														40281026	-2057	2057
chr19	40283223	40287014	0																														40285118	-1895	1896
chr19	40410961	40416506	0																														40413733	-2772	2773
chr19	40421477	40424380	1	-47.0																													40422928	-1451	1452
chr19	40436373	40442438	5	-2179.0	-2339.0	-2186.0	-2549.0	-1992.0																									40439405	-3032	3033
chr19	40588478	40592729	2	1426.0	-229.0																												40590603	-2125	2126
chr19	40686575	40693172	0																														40689873	-3298	3299
chr19	41426714	41428753	0																														41427733	-1019	1020
chr19	41431666	41438240	5	-3273.0	2627.0	1634.0	1538.0	2451.0																									41434953	-3287	3287
chr19	41438867	41440516	1	156.0																													41439691	-824	825
chr19	41859375	41861936	0																														41860655	-1280	1281
chr19	41873547	41876600	0																														41875073	-1526	1527
chr19	42192625	42197170	0																														42194897	-2272	2273
chr19	42252894	42256168	0																														42254531	-1637	1637
chr19	42267762	42274723	0																														42271242	-3480	3481
chr19	42295742	42302769	2	-3163.0	-753.0																												42299255	-3513	3514
chr19	43503491	43508174	1	-1016.0																													43505832	-2341	2342
chr19	43590576	43591140	0																														43590858	-282	282
chr19	43591524	43595544	1	584.0																													43593534	-2010	2010
chr19	43598391	43599909	1	225.0																													43599150	-759	759
chr19	43750433	43754167	0																														43752300	-1867	1867
chr19	43754339	43756133	0																														43755236	-897	897
chr19	45001410	45004667	0																														45003038	-1628	1629
chr19	45068231	45074388	6	2193.0	-411.0	-300.0	-502.0	495.0	2842.0																								45071309	-3078	3079
chr19	45404808	45406859	1	-739.0																													45405833	-1025	1026
chr19	45407641	45408805	2	-522.0	64.0																												45408223	-582	582
chr19	45474712	45477991	0																														45476351	-1639	1640
chr19	45686083	45692076	4	1590.0	684.0	1373.0	1512.0																										45689079	-2996	2997
chr19	45692409	45693684	3	-510.0	-502.0	277.0																											45693046	-637	638
chr19	45882113	45883848	0																														45882980	-867	868
chr19	45883913	45887300	2	478.0	609.0																												45885606	-1693	1694
chr19	46845726	46848507	1	1049.0																													46847116	-1390	1391
chr19	46850486	46851252	0																														46850869	-383	383
chr19	46859833	46864114	0																														46861973	-2140	2141
chr19	47110272	47113592	0																														47111932	-1660	1660
chr19	47226044	47232147	0																														47229095	-3051	3052
chr19	47235286	47239237	0																														47237261	-1975	1976
chr19	47256169	47257674	0																														47256921	-752	753
chr19	47271939	47273977	0																														47272958	-1019	1019
chr19	47274008	47278604	0																														47276306	-2298	2298
chr19	47607668	47610945	0																														47609306	-1638	1639
chr19	48111923	48116546	0																														48114234	-2311	2312
chr19	48319546	48322891	0																														48321218	-1672	1673
chr19	48323696	48330014	0																														48326855	-3159	3159
chr19	48451572	48458496	0																														48455034	-3462	3462
chr19	48466534	48471738	1	-1307.0																													48469136	-2602	2602
chr19	48471884	48475678	1	-1144.0																													48473781	-1897	1897
chr19	48616809	48620173	1	1093.0																													48618491	-1682	1682
chr19	48686611	48693703	0																														48690157	-3546	3546
chr19	48740234	48741827	0																														48741030	-796	797
chr19	48741980	48746493	2	-1614.0	784.0																												48744236	-2256	2257
chr19	48746891	48749734	0																														48748312	-1421	1422
chr19	48869169	48876602	3	-1220.0	-1124.0	-1030.0																											48872885	-3716	3717
chr19	48956555	48964353	3	-385.0	-377.0	-1181.0																											48960454	-3899	3899
chr19	48964804	48966628	1	-873.0																													48965716	-912	912
chr19	49014198	49019399	1	941.0																													49016798	-2600	2601
chr19	49439625	49444941	0																														49442283	-2658	2658
chr19	49445065	49451112	3	-1417.0	-1413.0	44.0																											49448088	-3023	3024
chr19	49459448	49463835	3	-1017.0	-345.0	1960.0																											49461641	-2193	2194
chr19	49492204	49494844	0																														49493524	-1320	1320
chr19	49496633	49503484	0																														49500058	-3425	3426
chr19	49584646	49592221	5	-67.0	-2142.0	-3230.0	-2114.0	-2251.0																									49588433	-3787	3788
chr19	49594175	49599158	5	1770.0	1715.0	260.0	330.0	486.0																									49596666	-2491	2492
chr19	49635102	49642696	1	2223.0																													49638899	-3797	3797
chr19	49660466	49665411	6	2170.0	1132.0	2131.0	-490.0	-1880.0	958.0																								49662938	-2472	2473
chr19	49665741	49669871	1	1925.0																													49667806	-2065	2065
chr19	49670119	49673361	1	1358.0																													49671740	-1621	1621
chr19	49875885	49877223	0																														49876554	-669	669
chr19	50320294	50326837	3	-119.0	-371.0	2967.0																											50323565	-3271	3272
chr19	50327065	50333750	2	1829.0	1876.0																												50330407	-3342	3343
chr19	50381641	50388603	1	3135.0																													50385122	-3481	3481
chr19	50413313	50418596	0																														50415954	-2641	2642
chr19	51105340	51107756	0																														51106548	-1208	1208
chr19	51335445	51341479	2	442.0	1110.0																												51338462	-3017	3017
chr19	51343807	51346388	1	-155.0																													51345097	-1290	1291
chr19	51364795	51371944	2	-3287.0	-167.0																												51368369	-3574	3575
chr19	51415642	51418083	5	-33.0	595.0	65.0	713.0	639.0																									51416862	-1220	1221
chr19	51687417	51693680	1	-2782.0																													51690548	-3131	3132
chr19	52027175	52029141	0																														52028158	-983	983
chr19	52094172	52096477	0																														52095324	-1152	1153
chr19	52187909	52191430	2	-433.0	-445.0																												52189669	-1760	1761
chr19	52269329	52271603	1	868.0																													52270466	-1137	1137
chr19	52295572	52301525	0																														52298548	-2976	2977
chr19	52526271	52528572	0																														52527421	-1150	1151
chr19	52917459	52920936	0																														52919197	-1738	1739
chr19	52922509	52930124	3	-2016.0	-3003.0	-2893.0																											52926316	-3807	3808
chr19	53101597	53104377	0																														53102987	-1390	1390
chr19	53157023	53160344	0																														53158683	-1660	1661
chr19	53384382	53388624	0																														53386503	-2121	2121
chr19	53390504	53395506	0																														53393005	-2501	2501
chr19	53430293	53432856	0																														53431574	-1281	1282
chr19	54163939	54170823	1	-805.0																													54167381	-3442	3442
chr19	54171562	54173591	3	-501.0	-672.0	-672.0																											54172576	-1014	1015
chr19	54174005	54178274	3	1863.0	1963.0	1981.0																											54176139	-2134	2135
chr19	54183209	54187528	1	-1910.0																													54185368	-2159	2160
chr19	54189943	54193442	3	-252.0	-58.0	-490.0																											54191692	-1749	1750
chr19	54199799	54202867	2	92.0	56.0																												54201333	-1534	1534
chr19	55036569	55039110	0																														55037839	-1270	1271
chr19	55067753	55069445	0																														55068599	-846	846
chr19	55071048	55073022	0																														55072035	-987	987
chr19	55227082	55228542	0																														55227812	-730	730
chr19	55229062	55232046	1	-1250.0																													55230554	-1492	1492
chr19	55381521	55385780	0																														55383650	-2129	2130
chr19	55387460	55391772	1	1709.0																													55389616	-2156	2156
chr19	55595392	55599857	1	-172.0																													55597624	-2232	2233
chr19	55602034	55606387	1	1711.0																													55604210	-2176	2177
chr19	55620999	55622720	1	680.0																													55621859	-860	861
chr19	55650836	55652099	1	84.0																													55651467	-631	632
chr19	55653026	55656140	0																														55654583	-1557	1557
chr19	55670392	55672259	0																														55671325	-933	934
