Chr	Start	End	Name	Score	Strand	Length
chr17	1606110	1613671	TLCD2	0	-	7561
chr3	115521210	116858236	LSAMP	0	-	1337026
chr14	105403581	105444711	AHNAK2	0	-	41130
chr9	127539412	127577164	OLFML2A	0	+	37752
chr12	53773960	53810230	SP1	0	+	36270
chr12	45408455	45444882	DBX2	0	-	36427
chr3	49840694	49842463	INKA1	0	+	1769
chr16	333164	337215	PDIA2	0	+	4051
chr4	699537	763877	PCGF3	0	+	64340
chr3	197687071	197770591	LMLN	0	+	83520
chr17	79801035	79818732	P4HB	0	-	17697
chr11	236966	252984	PSMD13	0	+	16018
chr1	164524821	164868533	PBX1	0	+	343712
chr12	57628686	57634498	NDUFA4L2	0	-	5812
chr15	49115938	49256116	SHC4	0	-	140178
chr12	53215192	53228095	KRT79	0	-	12903
chr14	69254377	69262970	ZFP36L1	0	-	8593
chr22	21903736	21978323	UBE2L3	0	+	74587
chr12	5541274	5630702	NTF3	0	+	89428
chr21	40556102	40693485	BRWD1	0	-	137383
chr12	56347889	56367101	PMEL	0	-	19212
chr22	32903807	33454367	SYN3	0	-	550560
chr1	38509501	38512465	POU3F1	0	-	2964
chr16	88744096	88752915	SNAI3	0	-	8819
chr11	62515791	62521656	ZBTB3	0	-	5865
chr9	124922187	124962367	MORN5	0	+	40180
chr22	22890123	22901768	PRAME	0	-	11645
chr8	67474410	67526482	MYBL1	0	-	52072
chr16	22018959	22098855	MOSMO	0	+	79896
chr22	31795590	31926620	DRG1	0	+	131030
chr17	4067115	4167290	ANKFY1	0	-	100175
chr8	64081112	64125344	YTHDF3	0	+	44232
chr8	144371846	144382122	ZNF696	0	+	10276
chr10	1223253	1779719	ADARB2	0	-	556466
chr10	83634950	84746935	NRG3	0	+	1111985
chr16	4239375	4292081	SRL	0	-	52706
chrX	40486173	40506813	CXorf38	0	-	20640
chr6	73331520	73908576	KCNQ5	0	+	577056
chr4	20730229	21950395	KCNIP4	0	-	1220166
chr15	79102829	79190481	MORF4L1	0	+	87652
chr19	46286205	46296103	DMWD	0	-	9898
chr8	145557619	145584946	SLC52A2	0	+	27327
chr21	38435146	38445470	PIGP	0	-	10324
chr7	50343664	50472799	IKZF1	0	+	129135
chr17	79858834	79869308	PCYT2	0	-	10474
chr4	2061054	2070816	NAT8L	0	+	9762
chrX	152965947	152990020	BCAP31	0	-	24073
chr17	44594068	44657057	ARL17A	0	-	62989
chr22	19770746	19842462	GNB1L	0	-	71716
chr1	225083964	225586994	DNAH14	0	+	503030
chr16	21845890	21892148	NPIPB4	0	-	46258
chr15	45021186	45060027	TRIM69	0	+	38841
chr13	113951554	113977987	LAMP1	0	+	26433
chr19	35849362	35851391	FFAR3	0	+	2029
chr8	42948641	42986323	POMK	0	+	37682
chr16	29753784	29757311	C16orf54	0	-	3527
chr3	49209031	49213919	KLHDC8B	0	+	4888
chr21	37406839	37451687	SETD4	0	-	44848
chr9	98205262	98279339	PTCH1	0	-	74077
chr17	1837971	1928628	RTN4RL1	0	-	90657
chr8	63161150	63926559	NKAIN3	0	+	765409
chr1	104068313	104097861	RNPC3	0	+	29548
chr16	31885128	31928678	ZNF267	0	+	43550
chr13	110405042	110438930	IRS2	0	-	33888
chr9	95473645	95527115	BICD2	0	-	53470
chr9	36169385	36171331	CCIN	0	+	1946
chrX	154718672	154948759	TMLHE	0	-	230087
chr13	114321470	114440708	KNOWN	0	+	119238
chrX	144899347	144911374	SLITRK2	0	+	12027
chr19	1508022	1536045	PLK5	0	+	28023
chr13	114747194	114898098	RASA3	0	-	150904
chr3	197518097	197615307	LRCH3	0	+	97210
chr1	205350506	205425082	LEMD1	0	-	74576
chr19	36936021	36980804	ZNF566	0	-	44783
chr19	37025676	37096178	ZNF529	0	-	70502
chr13	51093500	51418075	DLEU7	0	-	324575
chr9	108424738	108425405	TAL2	0	+	667
chr1	222841355	222886552	AIDA	0	-	45197
chr15	36871827	37102449	CDIN1	0	+	230622
chr17	38024455	38034149	ZPBP2	0	+	9694
chr12	52908359	52914314	KRT5	0	-	5955
chr1	108992904	109014542	NBPF6	0	+	21638
chr1	48998526	50489626	AGBL4	0	-	1491100
chr11	14898986	14913777	CYP2R1	0	-	14791
chr5	61874646	61877273	LRRC70	0	+	2627
chr8	101521980	101572012	ANKRD46	0	-	50032
chr19	3630181	3700466	PIP5K1C	0	-	70285
chr9	125670335	125675602	ZBTB6	0	-	5267
chr2	120059801	120124410	C2orf76	0	-	64609
chr1	110655065	110656569	UBL4B	0	+	1504
chr16	78133297	79246564	WWOX	0	+	1113267
chr1	47532903	47583990	CYP4Z1	0	+	51087
chr11	118868848	118886503	CENATAC	0	+	17655
chr13	28194879	28318374	POLR1D	0	+	123495
chr17	43002077	43025141	KIF18B	0	-	23064
chr10	95326422	95364237	FFAR4	0	+	37815
chr9	139956579	139965009	SAPCD2	0	-	8430
chr1	236511557	236666215	EDARADD	0	+	154658
chr19	15783828	15807984	CYP4F12	0	+	24156
chr4	77815305	77819297	SOWAHB	0	-	3992
chr4	6717901	6719391	BLOC1S4	0	+	1490
chr6	97372496	97588630	KLHL32	0	+	216134
chr16	14165176	14360630	MRTFB	0	+	195454
chr3	112182813	112218319	BTLA	0	-	35506
chr1	146373546	146467744	KNOWN	0	+	94198
chr11	94706873	94732683	KDM4D	0	+	25810
chr2	96687694	96705199	GPAT2	0	-	17505
chr1	179051205	179067158	TOR3A	0	+	15953
chr12	111157485	111180744	PPP1CC	0	-	23259
chr19	2841435	2860469	ZNF555	0	+	19034
chrX	92925929	92928577	NAP1L3	0	-	2648
chr5	144851362	145214932	PRELID2	0	-	363570
chr3	171561139	171656505	TMEM212	0	+	95366
chr6	169615875	169654145	THBS2	0	-	38270
chr9	137208944	137332431	RXRA	0	+	123487
chrX	134382867	134478034	ZNF75D	0	-	95167
chr1	47489341	47516423	CYP4X1	0	+	27082
chr17	38974369	38978866	KRT10	0	-	4497
chr15	30692765	30706463	GOLGA8R	0	-	13698
chr17	72606024	72619877	CD300E	0	-	13853
chr1	42928892	43122861	CCDC30	0	+	193969
chr15	51633852	51700202	GLDN	0	+	66350
chr19	55385691	55402786	FCAR	0	+	17095
chr3	160212795	160283359	KPNA4	0	-	70564
chr6	123537484	123958238	TRDN	0	-	420754
chr3	44771088	44778575	ZNF501	0	+	7487
chr3	44626380	44689963	ZNF197	0	+	63583
chr12	51236703	51281667	TMPRSS12	0	+	44964
chr2	24397922	24423718	FAM228A	0	+	25796
chr20	238365	241737	DEFB132	0	+	3372
chrX	72432135	72434687	NAP1L2	0	-	2552
chr14	52292913	52446060	GNG2	0	+	153147
chr6	26365387	26378548	BTN3A2	0	+	13161
chrX	119029800	119054679	AKAP14	0	+	24879
chr7	82383328	82792246	PCLO	0	-	408918
chr19	51532348	51538486	KLK12	0	-	6138
chr5	63801842	63908146	RGS7BP	0	+	106304
chr7	155089486	155101945	INSIG1	0	+	12459
chr18	32946658	32957301	ZNF396	0	-	10643
chr1	27648636	27662891	TMEM222	0	+	14255
chr1	16345370	16360545	CLCNKA	0	+	15175
chr1	161016736	161039760	ARHGAP30	0	-	23024
chr2	110300376	110371720	SEPTIN10	0	-	71344
chr8	12039605	12051642	FAM86B1	0	-	12037
chr19	15726029	15741449	CYP4F8	0	+	15420
chr19	15751707	15773635	CYP4F3	0	+	21928
chr1	47903716	47906363	FOXD2	0	+	2647
chr17	42472649	42580798	GPATCH8	0	-	108149
chr22	29999545	30094587	NF2	0	+	95042
chr6	34214158	34216885	SMIM29	0	-	2727
chr7	129470572	129592800	UBE2H	0	-	122228
chr1	45792567	45794382	HPDL	0	+	1815
chr6	149916009	149970108	KATNA1	0	-	54099
chr11	72396114	72504644	ARAP1	0	-	108530
chr9	34252378	34329266	KIF24	0	-	76888
chr11	72287185	72385635	PDE2A	0	-	98450
chr14	24521218	24538938	CARMIL3	0	+	17720
chr17	65987215	65992585	C17orf58	0	-	5370
chr12	50229826	50236889	BCDIN3D	0	-	7063
chrX	75002822	75005089	MAGEE2	0	-	2267
chr2	127941408	127977889	CYP27C1	0	-	36481
chr11	32624267	32816208	CCDC73	0	-	191941
chr22	23521891	23660224	BCR	0	+	138333
chr19	15915359	15926474	OR10H1	0	-	11115
chr22	43807202	43903728	MPPED1	0	+	96526
chr17	79495403	79504156	FSCN2	0	+	8753
chr10	129535449	129539447	FOXI2	0	+	3998
chrX	62567107	62571211	SPIN4	0	-	4104
chr4	264464	299263	ZNF732	0	-	34799
chrX	57144984	57147981	SPIN2B	0	-	2997
chr1	47881957	47883724	FOXE3	0	+	1767
chr3	50330262	50336836	HYAL3	0	-	6574
chr19	51834790	51845393	VSIG10L	0	-	10603
chrX	70835766	70838361	CXCR3	0	-	2595
chr18	32831022	32870209	ZSCAN30	0	-	39187
chr12	113658855	113736390	TPCN1	0	+	77535
chr19	55155340	55181810	LILRB4	0	+	26470
chr1	1146706	1149533	TNFRSF4	0	-	2827
chr17	39766030	39772151	KRT16	0	-	6121
chr17	43225842	43229466	HEXIM1	0	+	3624
chr19	40005779	40011315	SELENOV	0	+	5536
chr17	39738531	39743147	KRT14	0	-	4616
chr2	85048774	85134132	TRABD2A	0	-	85358
chr17	39471164	39471962	KRTAP17-1	0	-	798
chr10	102767436	102792052	PDZD7	0	-	24616
chr21	46683843	46707813	POFUT2	0	-	23970
chr4	122249797	122302214	QRFPR	0	-	52417
chr17	43971893	44105700	MAPT	0	+	133807
chr2	62727353	62739029	TMEM17	0	-	11676
chr1	1138888	1141972	TNFRSF18	0	-	3084
chr12	49726192	49730971	C1QL4	0	-	4779
chr11	57228001	57245007	RTN4RL2	0	+	17006
chr12	77157883	77247476	ZDHHC17	0	+	89593
chr14	94908801	94919137	SERPINA11	0	-	10336
chrX	69478016	69480054	P2RY4	0	-	2038
chr22	46546424	46639652	PPARA	0	+	93228
chr5	109624934	110074657	TMEM232	0	-	449723
chr1	43610824	43622067	FAM183A	0	+	11243
chr22	43924624	44208217	EFCAB6	0	-	283593
chr19	8387468	8408146	KANK3	0	-	20678
chr22	29601885	29655586	EMID1	0	+	53701
chr1	6484836	6521427	ESPN	0	+	36591
chr22	37461476	37505753	TMPRSS6	0	-	44277
chr11	61159865	61166338	TMEM216	0	+	6473
chr22	39925098	39928766	RPS19BP1	0	-	3668
chr3	184794626	184870848	C3orf70	0	-	76222
chr11	12695968	12966284	TEAD1	0	+	270316
chr3	38048987	38071133	PLCD1	0	-	22146
chr3	42299317	42307677	CCK	0	-	8360
chr3	69788607	70017487	MITF	0	+	228880
chr14	73945189	74025651	HEATR4	0	-	80462
chr12	76430365	76478515	NAP1L1	0	-	48150
chr19	54818353	54824436	LILRA5	0	-	6083
chr3	28283075	28366633	CMC1	0	+	83558
chr2	150186499	150330652	LYPD6	0	+	144153
chr10	5005445	5025475	AKR1C1	0	+	20030
chr1	63788238	63790799	FOXD3	0	+	2561
chr1	44870866	45117396	RNF220	0	+	246530
chr10	118640988	118886097	SHTN1	0	-	245109
chr9	34664160	34666109	ENSG00000187186	0	-	1949
chr19	40490041	40526945	ZNF546	0	+	36904
chr6	116571127	116575238	TSPYL4	0	-	4111
chr16	56716382	56718108	MT1X	0	+	1726
chr2	179966405	180129559	SESTD1	0	-	163154
chr9	132649466	132805473	FNBP1	0	-	156007
chr11	102980139	103350591	DYNC2H1	0	+	370452
chr17	39017555	39023475	KRT12	0	-	5920
chr19	45312328	45324678	BCAM	0	+	12350
chr7	77325776	77412339	RSBN1L	0	+	86563
chrX	13053736	13062801	FAM9C	0	-	9065
chr3	9908395	9921939	CIDEC	0	-	13544
chrX	77385245	77395147	TAF9B	0	-	9902
chr5	140593491	140598551	PCDHB13	0	+	5060
chr7	77646372	79082983	MAGI2	0	-	1436611
chr11	24518516	25104184	LUZP2	0	+	585668
chr15	41523037	41574085	CHP1	0	+	51048
chr6	26107640	26108363	H1-6	0	-	723
chr11	43964187	43965428	C11orf96	0	+	1241
chr3	49828165	49837306	CDHR4	0	-	9141
chr2	232571605	232578261	PTMA	0	+	6656
chr10	14880305	14913740	HSPA14	0	+	33435
chr3	192992578	193096609	ATP13A5	0	-	104031
chr4	70999333	71042516	PRR27	0	+	43183
chr16	1560428	1662073	IFT140	0	-	101645
chr7	15239942	15601640	AGMO	0	-	361698
chr1	223282746	223316590	TLR5	0	-	33844
chr16	8985954	9069185	USP7	0	-	83231
chr19	13972877	13991571	NANOS3	0	+	18694
chr6	18120671	18122908	NHLRC1	0	-	2237
chr1	901862	911245	PLEKHN1	0	+	9383
chr17	40177594	40250497	ZNF385C	0	-	72903
chrX	55478560	55479999	MAGEH1	0	+	1439
chr2	74212037	74335303	TET3	0	+	123266
chr1	936518	949920	ISG15	0	+	13402
chr9	140201348	140317663	EXD3	0	-	116315
chr17	260116	280853	C17orf97	0	+	20737
chr6	28209475	28220047	ZKSCAN4	0	-	10572
chr14	24439083	24475617	DHRS4L2	0	+	36534
chr1	859303	879955	SAMD11	0	+	20652
chr3	55542339	56503123	ERC2	0	-	960784
chr13	31774112	31906413	B3GLCT	0	+	132301
chr5	141689992	141706020	SPRY4	0	-	16028
chrX	48684923	48688548	ERAS	0	+	3625
chr17	16318885	16340317	TRPV2	0	+	21432
chr4	71384286	71398460	AMTN	0	+	14174
chrX	51149800	51151695	EZHIP	0	+	1895
chr2	190744335	191068210	C2orf88	0	+	323875
chr15	71389291	72075722	THSD4	0	+	686431
chr11	73662071	73681411	DNAJB13	0	+	19340
chr1	1950768	1962197	GABRD	0	+	11429
chr8	54879112	54935016	TCEA1	0	-	55904
chr16	89793091	89883385	FANCA	0	-	90294
chr9	91933415	91974578	SECISBP2	0	+	41163
chr9	88835180	88874572	C9orf153	0	-	39392
chr4	100197526	100212160	ADH1A	0	-	14634
chr9	91975702	92113045	SEMA4D	0	-	137343
chr6	105384491	105531207	LIN28B	0	+	146716
chr18	72102010	72125179	DIPK1C	0	-	23169
chr17	76419778	76573478	DNAH17	0	-	153700
chr10	45406764	45432458	TMEM72	0	+	25694
chr14	45605133	45670093	FANCM	0	+	64960
chr22	24080869	24093299	ZNF70	0	-	12430
chr1	156863490	156886221	PEAR1	0	+	22731
chr1	40915774	40929390	ZFP69B	0	+	13616
chrX	118892551	118894165	SOWAHD	0	+	1614
chr1	40942962	40962015	ZFP69	0	+	19053
chr17	10602332	10633340	TMEM220	0	-	31008
chr6	26055968	26056698	H1-2	0	-	730
chr8	37888052	37917883	EIF4EBP1	0	+	29831
chr12	133195362	133198974	P2RX2	0	+	3612
chr19	14164175	14172888	PALM3	0	-	8713
chr1	57184462	57285369	FYB2	0	-	100907
chr10	124320181	124403252	DMBT1	0	+	83071
chr19	14693896	14722847	CLEC17A	0	+	28951
chr2	197669141	197674079	C2orf66	0	-	4938
chr8	145674965	145691050	CYHR1	0	-	16085
chr8	121072019	121385812	COL14A1	0	+	313793
chr2	230222345	230579271	DNER	0	-	356926
chr17	71244588	71258491	CPSF4L	0	-	13903
chr1	895964	901099	KLHL17	0	+	5135
chr6	28399707	28411279	ZSCAN23	0	-	11572
chr19	39358470	39368915	RINL	0	-	10445
chr3	188665003	189043093	TPRG1	0	+	378090
chrX	56590060	56594301	UBQLN2	0	+	4241
chr12	123954601	124018266	RILPL1	0	-	63665
chr19	14192436	14196687	C19orf67	0	-	4251
chr19	12686914	12750912	ZNF490	0	-	63998
chr7	143013204	143049176	CLCN1	0	+	35972
chr19	16830658	16928774	NWD1	0	+	98116
chr2	235401685	235405725	ARL4C	0	-	4040
chr6	41196077	41206620	TREML4	0	+	10543
chr22	46316246	46373042	WNT7B	0	-	56796
chr11	63527364	63536247	ZFTA	0	-	8883
chr1	147400506	147465824	GPR89B	0	+	65318
chr15	90303822	90321985	MESP2	0	+	18163
chr10	88780051	88784487	FAM25A	0	+	4436
chr6	64429876	66417119	EYS	0	-	1987243
chr6	42059971	42110358	C6orf132	0	-	50387
chr22	50683879	50700145	MAPK12	0	-	16266
chr9	32783538	32789199	TMEM215	0	+	5661
chr9	99690592	99702535	NUTM2G	0	+	11943
chrX	107683068	107940775	COL4A5	0	+	257707
chr1	955500	991498	AGRN	0	+	35998
chrX	17393323	17754114	NHS	0	+	360791
chr9	140138036	140142222	FAM166A	0	-	4186
chr19	20802745	20844402	ZNF626	0	-	41657
chr7	92817847	92855782	HEPACAM2	0	-	37935
chr17	4487294	4511614	SMTNL2	0	+	24320
chr2	113033174	113097640	ZC3H6	0	+	64466
chr7	99746535	99753567	LAMTOR4	0	+	7032
chr7	588834	767287	PRKAR1B	0	-	178453
chr10	81462983	81474437	NUTM2B	0	+	11454
chr11	17373347	17398888	NCR3LG1	0	+	25541
chr16	20866247	20911680	DCUN1D3	0	-	45433
chr19	37997841	38039664	ZNF793	0	+	41823
chr10	46321042	46349323	AGAP4	0	-	28281
chr13	76099350	76123575	COMMD6	0	-	24225
chr1	20301924	20306909	PLA2G2A	0	-	4985
chr22	50430240	50451194	IL17REL	0	-	20954
chr15	78799906	78829714	HYKK	0	+	29808
chr2	218899683	218955307	RUFY4	0	+	55624
chr1	934342	935552	HES4	0	-	1210
chr19	46732999	46734500	IGFL1	0	+	1501
chr1	247263264	247267674	ZNF669	0	-	4410
chr3	169530658	169555561	LRRIQ4	0	+	24903
chr9	95088235	95382811	CENPP	0	+	294576
chr3	146232967	146262643	PLSCR1	0	-	29676
chr16	28270567	28335170	SBK1	0	+	64603
chr3	50242679	50258918	SLC38A3	0	+	16239
chr13	45694645	45859028	GTF2F2	0	+	164383
chr8	94710789	94743755	CIBAR1	0	+	32966
chr9	20658308	20995954	FOCAD	0	+	337646
chr19	42806250	42814966	PRR19	0	+	8716
chr7	76026835	76071388	ZP3	0	+	44553
chr10	85933557	85945050	C10orf99	0	+	11493
chr12	31944119	31945232	H3-5	0	-	1113
chr10	133849840	133998362	JAKMIP3	0	+	148522
chr2	242792036	242801046	PDCD1	0	-	9010
chrX	85116185	85302565	CHM	0	-	186380
chr2	182399768	182545392	CERKL	0	-	145624
chr11	118964584	118966175	H2AX	0	-	1591
chr11	15133970	15268754	INSC	0	+	134784
chr19	39687604	39692524	NCCRP1	0	+	4920
chr19	35978226	35986460	KRTDAP	0	-	8234
chr4	109729881	110223908	COL25A1	0	-	494027
chr9	135285430	135448706	CFAP77	0	+	163276
chr1	24290837	24307417	SRSF10	0	-	16580
chr16	222875	223709	HBA2	0	+	834
chr15	40623653	40633140	CCDC9B	0	-	9487
chr17	41322498	41363708	NBR1	0	+	41210
chr20	20370174	20693287	RALGAPA2	0	-	323113
chr9	140100137	140113813	NDOR1	0	+	13676
chr5	167956310	167957639	FBLL1	0	+	1329
chr6	124125010	125146786	NKAIN2	0	+	1021776
chr17	39196793	39197702	KRTAP1-1	0	-	909
chr3	142668006	142682516	PAQR9	0	-	14510
chr12	96883349	97269333	CFAP54	0	+	385984
chr1	120837756	120855681	KNOWN	0	+	17925
chr10	51942538	52039480	ASAH2	0	-	96942
chr10	124895486	124898939	HMX3	0	+	3453
chr19	46623324	46627945	IGFL3	0	-	4621
chr15	28943729	28983530	GOLGA8M	0	-	39801
chr22	44888463	44894113	RTL6	0	-	5650
chr1	97543299	98460556	DPYD	0	-	917257
chr1	153579362	153585621	S100A16	0	-	6259
chr9	72324438	72374927	PTAR1	0	-	50489
chr15	82555151	82577271	SAXO2	0	+	22120
chr1	25688740	25756683	RHCE	0	-	67943
chr8	39792133	39873911	IDO2	0	+	81778
chr22	44395091	44568819	PARVB	0	+	173728
chr10	127473549	127511827	UROS	0	-	38278
chr11	5988407	5989724	OR56A5	0	-	1317
chrX	128937264	128977885	ZDHHC9	0	-	40621
chr9	133768094	133772199	QRFP	0	-	4105
chr5	60453531	60458295	SMIM15	0	-	4764
chr3	190917030	190983404	OSTN	0	+	66374
chr7	23719749	23742868	FAM221A	0	+	23119
chr12	122150658	122220907	TMEM120B	0	+	70249
chr2	186603531	186698017	FSIP2	0	+	94486
chr9	140317802	140328858	NOXA1	0	+	11056
chr2	220408385	220415317	TMEM198	0	+	6932
chr1	114419438	114430203	BCL2L15	0	-	10765
chr7	72848108	72850450	FZD9	0	+	2342
chr19	38879061	38890227	SPRED3	0	+	11166
chr15	68112042	68126920	SKOR1	0	+	14878
chr1	203444934	203460480	PRELP	0	+	15546
chr1	38275246	38325264	MTF1	0	-	50018
chr17	11144530	11467380	SHISA6	0	+	322850
chr1	9648969	9674935	TMEM201	0	+	25966
chr13	39612443	39624246	NHLRC3	0	+	11803
chr10	124907652	124910188	HMX2	0	+	2536
chr5	795720	859088	ZDHHC11	0	-	63368
chr6	116782533	116784934	CALHM6	0	+	2401
chr16	3631182	3661607	SLX4	0	-	30425
chr3	40498783	40510078	RPL14	0	+	11295
chr4	42112870	42154895	BEND4	0	-	42025
chr1	166026663	166136238	FAM78B	0	-	109575
chr19	12428291	12444534	ZNF563	0	-	16243
chr17	73905655	73937221	FBF1	0	-	31566
chr7	139137436	139168419	KLRG2	0	-	30983
chr2	96788557	96804241	ASTL	0	-	15684
chr17	38278224	38293170	MSL1	0	+	14946
chr16	11453702	11621103	ENSG00000188897	0	-	167401
chr12	40590546	40763087	LRRK2	0	+	172541
chrX	100264335	100307105	TRMT2B	0	-	42770
chr9	20999508	21031639	HACD4	0	-	32131
chr1	161334523	161337666	CFAP126	0	-	3143
chr9	112952328	112970439	C9orf152	0	-	18111
chr4	3246096	3273465	MSANTD1	0	+	27369
chr9	140149779	140167994	NELFB	0	+	18215
chr21	15481134	15583276	LIPI	0	-	102142
chr4	52859818	52886529	LRRC66	0	-	26711
chr6	87861521	87975661	ZNF292	0	+	114140
chr11	77882295	77899672	KCTD21	0	-	17377
chr19	36014269	36019253	SBSN	0	-	4984
chr6	143743969	143771832	ADAT2	0	-	27863
chr7	10971570	10979780	NDUFA4	0	-	8210
chr5	74907007	74977598	ANKDD1B	0	+	70591
chr12	109525993	109531436	ALKBH2	0	-	5443
chr17	58029601	58042122	RNFT1	0	-	12521
chr17	8294020	8301145	RNF222	0	-	7125
chr7	103111828	103630105	RELN	0	-	518277
chr11	58874658	58894885	FAM111B	0	+	20227
chr3	195295576	195310904	APOD	0	-	15328
chr22	38201236	38203439	H1-0	0	+	2203
chr16	11641578	11730237	LITAF	0	-	88659
chr12	46123489	46301823	ARID2	0	+	178334
chr16	70557694	70611573	SF3B3	0	+	53879
chrX	103810880	105011822	IL1RAPL2	0	+	1200942
chr17	45922274	45933240	SP6	0	-	10966
chr5	79852574	79866099	ANKRD34B	0	-	13525
chr10	81891438	81905115	PLAC9	0	+	13677
chr6	28227075	28228736	NKAPL	0	+	1661
chr7	73213872	73247020	CLDN4	0	+	33148
chr19	38226734	38307940	ZNF573	0	-	81206
chr17	19030848	19062500	GRAPL	0	+	31652
chr17	73131343	73164376	JPT1	0	-	33033
chr19	37861963	37883968	ZNF527	0	+	22005
chr1	153591263	153603836	S100A13	0	-	12573
chr10	38299578	38354016	ZNF33A	0	+	54438
chr4	138440072	138453648	PCDH18	0	-	13576
chr19	53253195	53290060	ZNF600	0	-	36865
chr1	92545862	92650282	BTBD8	0	+	104420
chrX	43514155	43606064	MAOA	0	+	91909
chr15	67813469	67822484	C15orf61	0	+	9015
chr8	27879481	27941453	NUGGC	0	-	61972
chr1	24283329	24289952	PNRC2	0	+	6623
chr22	23950639	23974508	DRICH1	0	-	23869
chr3	59733003	61237133	FHIT	0	-	1504130
chr2	279558	288851	ALKAL2	0	-	9293
chr22	42904350	42915802	RRP7A	0	-	11452
chr4	83831126	83934079	LIN54	0	-	102953
chr1	153586731	153589462	S100A14	0	-	2731
chr1	14219287	15444539	KAZN	0	+	1225252
chr1	1590990	1624234	SLC35E2B	0	-	33244
chrX	51486538	51489328	GSPT2	0	+	2790
chr19	42932430	42947098	CXCL17	0	-	14668
chr13	31030841	31191734	HMGB1	0	-	160893
chr1	21046224	21059330	SH2D5	0	-	13106
chrX	152676930	152691939	ZFP92	0	+	15009
chr19	55417506	55427508	NCR1	0	+	10002
chr11	13030863	13033666	RASSF10	0	+	2803
chr1	248258486	248264465	OR2L13	0	+	5979
chr10	102033037	102046437	BLOC1S2	0	-	13400
chr20	58438619	58508710	SYCP2	0	-	70091
chr3	190231840	190377539	IL1RAP	0	+	145699
chr20	40701392	41818610	PTPRT	0	-	1117218
chr12	101962131	102079806	MYBPC1	0	+	117675
chr9	36833266	37034265	PAX5	0	-	200999
chr4	167654535	168155947	SPOCK3	0	-	501412
chr19	22361891	22398603	ZNF676	0	-	36712
chr19	9401816	9420514	ZNF699	0	-	18698
chr9	100174378	100258407	TDRD7	0	+	84029
chr16	67209502	67217943	KIAA0895L	0	-	8441
chr6	32545679	32557625	HLA-DRB1	0	-	11946
chr20	62733747	62873606	MYT1	0	+	139859
chr10	5077546	5149878	AKR1C3	0	+	72332
chr2	201170604	201346987	SPATS2L	0	+	176383
chr8	146101882	146127553	ZNF250	0	-	25671
chr2	160092309	160143214	WDSUB1	0	-	50905
chr9	130186653	130207651	ZNF79	0	+	20998
chr1	153516089	153522612	S100A4	0	-	6523
chr4	126236073	126414087	FAT4	0	+	178014
chr17	72322349	72351959	KIF19	0	+	29610
chr19	23921997	23941693	ZNF681	0	-	19696
chr10	124768495	124817806	ACADSB	0	+	49311
chr1	36805225	36851525	STK40	0	-	46300
chr1	226033237	226070080	TMEM63A	0	-	36843
chr1	206317459	206332221	CTSE	0	+	14762
chr1	156117157	156147543	SEMA4A	0	+	30386
chr9	35906199	35907133	HRCT1	0	+	934
chr13	20207799	20247581	MPHOSPH8	0	+	39782
chr2	11622467	11782914	GREB1	0	+	160447
chr19	52772840	52799299	ZNF766	0	+	26459
chr19	38924331	39085913	RYR1	0	+	161582
chr3	9022275	9404737	SRGAP3	0	-	382462
chr11	1628795	1629693	KRTAP5-3	0	-	898
chr20	58508819	58523735	FAM217B	0	+	14916
chr10	98592011	98755713	LCOR	0	+	163702
chr19	39926796	39967310	SUPT5H	0	+	40514
chr22	41253081	41328819	XPNPEP3	0	+	75738
chr7	64126477	64171955	ZNF107	0	+	45478
chr6	30899130	30923413	SFTA2	0	-	24283
chr7	44836279	44864163	PPIA	0	+	27884
chr19	57019219	57041590	ZNF471	0	+	22371
chr19	52657117	52674896	ZNF836	0	-	17779
chr6	44777054	45345690	SUPT3H	0	-	568636
chr1	242121069	242122364	BECN2	0	+	1295
chr2	201754050	201768661	NIF3L1	0	+	14611
chr9	94972489	95056136	IARS1	0	-	83647
chr7	72349920	72421979	POM121	0	+	72059
chr11	130096572	130184812	ZBTB44	0	-	88240
chr7	150419341	150447121	GIMAP5	0	+	27780
chr7	23749822	23872132	STK31	0	+	122310
chrX	70364671	70395105	NLGN3	0	+	30434
chr19	22469243	22499978	ZNF729	0	+	30735
chr1	207494864	207560149	CD55	0	+	65285
chr19	36673178	36737159	ZNF565	0	-	63981
chr9	135037445	135119913	NTNG2	0	+	82468
chr9	137000487	137025090	WDR5	0	+	24603
chr19	5691845	5720583	LONP1	0	-	28738
chr7	98475556	98648454	TRRAP	0	+	172898
chrX	51232863	51239444	NUDT11	0	-	6581
chr10	5680830	5708558	ASB13	0	-	27728
chr6	118228427	118638839	SLC35F1	0	+	410412
chr8	145997609	146012730	ZNF34	0	-	15121
chr12	133657060	133684112	ZNF140	0	+	27052
chr17	4891425	4900905	INCA1	0	-	9480
chr15	90895516	90912378	ZNF774	0	+	16862
chr20	49126858	49201778	PTPN1	0	+	74920
chr14	100437786	100610573	EVL	0	+	172787
chr1	151819577	151826188	THEM5	0	-	6611
chr19	840999	848175	PRTN3	0	+	7176
chr19	53893046	53933666	ZNF765	0	+	40620
chr1	247285277	247335322	ZNF124	0	-	50045
chr22	42017167	42060052	XRCC6	0	+	42885
chr1	153509623	153514241	S100A5	0	-	4618
chr20	62665697	62671315	C20orf204	0	+	5618
chr9	138370925	138380739	PPP1R26	0	+	9814
