Chr	Start	End	Name	Score	Strand	ID
chr8	19081730	19087730	PSD3	0	-	ENSG00000156011
chr8	19393218	19399218	SH2D4A	0	+	ENSG00000104611
chr8	19755029	19761029	CSGALNACT1	0	-	ENSG00000147408
chr8	19849083	19855083	INTS10	0	+	ENSG00000104613
chr8	19964259	19970259	LPL	0	+	ENSG00000175445
chr8	20223819	20229819	ATP6V1B2	0	+	ENSG00000147416
chr8	20300963	20306963	LZTS1	0	-	ENSG00000061337
chr8	21809357	21815357	GFRA2	0	-	ENSG00000168546
chr8	21910690	21916690	DOK2	0	-	ENSG00000147443
chr8	22003585	22009585	XPO7	0	+	ENSG00000130227
chr8	22079527	22085527	DMTN	0	+	ENSG00000158856
chr8	22101911	22107911	FHIP2B	0	+	ENSG00000158863
chr8	22106419	22112419	NUDT18	0	-	ENSG00000275074
chr8	22130384	22136384	HR	0	-	ENSG00000168453
chr8	22138951	22144951	REEP4	0	-	ENSG00000168476
chr8	22209326	22215326	BMP1	0	+	ENSG00000168487
chr8	22229101	22235101	PHYHIP	0	-	ENSG00000168490
chr8	22251601	22257601	POLR3D	0	+	ENSG00000168495
chr8	22354568	22360568	PIWIL2	0	+	ENSG00000197181
chr8	22431129	22437129	SLC39A14	0	+	ENSG00000104635
chr8	22538142	22544142	PPP3CC	0	+	ENSG00000120910
chr8	22572788	22578788	SORBS3	0	+	ENSG00000120896
chr8	22595025	22601025	PDLIM2	0	+	ENSG00000120913
chr8	22601150	22607150	C8orf58	0	+	ENSG00000241852
chr8	22617964	22623964	CCAR2	0	+	ENSG00000158941
chr8	22666148	22672148	BIN3	0	-	ENSG00000147439
chr8	22690480	22696480	EGR3	0	-	ENSG00000179388
chr8	22997000	23003000	PEBP4	0	-	ENSG00000134020
chr8	23017509	23023509	RHOBTB2	0	+	ENSG00000008853
chr8	23066031	23072031	TNFRSF10B	0	-	ENSG00000120889
chr8	23161027	23167027	TNFRSF10D	0	-	ENSG00000173530
chr8	23222102	23228102	TNFRSF10A	0	-	ENSG00000104689
chr8	23259000	23265000	CHMP7	0	+	ENSG00000147457
chr8	23293279	23299279	R3HCC1	0	+	ENSG00000104679
chr8	23422328	23428328	LOXL2	0	-	ENSG00000134013
chr8	23572463	23578463	SLC25A37	0	+	ENSG00000147454
chr8	23679938	23685938	NKX3-1	0	-	ENSG00000167034
chr8	23851806	23857806	STC1	0	-	ENSG00000159167
chr8	24356014	24362014	ADAM28	0	+	ENSG00000042980
chr8	24403013	24409013	ADAMDEC1	0	+	ENSG00000134028
chr8	25415082	25421082	DOCK5	0	+	ENSG00000147459
chr8	25421654	25427654	GNRH1	0	-	ENSG00000147437
chr8	25455476	25461476	KCTD9	0	-	ENSG00000104756
chr8	25504911	25510911	CDCA2	0	+	ENSG00000184661
chr8	26042413	26048413	EBF2	0	-	ENSG00000221818
chr8	26369680	26375680	PPP2R2A	0	+	ENSG00000221914
chr8	26502636	26508636	BNIP3L	0	+	ENSG00000104765
chr8	26511092	26517092	PNMA2	0	-	ENSG00000240694
chr8	26655178	26661178	DPYSL2	0	+	ENSG00000092964
chr8	27308272	27314272	TRIM35	0	-	ENSG00000104228
chr8	27456391	27462391	PTK2B	0	+	ENSG00000120899
chr8	27542564	27548564	EPHX2	0	+	ENSG00000120915
chr8	27611700	27617700	CLU	0	-	ENSG00000120885
chr8	27673776	27679776	SCARA3	0	+	ENSG00000168077
chr8	27769653	27775653	CCDC25	0	-	ENSG00000147419
chr8	27809640	27815640	ESCO2	0	+	ENSG00000171320
chr8	27835082	27841082	PBK	0	-	ENSG00000168078
chr8	27989673	27995673	SCARA5	0	-	ENSG00000168079
chr8	28188156	28194156	ELP3	0	+	ENSG00000134014
chr8	28487278	28493278	FBXO16	0	-	ENSG00000214050
chr8	28571267	28577267	FZD3	0	+	ENSG00000104290
chr8	28752599	28758599	EXTL3	0	+	ENSG00000012232
chr8	28887242	28893242	INTS9	0	-	ENSG00000104299
chr8	29061764	29067764	HMBOX1	0	+	ENSG00000147421
chr8	29260124	29266124	KIF13B	0	-	ENSG00000197892
chr8	29347684	29353684	DUSP4	0	-	ENSG00000120875
chr8	30080208	30086208	SARAF	0	-	ENSG00000133872
chr8	30174208	30180208	LEPROTL1	0	+	ENSG00000104660
chr8	30569256	30575256	RBPMS	0	+	ENSG00000157110
chr8	30655236	30661236	GTF2E2	0	-	ENSG00000197265
chr8	30724846	30730846	GSR	0	-	ENSG00000104687
chr8	30764006	30770006	UBXN8	0	+	ENSG00000104691
chr8	30811314	30817314	PPP2CB	0	-	ENSG00000104695
chr8	31173138	31179138	WRN	0	+	ENSG00000165392
chr8	32852666	32858666	NRG1	0	+	ENSG00000157168
chr8	33470146	33476146	FUT10	0	-	ENSG00000172728
chr8	33498262	33504262	MAK16	0	+	ENSG00000198042
chr8	33510185	33516185	TTI2	0	-	ENSG00000129696
chr8	33564128	33570128	RNF122	0	-	ENSG00000133874
chr8	37697019	37703019	ZNF703	0	+	ENSG00000183779
chr8	37755422	37761422	ERLIN2	0	+	ENSG00000147475
chr8	37776768	37782768	PLPBP	0	+	ENSG00000147471
chr8	37841896	37847896	ADGRA2	0	+	ENSG00000020181
chr8	37846861	37852861	BRF2	0	-	ENSG00000104221
chr8	37896497	37902497	RAB11FIP1	0	-	ENSG00000156675
chr8	38057365	38063365	EIF4EBP1	0	+	ENSG00000187840
chr8	38141076	38147076	ASH2L	0	+	ENSG00000129691
chr8	38147992	38153992	STAR	0	-	ENSG00000147465
chr8	38173730	38179730	LSM1	0	-	ENSG00000175324
chr8	38210301	38216301	BAG4	0	+	ENSG00000156735
chr8	38266243	38272243	PLPP5	0	-	ENSG00000147535
chr8	38272558	38278558	DDHD2	0	+	ENSG00000085788
chr8	38379272	38385272	NSD3	0	-	ENSG00000147548
chr8	38406527	38412527	LETM2	0	+	ENSG00000165046
chr8	38465834	38471834	FGFR1	0	-	ENSG00000077782
chr8	38850028	38856028	TACC1	0	+	ENSG00000147526
chr8	38970912	38976912	PLEKHA2	0	+	ENSG00000169499
chr8	38993824	38999824	TM2D2	0	-	ENSG00000169490
chr8	39102445	39108445	ADAM9	0	+	ENSG00000168615
chr8	39281917	39287917	ADAM32	0	+	ENSG00000197140
chr8	39925790	39931790	IDO1	0	+	ENSG00000131203
chr8	40152310	40158310	TCIM	0	+	ENSG00000176907
chr8	40894833	40900833	ZMAT4	0	-	ENSG00000165061
chr8	41306473	41312473	SFRP1	0	-	ENSG00000104332
chr8	41508095	41514095	GOLGA7	0	+	ENSG00000147533
chr8	41542030	41548030	GINS4	0	+	ENSG00000147536
chr8	41622001	41628001	GPAT4	0	+	ENSG00000158669
chr8	41893762	41899762	ANK1	0	-	ENSG00000029534
chr8	42048994	42054994	KAT6A	0	-	ENSG00000083168
chr8	42168673	42174673	AP3M2	0	+	ENSG00000070718
chr8	42204709	42210709	PLAT	0	-	ENSG00000104368
chr8	42329460	42335460	IKBKB	0	+	ENSG00000104365
chr8	42368808	42374808	POLB	0	+	ENSG00000070501
chr8	42402937	42408937	VDAC3	0	+	ENSG00000078668
chr8	42538926	42544926	SLC20A2	0	-	ENSG00000168575
chr8	42552195	42558195	SMIM19	0	+	ENSG00000176209
chr8	42840325	42846325	THAP1	0	-	ENSG00000131931
chr8	42894290	42900290	RNF170	0	-	ENSG00000120925
chr8	43027535	43033535	HOOK3	0	+	ENSG00000168172
chr8	43082788	43088788	FNTA	0	+	ENSG00000168522
chr8	43128180	43134180	POMK	0	+	ENSG00000185900
chr8	43199855	43205855	HGSNAT	0	+	ENSG00000165102
chr8	47733306	47739306	SPIDR	0	+	ENSG00000164808
chr8	47735164	47741164	CEBPD	0	-	ENSG00000221869
chr8	47957178	47963178	PRKDC	0	-	ENSG00000253729
chr8	47975160	47981160	MCM4	0	+	ENSG00000104738
chr8	48061708	48067708	UBE2V2	0	+	ENSG00000169139
chr8	48732311	48738311	EFCAB1	0	-	ENSG00000034239
chr8	48918740	48924740	SNAI2	0	-	ENSG00000019549
chr8	51806445	51812445	PXDNL	0	-	ENSG00000147485
chr8	51896186	51902186	PCMTD1	0	-	ENSG00000168300
chr8	52742843	52748843	RB1CC1	0	-	ENSG00000023287
chr8	53840558	53846558	ATP6V1H	0	-	ENSG00000047249
chr8	54019456	54025456	TCEA1	0	-	ENSG00000187735
chr8	54099017	54105017	LYPLA1	0	-	ENSG00000120992
chr8	54145514	54151514	MRPL15	0	+	ENSG00000137547
chr8	54457892	54463892	SOX17	0	+	ENSG00000164736
chr8	54868720	54874720	RP1	0	+	ENSG00000104237
chr8	55770407	55776407	TMEM68	0	-	ENSG00000167904
chr8	55823445	55829445	TGS1	0	+	ENSG00000137574
chr8	56011169	56017169	LYN	0	+	ENSG00000254087
chr8	56071510	56077510	RPS20	0	-	ENSG00000008988
chr8	56208324	56214324	PLAG1	0	-	ENSG00000181690
chr8	56215809	56221809	CHCHD7	0	+	ENSG00000170791
chr8	56317776	56323776	SDR16C5	0	-	ENSG00000170786
chr8	56443671	56449671	PENK	0	-	ENSG00000181195
chr8	56990867	56996867	BPNT2	0	-	ENSG00000104331
chr8	58201279	58207279	FAM110B	0	+	ENSG00000169122
chr8	58448501	58454501	UBXN2B	0	+	ENSG00000215114
chr8	58579859	58585859	SDCBP	0	+	ENSG00000137575
chr8	58656853	58662853	NSMAF	0	-	ENSG00000035681
chr8	59116147	59122147	TOX	0	-	ENSG00000198846
chr8	60278400	60284400	CA8	0	-	ENSG00000178538
chr8	60620644	60626644	RAB2A	0	+	ENSG00000104388
chr8	60865028	60871028	CHD7	0	+	ENSG00000171316
chr8	61498645	61504645	CLVS1	0	+	ENSG00000177182
chr8	61711640	61717640	ASPH	0	-	ENSG00000198363
chr8	63036407	63042407	GGH	0	-	ENSG00000137563
chr8	63209786	63215786	YTHDF3	0	+	ENSG00000185728
chr8	64580627	64586627	BHLHE22	0	+	ENSG00000180828
chr8	64795737	64801737	CYP7B1	0	-	ENSG00000172817
chr8	65631217	65637217	ARMC1	0	-	ENSG00000104442
chr8	65768261	65774261	MTFR1	0	+	ENSG00000066855
chr8	65839322	65845322	PDE7A	0	-	ENSG00000205268
chr8	66611247	66617247	MYBL1	0	-	ENSG00000185697
chr8	66664231	66670231	VCPIP1	0	-	ENSG00000175073
chr8	66919048	66925048	MCMDC2	0	+	ENSG00000178460
chr8	67053604	67059604	PPP1R42	0	-	ENSG00000178125
chr8	67193778	67199778	CSPP1	0	+	ENSG00000104218
chr8	67340781	67346781	ARFGEF1	0	-	ENSG00000066777
chr8	67743378	67749378	CPA6	0	-	ENSG00000165078
chr8	68234032	68240032	PREX2	0	+	ENSG00000046889
chr8	68816023	68822023	C8orf34	0	+	ENSG00000165084
chr8	69657915	69663915	SULF1	0	+	ENSG00000137573
chr8	69831978	69837978	SLCO5A1	0	-	ENSG00000137571
chr8	70400808	70406808	NCOA2	0	-	ENSG00000140396
chr8	70605416	70611416	TRAM1	0	-	ENSG00000067167
chr8	70666185	70672185	LACTB2	0	-	ENSG00000147592
chr8	70787371	70793371	XKR9	0	+	ENSG00000221947
chr8	71589025	71595025	EYA1	0	-	ENSG00000104313
chr8	71841412	71847412	MSC	0	-	ENSG00000178860
chr8	72072584	72078584	TRPA1	0	-	ENSG00000104321
chr8	73045123	73051123	TERF1	0	+	ENSG00000147601
chr8	73121088	73127088	SBSPON	0	-	ENSG00000164764
chr8	73292789	73298789	RPL7	0	-	ENSG00000147604
chr8	73322281	73328281	RDH10	0	+	ENSG00000121039
chr8	73744708	73750708	STAU2	0	-	ENSG00000040341
chr8	73875910	73881910	UBE2W	0	-	ENSG00000104343
chr8	73969307	73975307	ELOC	0	-	ENSG00000154582
chr8	73979783	73985783	TMEM70	0	+	ENSG00000175606
chr8	74026079	74032079	LY96	0	+	ENSG00000154589
chr8	74318540	74324540	JPH1	0	-	ENSG00000104369
chr8	74515007	74521007	GDAP1	0	+	ENSG00000104381
chr8	74852029	74858029	PI15	0	+	ENSG00000137558
chr8	75031558	75037558	CRISPLD1	0	+	ENSG00000121005
chr8	75563834	75569834	HNF4G	0	+	ENSG00000164749
chr8	76864281	76870281	ZFHX4	0	+	ENSG00000091656
chr8	76998044	77004044	PEX2	0	-	ENSG00000164751
chr8	78602267	78608267	PKIA	0	+	ENSG00000171033
chr8	78716765	78722765	ZC2HC1A	0	+	ENSG00000104427
chr8	78802523	78808523	IL7	0	-	ENSG00000104432
chr8	79663158	79669158	STMN2	0	+	ENSG00000104435
chr8	79764857	79770857	HEY1	0	-	ENSG00000164683
chr8	80228232	80234232	TPD52	0	-	ENSG00000076554
chr8	80523265	80529265	ZBTB10	0	+	ENSG00000205189
chr8	80871781	80877781	ZNF704	0	-	ENSG00000164684
chr8	81109068	81115068	PAG1	0	-	ENSG00000076641
chr8	81281777	81287777	FABP5	0	+	ENSG00000164687
chr8	81480236	81486236	FABP4	0	-	ENSG00000170323
chr8	81683331	81689331	IMPA1	0	-	ENSG00000133731
chr8	81729903	81735903	ZFAND1	0	-	ENSG00000104231
chr8	81756515	81762515	CHMP4C	0	+	ENSG00000164695
chr8	81839866	81845866	SNX16	0	-	ENSG00000104497
chr8	85143080	85149080	LRRCC1	0	+	ENSG00000133739
chr8	85214158	85220158	E2F5	0	+	ENSG00000133740
chr8	85217421	85223421	RBIS	0	-	ENSG00000176731
chr8	85281073	85287073	CA13	0	+	ENSG00000185015
chr8	85446040	85452040	CA3	0	+	ENSG00000164879
chr8	85478493	85484493	CA2	0	+	ENSG00000104267
chr8	86151225	86157225	ATP6V0D2	0	+	ENSG00000147614
chr8	86475420	86481420	WWP1	0	+	ENSG00000123124
chr8	86511357	86517357	RMDN1	0	-	ENSG00000176623
chr8	86558498	86564498	CPNE3	0	+	ENSG00000085719
chr8	88325025	88331025	MMP16	0	-	ENSG00000156103
chr8	89788064	89794064	RIPK2	0	+	ENSG00000104312
chr8	89924888	89930888	OSGIN2	0	+	ENSG00000164823
chr8	90000228	90006228	NBN	0	-	ENSG00000104320
chr8	90050633	90056633	DECR1	0	+	ENSG00000104325
chr8	90788632	90794632	TMEM64	0	-	ENSG00000180694
chr8	90956393	90962393	NECAB1	0	+	ENSG00000123119
chr8	90982238	90988238	C8orf88	0	-	ENSG00000253250
chr8	91037872	91043872	PIP4P2	0	-	ENSG00000155099
chr8	91084095	91090095	OTUD6B	0	+	ENSG00000155100
chr8	91395155	91401155	SLC26A7	0	+	ENSG00000147606
chr8	92100286	92106286	RUNX1T1	0	-	ENSG00000079102
chr8	93014673	93020673	TRIQK	0	-	ENSG00000205133
chr8	93728527	93734527	CIBAR1	0	+	ENSG00000188343
chr8	93738017	93744017	RBM12B	0	-	ENSG00000183808
chr8	93816234	93822234	TMEM67	0	+	ENSG00000164953
chr8	93923068	93929068	PDP1	0	+	ENSG00000164951
chr8	94259350	94265350	GEM	0	-	ENSG00000164949
chr8	94472115	94478115	RAD54B	0	-	ENSG00000197275
chr8	94550529	94556529	VIRMA	0	-	ENSG00000164944
chr8	94704466	94710466	ESRP1	0	+	ENSG00000104413
chr8	94790836	94796836	DPY19L4	0	+	ENSG00000156162
chr8	94878746	94884746	INTS8	0	+	ENSG00000164941
chr8	94893678	94899678	CCNE2	0	-	ENSG00000175305
chr8	94946378	94952378	TP53INP1	0	-	ENSG00000164938
chr8	95113455	95119455	NDUFAF6	0	+	ENSG00000156170
chr8	95153685	95159685	PLEKHF2	0	+	ENSG00000175895
chr8	95266201	95272201	CFAP418	0	-	ENSG00000156172
chr8	96232546	96238546	UQCRB	0	-	ENSG00000156467
chr8	96258610	96264610	MTERF3	0	-	ENSG00000156469
chr8	96333995	96339995	PTDSS1	0	+	ENSG00000156471
chr8	96608790	96614790	SDC2	0	+	ENSG00000169439
chr8	97146654	97152654	CPQ	0	+	ENSG00000104324
chr8	97274928	97280928	TSPYL5	0	-	ENSG00000180543
chr8	97727260	97733260	MTDH	0	+	ENSG00000147649
chr8	97850013	97856013	LAPTM4B	0	+	ENSG00000104341
chr8	98033724	98039724	MATN2	0	+	ENSG00000132561
chr8	98043469	98049469	RPL30	0	-	ENSG00000156482
chr8	98114171	98120171	RIDA	0	-	ENSG00000132541
chr8	98156835	98162835	POP1	0	+	ENSG00000104356
chr8	98291393	98297393	NIPAL2	0	-	ENSG00000104361
chr8	98939827	98945827	STK3	0	-	ENSG00000104375
chr8	98949104	98955104	OSR2	0	+	ENSG00000164920
chr8	99874580	99880580	VPS13B	0	+	ENSG00000132549
chr8	99890707	99896707	COX6C	0	-	ENSG00000164919
chr8	100128268	100134268	RGS22	0	-	ENSG00000132554
chr8	100151003	100157003	POLR2K	0	+	ENSG00000147669
chr8	100256278	100262278	SPAG1	0	+	ENSG00000104450
chr8	100333218	100339218	RNF19A	0	-	ENSG00000034677
chr8	100556784	100562784	ANKRD46	0	-	ENSG00000186106
chr8	100719809	100725809	PABPC1	0	-	ENSG00000070756
chr8	100950388	100956388	YWHAZ	0	-	ENSG00000164924
chr8	101203193	101209193	ZNF706	0	-	ENSG00000120963
chr8	101666726	101672726	GRHL2	0	+	ENSG00000083307
chr8	102121907	102127907	NCALD	0	-	ENSG00000104490
chr8	102235961	102241961	RRM2B	0	-	ENSG00000048392
chr8	102409759	102415759	UBR5	0	-	ENSG00000104517
chr8	102652725	102658725	KLF10	0	-	ENSG00000155090
chr8	102890864	102896864	AZIN1	0	-	ENSG00000155096
chr8	103070051	103076051	ATP6V1C1	0	+	ENSG00000155097
chr8	103227305	103233305	BAALC	0	+	ENSG00000164929
chr8	103329866	103335866	FZD6	0	+	ENSG00000164930
chr8	103379989	103385989	CTHRC1	0	+	ENSG00000164932
chr8	103440453	103446453	DCAF13	0	+	ENSG00000164934
chr8	104253094	104259094	RIMS2	0	+	ENSG00000176406
chr8	104586258	104592258	LRP12	0	-	ENSG00000147650
chr8	105801539	105807539	ZFPM2	0	+	ENSG00000169946
chr8	106749694	106755694	OXR1	0	+	ENSG00000164830
chr8	107495055	107501055	ANGPT1	0	-	ENSG00000154188
chr8	108440496	108446496	EIF3E	0	-	ENSG00000104408
chr8	108486196	108492196	EMC2	0	+	ENSG00000104412
chr8	109331121	109337121	NUDCD1	0	-	ENSG00000120526
chr8	109342954	109348954	ENY2	0	+	ENSG00000120533
chr8	109562996	109568996	EBAG9	0	+	ENSG00000147654
chr8	109688791	109694791	SYBU	0	-	ENSG00000147642
chr8	113433939	113439939	CSMD3	0	-	ENSG00000164796
chr8	115806673	115812673	TRPS1	0	-	ENSG00000104447
chr8	116763925	116769925	EIF3H	0	-	ENSG00000147677
chr8	116846463	116852463	UTP23	0	+	ENSG00000147679
chr8	116871776	116877776	RAD21	0	-	ENSG00000164754
chr8	116941487	116947487	AARD	0	+	ENSG00000205002
chr8	117173714	117179714	SLC30A8	0	+	ENSG00000164756
chr8	117537262	117543262	MED30	0	+	ENSG00000164758
chr8	118108826	118114826	EXT1	0	-	ENSG00000182197
chr8	118619112	118625112	SAMD12	0	-	ENSG00000177570
chr8	118948885	118954885	TNFRSF11B	0	-	ENSG00000164761
chr8	119242673	119248673	MAL2	0	+	ENSG00000147676
chr8	119421434	119427434	CCN3	0	+	ENSG00000136999
chr8	119670453	119676453	ENPP2	0	-	ENSG00000136960
chr8	119829863	119835863	TAF2	0	-	ENSG00000064313
chr8	119852894	119858894	DSCC1	0	-	ENSG00000136982
chr8	120047918	120053918	DEPTOR	0	+	ENSG00000155792
chr8	120370573	120376573	COL14A1	0	+	ENSG00000187955
chr8	120442402	120448402	MRPL13	0	-	ENSG00000172172
chr8	120539133	120545133	MTBP	0	+	ENSG00000172167
chr8	120810273	120816273	SNTB1	0	-	ENSG00000172164
chr8	121638440	121644440	HAS2	0	-	ENSG00000170961
chr8	122971510	122977510	ZHX2	0	+	ENSG00000178764
chr8	123039302	123045302	DERL1	0	-	ENSG00000136986
chr8	123149153	123155153	TBC1D31	0	+	ENSG00000156787
chr8	123207079	123213079	FAM83A	0	+	ENSG00000147689
chr8	123271284	123277284	ZHX1-C8orf76	0	-	ENSG00000259305
chr8	123413350	123419350	ATAD2	0	-	ENSG00000156802
chr8	123467028	123473028	NTAQ1	0	+	ENSG00000156795
chr8	123538206	123544206	FBXO32	0	-	ENSG00000156804
chr8	123650801	123656801	KLHL38	0	-	ENSG00000175946
chr8	123812452	123818452	FAM91A1	0	+	ENSG00000176853
chr8	124369701	124375701	TMEM65	0	-	ENSG00000164983
chr8	124459150	124465150	TRMT12	0	+	ENSG00000183665
chr8	124485618	124491618	RNF139	0	+	ENSG00000170881
chr8	124536458	124542458	TATDN1	0	-	ENSG00000147687
chr8	124577648	124583648	NDUFB9	0	+	ENSG00000147684
chr8	124725473	124731473	MTSS1	0	-	ENSG00000170873
chr8	124976389	124982389	ZNF572	0	+	ENSG00000180938
chr8	125019283	125025283	SQLE	0	+	ENSG00000104549
chr8	125088819	125094819	WASHC5	0	-	ENSG00000164961
chr8	125364120	125370120	NSMCE2	0	+	ENSG00000156831
chr8	125435403	125441403	TRIB1	0	+	ENSG00000173334
chr8	126555478	126561478	LRATD2	0	-	ENSG00000168672
chr8	127417066	127423066	POU5F1B	0	+	ENSG00000212993
chr8	127739951	127745951	MYC	0	+	ENSG00000136997
chr8	129783624	129789624	GSDMC	0	-	ENSG00000147697
chr8	130014129	130020129	CYRIB	0	-	ENSG00000153310
chr8	130440674	130446674	ASAP1	0	-	ENSG00000153317
chr8	132010642	132016642	EFR3A	0	+	ENSG00000132294
chr8	132478095	132484095	KCNQ3	0	-	ENSG00000184156
chr8	132672592	132678592	DNAAF11	0	-	ENSG00000129295
chr8	132757712	132763712	TMEM71	0	-	ENSG00000165071
chr8	132845807	132851807	PHF20L1	0	+	ENSG00000129292
chr8	133099912	133105912	SLA	0	-	ENSG00000155926
chr8	133131903	133137903	TG	0	+	ENSG00000042832
chr8	133228690	133234690	CCN4	0	+	ENSG00000104415
chr8	133299022	133305022	NDRG1	0	-	ENSG00000104419
chr8	133568940	133574940	ST3GAL1	0	-	ENSG00000008513
chr8	134710049	134716049	ZFAT	0	-	ENSG00000066827
chr8	135653722	135659722	KHDRBS3	0	+	ENSG00000131773
chr8	138494261	138500261	FAM135B	0	-	ENSG00000147724
chr8	138911041	138917041	COL22A1	0	-	ENSG00000169436
chr8	140455579	140461579	TRAPPC9	0	-	ENSG00000167632
chr8	140514154	140520154	CHRAC1	0	+	ENSG00000104472
chr8	140632633	140638633	AGO2	0	-	ENSG00000123908
chr8	140999216	141005216	PTK2	0	-	ENSG00000169398
chr8	141192808	141198808	DENND3	0	+	ENSG00000105339
chr8	141305305	141311305	SLC45A4	0	-	ENSG00000022567
chr8	141429454	141435454	PTP4A3	0	+	ENSG00000184489
chr8	142400182	142406182	TSNARE1	0	-	ENSG00000171045
chr8	142542009	142548009	ADGRB1	0	+	ENSG00000181790
chr8	142611479	142617479	ARC	0	-	ENSG00000198576
chr8	142678968	142684968	JRK	0	-	ENSG00000234616
chr8	142679725	142685725	PSCA	0	+	ENSG00000167653
chr8	142702127	142708127	LY6K	0	+	ENSG00000160886
chr8	142733927	142739927	THEM6	0	+	ENSG00000130193
chr8	142783539	142789539	LY6D	0	-	ENSG00000167656
chr8	143020832	143026832	LY6E	0	+	ENSG00000160932
chr8	143214170	143220170	GPIHBP1	0	+	ENSG00000277494
chr8	143273403	143279403	ENSG00000264668	0	+	ENSG00000264668
chr8	143296952	143302952	ZNF696	0	+	ENSG00000185730
chr8	143356979	143362979	TOP1MT	0	-	ENSG00000184428
chr8	143381221	143387221	RHPN1	0	+	ENSG00000158106
chr8	143538447	143544447	ZC3H3	0	-	ENSG00000014164
chr8	143560062	143566062	GSDMD	0	+	ENSG00000104518
chr8	143569772	143575772	MROH6	0	-	ENSG00000204839
chr8	143575649	143581649	NAPRT	0	-	ENSG00000147813
chr8	143596541	143602541	EEF1D	0	-	ENSG00000104529
chr8	143600224	143606224	TIGD5	0	+	ENSG00000179886
chr8	143606773	143612773	PYCR3	0	-	ENSG00000104524
chr8	143615048	143621048	GFUS	0	-	ENSG00000104522
chr8	143653418	143659418	ZNF623	0	+	ENSG00000183309
chr8	143710898	143716898	ZNF707	0	+	ENSG00000181135
chr8	143719458	143725458	MAPK15	0	+	ENSG00000181085
chr8	143735234	143741234	FAM83H	0	-	ENSG00000180921
chr8	143787645	143793645	IQANK1	0	+	ENSG00000203499
chr8	143812773	143818773	SCRIB	0	-	ENSG00000180900
chr8	143826352	143832352	PUF60	0	-	ENSG00000179950
chr8	143837973	143843973	NRBP2	0	-	ENSG00000185189
chr8	143875467	143881467	EPPK1	0	-	ENSG00000261150
chr8	143973734	143979734	PLEC	0	-	ENSG00000178209
chr8	143990415	143996415	GRINA	0	+	ENSG00000178719
chr8	144009772	144015772	PARP10	0	-	ENSG00000178685
chr8	144060965	144066965	OPLAH	0	-	ENSG00000178814
chr8	144077648	144083648	EXOSC4	0	+	ENSG00000178896
chr8	144083216	144089216	GPAA1	0	+	ENSG00000197858
chr8	144094525	144100525	CYC1	0	+	ENSG00000179091
chr8	144104611	144110611	MAF1	0	+	ENSG00000179632
chr8	144105124	144111124	SHARPIN	0	-	ENSG00000179526
chr8	144115328	144121328	WDR97	0	+	ENSG00000179698
chr8	144137851	144143851	HGH1	0	+	ENSG00000235173
chr8	144258927	144264927	MROH1	0	+	ENSG00000179832
chr8	144265481	144271481	SCX	0	+	ENSG00000260428
chr8	144288438	144294438	BOP1	0	-	ENSG00000261236
chr8	144311720	144317720	HSF1	0	+	ENSG00000185122
chr8	144323910	144329910	DGAT1	0	-	ENSG00000185000
chr8	144356376	144362376	FBXL6	0	-	ENSG00000182325
chr8	144358286	144364286	SLC52A2	0	+	ENSG00000185803
chr8	144390242	144396242	ADCK5	0	+	ENSG00000173137
chr8	144406335	144412335	CPSF1	0	-	ENSG00000071894
chr8	144413844	144419844	SLC39A4	0	-	ENSG00000147804
chr8	144425563	144431563	VPS28	0	-	ENSG00000160948
chr8	144441440	144447440	TONSL	0	-	ENSG00000160949
chr8	144462667	144468667	CYHR1	0	-	ENSG00000187954
chr8	144471202	144477202	KIFC2	0	+	ENSG00000167702
chr8	144472849	144478849	FOXH1	0	-	ENSG00000160973
chr8	144499121	144505121	PPP1R16A	0	+	ENSG00000160972
chr8	144504174	144510174	GPT	0	+	ENSG00000167701
chr8	144508213	144514213	MFSD3	0	+	ENSG00000167700
chr8	144514845	144520845	RECQL4	0	-	ENSG00000160957
chr8	144522172	144528172	LRRC14	0	+	ENSG00000160959
chr8	144524033	144530033	LRRC24	0	-	ENSG00000254402
chr8	144682846	144688846	ARHGAP39	0	-	ENSG00000147799
chr8	144753417	144759417	ZNF251	0	-	ENSG00000198169
chr8	144784345	144790345	ZNF34	0	-	ENSG00000196378
chr8	144789587	144795587	RPL8	0	-	ENSG00000161016
chr8	144808169	144814169	ZNF517	0	+	ENSG00000197363
chr8	144844509	144850509	ZNF7	0	+	ENSG00000147789
chr8	144850736	144856736	COMMD5	0	-	ENSG00000170619
chr8	144899168	144905168	ZNF250	0	-	ENSG00000196150
chr8	144947888	144953888	ZNF16	0	-	ENSG00000170631
chr8	145063685	145069685	C8orf33	0	+	ENSG00000182307
chr9	70865	76865	WASHC1	0	-	ENSG00000181404
chr9	176147	182147	CBWD1	0	-	ENSG00000172785
chr9	462259	468259	DOCK8	0	+	ENSG00000107099
chr9	743105	749105	KANK1	0	+	ENSG00000107104
chr9	2190624	2196624	SMARCA2	0	+	ENSG00000080503
chr9	2657056	2663056	VLDLR	0	+	ENSG00000147852
chr9	2841095	2847095	PUM3	0	-	ENSG00000080608
chr9	3523004	3529004	RFX3	0	-	ENSG00000080298
chr9	4345392	4351392	GLIS3	0	-	ENSG00000107249
chr9	4584469	4590469	SLC1A1	0	+	ENSG00000106688
chr9	4662258	4668258	PLPP6	0	+	ENSG00000205808
