Chr	Start	End	Name	Score	Strand	Length
chr5	95461755	95554977	TTC37	0	-	93222
chr9	25676969	25678444	TUSC1	0	-	1475
chrX	153179284	153183880	MAGEA1	0	+	4596
chr10	87659613	87747705	PAPSS2	0	+	88092
chrX	135973841	136047269	SLC9A6	0	+	73428
chr1	93992834	94121148	ABCA4	0	-	128314
chr1	201829149	201884291	IPO9	0	+	55142
chr12	88049016	88142099	CEP290	0	-	93083
chr17	29589769	29614761	ANKRD13B	0	+	24992
chr6	4115693	4135597	ECI2	0	-	19904
chr9	35161992	35405338	UNC13B	0	+	243346
chr10	102106489	102120368	LDB1	0	-	13879
chr6	150143044	150250392	PPP1R14C	0	+	107348
chr11	10751246	10801625	CTR9	0	+	50379
chr14	69854131	70032366	SMOC1	0	+	178235
chr1	169511951	169586588	F5	0	-	74637
chr16	1938229	1943199	MSRB1	0	-	4970
chr17	49289206	49362473	ZNF652	0	-	73267
chr14	102932380	103057549	CDC42BPB	0	-	125169
chrX	153764196	153779346	PLXNB3	0	+	15150
chr6	35468401	35470785	RPL10A	0	+	2384
chr1	183929854	184037729	COLGALT2	0	-	107875
chrX	13569601	13633575	EGFL6	0	+	63974
chr20	58459101	58515399	APCDD1L	0	-	56298
chr1	167630093	167708696	RCSD1	0	+	78603
chr12	85800703	85836409	RASSF9	0	-	35706
chr5	74777574	74866966	FAM169A	0	-	89392
chr11	1074875	1110511	MUC2	0	+	35636
chr8	17224966	17246878	CNOT7	0	-	21912
chr22	38219291	38273010	TMEM184B	0	-	53719
chr1	11106535	11262551	MTOR	0	-	156016
chr15	74957219	75021495	SCAMP5	0	+	64276
chr18	25061924	25352190	ZNF521	0	-	290266
chr18	58481247	58629091	ALPK2	0	-	147844
chr1	177170958	177282422	BRINP2	0	+	111464
chr1	113073198	113132260	LRIG2	0	+	59062
chr14	20468954	20477089	PNP	0	+	8135
chrX	30653359	30731462	GK	0	+	78103
chr1	42176539	42335877	FOXJ3	0	-	159338
chr6	166319728	166342576	SFT2D1	0	-	22848
chr1	167430640	167518610	CD247	0	-	87970
chr13	114314482	114337626	CHAMP1	0	+	23144
chr10	119726042	119829147	INPP5F	0	+	103105
chr3	151873643	151884619	SUCNR1	0	+	10976
chr1	26472440	26476642	HMGN2	0	+	4202
chr22	31104772	31120069	SELENOM	0	-	15297
chr6	89326625	89352722	UBE2J1	0	-	26097
chr1	228149930	228159826	GJC2	0	+	9896
chr3	193593144	193697811	OPA1	0	+	104667
chr1	153929501	153946718	DENND4B	0	-	17217
chr15	33310962	33866121	RYR3	0	+	555159
chr7	112206695	112343934	ZNF277	0	+	137239
chr17	8310241	8322514	ARHGEF15	0	+	12273
chr8	58805412	59119147	TOX	0	-	313735
chr16	55802851	55833337	CES1	0	-	30486
chr11	118304730	118316175	CD3E	0	+	11445
chr9	35490111	35561898	RUSC2	0	+	71787
chr4	108650585	108667820	OSTC	0	+	17235
chr19	896503	913245	R3HDM4	0	-	16742
chr1	184051651	184123978	TSEN15	0	+	72327
chr21	28928144	28992956	LTN1	0	-	64812
chr17	42980565	42995142	RUNDC1	0	+	14577
chr9	133376366	133406096	STKLD1	0	+	29730
chr10	119207571	119459745	GRK5	0	+	252174
chr7	66995173	67239514	TYW1	0	+	244341
chr9	34086387	34127399	DCAF12	0	-	41012
chr10	7158624	7411488	SFMBT2	0	-	252864
chr2	96325317	96330517	ITPRIPL1	0	+	5200
chr9	70258978	70354873	SMC5	0	+	95895
chr1	107056674	107067636	PRMT6	0	+	10962
chr1	201888680	201892587	SHISA4	0	+	3907
chr7	116811070	116922049	CAPZA2	0	+	110979
chr20	41028822	41124487	TOP1	0	+	95665
chr17	63622415	63696305	MAP3K3	0	+	73890
chr22	41833079	41907307	SREBF2	0	+	74228
chr1	3889125	3900293	C1orf174	0	-	11168
chr10	43194535	43267065	RASGEF1A	0	-	72530
chrX	119786504	119791630	RPL39	0	-	5126
chr3	108589705	108694840	DZIP3	0	+	105135
chr17	6578147	6640711	KIAA0753	0	-	62564
chr10	113834725	113854383	DCLRE1A	0	-	19658
chr1	162069691	162370475	NOS1AP	0	+	300784
chrX	152727484	152733735	CSAG1	0	-	6251
chr16	88809339	88811937	APRT	0	-	2598
chrX	102651092	102659083	GPRASP1	0	+	7991
chr17	47694161	47712052	TBKBP1	0	+	17891
chrX	76427710	76431342	MAGEE1	0	+	3632
chr6	37482938	37499893	CCDC167	0	-	16955
chr5	178895898	178933212	ZFP2	0	+	37314
chr5	132813302	132816786	SOWAHA	0	+	3484
chr6	130013699	130141449	L3MBTL3	0	+	127750
chrX	31097677	33339609	DMD	0	-	2241932
chr4	169986597	170033031	MFAP3L	0	-	46434
chr1	156249224	156282825	SMG5	0	-	33601
chr10	68988803	69043544	KIFBP	0	+	54741
chrX	101615118	101618001	ARMCX6	0	-	2883
chr5	109334713	109409974	PJA2	0	-	75261
chr9	74497335	74693177	RORB	0	+	195842
chr10	50305586	50625163	SGMS1	0	-	319577
chr14	104681146	104722535	INF2	0	+	41389
chr8	143734139	143790645	IQANK1	0	+	56506
chr1	244969682	245127164	EFCAB2	0	+	157482
chr1	226548764	226609230	STUM	0	+	60466
chr1	223538007	223665723	CAPN8	0	-	127716
chr1	212791828	212816830	TATDN3	0	+	25002
chr1	207496147	207641765	CR1	0	+	145618
chr1	197902630	197907367	C1orf53	0	+	4737
chr6	147508690	147737547	SAMD5	0	+	228857
chr1	161541759	161550737	FCGR3A	0	-	8978
chr6	126340115	126348875	CENPW	0	+	8760
chr10	133420666	133424625	SPRN	0	-	3959
chr6	112087591	112102790	FAM229B	0	+	15199
chr10	125896564	126009592	FANK1	0	+	113028
chr1	153259687	153262124	LORICRIN	0	+	2437
chr6	110391771	110415575	DDO	0	-	23804
chr10	120457227	120592065	PLPP4	0	+	134838
chr1	149840687	149841208	H3C14	0	-	521
chr1	149782689	149812373	H2BC18	0	-	29684
chr1	149852608	149853125	H3C15	0	+	517
chr10	110644336	110839468	RBM20	0	+	195132
chrX	154436913	154443467	GDI1	0	+	6554
chr20	64255695	64287821	PCMTD2	0	+	32126
chr20	64047582	64049639	SOX18	0	-	2057
chr1	84298366	84389957	SAMD13	0	+	91591
chrX	135050932	135052196	RTL8A	0	-	1264
chrX	134237047	134246207	CCDC160	0	+	9160
chr1	52842511	52894998	ZYG11A	0	+	52487
chrX	116461686	116462976	CT83	0	-	1290
chr1	41361922	41383590	FOXO6	0	+	21668
chrX	102140476	102142970	TCEAL6	0	-	2494
chr1	37860697	37947057	INPP5B	0	-	86360
chr2	241809065	241817413	NEU4	0	+	8348
chr20	40685848	40689236	MAFB	0	-	3388
chr2	238320441	238400897	TRAF3IP1	0	+	80456
chrX	73563197	73687111	CHIC1	0	+	123914
chr2	232697299	232860605	GIGYF2	0	+	163306
chr2	231037523	231049719	C2orf72	0	+	12196
chr10	68341107	68407294	RUFY2	0	-	66187
chrX	71910845	72161750	NHSL2	0	+	250905
chr9	121444991	121499844	GGTA1	0	-	54853
chr1	28369582	28500364	PHACTR4	0	+	130782
chr6	35781019	35793675	CLPSL1	0	+	12656
chr10	49982190	50011654	AGAP6	0	+	29464
chr1	26826688	26857604	ZDHHC18	0	+	30916
chr10	49154725	49188585	TMEM273	0	-	33860
chr10	47501854	47523638	AGAP9	0	-	21784
chr10	46541736	46556658	GPRIN2	0	-	14922
chr10	46578217	46594173	SYT15	0	+	15956
chr1	25430858	25500209	MACO1	0	+	69351
chr10	46911396	47002488	PTPN20	0	+	91092
chr2	206274663	206314427	ZDBF2	0	+	39764
chr2	202376327	202567751	BMPR2	0	+	191424
chr1	23380909	23424748	TCEA3	0	-	43839
chr6	33289302	33298401	PFDN6	0	+	9099
chr6	33208500	33212722	RING1	0	+	4222
chr6	33204655	33206831	HSD17B8	0	+	2176
chr6	33193588	33200665	RXRB	0	-	7077
chr17	81665036	81666635	OXLD1	0	-	1599
chr6	33162681	33192499	COL11A2	0	-	29818
chr6	33004182	33009591	HLA-DOA	0	-	5409
chr6	32948613	32969094	HLA-DMA	0	-	20481
chr2	189031898	189225312	COL5A2	0	-	193414
chrX	56818298	56995827	SPIN3	0	-	177529
chr6	32439878	32445046	HLA-DRA	0	+	5168
chr9	98943179	99070792	COL15A1	0	+	127613
chr6	32194843	32224067	NOTCH4	0	-	29224
chr6	32184733	32190202	PBX2	0	-	5469
chr6	32180968	32184322	AGER	0	-	3354
chr6	32178405	32180793	RNF5	0	+	2388
chr6	32148359	32153083	PRRT1	0	-	4724
chr6	32128707	32130288	FKBPL	0	-	1581
chr2	170783786	170798971	ERICH2	0	+	15185
chr2	170715337	170718078	SP5	0	+	2741
chr6	31959117	31969751	SKIV2L	0	+	10634
chr6	31952087	31959038	NELFE	0	-	6951
chr6	31879759	31897687	EHMT2	0	-	17928
chrX	52495808	52500812	XAGE1A	0	+	5004
chr11	111540280	111561745	LAYN	0	+	21465
chrX	52512077	52520803	XAGE1B	0	-	8726
chr6	31863192	31879046	SLC44A4	0	-	15854
chr6	31857659	31862905	NEU1	0	-	5246
chr6	31827738	31830254	HSPA1B	0	+	2516
chr6	31815543	31817946	HSPA1A	0	+	2403
chr6	31809619	31815283	HSPA1L	0	-	5664
chr6	31797396	31806966	LSM2	0	-	9570
chr6	31777518	31795752	VARS1	0	-	18234
chr6	31765590	31777328	VWA7	0	-	11738
chr11	105041326	105101431	CARD16	0	-	60105
chr2	148021011	148516971	MBD5	0	+	495960
chr6	31686962	31714072	ENSG00000204422	0	-	27110
chr6	31676684	31684040	LY6G5C	0	-	7356
chr6	31658298	31660778	C6orf47	0	-	2480
chr13	107163510	107867496	NALF1	0	-	703986
chr6	31639028	31652705	BAG6	0	-	13677
chr6	31620715	31637771	PRRC2A	0	+	17056
chr6	31615217	31617021	AIF1	0	+	1804
chr6	31546870	31558829	NFKBIL1	0	+	11959
chr19	57848731	57889074	ZNF814	0	-	40343
chr6	31494881	31511124	MICB	0	+	16243
chr6	31399784	31415315	MICA	0	+	15531
chr19	57240632	57262728	ZNF805	0	+	22096
chr6	31268749	31272130	HLA-C	0	-	3381
chr6	31142439	31158238	CCHCR1	0	-	15799
chr6	31114750	31140092	PSORS1C1	0	+	25342
chr6	31111223	31112575	C6orf15	0	-	1352
chr6	30653119	30673006	DHX16	0	-	19887
chr6	30600413	30618612	PPP1R10	0	-	18199
chr6	30571393	30597179	ABCF1	0	+	25786
chr6	30557280	30563723	PRR3	0	+	6443
chr6	30876421	30900156	DDR1	0	+	23735
chr6	30541381	30556489	GNL1	0	-	15108
chr6	30489509	30494194	HLA-E	0	+	4685
chr19	52113091	52139938	ZNF616	0	-	26847
chr6	30070266	30075849	RNF39	0	-	5583
chr1	11479155	11537551	DISP3	0	+	58396
chr5	181236897	181248096	RACK1	0	-	11199
chr6	29826967	29831125	HLA-G	0	+	4158
chr2	101007228	101252866	TBC1D8	0	-	245638
chr6	29722775	29738528	HLA-F	0	+	15753
chr6	29672483	29681155	ZFP57	0	-	8672
chr6	29555629	29633976	GABBR1	0	-	78347
chr11	65170154	65173244	SPDYC	0	+	3090
chr6	28903002	28923988	TRIM27	0	-	20986
chr10	19048801	19790401	MALRD1	0	+	741600
chr5	170861870	171300015	RANBP17	0	+	438145
chr17	41930617	41966503	ODAD4	0	+	35886
chr8	143566192	143572772	MROH6	0	-	6580
chr12	111443485	111599676	ATXN2	0	-	156191
chr19	46486906	46495879	PNMA8B	0	-	8973
chr12	110468415	110490385	FAM216A	0	+	21970
chr1	6579994	6589280	ZBTB48	0	+	9286
chr19	46143106	46161298	IGFL2	0	+	18192
chr13	72708367	72727629	MZT1	0	-	19262
chr19	43967862	43998326	ZNF155	0	+	30464
chr11	62670273	62673686	UQCC3	0	+	3413
chr2	68459422	68467294	FBXO48	0	-	7872
chr19	43353686	43363172	CD177	0	+	9486
chr7	149262171	149297302	ZNF783	0	+	35131
chr7	149102784	149126324	ZNF425	0	-	23540
chr11	61508749	61511018	LRRC10B	0	+	2269
chr12	103940763	103965708	C12orf73	0	-	24945
chr5	141330514	141512975	PCDHGA1	0	+	182461
chr5	140786136	141012347	PCDHA1	0	+	226211
chr13	49995888	50020481	TRIM13	0	+	24593
chr7	142749468	142753072	PRSS1	0	+	3604
chr16	89818179	89871319	SPIRE2	0	+	53140
chr8	116938207	116944487	AARD	0	+	6280
chr17	35464249	35537678	SLFN12L	0	-	73429
chr7	134289332	134316930	SLC35B4	0	-	27598
chr19	38770968	38773517	LGALS7	0	-	2549
chr16	77199408	77213215	SYCE1L	0	+	13807
chr16	75536741	75556289	TMEM231	0	-	19548
chr8	92883532	93017673	TRIQK	0	-	134141
chr19	35995188	35996312	SDHAF1	0	+	1124
chr8	80485619	80526265	ZBTB10	0	+	40646
chr11	27365961	27472790	LGR4	0	-	106829
chr16	67934506	67936864	PSMB10	0	-	2358
chr2	36696690	36814794	VIT	0	+	118104
chr7	102582523	102642869	ENSG00000205236	0	-	60346
chr16	67192155	67198918	E2F4	0	+	6763
chr8	65714334	65842322	PDE7A	0	-	127988
chr6	11537749	11583524	TMEM170B	0	+	45775
chr5	122775079	122834543	SNX2	0	+	59464
chr7	100572228	100573900	SAP25	0	-	1672
chr17	17303335	17347663	NT5M	0	+	44328
chr16	57610652	57665580	ADGRG1	0	+	54928
chr11	9384652	9448127	IPO7	0	+	63475
chr12	53441678	53446645	PRR13	0	+	4967
chr7	98214624	98252232	TECPR1	0	-	37608
chr16	56638666	56640087	MT1A	0	+	1421
chr15	73735458	73753351	INSYN1	0	-	17893
chr16	56632659	56633981	MT1M	0	+	1322
chr7	93099513	93118023	SAMD9	0	-	18510
chr12	52487176	52493257	KRT6A	0	-	6081
chr16	50024410	50037088	CNEP1R1	0	+	12678
chr14	99500190	99604207	CCDC85C	0	-	104017
chr15	62163535	62165285	C2CD4B	0	-	1750
chr19	11384341	11419328	RGL3	0	-	34987
chr11	2944431	2992377	NAP1L4	0	-	47946
chrX	12975110	12977227	TMSB4X	0	+	2117
chr5	70049638	70078522	SMN2	0	+	28884
chr5	70025247	70043113	SERF1B	0	+	17866
chr21	39342315	39349647	HMGN1	0	-	7332
chr22	50309030	50327012	DENND6B	0	-	17982
chr16	28379579	28403841	EIF3CL	0	-	24262
chr16	25111731	25178231	LCMT1	0	+	66500
chr2	24010081	24063321	MFSD2B	0	+	53240
chr22	46244011	46250311	CDPF1	0	-	6300
chr14	74084956	74201493	LIN52	0	+	116537
chr21	34375480	34416961	SMIM11A	0	+	41481
chr17	4899418	4902934	C17orf107	0	+	3516
chr16	19113932	19121629	ITPRIPL2	0	+	7697
chr19	6467207	6482557	DENND1C	0	-	15350
chr5	41904188	41921636	C5orf51	0	+	17448
chrX	49599020	49608538	GAGE1	0	+	9518
chr2	10056473	10080944	CYS1	0	-	24471
chr5	34838833	34899456	TTC23L	0	+	60623
chr13	23891099	23897502	C1QTNF9B	0	-	6403
chr11	1597177	1598294	KRTAP5-2	0	-	1117
chr7	6637318	6658279	ZNF316	0	+	20961
chr16	2530035	2531417	CEMP1	0	-	1382
chr16	2253116	2268397	RNPS1	0	-	15281
chr14	24399003	24419283	NYNRIN	0	+	20280
chr3	180983697	180989774	DNAJC19	0	-	6077
chr18	69400888	69849087	DOK6	0	+	448199
chr16	1678256	1702280	JPT2	0	+	24024
chr18	63637259	63644256	SERPINB4	0	-	6997
chr18	63476958	63505085	SERPINB5	0	+	28127
chr5	710355	784729	ZDHHC11B	0	-	74374
chr22	21466423	21471269	TMEM191C	0	+	4846
chr16	176680	177522	HBA1	0	+	842
chr15	25677273	25865184	ATP10A	0	-	187911
chr3	149761100	149968385	ANKUB1	0	-	207285
chr3	130517177	130677044	COL6A6	0	+	159867
chr18	8609437	8639383	RAB12	0	+	29946
chr18	5882072	5895955	TMEM200C	0	-	13883
chr6	29941260	29945884	HLA-A	0	+	4624
chr3	123490820	123585053	HACD2	0	-	94233
chr3	113286930	113441610	CFAP44	0	-	154680
chr3	100401532	100456319	LNP1	0	+	54787
chr3	86876388	86991149	VGLL3	0	-	114761
chr3	15667236	15859771	ANKRD28	0	-	192535
chr3	15450133	15521751	COLQ	0	-	71618
chr3	15381275	15440566	METTL6	0	-	59291
chr5	151020591	151028988	GPX3	0	+	8397
chr14	80197526	80387757	DIO2	0	-	190231
chr1	53891239	53911086	DIO1	0	+	19847
chr12	27243968	27325959	STK38L	0	+	81991
chr3	45689056	45745409	SACM1L	0	+	56353
chr2	121737103	121767853	TSN	0	+	30750
chr19	5782960	5784746	PRR22	0	-	1786
chr18	22413599	22417915	CTAGE1	0	-	4316
chrX	135020513	135022542	RTL8B	0	-	2029
chr9	137220247	137222240	RNF208	0	-	1993
chr1	232805416	232809929	MAP10	0	+	4513
chr8	127322183	127420066	POU5F1B	0	+	97883
chr19	52702813	52735073	ZNF611	0	-	32260
chr1	197504748	197775696	DENND1B	0	-	270948
chr1	168225938	168253021	SFT2D2	0	+	27083
chr6	166999317	167094789	CEP43	0	+	95472
chr19	24033405	24129968	ZNF254	0	+	96563
chr3	196291219	196318299	DYNLT2B	0	-	27080
chr2	169694488	169776989	KLHL23	0	+	82501
chr1	151800264	151805419	LINGO4	0	-	5155
chr7	151048292	151052756	ASIC3	0	+	4464
chr6	87408012	87511634	ENSG00000213204	0	+	103622
chr9	136796338	136807741	CCDC183	0	+	11403
chr7	144186083	144195879	ARHGEF35	0	-	9796
chr1	114704469	114716771	NRAS	0	-	12302
chr5	179793980	179796647	LTC4S	0	+	2667
chr19	10701430	10713437	QTRT1	0	+	12007
chr10	100188300	100229596	CHUK	0	-	41296
chr5	177301461	177312757	MXD3	0	-	11296
chr1	109668022	109709551	GSTM2	0	+	41529
chr10	97222173	97292673	ARHGAP19	0	-	70500
chrX	153447668	153495516	HAUS7	0	-	47848
chrX	152733757	152737669	MAGEA12	0	+	3912
chr7	100169606	100177381	GPC2	0	-	7775
chr11	65638101	65650918	SIPA1	0	+	12817
chr8	144525733	144529132	C8orf82	0	-	3399
chr5	133971871	134004975	VDAC1	0	-	33104
chr6	33453970	33457544	ZBTB9	0	+	3574
chr2	30231534	30323730	LBH	0	+	92196
chr16	29459913	29464966	SULT1A4	0	+	5053
chr16	28984826	28990784	LAT	0	+	5958
chr3	48673844	48686364	NCKIPSD	0	-	12520
chr9	88990863	89005155	S1PR3	0	+	14292
chr14	49570984	49599164	RPS29	0	-	28180
chr4	69199951	69214748	UGT2B11	0	-	14797
chr19	57614233	57624724	ZNF134	0	+	10491
chr6	30908207	30914106	GTF2H4	0	+	5899
chr19	53333749	53356906	ZNF845	0	+	23157
chr16	10528422	10580632	EMP2	0	-	52210
chr17	7351889	7354944	KCTD11	0	+	3055
chr19	45488777	45502513	PPM1N	0	+	13736
chr14	24311450	24318036	LTB4R	0	+	6586
chr16	3611728	3680143	DNASE1	0	+	68415
chr16	3012923	3014505	CLDN9	0	+	1582
chr5	52787916	52959209	ITGA1	0	+	171293
chr19	32691821	32713792	NUDT19	0	+	21971
chr19	23914876	23945159	ZNF726	0	+	30283
chr19	20077994	20127076	ZNF90	0	+	49082
chr13	110615545	110639996	NAXD	0	+	24451
chr15	42273201	42353666	GANC	0	+	80465
chr3	9808086	9855138	TTLL3	0	+	47052
chr11	1947278	1984522	MRPL23	0	+	37244
chr19	16630751	16660442	SMIM7	0	-	29691
chr8	28348287	28490278	FBXO16	0	-	141991
chr11	842812	867116	TSPAN4	0	+	24304
chr6	5103629	5260950	LYRM4	0	-	157321
chr17	76527586	76553578	PRCD	0	+	25992
chr1	36306368	36329340	SH3D21	0	+	22972
chr7	113116718	113118560	SMIM30	0	-	1842
chr19	10836575	10869790	C19orf38	0	+	33215
chr7	101239458	101252316	FIS1	0	-	12858
chr10	133453928	133523558	SCART1	0	+	69630
chr11	111298546	111308735	COLCA2	0	+	10189
chr7	100307702	100322196	SPDYE3	0	+	14494
chr7	100126785	100128495	MBLAC1	0	+	1710
chr5	172641263	172691540	NEURL1B	0	+	50277
chr11	93818232	93850618	VSTM5	0	-	32386
chr19	4522531	4535224	PLIN5	0	-	12693
chr11	74171267	74254703	PPME1	0	+	83436
chr10	87357720	87370695	NUTM2D	0	+	12975
chr15	82543201	82648861	CPEB1	0	-	105660
chr2	54723499	54972025	EML6	0	+	248526
chr10	73785606	73801797	ZSWIM8	0	+	16191
chr11	62665309	62668496	CSKMT	0	+	3187
chrX	155064034	155147937	MTCP1	0	-	83903
chr16	18317942	18336736	NPIPA8	0	-	18794
chr17	15976560	15999717	ZSWIM7	0	-	23157
chr5	73626158	73941993	ARHGEF28	0	+	315835
chr7	16087525	16502504	CRPPA	0	-	414979
chr16	16379055	16393954	NPIPA7	0	+	14899
chr7	7356203	7535873	COL28A1	0	-	179670
chr12	6965327	6970780	PHB2	0	-	5453
chr17	7315628	7329393	NEURL4	0	-	13765
chr8	58411359	58451501	UBXN2B	0	+	40142
chr9	41131306	41199261	CBWD6	0	-	67955
chr11	1157953	1201138	MUC5AC	0	+	43185
chr5	7830378	7851151	C5orf49	0	-	20773
chr5	6448859	6496723	UBE2QL1	0	+	47864
chr15	34525095	34588503	GOLGA8B	0	-	63408
chrX	41333348	41364472	DDX3X	0	+	31124
chr20	2840703	2866732	VPS16	0	+	26029
chr4	673580	682033	MYL5	0	+	8453
chr18	74597870	75065671	ZNF407	0	+	467801
chr18	49481681	49492479	RPL17-C18orf32	0	-	10798
chr6	157289025	157323601	TMEM242	0	-	34576
chr1	109090764	109096934	TMEM167B	0	+	6170
chr1	145095974	145112696	FAM72D	0	+	16722
chr1	219608010	219613145	ZC3H11B	0	-	5135
chr1	11761787	11789585	C1orf167	0	+	27798
chr1	2635976	2801717	TTC34	0	-	165741
chr1	1449689	1470163	ATAD3C	0	+	20474
chr10	32446140	32882874	CCDC7	0	+	436734
chr4	182143987	182803024	TENM3	0	+	659037
chr19	55576774	55580848	ZNF579	0	-	4074
chr22	48489553	48850912	TAFA5	0	+	361359
chr1	16562319	16613562	NBPF1	0	-	51243
chr7	7640711	7968020	UMAD1	0	+	327309
chr6	5085341	5089487	PPP1R3G	0	+	4146
chr2	24076526	24169640	FAM228B	0	+	93114
chr17	8159149	8163546	VAMP2	0	-	4397
chr8	25841725	26045413	EBF2	0	-	203688
chr6	42890265	42890821	C6orf226	0	-	556
chr9	35073835	35079942	FANCG	0	-	6107
chr2	27537386	27582720	C2orf16	0	+	45334
chr7	132123340	132648688	PLXNA4	0	-	525348
chrX	152698767	152702347	MAGEA3	0	+	3580
chr8	47736913	47738164	CEBPD	0	-	1251
chr19	52928475	52962823	ZNF816-ZNF321P	0	-	34348
chr5	160393148	160400054	ZBED8	0	-	6906
chr22	38818452	38844028	NPTXR	0	-	25576
chr8	26291508	26372680	PPP2R2A	0	+	81172
chr19	52369917	52385795	ZNF880	0	+	15878
chr8	70669339	70790371	XKR9	0	+	121032
chr3	125082636	125212864	SLC12A8	0	-	130228
chr22	35648446	35668404	APOL6	0	+	19958
chr11	61873519	61892051	FADS3	0	-	18532
chr1	1385711	1399335	CCNL2	0	-	13624
chr1	44808482	44815585	BTBD19	0	+	7103
chr7	102748971	102809225	FAM185A	0	+	60254
chr2	129979666	129982738	RAB6C	0	+	3072
chr2	130611440	130658037	POTEJ	0	+	46597
chr16	70246778	70251940	EXOSC6	0	-	5162
chr6	33250272	33272047	VPS52	0	-	21775
chr15	43692886	43699222	CKMT1A	0	+	6336
chr19	5558167	5578349	TINCR	0	-	20182
chr19	18868545	18896727	CERS1	0	-	28182
chr1	1324756	1328896	CPTP	0	+	4140
chr6	32014795	32035418	C4B	0	+	20623
chr19	49689594	49690575	ADM5	0	+	981
chr6	11093834	11138733	SMIM13	0	+	44899
chr16	51553436	51647132	HNRNPA1P48	0	+	93696
chr16	14708944	14726338	NPIPA3	0	+	17394
chr17	81239305	81241310	NDUFAF8	0	+	2005
chr19	44942238	44949565	APOC4-APOC2	0	+	7327
chr17	45435900	45490749	PLEKHM1	0	-	54849
chr1	151837819	151840557	C2CD4D	0	-	2738
chr16	88382959	88440757	ZNF469	0	+	57798
chr17	81822361	81833302	MCRIP1	0	-	10941
chr3	48625723	48635493	SLC26A6	0	-	9770
chr10	49454168	49539538	ERCC6	0	-	85370
chr7	1665745	1747946	ELFN1	0	+	82201
chr2	199760544	199851192	FTCDNL1	0	-	90648
chr14	105398538	105450106	TEX22	0	+	51568
chr2	120217479	120223400	TMEM185B	0	-	5921
chr5	155013755	155018141	KIF4B	0	+	4386
chr19	43596617	43614498	SRRM5	0	+	17881
chr4	52722618	52751586	ERVMER34-1	0	-	28968
chr14	96039362	96093971	C14orf132	0	+	54609
chr6	33279108	33289247	WDR46	0	-	10139
chr3	75678660	75785583	ZNF717	0	-	106923
chrX	141002594	141003706	SPANXB1	0	+	1112
chr10	49818279	49970203	PARG	0	-	151924
chr7	134549110	134579875	AKR1B15	0	+	30765
chr19	1905372	1926013	SCAMP4	0	+	20641
chr6	31580525	31582522	LTB	0	-	1997
chr7	102665368	102671629	POLR2J2	0	-	6261
chr12	66123917	66169985	ENSG00000228144	0	-	46068
chr9	114329869	114333251	ORM2	0	+	3382
chr19	1275530	1279244	FAM174C	0	+	3714
chr2	97664217	97703066	C2orf92	0	+	38849
chr10	79826739	79850878	NUTM2E	0	+	24139
chr1	1598012	1600135	FNDC10	0	-	2123
chr5	139390592	139395104	PROB1	0	-	4512
chr17	46274784	46361797	ARL17B	0	-	87013
chr12	56116590	56117967	RPL41	0	+	1377
chr9	114323098	114326479	ORM1	0	+	3381
chr3	48306842	48333661	SPINK8	0	-	26819
chr15	44665732	44711323	PATL2	0	-	45591
chr10	124445243	124450035	NKX1-2	0	-	4792
chr19	22634324	22667671	ZNF492	0	+	33347
chr16	30569672	30572734	ZNF688	0	-	3062
chr4	165277812	165279679	GK3P	0	-	1867
chr1	180269653	180502954	ACBD6	0	-	233301
chr7	129126518	129130793	ENSG00000230626	0	+	4275
chr1	92074533	92075411	SETSIP	0	-	878
chr6	17102050	17131378	STMND1	0	+	29328
chr6	33064569	33080775	HLA-DPA1	0	-	16206
chr6	33272075	33276511	RPS18	0	+	4436
chr1	192716132	192716653	RPS27AP5	0	+	521
chr12	10824960	11171608	PRH1	0	-	346648
chr6	33299694	33314254	TAPBP	0	-	14560
chr5	156850295	156852528	PPP1R2B	0	+	2233
chr6	28570535	28616212	ZBED9	0	-	45677
chr9	136842478	136848801	AJM1	0	+	6323
chrX	53094145	53170914	KANTR	0	+	76769
chr6	32756098	32763532	HLA-DQB2	0	-	7434
chr15	32593456	32607310	GOLGA8N	0	+	13854
chr6	31575565	31578336	TNF	0	+	2771
chr16	18358086	18379331	NPIPA9	0	-	21245
chr15	40351033	40356434	PHGR1	0	+	5401
chr2	131360492	131364168	RAB6D	0	-	3676
chr3	49357176	49358353	GPX1	0	-	1177
chr12	31615023	31652095	AK4P3	0	-	37072
chr19	55379244	55384292	TMEM238	0	-	5048
chr2	238848032	238910534	TWIST2	0	+	62502
chr6	27838545	27855709	H2BC15	0	+	17164
chr1	15807169	15809348	UQCRHL	0	-	2179
chr6	30184455	30213427	TRIM26	0	-	28972
chr5	179023804	179035064	ZNF879	0	+	11260
chr7	64307459	64356634	ZNF736	0	+	49175
chr7	92560758	92590393	FAM133B	0	-	29635
chr5	55219564	55227315	MCIDAS	0	-	7751
chr8	142657460	142681968	JRK	0	-	24508
chr16	11927259	11976643	NPIPB2	0	-	49384
chr6	31353872	31357188	HLA-B	0	-	3316
chr11	62690275	62727384	HNRNPUL2-BSCL2	0	-	37109
chr1	1418420	1421769	ANKRD65	0	-	3349
chr6	28324693	28356271	ZSCAN31	0	-	31578
chr12	105235290	105396097	C12orf75	0	+	160807
chr1	3772749	3775982	SMIM1	0	+	3233
chr8	144137774	144140851	HGH1	0	+	3077
chr9	35909490	35937153	SPAAR	0	+	27663
chr22	42380407	42432403	NFAM1	0	-	51996
