0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	Middle	Start	End
chr17	40121027	40124049	0																													40122538	-1511	1511
chr17	40139230	40141666	0																													40140448	-1218	1218
chr17	40362452	40368361	1	1936.0																												40365406	-2954	2955
chr17	41688102	41692609	2	-590.0	1430.0																											41690355	-2253	2254
chr17	41783211	41789864	0																													41786537	-3326	3327
chr17	42020038	42025413	3	1107.0	-1291.0	1183.0																										42022725	-2687	2688
chr17	42113414	42118920	4	2400.0	-1815.0	1565.0	-1818.0																									42116167	-2753	2753
chr17	42387559	42389516	0																													42388537	-978	979
chr17	42538811	42540832	0																													42539821	-1010	1011
chr17	42545184	42550549	0																													42547866	-2682	2683
chr17	42550666	42556775	0																													42553720	-3054	3055
chr17	42556892	42564020	7	-2700.0	-2717.0	-2805.0	-2695.0	-2277.0	-2497.0	-2954.0																						42560456	-3564	3564
chr17	42673357	42679541	3	2073.0	2064.0	2038.0																										42676449	-3092	3092
chr17	42683740	42687661	5	462.0	464.0	-1275.0	1801.0	-1233.0																								42685700	-1960	1961
chr17	42778403	42782066	1	1180.0																												42780234	-1831	1832
chr17	42842963	42844146	0																													42843554	-591	592
chr17	42844599	42847490	5	1142.0	357.0	62.0	45.0	1308.0																								42846044	-1445	1446
chr17	42995359	42997714	0																													42996536	-1177	1178
chr17	42999850	43004306	1	-693.0																												43002078	-2228	2228
chr17	43399394	43401729	0																													43400561	-1167	1168
chr17	43773771	43776714	0																													43775242	-1471	1472
chr17	44004112	44010689	1	-1157.0																												44007400	-3288	3289
chr17	44023410	44024853	0																													44024131	-721	722
chr17	44025237	44027883	0																													44026560	-1323	1323
chr17	44071528	44077393	0																													44074460	-2932	2933
chr17	44170465	44174655	0																													44172560	-2095	2095
chr17	44195188	44201905	1	1290.0																												44198546	-3358	3359
chr17	44306596	44311361	0																													44308978	-2382	2383
chr17	44347639	44353095	4	-1392.0	60.0	625.0	-1760.0																									44350367	-2728	2728
chr17	45128806	45131237	0																													45130021	-1215	1216
chr17	45135353	45138364	1	275.0																												45136858	-1505	1506
chr17	45138640	45145902	1	-1238.0																												45142271	-3631	3631
chr17	45146218	45150638	2	-76.0	-1239.0																											45148428	-2210	2210
chr17	45159407	45161702	0																													45160554	-1147	1148
chr17	45259199	45265087	0																													45262143	-2944	2944
chr17	45308221	45314945	0																													45311583	-3362	3362
chr17	45315342	45317679	0																													45316510	-1168	1169
chr17	47824518	47825758	0																													47825138	-620	620
chr17	47829683	47832934	3	-895.0	-485.0	-73.0																										47831308	-1625	1626
chr17	47896108	47897964	0																													47897036	-928	928
chr17	47956165	47957949	0																													47957057	-892	892
chr17	48907836	48909377	0																													48908606	-770	771
chr17	49850760	49853587	0																													49852173	-1413	1414
chr17	50054112	50060413	0																													50057262	-3150	3151
chr17	50147900	50151344	0																													50149622	-1722	1722
chr17	50369682	50373895	1	1278.0																												50371788	-2106	2107
chr17	50538414	50542722	2	1315.0	-297.0																											50540568	-2154	2154
chr17	50543064	50546666	0																													50544865	-1801	1801
chr17	50864505	50866976	0																													50865740	-1235	1236
chr17	51119138	51121363	2	-205.0	-280.0																											51120250	-1112	1113
chr17	51259358	51261288	0																													51260323	-965	965
chr17	57256410	57260045	2	1133.0	737.0																											57258227	-1817	1818
chr17	57986585	57989543	0																													57988064	-1479	1479
chr17	58002210	58004252	0																													58003231	-1021	1021
chr17	58004611	58009560	4	1159.0	121.0	1343.0	1703.0																									58007085	-2474	2475
chr17	58081182	58084657	0																													58082919	-1737	1738
chr17	59706128	59708662	1	-52.0																												59707395	-1267	1267
chr17	60521523	60524088	0																													60522805	-1282	1283
chr17	61401847	61403957	0																													61402902	-1055	1055
chr17	61861341	61861451	0																													61861396	-55	55
chr17	61865403	61865602	0																													61865502	-99	100
chr17	62625481	62629716	1	-276.0																												62627598	-2117	2118
chr17	63774709	63777332	0																													63776020	-1311	1312
chr17	63829091	63832952	6	-933.0	-1708.0	211.0	-895.0	675.0	1602.0																							63831021	-1930	1931
chr17	64494562	64497530	0																													64496046	-1484	1484
chr17	64499688	64501162	2	-177.0	-186.0																											64500425	-737	737
chr17	65055443	65058855	1	575.0																												65057149	-1706	1706
chr17	67824477	67827199	1	-473.0																												67825838	-1361	1361
chr17	74203109	74204696	3	-317.0	-97.0	-404.0																										74203902	-793	794
chr17	74746446	74751113	0																													74748779	-2333	2334
chr17	74769145	74775822	5	665.0	734.0	-3207.0	-1155.0	486.0																								74772483	-3338	3339
chr17	74970453	74974012	0																													74972232	-1779	1780
chr17	75262561	75268220	5	-459.0	-1493.0	-2751.0	-372.0	-470.0																								75265390	-2829	2830
chr17	75269418	75273502	2	1302.0	2038.0																											75271460	-2042	2042
chr17	75521122	75527354	8	1987.0	2748.0	-198.0	491.0	-151.0	542.0	2376.0	-256.0																					75524238	-3116	3116
chr17	75667151	75669929	3	1361.0	1.0	1170.0																										75668540	-1389	1389
chr17	75719112	75724960	0																													75722036	-2924	2924
chr17	75846036	75851256	3	11.0	827.0	45.0																										75848646	-2610	2610
chr17	75893561	75899087	0																													75896324	-2763	2763
chr17	76264504	76266703	0																													76265603	-1099	1100
chr17	76268298	76272568	0																													76270433	-2135	2135
chr17	76307047	76311771	2	1932.0	1927.0																											76309409	-2362	2362
chr17	76735848	76737031	4	535.0	-566.0	19.0	-557.0																									76736439	-591	592
chr17	77087029	77092126	0																													77089577	-2548	2549
chr17	78123992	78128530	1	-333.0																												78126261	-2269	2269
chr17	78356468	78362526	2	614.0	1107.0																											78359497	-3029	3029
chr17	78838423	78841522	0																													78839972	-1549	1550
chr17	79003586	79010620	0																													79007103	-3517	3517
chr17	79795859	79799114	1	1203.0																												79797486	-1627	1628
chr17	80034672	80038051	0																													80036361	-1689	1690
chr17	80260491	80263460	0																													80261975	-1484	1485
chr17	80994079	80997287	1	-1370.0																												80995683	-1604	1604
chr17	81026585	81032853	0																													81029719	-3134	3134
chr17	81239948	81243938	0																													81241943	-1995	1995
chr17	81676348	81682562	0																													81679455	-3107	3107
chr17	81865106	81871973	2	-1012.0	-413.0																											81868539	-3433	3434
chr17	81873996	81879075	0																													81876535	-2539	2540
chr17	81977117	81979574	0																													81978345	-1228	1229
chr17	82015979	82021840	0																													82018909	-2930	2931
chr17	82036765	82038713	0																													82037739	-974	974
chr17	82213623	82221396	0																													82217509	-3886	3887
chr17	82419905	82422270	0																													82421087	-1182	1183
chr17	83080153	83084258	0																													83082205	-2052	2053
chr18	3245769	3251157	0																													3248463	-2694	2694
chr18	3255826	3259727	1	1863.0																												3257776	-1950	1951
chr18	3261320	3263336	0																													3262328	-1008	1008
chr18	8608251	8611121	0																													8609686	-1435	1435
chr18	9912848	9915431	0																													9914139	-1291	1292
chr18	12989415	12992558	0																													12990986	-1571	1572
chr18	23584372	23588034	0																													23586203	-1831	1831
chr18	24135405	24138274	0																													24136839	-1434	1435
chr18	26089863	26091745	0																													26090804	-941	941
chr18	34493177	34494693	0																													34493935	-758	758
chr18	35343220	35344757	0																													35343988	-768	769
chr18	35372617	35374917	3	-272.0	-565.0	-479.0																										35373767	-1150	1150
chr18	47928889	47932014	0																													47930451	-1562	1563
chr18	48538451	48542343	0																													48540397	-1946	1946
chr18	49490967	49493831	1	854.0																												49492399	-1432	1432
chr18	57801793	57804691	0																													57803242	-1449	1449
chr18	62185669	62188883	4	-347.0	-391.0	-392.0	-238.0																									62187276	-1607	1607
chr18	62522999	62525905	0																													62524452	-1453	1453
chr18	62715363	62718723	2	-209.0	-186.0																											62717043	-1680	1680
chr18	63317627	63320820	2	843.0	387.0																											63319223	-1596	1597
chr18	63421624	63423489	0																													63422556	-932	933
chr18	76490145	76492479	0																													76491312	-1167	1167
chr18	77130085	77135646	0																													77132865	-2780	2781
chr19	290555	296026	0																													293290	-2735	2736
chr19	410615	415116	0																													412865	-2250	2251
chr19	508256	514028	0																													511142	-2886	2886
chr19	572106	575093	0																													573599	-1493	1494
chr19	587740	594191	0																													590965	-3225	3226
chr19	630292	636315	0																													633303	-3011	3012
chr19	751532	758258	3	-2645.0	-3276.0	-3254.0																										754895	-3363	3363
chr19	788749	794163	0																													791456	-2707	2707
chr19	895290	899272	0																													897281	-1991	1991
chr19	1241407	1248296	0																													1244851	-3444	3445
chr19	1248709	1253661	0																													1251185	-2476	2476
chr19	1435443	1437913	0																													1436678	-1235	1235
chr19	1440038	1442971	1	1411.0																												1441504	-1466	1467
chr19	1566535	1571383	0																													1568959	-2424	2424
chr19	1606806	1611102	0																													1608954	-2148	2148
chr19	1643712	1650469	0																													1647090	-3378	3379
chr19	1650907	1653578	0																													1652242	-1335	1336
chr19	1810024	1815375	0																													1812699	-2675	2676
chr19	1843308	1847627	0																													1845467	-2159	2160
chr19	1943543	1948025	0																													1945784	-2241	2241
chr19	2043697	2049191	2	-232.0	238.0																											2046444	-2747	2747
chr19	2049893	2051651	1	-95.0																												2050772	-879	879
chr19	2233310	2235553	0																													2234431	-1121	1122
chr19	2356017	2360862	0																													2358439	-2422	2423
chr19	2898076	2901980	0																													2900028	-1952	1952
chr19	3219847	3223702	0																													3221774	-1927	1928
chr19	3571396	3579085	4	-1686.0	-1674.0	690.0	-380.0																									3575240	-3844	3845
chr19	3608359	3612829	0																													3610594	-2235	2235
chr19	3765537	3771580	1	-3018.0																												3768558	-3021	3022
chr19	4061872	4066847	0																													4064359	-2487	2488
chr19	4249499	4252020	0																													4250759	-1260	1261
chr19	4529813	4533888	0																													4531850	-2037	2038
chr19	4719796	4722429	1	1227.0																												4721112	-1316	1317
chr19	5621918	5624782	0																													5623350	-1432	1432
chr19	6456666	6462547	0																													6459606	-2940	2941
chr19	6726292	6729927	0																													6728109	-1817	1818
chr19	6730133	6734723	4	1346.0	536.0	1158.0	-104.0																									6732428	-2295	2295
chr19	6737052	6741393	1	-555.0																												6739222	-2170	2171
chr19	6765300	6768682	0																													6766991	-1691	1691
chr19	7291585	7294467	0																													7293026	-1441	1441
chr19	7532874	7534340	2	-156.0	-248.0																											7533607	-733	733
chr19	7628501	7631491	4	172.0	442.0	170.0	498.0																									7629996	-1495	1495
chr19	7683195	7688710	0																													7685952	-2757	2758
chr19	7871816	7878749	2	2961.0	2001.0																											7875282	-3466	3467
chr19	7921420	7922948	1	482.0																												7922184	-764	764
chr19	8322515	8323247	1	9.0																												8322881	-366	366
chr19	8323785	8327107	2	712.0	734.0																											8325446	-1661	1661
chr19	8361730	8364819	0																													8363274	-1544	1545
chr19	8366044	8370727	0																													8368385	-2341	2342
chr19	8389282	8391084	0																													8390183	-901	901
chr19	8409140	8411273	0																													8410206	-1066	1067
chr19	8506504	8512089	2	-1437.0	-1429.0																											8509296	-2792	2793
chr19	8578549	8582086	0																													8580317	-1768	1769
chr19	9619564	9621587	0																													9620575	-1011	1012
chr19	9939092	9941612	0																													9940352	-1260	1260
chr19	10225860	10231417	0																													10228638	-2778	2779
chr19	10252922	10260203	2	-1736.0	-2228.0																											10256562	-3640	3641
chr19	10283282	10285919	4	36.0	850.0	513.0	553.0																									10284600	-1318	1319
chr19	10310548	10313629	1	1231.0																												10312088	-1540	1541
chr19	10500436	10504830	0																													10502633	-2197	2197
chr19	10570124	10575696	0																													10572910	-2786	2786
chr19	10833475	10836396	1	-318.0																												10834935	-1460	1461
chr19	11088794	11092100	0																													11090447	-1653	1653
chr19	11344733	11347200	4	-549.0	-638.0	-579.0	445.0																									11345966	-1233	1234
chr19	11348124	11354131	3	-2492.0	-2736.0	1962.0																										11351127	-3003	3004
chr19	11354764	11358402	3	-1099.0	-288.0	1674.0																										11356583	-1819	1819
chr19	11370942	11374911	0																													11372926	-1984	1985
chr19	11377286	11379250	3	255.0	-458.0	166.0																										11378268	-982	982
chr19	11501259	11505969	0																													11503614	-2355	2355
chr19	11506757	11512488	2	1611.0	1621.0																											11509622	-2865	2866
chr19	11737721	11739287	1	-400.0																												11738504	-783	783
chr19	11817260	11821356	0																													11819308	-2048	2048
chr19	12292373	12298607	0																													12295490	-3117	3117
chr19	12357734	12363740	0																													12360737	-3003	3003
chr19	12548764	12552137	0																													12550450	-1686	1687
chr19	12638194	12644292	0																													12641243	-3049	3049
chr19	12726755	12730071	0																													12728413	-1658	1658
chr19	12730916	12736809	1	2812.0																												12733862	-2946	2947
chr19	12929557	12932866	3	873.0	519.0	539.0																										12931211	-1654	1655
chr19	12940264	12946701	1	3069.0																												12943482	-3218	3219
chr19	12947728	12954867	4	-2977.0	2532.0	2786.0	-2868.0																									12951297	-3569	3570
chr19	13104148	13107203	3	230.0	122.0	154.0																										13105675	-1527	1528
chr19	13109149	13116163	3	-87.0	-68.0	-159.0																										13112656	-3507	3507
chr19	13116342	13119301	0																													13117821	-1479	1480
chr19	13774121	13776871	0																													13775496	-1375	1375
chr19	14081517	14085664	0																													14083590	-2073	2074
chr19	14088720	14093492	0																													14091106	-2386	2386
chr19	14200551	14204087	0																													14202319	-1768	1768
chr19	14381788	14389528	0																													14385658	-3870	3870
chr19	14414963	14420458	0																													14417710	-2747	2748
chr19	14513283	14514942	0																													14514112	-829	830
chr19	14515542	14516650	1	215.0																												14516096	-554	554
chr19	15119422	15123697	1	2072.0																												15121559	-2137	2138
chr19	15195898	15199235	0																													15197566	-1668	1669
chr19	15231099	15234917	2	1227.0	1727.0																											15233008	-1909	1909
chr19	15329829	15334473	0																													15332151	-2322	2322
chr19	15376680	15381665	1	-1352.0																												15379172	-2492	2493
chr19	15420263	15422656	0																													15421459	-1196	1197
chr19	16129931	16134387	0																													16132159	-2228	2228
chr19	16184954	16191399	3	-2852.0	-2711.0	2431.0																										16188176	-3222	3223
chr19	16322959	16327392	1	-1897.0																												16325175	-2216	2217
chr19	16327427	16328865	0																													16328146	-719	719
chr19	16470761	16473649	0																													16472205	-1444	1444
chr19	16657378	16658385	0																													16657881	-503	504
chr19	17310817	17316291	0																													17313554	-2737	2737
chr19	17510241	17517486	1	-2417.0																												17513863	-3622	3623
chr19	17721388	17729011	3	-1115.0	153.0	-881.0																										17725199	-3811	3812
chr19	18149297	18151910	1	947.0																												18150603	-1306	1307
chr19	18254287	18261258	2	-24.0	640.0																											18257772	-3485	3486
chr19	18371679	18376337	0																													18374008	-2329	2329
chr19	18419118	18424918	0																													18422018	-2900	2900
chr19	18830747	18834487	0																													18832617	-1870	1870
chr19	18895069	18900771	0																													18897920	-2851	2851
chr19	18929230	18934643	1	597.0																												18931936	-2706	2707
chr19	19056965	19062096	1	2021.0																												19059530	-2565	2566
chr19	19062999	19064869	0																													19063934	-935	935
chr19	19193256	19198520	3	1902.0	-1634.0	1845.0																										19195888	-2632	2632
chr19	19274912	19277209	3	-520.0	-549.0	-602.0																										19276060	-1148	1149
chr19	19319831	19326189	1	2516.0																												19323010	-3179	3179
chr19	19381602	19384887	0																													19383244	-1642	1643
chr19	19512235	19515169	1	-1129.0																												19513702	-1467	1467
chr19	19532553	19538908	2	648.0	648.0																											19535730	-3177	3178
chr19	19902240	19903443	0																													19902841	-601	602
chr19	29209993	29210914	0																													29210453	-460	461
chr19	29664872	29667416	0																													29666144	-1272	1272
chr19	33057822	33063139	0																													33060480	-2658	2659
chr19	33794048	33797740	0																													33795894	-1846	1846
chr19	34170780	34173447	0																													34172113	-1333	1334
chr19	34254567	34255910	0																													34255238	-671	672
chr19	34354302	34357748	0																													34356025	-1723	1723
chr19	35028668	35031798	0																													35030233	-1565	1565
chr19	35249295	35255398	1	1861.0																												35252346	-3051	3052
chr19	35264850	35271773	6	1825.0	860.0	450.0	1151.0	855.0	1098.0																							35268311	-3461	3462
chr19	35275842	35280215	1	-755.0																												35278028	-2186	2187
chr19	35281311	35283188	1	-285.0																												35282249	-938	939
chr19	35497831	35502821	1	330.0																												35500326	-2495	2495
chr19	35535345	35538581	0																													35536963	-1618	1618
chr19	35539318	35542758	0																													35541038	-1720	1720
chr19	35638959	35640285	0																													35639622	-663	663
chr19	35741394	35745382	2	-903.0	804.0																											35743388	-1994	1994
chr19	35996335	36000405	0																													35998370	-2035	2035
chr19	36008531	36012328	1	1779.0																												36010429	-1898	1899
chr19	36012426	36015034	0																													36013730	-1304	1304
chr19	36016726	36019826	1	-728.0																												36018276	-1550	1550
chr19	36032100	36037105	0																													36034602	-2502	2503
chr19	36112314	36116525	2	-1497.0	634.0																											36114419	-2105	2106
chr19	36140386	36144494	0																													36142440	-2054	2054
chr19	36145838	36153599	1	3414.0																												36149718	-3880	3881
chr19	36154452	36156967	0																													36155709	-1257	1258
chr19	37506081	37509195	0																													37507638	-1557	1557
chr19	38335095	38338085	0																													38336590	-1495	1495
chr19	38384722	38386466	2	-398.0	-570.0																											38385594	-872	872
chr19	38387596	38391354	0																													38389475	-1879	1879
chr19	38621446	38622830	0																													38622138	-692	692
chr19	38647310	38650562	0																													38648936	-1626	1626
chr19	38841768	38844218	1	-1033.0																												38842993	-1225	1225
chr19	38907098	38913277	1	2965.0																												38910187	-3089	3090
chr19	38944676	38951398	0																													38948037	-3361	3361
chr19	39028251	39033141	0																													39030696	-2445	2445
chr19	39340968	39342796	0																													39341882	-914	914
chr19	39385700	39389540	3	1688.0	901.0	1643.0																										39387620	-1920	1920
chr19	39390486	39391445	0																													39390965	-479	480
chr19	39409288	39411750	0																													39410519	-1231	1231
chr19	39412499	39418242	4	-2293.0	304.0	1222.0	118.0																									39415370	-2871	2872
chr19	39478800	39483840	3	608.0	-1596.0	592.0																										39481320	-2520	2520
chr19	40211515	40218653	2	-2230.0	-33.0																											40215084	-3569	3569
chr19	40283223	40287014	0																													40285118	-1895	1896
chr19	40410961	40416506	0																													40413733	-2772	2773
chr19	40436373	40442438	5	-2179.0	-2339.0	-2186.0	-2549.0	-1992.0																								40439405	-3032	3033
chr19	40442520	40445272	0																													40443896	-1376	1376
chr19	40588478	40592729	2	1426.0	-229.0																											40590603	-2125	2126
chr19	40686575	40690973	0																													40688774	-2199	2199
chr19	41426714	41428753	0																													41427733	-1019	1020
chr19	41431666	41436601	4	1807.0	814.0	718.0	1631.0																									41434133	-2467	2468
chr19	41438867	41440516	1	156.0																												41439691	-824	825
chr19	41859375	41861936	0																													41860655	-1280	1281
chr19	41873547	41876600	0																													41875073	-1526	1527
chr19	41882289	41886639	1	3.0																												41884464	-2175	2175
chr19	42071028	42076936	0																													42073982	-2954	2954
chr19	42192625	42197170	0																													42194897	-2272	2273
chr19	42252894	42256168	0																													42254531	-1637	1637
chr19	42267762	42274723	0																													42271242	-3480	3481
chr19	42296474	42302769	2	-2797.0	-387.0																											42299621	-3147	3148
chr19	43462840	43466104	1	-1115.0																												43464472	-1632	1632
chr19	43503491	43508174	1	-1016.0																												43505832	-2341	2342
chr19	43590576	43591140	0																													43590858	-282	282
chr19	43591524	43595544	1	584.0																												43593534	-2010	2010
chr19	43750433	43754167	0																													43752300	-1867	1867
chr19	44746909	44752052	1	-1826.0																												44749480	-2571	2572
chr19	44900438	44908115	4	3227.0	2993.0	919.0	1113.0																									44904276	-3838	3839
chr19	45001410	45004667	0																													45003038	-1628	1629
chr19	45078724	45080852	0																													45079788	-1064	1064
chr19	45407641	45408805	2	-522.0	64.0																											45408223	-582	582
chr19	45474712	45477991	0																													45476351	-1639	1640
chr19	45687071	45692076	4	2084.0	1178.0	1867.0	2006.0																									45689573	-2502	2503
chr19	45883913	45887300	2	478.0	609.0																											45885606	-1693	1694
chr19	46742137	46745694	0																													46743915	-1778	1779
chr19	46845726	46848507	1	1049.0																												46847116	-1390	1391
chr19	46859833	46864114	0																													46861973	-2140	2141
chr19	47016559	47019476	0																													47018017	-1458	1459
chr19	47044661	47047555	2	-549.0	906.0																											47046108	-1447	1447
chr19	47110272	47113592	0																													47111932	-1660	1660
chr19	47226044	47232147	0																													47229095	-3051	3052
chr19	47235286	47239237	0																													47237261	-1975	1976
chr19	47256169	47257674	0																													47256921	-752	753
chr19	47271939	47273977	0																													47272958	-1019	1019
chr19	47274008	47278604	0																													47276306	-2298	2298
chr19	47511912	47515824	2	-1024.0	-972.0																											47513868	-1956	1956
chr19	47607668	47610945	0																													47609306	-1638	1639
chr19	48323696	48330014	0																													48326855	-3159	3159
chr19	48453171	48458496	0																													48455833	-2662	2663
chr19	48466534	48471738	1	-1307.0																												48469136	-2602	2602
chr19	48609054	48616461	1	-3323.0																												48612757	-3703	3704
chr19	48616809	48620173	1	1093.0																												48618491	-1682	1682
chr19	48743378	48746493	2	-915.0	1483.0																											48744935	-1557	1558
chr19	48746891	48749734	0																													48748312	-1421	1422
chr19	48810464	48813706	0																													48812085	-1621	1621
chr19	48869169	48877051	3	-995.0	-899.0	-805.0																										48873110	-3941	3941
chr19	48956555	48963666	3	-729.0	-721.0	-1525.0																										48960110	-3555	3556
chr19	48964804	48966628	1	-873.0																												48965716	-912	912
chr19	49014198	49019399	1	941.0																												49016798	-2600	2601
chr19	49115568	49121274	6	2043.0	-433.0	34.0	-172.0	40.0	-508.0																							49118421	-2853	2853
chr19	49445065	49446618	0																													49445841	-776	777
chr19	49459448	49463835	3	-1017.0	-345.0	1960.0																										49461641	-2193	2194
chr19	49496633	49503324	0																													49499978	-3345	3346
chr19	49584646	49592221	5	-67.0	-2142.0	-3230.0	-2114.0	-2251.0																								49588433	-3787	3788
chr19	49594175	49599158	5	1770.0	1715.0	260.0	330.0	486.0																								49596666	-2491	2492
chr19	49635102	49639104	1	427.0																												49637103	-2001	2001
chr19	49641253	49642696	0																													49641974	-721	722
chr19	49660466	49664399	5	1664.0	626.0	1625.0	-996.0	452.0																								49662432	-1966	1967
chr19	49666179	49669871	0																													49668025	-1846	1846
chr19	49670119	49673361	1	1358.0																												49671740	-1621	1621
chr19	52269329	52271603	1	868.0																												52270466	-1137	1137
chr19	52295572	52301525	0																													52298548	-2976	2977
chr19	52689580	52692119	0																													52690849	-1269	1270
chr19	52922509	52925963	0																													52924236	-1727	1727
chr19	53101597	53104377	0																													53102987	-1390	1390
chr19	53384382	53388624	0																													53386503	-2121	2121
chr19	53430293	53432856	0																													53431574	-1281	1282
chr19	54139443	54144052	4	-1431.0	-1725.0	-1203.0	-1434.0																									54141747	-2304	2305
chr19	54163939	54170823	1	-805.0																												54167381	-3442	3442
chr19	54174005	54178274	3	1863.0	1963.0	1981.0																										54176139	-2134	2135
chr19	54183209	54187528	1	-1910.0																												54185368	-2159	2160
chr19	54189943	54193442	3	-252.0	-58.0	-490.0																										54191692	-1749	1750
chr19	54199799	54202867	2	92.0	56.0																											54201333	-1534	1534
chr19	54447965	54450000	0																													54448982	-1017	1018
chr19	55036569	55039110	0																													55037839	-1270	1271
chr19	55067753	55069445	0																													55068599	-846	846
chr19	55111832	55117981	1	2357.0																												55114906	-3074	3075
chr19	55227082	55228542	0																													55227812	-730	730
chr19	55229062	55232046	1	-1250.0																												55230554	-1492	1492
chr19	55342460	55345151	0																													55343805	-1345	1346
chr19	55381521	55385780	0																													55383650	-2129	2130
chr19	55387460	55391772	1	1709.0																												55389616	-2156	2156
chr19	55577169	55581417	2	1397.0	1252.0																											55579293	-2124	2124
chr19	55595392	55599857	1	-172.0																												55597624	-2232	2233
chr19	55602034	55606387	1	1711.0																												55604210	-2176	2177
chr19	55620999	55624892	1	1766.0																												55622945	-1946	1947
chr19	55636409	55638073	0																													55637241	-832	832
chr19	55653026	55656140	0																													55654583	-1557	1557
chr19	55670392	55672259	0																													55671325	-933	934
chr19	55673765	55675949	0																													55674857	-1092	1092
chr19	56115322	56122063	0																													56118692	-3370	3371
chr19	57393880	57396875	1	1192.0																												57395377	-1497	1498
chr19	57489860	57493204	1	-644.0																												57491532	-1672	1672
chr19	57681626	57684824	0																													57683225	-1599	1599
chr19	58182079	58184774	0																													58183426	-1347	1348
chr19	58361317	58364635	0																													58362976	-1659	1659
chr19	58394656	58397802	0																													58396229	-1573	1573
chr19	58403663	58407779	0																													58405721	-2058	2058
chr19	58510229	58517412	3	2095.0	-3526.0	1796.0																										58513820	-3591	3592
chr19	58557041	58560729	0																													58558885	-1844	1844
chr19	58569875	58574303	0																													58572089	-2214	2214
chr20	325056	328482	1	503.0																												326769	-1713	1713
chr20	543039	546702	0																													544870	-1831	1832
chr20	2653059	2656391	4	-113.0	-703.0	-753.0	-690.0																									2654725	-1666	1666
chr20	2869522	2871605	0																													2870563	-1041	1042
chr20	3039149	3044057	0																													3041603	-2454	2454
chr20	3780397	3781668	1	-265.0																												3781032	-635	636
chr20	3782475	3787177	3	-286.0	-115.0	-575.0																										3784826	-2351	2351
chr20	3846566	3848199	0																													3847382	-816	817
chr20	5609727	5611683	0																													5610705	-978	978
chr20	13638034	13639594	0																													13638814	-780	780
chr20	16732750	16735309	0																													16734029	-1279	1280
chr20	17568387	17570864	0																													17569625	-1238	1239
chr20	19754744	19760126	0																													19757435	-2691	2691
chr20	23361461	23363219	0																													23362340	-879	879
chr20	23364017	23366357	1	74.0																												23365187	-1170	1170
chr20	25194326	25196228	0																													25195277	-951	951
chr20	31604028	31606449	3	-813.0	-432.0	-1120.0																										31605238	-1210	1211
chr20	31606770	31611824	0																													31609297	-2527	2527
chr20	31723225	31728899	0																													31726062	-2837	2837
chr20	32357548	32360330	0																													32358939	-1391	1391
chr20	32742968	32744298	0																													32743633	-665	665
chr20	32758530	32763002	0																													32760766	-2236	2236
chr20	32818970	32821538	0																													32820254	-1284	1284
chr20	34703083	34706245	0																													34704664	-1581	1581
chr20	34707014	34711926	1	-871.0																												34709470	-2456	2456
chr20	35269313	35275290	2	-2060.0	2453.0																											35272301	-2988	2989
chr20	35277581	35278883	0																													35278232	-651	651
chr20	35282437	35286387	0																													35284412	-1975	1975
chr20	35617855	35621541	3	776.0	-11.0	-1010.0																										35619698	-1843	1843
chr20	36571726	36575433	0																													36573579	-1853	1854
chr20	36576427	36580515	1	-325.0																												36578471	-2044	2044
chr20	36862397	36866501	0																													36864449	-2052	2052
chr20	43456726	43459010	0																													43457868	-1142	1142
chr20	44213513	44217279	0																													44215396	-1883	1883
chr20	44909638	44912125	1	590.0																												44910881	-1243	1244
chr20	45793836	45795982	2	-456.0	-465.0																											45794909	-1073	1073
chr20	45835130	45836860	0																													45835995	-865	865
chr20	45928226	45932153	0																													45930189	-1963	1964
chr20	45967661	45972592	2	-2047.0	1777.0																											45970126	-2465	2466
chr20	46088543	46090504	0																													46089523	-980	981
chr20	46361713	46364905	0																													46363309	-1596	1596
chr20	48923556	48930533	0																													48927044	-3488	3489
chr20	49279991	49281669	1	326.0																												49280830	-839	839
chr20	49934834	49937165	0																													49935999	-1165	1166
chr20	50145955	50152406	0																													50149180	-3225	3226
chr20	50186822	50192221	0																													50189521	-2699	2700
chr20	50508712	50512015	0																													50510363	-1651	1652
chr20	50730766	50732797	0																													50731781	-1015	1016
chr20	50733004	50733843	0																													50733423	-419	420
chr20	50734239	50735688	0																													50734963	-724	725
chr20	50928432	50933044	0																													50930738	-2306	2306
chr20	51761939	51766129	0																													51764034	-2095	2095
chr20	51800889	51802940	0																													51801914	-1025	1026
chr20	53610390	53610520	0																													53610455	-65	65
chr20	54175255	54175490	0																													54175372	-117	118
chr20	54207131	54210116	0																													54208623	-1492	1493
chr20	56393193	56394888	0																													56394040	-847	848
chr20	56625887	56633678	3	468.0	-3638.0	-1531.0																										56629782	-3895	3896
chr20	57706973	57710837	3	-1616.0	-608.0	-1589.0																										57708905	-1932	1932
chr20	62136164	62140518	3	-1491.0	-1491.0	-756.0																										62138341	-2177	2177
chr20	62182274	62183780	0																													62183027	-753	753
chr20	62385780	62388278	0																													62387029	-1249	1249
chr20	62399641	62404465	0																													62402053	-2412	2412
chr20	62641820	62647605	0																													62644712	-2892	2893
chr20	62796206	62799344	1	-869.0																												62797775	-1569	1569
chr20	62809275	62816209	1	3093.0																												62812742	-3467	3467
chr20	62932805	62935338	0																													62934071	-1266	1267
