Chr	Start	End	Name	Score	Strand	Length
chr17	3197519	3198448	OR1A2	0	+	929
chr11	56093308	56094240	OR8I2	0	+	932
chr1	152796721	152798181	LCE1D	0	+	1460
chr6	22287244	22302826	PRL	0	-	15582
chr11	55602360	55607645	OR4C11	0	-	5285
chr11	56375624	56376553	OR8U1	0	+	929
chr11	48245104	48246015	OR4X2	0	+	911
chr19	825097	832018	AZU1	0	+	6921
chr4	93828753	93830964	ATOH1	0	+	2211
chr11	47589667	47594411	C1QTNF4	0	-	4744
chrY	25622117	25624902	CDY1	0	+	2785
chr2	167293001	167874045	B3GALT1	0	+	581044
chr11	59436469	59451380	OR5A1	0	+	14911
chr11	59416969	59426413	OR5A2	0	-	9444
chr11	119149052	119162653	ABCG4	0	+	13601
chrY	24045229	24048019	CDY1B	0	-	2790
chr11	58438994	58442236	OR5B12	0	-	3242
chr11	58421238	58428121	OR5B2	0	-	6883
chr11	119185457	119190223	PDZD3	0	+	4766
chr4	119135832	119187789	MYOZ2	0	+	51957
chr1	66797740	66801276	INSL5	0	-	3536
chr17	62343941	62416480	EFCAB3	0	+	72539
chr11	56741223	56748697	OR9G4	0	-	7474
chr11	56663686	56664618	OR5AR1	0	+	932
chr11	56641489	56642439	OR5AP2	0	-	950
chrY	18546691	18588963	HSFY1	0	+	42272
chrX	103499130	103519489	RAB40A	0	-	20359
chr2	240868824	240880502	AGXT	0	+	11678
chr11	56354291	56361511	OR8J1	0	+	7220
chr11	56252254	56253222	OR5T3	0	+	968
chr5	81329996	81394179	ACOT12	0	-	64183
chr19	15787661	15800357	OR10H5	0	+	12696
chr10	49131154	49134021	FAM170B	0	-	2867
chr2	950849	1367613	SNTG2	0	+	416764
chr12	48202339	48203292	OR10AD1	0	-	953
chr8	56112942	56113982	MOS	0	-	1040
chr11	60785333	60801305	MS4A10	0	+	15972
chr8	30995802	31033715	PURG	0	-	37913
chr11	59511368	59520703	OR4D9	0	+	9335
chr3	130345516	130484846	COL6A5	0	+	139330
chr11	58402464	58406874	OR5B3	0	-	4410
chr11	58266792	58268260	OR10W1	0	-	1468
chr17	74877302	74893781	FADS6	0	-	16479
chr12	52644558	52652211	KRT2	0	-	7653
chr5	115962454	116027619	LVRN	0	+	65165
chr11	68980021	68980986	MRGPRD	0	-	965
chr3	38265812	38278757	SLC22A13	0	+	12945
chr4	99202638	99219537	ADH6	0	-	16899
chr22	16783412	16825411	XKR3	0	-	41999
chr3	75664328	75667220	FRG2C	0	+	2892
chr10	98457077	99235862	HPSE2	0	-	778785
chr3	35638945	35794496	ARPP21	0	+	155551
chr1	155941638	155943087	RXFP4	0	+	1449
chr12	110846769	110907535	CCDC63	0	+	60766
chr10	95194200	95228929	ACSM6	0	+	34729
chr12	43353866	43552203	ADAMTS20	0	-	198337
chr1	116111399	116138149	MAB21L3	0	+	26750
chr18	47221	49615	TUBB8B	0	-	2394
chr11	66975277	66977009	C11orf86	0	+	1732
chr5	146513144	146516190	GPR151	0	-	3046
chr9	1049858	1057552	DMRT2	0	+	7694
chr5	146084313	146105577	PLAC8L1	0	-	21264
chr1	158461574	158470857	OR10K1	0	+	9283
chr2	130729070	130730336	GPR148	0	+	1266
chr11	65592836	65595996	KCNK7	0	-	3160
chr3	51894876	51903353	IQCF1	0	-	8477
chr3	49198428	49258106	IHO1	0	+	59678
chr7	19719315	19773617	TMEM196	0	-	54302
chr2	26562585	26579532	FAM166C	0	+	16947
chr19	55891699	55932336	NLRP13	0	-	40637
chr4	69588417	69653249	UGT2A1	0	-	64832
chr6	116792085	116829083	GPRC6A	0	-	36998
chr6	116494989	116545684	TRAPPC3L	0	-	50695
chr1	6555307	6579755	TAS1R1	0	+	24448
chr1	6244179	6245578	HES3	0	+	1399
chr9	122661566	122662648	OR1L1	0	+	1082
chr2	230990324	231025055	SPATA3	0	+	34731
chr17	50834650	50842353	WFIKKN2	0	+	7703
chr1	244352635	244389663	C1orf100	0	+	37028
chr3	44241886	44332098	TOPAZ1	0	+	90212
chr11	65354751	65357613	TIGD3	0	+	2862
chr17	63523334	63548977	KCNH6	0	+	25643
chr17	62701314	62808344	MARCHF10	0	-	107030
chr17	49223366	49230787	PHOSPHO1	0	-	7421
chr17	40792196	40799959	KRT28	0	-	7763
chr5	102233986	102296284	SLCO4C1	0	-	62298
chr19	3769089	3772228	RAX2	0	-	3139
chr13	46211928	46277115	LRRC63	0	+	65187
chr13	45702320	45714559	CBY2	0	+	12239
chrX	80335504	80445311	TENT5D	0	+	109807
chr9	35041095	35045986	C9orf131	0	+	4891
chr4	37244743	37449463	NWD2	0	+	204720
chr6	52896639	52909698	GSTA3	0	-	13059
chrX	100969708	100990831	ARL13A	0	+	21123
chr8	100572889	100663415	SNX31	0	-	90526
chr12	27696447	27697596	REP15	0	+	1149
chr3	114234631	114237578	ZNF80	0	-	2947
chr2	176077472	176083962	EVX2	0	-	6490
chr17	7041621	7044092	SLC16A11	0	-	2471
chr1	53506237	53739164	GLIS1	0	-	232927
chr5	180739123	180740058	OR2Y1	0	-	935
chr5	1201595	1225111	SLC6A19	0	+	23516
chr8	109086585	109121565	TRHR	0	+	34980
chr8	106759483	106770244	ABRA	0	-	10761
chr18	54324358	54357964	STARD6	0	-	33606
chr15	23439038	23447243	GOLGA6L2	0	-	8205
chr2	214411054	214578976	VWC2L	0	+	167922
chrX	118823824	118826968	ZCCHC12	0	+	3144
chr4	171812254	173041559	GALNTL6	0	+	1229305
chr9	27937617	29213601	LINGO2	0	-	1275984
chr19	40216058	40218384	TTC9B	0	-	2326
chr12	109347900	109455523	MYO1H	0	+	107623
chr19	50825289	50837213	KLK15	0	-	11924
chr11	66421004	66426707	NPAS4	0	+	5703
chr3	134599923	134651636	KY	0	-	51713
chr19	9210276	9219589	OR7D4	0	-	9313
chr3	167478684	167653983	WDR49	0	-	175299
chr4	75556048	75565871	ODAPH	0	+	9823
chr3	57293699	57544344	DNAH12	0	-	250645
chr11	278407	285388	NLRP6	0	+	6981
chr19	5720637	5778734	CATSPERD	0	+	58097
chr11	56699095	56703884	OR9G1	0	+	4789
chr3	154334943	154430190	GPR149	0	-	95247
chr11	56176618	56177556	OR5J2	0	+	938
chr11	55965755	55969945	OR10AG1	0	-	4190
chr11	55648327	55652854	OR4S2	0	+	4527
chr16	87881546	87936580	CA5A	0	-	55034
chr16	29778256	29782973	ZG16	0	+	4717
chr6	160121815	160158718	SLC22A1	0	+	36903
chr10	125576522	125683163	TEX36	0	-	106641
chr18	31376777	31414912	DSG4	0	+	38135
chr3	187197486	187201462	RTP1	0	+	3976
chr3	141051347	141148611	SPSB4	0	+	97264
chr20	45109452	45115174	WFDC5	0	-	5722
chr1	248403048	248408020	OR2T1	0	+	4972
chr12	57434784	57452062	INHBC	0	+	17278
chr11	66040765	66049161	GAL3ST3	0	-	8396
chr1	10946471	10982076	C1orf127	0	-	35605
chr16	22092538	22156964	VWA3A	0	+	64426
chr11	66016752	66026479	CATSPER1	0	-	9727
chr5	177992235	177996242	PROP1	0	-	4007
chr22	35066136	35087387	ISX	0	+	21251
chr12	56360568	56362857	APOF	0	-	2289
chr12	55636892	55637833	OR10P1	0	+	941
chr11	6199224	6200186	OR52W1	0	+	962
chr2	114442299	115845780	DPP10	0	+	1403481
chr11	65945480	65959966	TSGA10IP	0	+	14486
chr10	116545931	116567855	PNLIP	0	+	21924
chr11	48216810	48217739	OR4B1	0	+	929
chr13	30932656	30975500	TEX26	0	+	42844
chr14	93987225	94008863	CCDC197	0	+	21638
chr5	176630618	176646644	EIF4E1B	0	+	16026
chr13	102729367	102759072	CCDC168	0	-	29705
chr11	14904997	15082342	CALCB	0	+	177345
chr2	101345550	101387503	CREG2	0	-	41953
chr7	73861159	73865890	TMEM270	0	+	4731
chr21	44497893	44711572	TSPEAR	0	-	213679
chr11	8937578	8943016	ASCL3	0	-	5438
chr11	8920076	8933006	C11orf16	0	-	12930
chr3	112034736	112081269	TMPRSS7	0	+	46533
chr18	13824149	13827323	MC5R	0	+	3174
chr17	58420167	58488408	HSF5	0	-	68241
chr14	28766787	28770277	FOXG1	0	+	3490
chr22	39743044	39893864	ENTHD1	0	-	150820
chr14	20239286	20244349	OR11H4	0	+	5063
chr11	59503576	59504511	OR4D11	0	+	935
chr2	76747685	77593319	LRRTM4	0	-	845634
chr14	20223710	20224702	OR11H6	0	+	992
chr14	20110739	20122199	OR4K17	0	+	11460
chr19	15944299	15950350	OR10H4	0	+	6051
chr14	20060045	20060983	OR4L1	0	+	938
chr14	20029399	20036038	OR4K13	0	-	6639
chr8	166086	167024	OR4F21	0	-	938
chr14	19920607	19921578	OR4K5	0	+	971
chr14	19868197	19869143	OR4K3	0	-	946
chr14	19719015	19830253	OR4N2	0	+	111238
chr11	118971712	118981287	FOXR1	0	+	9575
chr17	49838300	49848069	TAC4	0	-	9769
chr6	166305300	166308448	PRR18	0	-	3148
chr11	59358895	59371714	OR5AN1	0	+	12819
chr7	143509256	143519469	OR10AC1	0	-	10213
chr11	48365485	48366465	OR4C5	0	-	980
chr11	48324920	48325955	OR4C3	0	+	1035
chr11	48306223	48307152	OR4S1	0	+	929
chr8	87870747	87874015	DCAF4L2	0	-	3268
chr11	48263861	48264778	OR4X1	0	+	917
chr8	86866415	87615219	CNBD1	0	+	748804
chr2	134964485	135047468	MAP3K19	0	-	82983
chr22	30080464	30177075	HORMAD2	0	+	96611
chrY	3579067	3580041	TGIF2LY	0	+	974
chr19	107104	117102	OR4F17	0	+	9998
chr11	5199735	5200682	OR51V1	0	-	947
chrX	26192440	26195646	MAGEB6	0	+	3206
chr10	131092391	131311721	TCERG1L	0	-	219330
chrX	26138343	26140736	MAGEB18	0	+	2393
chr8	7836436	7841242	DEFB104A	0	+	4806
chr11	5058650	5059627	OR52E2	0	-	977
chr8	7881392	7882663	DEFB103A	0	+	1271
chr11	4994851	5005536	OR51L1	0	+	10685
chr9	136945185	136946975	C8G	0	+	1790
chr8	143157914	143160711	LY6H	0	-	2797
chr4	165016458	165041749	TRIM60	0	+	25291
chrX	147981337	148026665	FMR1NB	0	+	45328
chr8	7470308	7475082	DEFB104B	0	-	4774
chr9	21140632	21141832	IFNW1	0	-	1200
chrX	9024232	9295682	FAM9B	0	-	271450
chr18	580380	582114	CETN1	0	+	1734
chr1	248636356	248645278	OR2T35	0	-	8922
chr1	248348775	248349713	OR14C36	0	+	938
chr1	248323630	248324568	OR2M7	0	-	938
chr1	248290139	248303424	OR2T12	0	-	13285
chr1	248269917	248277976	OR2T33	0	-	8059
chr8	7428888	7430348	DEFB103B	0	-	1460
chr8	7414855	7416863	DEFB4B	0	-	2008
chr1	247924889	247935339	OR2AJ1	0	+	10450
chr10	35605341	35608935	GJD4	0	+	3594
chr1	110519837	110631474	KCNA2	0	-	111637
chrX	18162931	18220886	BEND2	0	-	57955
chr10	49299170	49327492	C10orf71	0	+	28322
chr1	64203623	64267368	UBE2U	0	+	63745
chr5	43192071	43280850	NIM1K	0	+	88779
chr8	98064522	98093610	ERICH5	0	+	29088
chr1	247920252	247923152	OR2T8	0	+	2900
chr6	137492199	137494394	OLIG3	0	-	2195
chr1	247605586	247606515	OR2G3	0	+	929
chr1	247588360	247589313	OR2G2	0	+	953
chrX	8169944	8171267	VCX2	0	-	1323
chr18	57352557	57371731	ST8SIA3	0	+	19174
chr2	153477338	153478762	RPRM	0	-	1424
chr1	247449118	247458105	OR2B11	0	-	8987
chr1	115836377	115843917	NHLH2	0	-	7540
chr19	35224800	35228739	FAM187B	0	-	3939
chr12	48482498	48496524	C12orf54	0	+	14026
chr2	231592864	231594276	TEX44	0	+	1412
chr6	49960249	49964164	DEFB114	0	-	3915
chrX	27807990	27823014	MAGEB10	0	+	15024
chr15	101922042	101923113	OR4F4	0	-	1071
chr8	11331012	11332360	SLC35G5	0	+	1348
chr4	44622088	44678556	YIPF7	0	-	56468
chr9	88129305	88138475	SPATA31C2	0	-	9170
chr12	18738119	18739188	CAPZA3	0	+	1069
chr9	136759634	136766255	LCN15	0	-	6621
chr9	87882877	87888903	SPATA31E1	0	+	6026
chr2	54330034	54383742	C2orf73	0	+	53708
chr5	95620087	95622142	GPR150	0	+	2055
chr3	184053047	184060673	HTR3C	0	+	7626
chr15	30552050	30565684	GOLGA8Q	0	+	13634
chr19	48270081	48287608	ZNF114	0	+	17527
chr2	130755540	130768134	AMER3	0	+	12594
chr5	148202794	148215137	SPINK6	0	+	12343
chr5	178941191	178966433	ZNF454	0	+	25242
chr10	80537902	80646560	SH2D4B	0	+	108658
chr8	7847876	7868867	SPAG11A	0	+	20991
chr18	79797938	79900184	KCNG2	0	+	102246
chr4	42397488	42402487	SHISA3	0	+	4999
chr11	6921002	6921994	OR2D3	0	+	992
chr5	63957874	63962507	HTR1A	0	-	4633
chr1	223393415	223395465	CCDC185	0	+	2050
chr4	112513516	112516180	NEUROG2	0	-	2664
chr4	70592256	70607288	AMBN	0	+	15032
chr2	240045077	240047027	OR6B3	0	-	1950
chr20	87250	97094	DEFB125	0	+	9844
chr2	240139026	240144562	OTOS	0	-	5536
chr10	49679651	49710261	C10orf53	0	+	30610
chr18	54587757	54599493	DYNAP	0	+	11736
chr3	194394821	194399266	GP5	0	-	4445
chr2	238158970	238168900	ERFE	0	+	9930
chr3	194339768	194351328	CPN2	0	-	11560
chr17	74521174	74531475	CD300LB	0	-	10301
chr11	77216558	77301687	GDPD4	0	-	85129
chr1	151710433	151729805	RIIAD1	0	+	19372
chr3	129543175	129551467	H1-8	0	+	8292
chr1	19814029	19815283	RNF186	0	-	1254
chr9	97853226	97856717	FOXE1	0	+	3491
chr19	47801232	47819051	TPRX1	0	-	17819
chr15	41182725	41230757	EXD1	0	-	48032
chr1	18839599	18859660	TAS1R2	0	-	20061
chr4	188091272	188109603	TRIML2	0	-	18331
chr9	104694518	104695462	OR13D1	0	+	944
chr4	187995771	188005046	ZFP42	0	+	9275
chr11	85683848	85686195	CCDC89	0	-	2347
chrX	93674013	93712274	FAM133A	0	+	38261
chr12	103237591	103495978	C12orf42	0	-	258387
chr3	87792706	87993839	HTR1F	0	+	201133
chr17	8120592	8124106	HES7	0	-	3514
chr10	23202696	23344845	C10orf67	0	-	142149
chr6	36390551	36442854	PXT1	0	-	52303
chr19	38384267	38388082	GGN	0	-	3815
chr19	51246348	51269330	SIGLECL1	0	+	22982
chr2	29060976	29074523	PCARE	0	-	13547
chr19	12965159	12974760	DAND5	0	+	9601
chr11	66291894	66296664	TMEM151A	0	+	4770
chrX	78656068	78659328	RTL3	0	-	3260
chr11	107928448	107963482	RAB39A	0	+	35034
chrX	103710909	103714032	TMEM31	0	+	3123
chr1	244454377	244641177	CATSPERE	0	+	186800
chr13	91398621	92873682	GPC5	0	+	1475061
chr3	128462437	128466968	DNAJB8	0	-	4531
chr1	13163914	13165631	HNRNPCL4	0	-	1717
chr7	143026200	143027132	OR9A2	0	-	932
chr17	8072636	8087716	ALOX12B	0	-	15080
chr12	100357074	100422055	SLC17A8	0	+	64981
chr16	1966823	1968975	RNF151	0	+	2152
chr14	63312835	63318935	GPHB5	0	-	6100
chr7	126438598	127253093	GRM8	0	-	814495
chr12	55572468	55575612	OR2AP1	0	+	3144
chr12	55549602	55555832	OR6C4	0	+	6230
chr3	160677160	160678448	ARL14	0	+	1288
chr12	55444069	55453347	OR6C2	0	+	9278
chr19	55947832	55988629	NLRP8	0	+	40797
chr19	39202825	39204263	SYCN	0	-	1438
chr10	68230595	68232113	ATOH7	0	-	1518
chr3	26622772	26717537	LRRC3B	0	+	94765
chr13	42781550	42791549	FAM216B	0	+	9999
chr11	18172837	18174280	MRGPRX4	0	+	1443
chr11	18120955	18138488	MRGPRX3	0	+	17533
chr19	55785397	55836800	NLRP11	0	-	51403
chr1	160876540	160885180	ITLN1	0	-	8640
chr12	55221025	55221975	OR10A7	0	+	950
chr2	218259496	218263861	GPBAR1	0	+	4365
chr1	182054570	182061712	ZNF648	0	-	7142
chr3	39329709	39333680	CCR8	0	+	3971
chr15	30082955	30096690	GOLGA8J	0	+	13735
chr17	3397104	3398410	OR1E1	0	-	1306
chr19	55354908	55363260	GARIN5B	0	-	8352
chr8	23701740	23706756	NKX2-6	0	-	5016
chr19	55312801	55334048	TMEM150B	0	-	21247
chr20	45648563	45670270	WFDC11	0	-	21707
chr11	2163929	2171815	TH	0	-	7886
chr20	45607939	45631284	WFDC9	0	-	23345
chr16	30370934	30377991	MYLPF	0	+	7057
chr11	46719196	46739506	F2	0	+	20310
chr2	102473226	102533972	SLC9A4	0	+	60746
chr9	124450451	124478589	ADGRD2	0	+	28138
chr16	20028239	20073890	GPR139	0	-	45651
chr1	242082986	242524697	PLD5	0	-	441711
chr6	36243203	36313955	PNPLA1	0	+	70752
chr12	85280220	85301784	ALX1	0	+	21564
chr20	31465471	31476757	DEFB124	0	-	11286
chr17	41275698	41276207	KRTAP9-7	0	+	509
chr20	31440632	31450257	DEFB123	0	+	9625
chr13	36674020	36697839	SERTM1	0	+	23819
chr11	58227882	58228918	OR10Q1	0	-	1036
chr20	31377164	31390590	DEFB119	0	-	13426
chr19	57668935	57679152	ZSCAN4	0	+	10217
chr17	19678288	19718979	SLC47A2	0	-	40691
chr3	126526999	126558965	C3orf22	0	-	31966
chr1	158418210	158426237	OR10K2	0	-	8027
chr11	46383789	46391776	CHRM4	0	-	7987
chr10	127877841	127892941	CLRN3	0	-	15100
chrX	116170744	116174974	AGTR2	0	+	4230
chr2	218125289	218137251	CXCR2	0	+	11962
chr6	50042099	50049929	DEFB112	0	-	7830
chr11	6205557	6211135	C11orf42	0	+	5578
chr11	6107684	6108835	OR56B4	0	+	1151
chr11	6019336	6034338	OR56A1	0	-	15002
chr11	5880629	5887079	OR52E4	0	+	6450
chr11	5808924	5821483	OR52N2	0	+	12559
chr1	172420685	172468831	C1orf105	0	+	48146
chr11	5786471	5791265	OR52N1	0	-	4794
chr11	5776165	5783355	OR52N5	0	-	7190
chr11	5761153	5769080	OR56B2P	0	+	7927
chr7	136868652	137020255	CHRM2	0	+	151603
chr11	5754243	5755958	OR52N4	0	+	1715
chr11	124224732	124225666	OR8G2P	0	+	934
chr4	5897373	6200555	C4orf50	0	-	303182
chr19	6426037	6433779	SLC25A41	0	-	7742
chr11	56988914	56989843	OR5AK2	0	+	929
chr11	56971050	56971979	OR5AK3P	0	+	929
chr17	7420324	7421632	SPEM1	0	+	1308
chr11	56490435	56491370	OR5M8	0	-	935
chr2	219002846	219041527	CFAP65	0	-	38681
chr17	82371765	82377458	UTS2R	0	+	5693
chr12	48995149	48999375	DDN	0	-	4226
chrX	135889205	135913062	SAGE1	0	+	23857
chr11	123942867	123943838	OR6T1	0	-	971
chr11	123902167	123909229	OR8D4	0	+	7062
chr14	20768404	20770948	EDDM3B	0	+	2544
chr14	20745887	20748380	EDDM3A	0	+	2493
chr3	46694528	46710886	TMIE	0	+	16358
chr18	12093843	12129764	ANKRD62	0	+	35921
chr11	56288462	56292254	OR8H1	0	-	3792
chr11	56274154	56276819	OR5T1	0	+	2665
chr11	56231282	56234255	OR5T2	0	-	2973
chr19	8721634	8732160	OR2Z1	0	+	10526
chr11	56159394	56160317	OR8K5	0	-	923
chr11	56122373	56123311	OR8H3	0	+	938
chr11	56103687	56107658	OR8H2	0	+	3971
chr1	27392622	27395814	GPR3	0	+	3192
chr9	68536580	68540883	TMEM252	0	-	4303
chr19	463346	474983	ODF3L2	0	-	11637
chr11	56027654	56038191	OR5AS1	0	+	10537
chr19	8697400	8698795	ACTL9	0	-	1395
chr14	20640696	20641691	OR6S1	0	-	995
chr5	121851882	121852833	FTMT	0	+	951
chr11	55662201	55666195	OR4C6	0	+	3994
chr11	55635113	55640309	OR4P4	0	+	5196
chr11	55554307	55555419	OR4C15	0	+	1112
chr11	55367974	55368918	OR4A15	0	+	944
chr11	55343201	55344187	OR4A16	0	+	986
chr11	4449295	4450361	OR52K2	0	+	1066
chr20	38581195	38588463	ADIG	0	+	7268
chr12	85955666	86838904	MGAT4C	0	-	883238
chr11	49027501	49038451	TRIM49B	0	+	10950
chr11	5146824	5154757	OR52A1	0	-	7933
chr10	27397121	27414368	PTCHD3	0	-	17247
chr2	240029491	240030429	OR6B2	0	-	938
chr7	57450177	57473559	ZNF716	0	+	23382
chr5	170353487	170736632	KCNIP1	0	+	383145
chr17	79730943	79742219	ENPP7	0	+	11276
chr11	3217944	3218813	MRGPRG	0	-	869
chr2	236193459	236264409	ASB18	0	-	70950
chr1	52633168	52669683	SHISAL2A	0	+	36515
chr2	208142573	208146158	CRYGB	0	-	3585
chr4	48490252	48494389	ZAR1	0	+	4137
chr11	30009730	30017030	KCNA4	0	-	7300
chr15	26971181	27541984	GABRG3	0	+	570803
chr11	7957537	7965447	NLRP10	0	-	7910
chr19	48740852	48746909	IZUMO1	0	-	6057
chr17	30316333	30334059	TMIGD1	0	-	17726
chr4	41981756	41986465	DCAF4L1	0	+	4709
chr19	7056207	7069665	MBD3L3	0	-	13458
chr17	4788964	4790589	GLTPD2	0	+	1625
chr2	202073255	202205188	KIAA2012	0	+	131933
chr1	13281304	13285137	PRAMEF8	0	-	3833
chr10	88664441	88678814	LIPF	0	+	14373
chr11	7824818	7830840	OR5P3	0	-	6022
chr13	105465867	105491034	DAOA	0	+	25167
chr7	88759700	89338528	ZNF804B	0	+	578828
chr19	39296407	39298673	IFNL1	0	+	2266
chrY	18025787	18027746	CDY2A	0	+	1959
chr3	161496808	161503942	OTOL1	0	+	7134
chr11	64291302	64300031	KCNK4	0	+	8729
chr17	82359247	82363775	TEX19	0	+	4528
chr6	28053228	28054165	OR2B8P	0	-	937
chrX	100913445	100929433	XKRX	0	-	15988
chrX	112630648	112680054	LHFPL1	0	-	49406
chr14	55414210	55456726	TBPL2	0	-	42516
chr14	20505537	20513884	RNASE10	0	+	8347
chr17	4433940	4488208	SPNS3	0	+	54268
chrX	7842262	7844143	VCX	0	+	1881
chr4	74308470	74316789	EPGN	0	+	8319
chr21	30880644	30881580	KRTAP11-1	0	-	936
chr16	25691959	26137685	HS3ST4	0	+	445726
chr5	181147586	181159285	OR2V2	0	+	11699
chr5	33936386	33938918	RXFP3	0	+	2532
chr11	124036013	124041325	OR10G7	0	-	5312
chr10	116324448	116380029	CCDC172	0	+	55581
chr8	72537225	72938349	KCNB2	0	+	401124
chr17	81833492	81835050	PPP1R27	0	-	1558
chr17	76074781	76077537	GALR2	0	+	2756
chr2	219327407	219333177	RESP18	0	-	5770
chr6	136922301	136925660	SLC35D3	0	+	3359
chr8	143419182	143430732	MAFA	0	-	11550
chr1	248556912	248562772	OR2T29	0	-	5860
chr6	52831655	52840843	GSTA5	0	-	9188
chrX	16167481	16171464	MAGEB17	0	+	3983
chr21	30371390	30372271	KRTAP13-2	0	-	881
chr15	101812202	101820197	OR4F15	0	+	7995
chr12	132196372	132329589	GALNT9	0	-	133217
chr16	57668277	57689378	ADGRG3	0	+	21101
chr17	7355123	7357219	TMEM95	0	+	2096
chr1	152084141	152089064	TCHHL1	0	-	4923
chr1	240767636	241357374	RGS7	0	-	589738
chr20	45684651	45705019	WFDC10B	0	-	20368
chr17	74935898	74949992	OTOP3	0	+	14094
chr15	75724041	75727688	ODF3L1	0	+	3647
chr13	112067149	112071706	SOX1	0	+	4557
chr17	3126610	3127551	OR1G1	0	-	941
chr17	74922950	74933912	OTOP2	0	+	10962
chrX	83861126	83886699	CYLC1	0	+	25573
chr21	39745183	39802081	IGSF5	0	+	56898
chr5	173232109	173235311	NKX2-5	0	-	3202
chr4	143577302	143700675	FREM3	0	-	123373
chr1	20552573	20555020	FAM43B	0	+	2447
chr10	103472804	103479240	CALHM3	0	-	6436
chr7	71779491	72447151	CALN1	0	-	667660
chr3	97985102	98035315	GABRR3	0	-	50213
chr10	65912457	67763637	CTNNA3	0	-	1851180
chr11	5856749	5857690	OR52E8	0	-	941
chr12	119334712	119541040	CCDC60	0	+	206328
chr11	7795974	7796942	OR5P2	0	-	968
chrX	8790795	8801383	FAM9A	0	-	10588
chrX	152714586	152718607	MAGEA2B	0	+	4021
chr1	248573801	248574757	OR2T34	0	-	956
chr11	5985892	5986985	OR52L1	0	-	1093
chr17	8747524	8758559	SPDYE4	0	-	11035
chr15	73443164	73560013	REC114	0	+	116849
chr1	89364059	89388160	GBP6	0	+	24101
chr11	7689437	7706477	OVCH2	0	-	17040
chr14	74405894	74426210	SYNDIG1L	0	-	20316
chr11	5999445	6006946	OR56A4	0	-	7501
chr3	48620759	48621769	TMEM89	0	-	1010
chr4	109848107	109872315	LRIT3	0	+	24208
chrX	133216662	133218354	TFDP3	0	-	1692
chr4	164954446	164977668	TRIM61	0	-	23222
chr13	27977717	27988693	URAD	0	-	10976
chr10	122697709	122699846	C10orf120	0	-	2137
chr11	94304580	94308146	IZUMO1R	0	+	3566
chr15	98968229	99007792	PGPEP1L	0	-	39563
chr1	149813225	149813693	H3C13	0	-	468
chr2	68945232	68952893	GKN2	0	-	7661
chr3	46130890	46266706	CCR3	0	+	135816
chr15	28519611	28533014	GOLGA8G	0	-	13403
chrX	126819729	126821786	PRR32	0	+	2057
chr16	32673528	32676165	TP53TG3	0	-	2637
chr8	10606349	10712187	RP1L1	0	-	105838
chr21	30812697	30813274	KRTAP8-1	0	-	577
chr11	111514778	111537043	HOATZ	0	+	22265
chr5	16067139	16180762	MARCHF11	0	-	113623
chr3	68004247	68545621	TAFA1	0	+	541374
chr19	43211791	43269530	PSG9	0	-	57739
chr17	56593699	56595611	NOG	0	+	1912
chr11	19054455	19060717	MRGPRX2	0	-	6262
chr19	39268396	39270188	IFNL2	0	+	1792
chr11	132414977	133532501	OPCML	0	-	1117524
chr2	70777310	70790643	FIGLA	0	-	13333
chr16	20451461	20487669	ACSM2A	0	+	36208
chrY	22973819	23005465	BPY2	0	+	31646
chr19	39083913	39111493	ACP7	0	+	27580
chr3	138944224	138947137	FOXL2	0	-	2913
chr5	144170873	144485686	KCTD16	0	+	314813
chr4	44173903	44448809	KCTD8	0	-	274906
chrY	24607560	24639207	BPY2B	0	+	31647
chr6	116752197	116765719	FAM162B	0	-	13522
chr1	173608336	173669851	ANKRD45	0	-	61515
chrX	151734746	151745564	CNGA2	0	+	10818
chr3	38548057	38649687	SCN5A	0	-	101630
chrY	13234577	13480673	UTY	0	-	246096
chr16	22162492	22192208	SDR42E2	0	+	29716
chr3	19148510	19535642	KCNH8	0	+	387132
chr1	248590487	248597700	OR2T10	0	-	7213
chr21	30635206	30635619	KRTAP20-2	0	+	413
chrX	154617609	154619282	CTAG1B	0	-	1673
chr4	188139441	188147743	TRIML1	0	+	8302
chr15	101803509	101806887	OR4F6	0	+	3378
chr1	152970648	152972574	SPRR4	0	+	1926
chr1	159535078	159536007	OR10J5	0	-	929
chr1	1242446	1246722	C1QTNF12	0	-	4276
chr17	3088484	3104422	OR1D2	0	-	15938
chrX	70177483	70205704	DGAT2L6	0	+	28221
chr21	33070141	33072413	OLIG1	0	+	2272
chr12	7689784	7695775	GDF3	0	-	5991
chr3	51861615	51863424	IQCF2	0	+	1809
chr11	3225030	3232417	MRGPRE	0	-	7387
chr21	30479706	30480367	KRTAP19-1	0	-	661
chr17	45254393	45262094	SPATA32	0	-	7701
chr8	118995452	119108455	COLEC10	0	+	113003
chrX	73002939	73006106	PABPC1L2B	0	+	3167
chr1	33306766	33321098	A3GALT2	0	-	14332
chr14	20138820	20145471	OR4N5	0	+	6651
chr22	32413845	32464484	BPIFC	0	-	50639
chr16	1088226	1096244	C1QTNF8	0	-	8018
chr11	5938751	5951347	OR56A3	0	+	12596
chr6	98834574	98839458	POU3F2	0	+	4884
chr2	113498665	113501150	FOXD4L1	0	+	2485
chr17	41712331	41715969	GAST	0	+	3638
chr15	34343315	34357737	NUTM1	0	+	14422
chr11	787115	790113	CEND1	0	-	2998
