0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	Middle	Start	End
chr19	16129931	16134387	0																																													16132159	-2228	2228
chr19	16184954	16191399	3	-2852.0	-2711.0	2431.0																																										16188176	-3222	3223
chr19	16223454	16229467	1	-2404.0																																												16226460	-3006	3007
chr19	16322959	16327392	1	-1897.0																																												16325175	-2216	2217
chr19	16327427	16328865	0																																													16328146	-719	719
chr19	16355260	16357267	0																																													16356263	-1003	1004
chr19	16362366	16365504	0																																													16363935	-1569	1569
chr19	16377112	16381871	0																																													16379491	-2379	2380
chr19	16384476	16385941	0																																													16385208	-732	733
chr19	16426713	16432929	0																																													16429821	-3108	3108
chr19	16465194	16467588	0																																													16466391	-1197	1197
chr19	16470761	16473649	0																																													16472205	-1444	1444
chr19	16537048	16539496	0																																													16538272	-1224	1224
chr19	16553593	16561456	1	2276.0																																												16557524	-3931	3932
chr19	16566522	16569480	4	-164.0	-134.0	1451.0	-142.0																																									16568001	-1479	1479
chr19	16571348	16573405	0																																													16572376	-1028	1029
chr19	16575480	16578656	2	832.0	547.0																																											16577068	-1588	1588
chr19	16579590	16584894	0																																													16582242	-2652	2652
chr19	16622164	16624133	0																																													16623148	-984	985
chr19	16650071	16655322	0																																													16652696	-2625	2626
chr19	16657378	16658385	0																																													16657881	-503	504
chr19	16836212	16838275	0																																													16837243	-1031	1032
chr19	16842053	16847328	0																																													16844690	-2637	2638
chr19	16848277	16854895	2	-2611.0	-2599.0																																											16851586	-3309	3309
chr19	17106720	17113255	0																																													17109987	-3267	3268
chr19	17206080	17212168	3	3022.0	-541.0	2437.0																																										17209124	-3044	3044
chr19	17243939	17247375	2	534.0	625.0																																											17245657	-1718	1718
chr19	17297697	17303800	1	-562.0																																												17300748	-3051	3052
chr19	17310817	17316291	0																																													17313554	-2737	2737
chr19	17428792	17435855	0																																													17432323	-3531	3532
chr19	17494675	17498944	1	-590.0																																												17496809	-2134	2135
chr19	17499440	17503337	3	874.0	1003.0	893.0																																										17501388	-1948	1949
chr19	17505569	17507045	0																																													17506307	-738	738
chr19	17510241	17517486	1	-2417.0																																												17513863	-3622	3623
chr19	17578129	17582223	1	674.0																																												17580176	-2047	2047
chr19	17721388	17729011	3	-1115.0	153.0	-881.0																																										17725199	-3811	3812
chr19	17731663	17737777	3	1368.0	399.0	1423.0																																										17734720	-3057	3057
chr19	17738819	17742289	0																																													17740554	-1735	1735
chr19	17775943	17783122	3	1388.0	3273.0	889.0																																										17779532	-3589	3590
chr19	17785534	17788938	1	662.0																																												17787236	-1702	1702
chr19	17808063	17812258	2	1970.0	-1617.0																																											17810160	-2097	2098
chr19	18014065	18015678	0																																													18014871	-806	807
chr19	18115673	18118634	0																																													18117153	-1480	1481
chr19	18128322	18131305	0																																													18129813	-1491	1492
chr19	18134033	18138296	2	1337.0	1291.0																																											18136164	-2131	2132
chr19	18143370	18147990	2	-1308.0	595.0																																											18145680	-2310	2310
chr19	18149297	18151910	1	947.0																																												18150603	-1306	1307
chr19	18161578	18164165	1	-197.0																																												18162871	-1293	1294
chr19	18164585	18171838	3	-1462.0	-1463.0	1940.0																																										18168211	-3626	3627
chr19	18254287	18261258	2	-24.0	640.0																																											18257772	-3485	3486
chr19	18291158	18292768	0																																													18291963	-805	805
chr19	18301149	18305000	0																																													18303074	-1925	1926
chr19	18306809	18311710	0																																													18309259	-2450	2451
chr19	18344813	18348323	0																																													18346568	-1755	1755
chr19	18371679	18376337	0																																													18374008	-2329	2329
chr19	18385280	18389986	1	1313.0																																												18387633	-2353	2353
chr19	18419118	18424918	0																																													18422018	-2900	2900
chr19	18447713	18453778	2	-14.0	-817.0																																											18450745	-3032	3033
chr19	18461870	18468889	2	-159.0	-534.0																																											18465379	-3509	3510
chr19	18492241	18497268	0																																													18494754	-2513	2514
chr19	18531390	18535284	0																																													18533337	-1947	1947
chr19	18535861	18540930	5	777.0	154.0	-1164.0	779.0	-1167.0																																								18538395	-2534	2535
chr19	18564234	18568789	4	-2073.0	1570.0	1629.0	1602.0																																									18566511	-2277	2278
chr19	18570424	18574293	0																																													18572358	-1934	1935
chr19	18592358	18596063	3	638.0	-128.0	768.0																																										18594210	-1852	1853
chr19	18651753	18656045	0																																													18653899	-2146	2146
chr19	18707702	18711743	0																																													18709722	-2020	2021
chr19	18742363	18746597	0																																													18744480	-2117	2117
chr19	18749955	18754529	0																																													18752242	-2287	2287
chr19	18754781	18758741	0																																													18756761	-1980	1980
chr19	18759424	18762754	0																																													18761089	-1665	1665
chr19	18765062	18770685	0																																													18767873	-2811	2812
chr19	18780155	18786763	3	-3136.0	533.0	-3095.0																																										18783459	-3304	3304
chr19	18830747	18834487	0																																													18832617	-1870	1870
chr19	18841375	18844114	0																																													18842744	-1369	1370
chr19	18849240	18850984	1	-35.0																																												18850112	-872	872
chr19	18853124	18856146	2	-264.0	-362.0																																											18854635	-1511	1511
chr19	18857767	18863898	1	754.0																																												18860832	-3065	3066
chr19	18863939	18867165	1	-1448.0																																												18865552	-1613	1613
chr19	18868207	18872236	0																																													18870221	-2014	2015
chr19	18875562	18875966	0																																													18875764	-202	202
chr19	18877777	18881443	2	743.0	730.0																																											18879610	-1833	1833
chr19	18895069	18900771	0																																													18897920	-2851	2851
chr19	18929230	18934643	1	597.0																																												18931936	-2706	2707
chr19	18987228	18990699	0																																													18988963	-1735	1736
chr19	18994391	19000544	1	2404.0																																												18997467	-3076	3077
chr19	19056965	19062096	1	2021.0																																												19059530	-2565	2566
chr19	19062999	19064869	0																																													19063934	-935	935
chr19	19103317	19107167	1	-393.0																																												19105242	-1925	1925
chr19	19107734	19114283	2	3066.0	3018.0																																											19111008	-3274	3275
chr19	19117986	19121855	2	-1723.0	-138.0																																											19119920	-1934	1935
chr19	19193256	19198520	3	1902.0	-1634.0	1845.0																																										19195888	-2632	2632
chr19	19202284	19205236	4	648.0	631.0	1358.0	675.0																																									19203760	-1476	1476
chr19	19274912	19277209	3	-520.0	-549.0	-602.0																																										19276060	-1148	1149
chr19	19278205	19283215	2	445.0	1370.0																																											19280710	-2505	2505
chr19	19299011	19300967	0																																													19299989	-978	978
chr19	19303420	19307450	1	1691.0																																												19305435	-2015	2015
chr19	19319831	19326189	1	2516.0																																												19323010	-3179	3179
chr19	19329885	19333564	0																																													19331724	-1839	1840
chr19	19337171	19343548	1	-914.0																																												19340359	-3188	3189
chr19	19344453	19351465	3	2953.0	-916.0	-1209.0																																										19347959	-3506	3506
chr19	19352507	19357760	1	-2274.0																																												19355133	-2626	2627
chr19	19381602	19384887	0																																													19383244	-1642	1643
chr19	19405185	19407542	0																																													19406363	-1178	1179
chr19	19431402	19434779	0																																													19433090	-1688	1689
chr19	19441273	19443786	0																																													19442529	-1256	1257
chr19	19471575	19477359	0																																													19474467	-2892	2892
chr19	19485788	19488510	0																																													19487149	-1361	1361
chr19	19496717	19504383	3	1895.0	-704.0	-1940.0																																										19500550	-3833	3833
chr19	19505531	19508450	1	827.0																																												19506990	-1459	1460
chr19	19508556	19511972	0																																													19510264	-1708	1708
chr19	19512235	19515169	1	-1129.0																																												19513702	-1467	1467
chr19	19525978	19529533	0																																													19527755	-1777	1778
chr19	19532553	19538908	2	648.0	648.0																																											19535730	-3177	3178
chr19	19677153	19680094	6	-1466.0	-842.0	665.0	-919.0	-1391.0	-949.0																																							19678623	-1470	1471
chr19	19706225	19710099	0																																													19708162	-1937	1937
chr19	19892625	19892875	0																																													19892750	-125	125
chr19	19902240	19903443	0																																													19902841	-601	602
chr19	20028161	20029635	0																																													20028898	-737	737
chr19	20195563	20197615	4	-859.0	-1019.0	-508.0	-559.0																																									20196589	-1026	1026
chr19	20528397	20531820	0																																													20530108	-1711	1712
chr19	20950821	20953735	0																																													20952278	-1457	1457
chr19	21145162	21148454	0																																													21146808	-1646	1646
chr19	21284917	21287619	0																																													21286268	-1351	1351
chr19	21510240	21513712	0																																													21511976	-1736	1736
chr19	21837088	21838737	0																																													21837912	-824	825
chr19	23315644	23318514	0																																													23317079	-1435	1435
chr19	23320866	23326109	0																																													23323487	-2621	2622
chr19	23335186	23336621	0																																													23335903	-717	718
chr19	23344519	23345754	0																																													23345136	-617	618
chr19	23364919	23366358	0																																													23365638	-719	720
chr19	23844207	23845364	0																																													23844785	-578	579
chr19	23878182	23882654	0																																													23880418	-2236	2236
chr19	23946664	23948888	0																																													23947776	-1112	1112
chr19	24000542	24005443	0																																													24002992	-2450	2451
chr19	24044868	24048237	0																																													24046552	-1684	1685
chr19	24098624	24099632	0																																													24099128	-504	504
chr19	24137262	24138462	0																																													24137862	-600	600
chr19	24178732	24182457	0																																													24180594	-1862	1863
chr19	24341638	24341783	0																																													24341710	-72	73
chr19	24364281	24364445	0																																													24364363	-82	82
chr19	27530860	27531032	0																																													27530946	-86	86
chr19	29204518	29206177	0																																													29205347	-829	830
chr19	29209993	29210914	0																																													29210453	-460	461
chr19	29610095	29611959	1	463.0																																												29611027	-932	932
chr19	29615381	29618305	0																																													29616843	-1462	1462
chr19	29664872	29667416	0																																													29666144	-1272	1272
chr19	29693832	29698945	0																																													29696388	-2556	2557
chr19	30010501	30012198	0																																													30011349	-848	849
chr19	30040396	30044424	0																																													30042410	-2014	2014
chr19	30049221	30053913	0																																													30051567	-2346	2346
chr19	32353322	32357281	3	817.0	342.0	1000.0																																										32355301	-1979	1980
chr19	32390061	32390919	0																																													32390490	-429	429
chr19	32628593	32632617	0																																													32630605	-2012	2012
chr19	32638755	32639798	0																																													32639276	-521	522
chr19	32649342	32653101	0																																													32651221	-1879	1880
chr19	32998496	33001930	0																																													33000213	-1717	1717
chr19	33052733	33056520	0																																													33054626	-1893	1894
chr19	33057822	33063139	0																																													33060480	-2658	2659
chr19	33095759	33100129	4	1651.0	1568.0	1644.0	1598.0																																									33097944	-2185	2185
chr19	33203365	33207801	1	833.0																																												33205583	-2218	2218
chr19	33379115	33380598	0																																													33379856	-741	742
chr19	33399379	33404868	1	320.0																																												33402123	-2744	2745
chr19	33460143	33464236	0																																													33462189	-2046	2047
chr19	33794048	33797740	0																																													33795894	-1846	1846
chr19	33812265	33814119	0																																													33813192	-927	927
chr19	34170780	34173447	0																																													34172113	-1333	1334
chr19	34198092	34200200	0																																													34199146	-1054	1054
chr19	34202591	34204184	0																																													34203387	-796	797
chr19	34204647	34206717	0																																													34205682	-1035	1035
chr19	34210922	34212317	0																																													34211619	-697	698
chr19	34229237	34230039	0																																													34229638	-401	401
chr19	34231198	34232800	0																																													34231999	-801	801
chr19	34254567	34255910	0																																													34255238	-671	672
chr19	34354302	34357748	0																																													34356025	-1723	1723
chr19	34380504	34382461	1	-25.0																																												34381482	-978	979
chr19	34383310	34388639	0																																													34385974	-2664	2665
chr19	34438704	34440463	1	872.0																																												34439583	-879	880
chr19	34447938	34449612	0																																													34448775	-837	837
chr19	34475238	34477050	0																																													34476144	-906	906
chr19	34998612	35001389	0																																													35000000	-1388	1389
chr19	35004766	35007702	0																																													35006234	-1468	1468
chr19	35008000	35013976	3	899.0	-2350.0	-2369.0																																										35010988	-2988	2988
chr19	35019188	35023198	2	-314.0	-367.0																																											35021193	-2005	2005
chr19	35028668	35031798	0																																													35030233	-1565	1565
chr19	35058636	35061653	4	-641.0	351.0	-232.0	-196.0																																									35060144	-1508	1509
chr19	35062149	35063027	0																																													35062588	-439	439
chr19	35122049	35123546	3	-659.0	-102.0	9.0																																										35122797	-748	749
chr19	35249295	35255398	1	1861.0																																												35252346	-3051	3052
chr19	35256606	35260006	2	-752.0	-726.0																																											35258306	-1700	1700
chr19	35260373	35264476	0																																													35262424	-2051	2052
chr19	35264850	35271773	6	1825.0	860.0	450.0	1151.0	855.0	1098.0																																							35268311	-3461	3462
chr19	35275842	35280215	1	-755.0																																												35278028	-2186	2187
chr19	35281311	35283188	1	-285.0																																												35282249	-938	939
chr19	35497831	35502821	1	330.0																																												35500326	-2495	2495
chr19	35535345	35538581	0																																													35536963	-1618	1618
chr19	35539318	35542758	0																																													35541038	-1720	1720
chr19	35575515	35576645	0																																													35576080	-565	565
chr19	35622166	35624622	0																																													35623394	-1228	1228
chr19	35633470	35637471	5	-1991.0	1112.0	1101.0	1117.0	1780.0																																								35635470	-2000	2001
chr19	35638959	35640285	0																																													35639622	-663	663
chr19	35709495	35713977	0																																													35711736	-2241	2241
chr19	35730768	35737394	1	253.0																																												35734081	-3313	3313
chr19	35739309	35741282	3	-943.0	887.0	562.0																																										35740295	-986	987
chr19	35741394	35745382	2	-903.0	804.0																																											35743388	-1994	1994
chr19	35766883	35768551	0																																													35767717	-834	834
chr19	35887389	35891006	1	708.0																																												35889197	-1808	1809
chr19	35945185	35949226	0																																													35947205	-2020	2021
chr19	35996335	36000405	0																																													35998370	-2035	2035
chr19	36000590	36001347	0																																													36000968	-378	379
chr19	36002034	36005196	1	211.0																																												36003615	-1581	1581
chr19	36008531	36012328	1	1779.0																																												36010429	-1898	1899
chr19	36012426	36015034	0																																													36013730	-1304	1304
chr19	36016726	36019826	1	-728.0																																												36018276	-1550	1550
chr19	36021646	36026033	2	-614.0	-727.0																																											36023839	-2193	2194
chr19	36032100	36037105	0																																													36034602	-2502	2503
chr19	36112314	36116525	2	-1497.0	634.0																																											36114419	-2105	2106
chr19	36119985	36125422	1	1991.0																																												36122703	-2718	2719
chr19	36140386	36144494	0																																													36142440	-2054	2054
chr19	36145838	36153599	1	3414.0																																												36149718	-3880	3881
chr19	36154452	36156967	0																																													36155709	-1257	1258
chr19	36159016	36163658	0																																													36161337	-2321	2321
chr19	36232985	36234435	0																																													36233710	-725	725
chr19	36234528	36236223	0																																													36235375	-847	848
chr19	36684544	36685631	0																																													36685087	-543	544
chr19	36837242	36838588	0																																													36837915	-673	673
chr19	37187564	37189877	0																																													37188720	-1156	1157
chr19	37362618	37365254	4	1027.0	252.0	403.0	618.0																																									37363936	-1318	1318
chr19	37385632	37387083	0																																													37386357	-725	726
chr19	37506081	37509195	0																																													37507638	-1557	1557
chr19	37629120	37630972	0																																													37630046	-926	926
chr19	38120159	38126383	0																																													38123271	-3112	3112
chr19	38266154	38267237	0																																													38266695	-541	542
chr19	38270256	38273048	0																																													38271652	-1396	1396
chr19	38285705	38292285	0																																													38288995	-3290	3290
chr19	38294699	38296667	0																																													38295683	-984	984
chr19	38299626	38307035	4	-948.0	-1143.0	-1139.0	-1077.0																																									38303330	-3704	3705
chr19	38307105	38311441	3	19.0	1540.0	278.0																																										38309273	-2168	2168
chr19	38335095	38338085	0																																													38336590	-1495	1495
chr19	38341558	38344163	1	-1245.0																																												38342860	-1302	1303
chr19	38344846	38346014	0																																													38345430	-584	584
chr19	38350545	38354828	1	-2041.0																																												38352686	-2141	2142
chr19	38354909	38359352	0																																													38357130	-2221	2222
chr19	38378205	38384622	2	-2007.0	440.0																																											38381413	-3208	3209
chr19	38384722	38386466	2	-398.0	-570.0																																											38385594	-872	872
chr19	38387596	38391354	0																																													38389475	-1879	1879
chr19	38406793	38410729	0																																													38408761	-1968	1968
chr19	38621446	38622830	0																																													38622138	-692	692
chr19	38647310	38650562	0																																													38648936	-1626	1626
chr19	38652225	38655865	0																																													38654045	-1820	1820
chr19	38669209	38674411	0																																													38671810	-2601	2601
chr19	38681127	38684876	0																																													38683001	-1874	1875
chr19	38693909	38697365	0																																													38695637	-1728	1728
chr19	38701868	38703860	0																																													38702864	-996	996
chr19	38708703	38714713	0																																													38711708	-3005	3005
chr19	38841768	38844218	1	-1033.0																																												38842993	-1225	1225
chr19	38844517	38846455	0																																													38845486	-969	969
chr19	38883758	38888090	0																																													38885924	-2166	2166
chr19	38907098	38913277	1	2965.0																																												38910187	-3089	3090
chr19	38918273	38919774	1	234.0																																												38919023	-750	751
chr19	38920214	38926156	2	1628.0	958.0																																											38923185	-2971	2971
chr19	38944676	38951398	0																																													38948037	-3361	3361
chr19	39028251	39033141	0																																													39030696	-2445	2445
chr19	39149297	39154340	0																																													39151818	-2521	2522
chr19	39166667	39170224	2	-1143.0	-1183.0																																											39168445	-1778	1779
chr19	39171097	39174829	0																																													39172963	-1866	1866
chr19	39176444	39178286	0																																													39177365	-921	921
chr19	39179210	39182208	0																																													39180709	-1499	1499
chr19	39340968	39342796	0																																													39341882	-914	914
chr19	39354259	39357434	1	-1168.0																																												39355846	-1587	1588
chr19	39366632	39368691	0																																													39367661	-1029	1030
chr19	39368917	39371524	0																																													39370220	-1303	1304
chr19	39372905	39375623	0																																													39374264	-1359	1359
chr19	39382108	39385599	0																																													39383853	-1745	1746
chr19	39385700	39389540	3	1688.0	901.0	1643.0																																										39387620	-1920	1920
chr19	39390486	39391445	0																																													39390965	-479	480
chr19	39409288	39411750	0																																													39410519	-1231	1231
chr19	39412499	39418242	4	-2293.0	304.0	1222.0	118.0																																									39415370	-2871	2872
chr19	39419128	39424796	9	-2823.0	-2075.0	-1046.0	-2076.0	-2603.0	-2715.0	-164.0	-1027.0	-1522.0																																				39421962	-2834	2834
chr19	39440336	39447015	0																																													39443675	-3339	3340
chr19	39468353	39471640	3	1134.0	683.0	-198.0																																										39469996	-1643	1644
chr19	39472284	39475545	6	-980.0	675.0	-615.0	703.0	472.0	604.0																																							39473914	-1630	1631
chr19	39478800	39483840	3	608.0	-1596.0	592.0																																										39481320	-2520	2520
chr19	39978139	39979741	0																																													39978940	-801	801
chr19	40026885	40028095	0																																													40027490	-605	605
chr19	40062559	40063927	0																																													40063243	-684	684
chr19	40076420	40077303	0																																													40076861	-441	442
chr19	40211515	40218653	2	-2230.0	-33.0																																											40215084	-3569	3569
chr19	40231068	40234556	0																																													40232812	-1744	1744
chr19	40262038	40269621	0																																													40265829	-3791	3792
chr19	40276075	40277865	0																																													40276970	-895	895
chr19	40283223	40287014	0																																													40285118	-1895	1896
chr19	40317698	40321758	1	-1461.0																																												40319728	-2030	2030
chr19	40356716	40362745	0																																													40359730	-3014	3015
chr19	40362848	40367200	1	-1927.0																																												40365024	-2176	2176
chr19	40372720	40375195	3	-640.0	-575.0	-560.0																																										40373957	-1237	1238
chr19	40375328	40378483	1	162.0																																												40376905	-1577	1578
chr19	40410961	40416506	0																																													40413733	-2772	2773
chr19	40436373	40442438	5	-2179.0	-2339.0	-2186.0	-2549.0	-1992.0																																								40439405	-3032	3033
chr19	40442520	40445272	0																																													40443896	-1376	1376
chr19	40447795	40453485	1	-808.0																																												40450640	-2845	2845
chr19	40588478	40592729	2	1426.0	-229.0																																											40590603	-2125	2126
chr19	40686575	40690973	0																																													40688774	-2199	2199
chr19	40702072	40705374	1	178.0																																												40703723	-1651	1651
chr19	40713044	40717400	0																																													40715222	-2178	2178
chr19	40717506	40719847	3	795.0	952.0	442.0																																										40718676	-1170	1171
chr19	40754459	40761786	1	718.0																																												40758122	-3663	3664
chr19	40762384	40765521	1	-1249.0																																												40763952	-1568	1569
chr19	40777730	40782088	4	-177.0	-549.0	-473.0	-537.0																																									40779909	-2179	2179
chr19	40806161	40810116	2	-562.0	244.0																																											40808138	-1977	1978
chr19	41263972	41265567	0																																													41264769	-797	798
chr19	41272135	41273413	0																																													41272774	-639	639
chr19	41275057	41278774	1	731.0																																												41276915	-1858	1859
chr19	41290659	41293160	0																																													41291909	-1250	1251
chr19	41293196	41295340	1	-155.0																																												41294268	-1072	1072
chr19	41296211	41297264	0																																													41296737	-526	527
chr19	41300848	41303249	2	-524.0	-525.0																																											41302048	-1200	1201
chr19	41305325	41307306	3	557.0	605.0	-505.0																																										41306315	-990	991
chr19	41307518	41309876	0																																													41308697	-1179	1179
chr19	41314605	41318891	2	-9.0	173.0																																											41316748	-2143	2143
chr19	41355923	41362626	1	1365.0																																												41359274	-3351	3352
chr19	41381120	41383983	4	-247.0	-1287.0	-1076.0	-1112.0																																									41382551	-1431	1432
chr19	41384648	41390479	0																																													41387563	-2915	2916
chr19	41391567	41393941	1	812.0																																												41392754	-1187	1187
chr19	41421092	41424046	1	302.0																																												41422569	-1477	1477
chr19	41426714	41428753	0																																													41427733	-1019	1020
chr19	41431666	41436601	4	1807.0	814.0	718.0	1631.0																																									41434133	-2467	2468
chr19	41438867	41440516	1	156.0																																												41439691	-824	825
chr19	41859375	41861936	0																																													41860655	-1280	1281
chr19	41863306	41867288	0																																													41865297	-1991	1991
chr19	41867888	41873387	1	902.0																																												41870637	-2749	2750
chr19	41873547	41876600	0																																													41875073	-1526	1527
chr19	41882289	41886639	1	3.0																																												41884464	-2175	2175
chr19	41891599	41898271	4	-485.0	2883.0	2141.0	2813.0																																									41894935	-3336	3336
chr19	41904466	41911902	3	1689.0	2973.0	1562.0																																										41908184	-3718	3718
chr19	41912234	41915984	0																																													41914109	-1875	1875
chr19	42071028	42076936	0																																													42073982	-2954	2954
chr19	42192625	42197170	0																																													42194897	-2272	2273
chr19	42227993	42230225	0																																													42229109	-1116	1116
chr19	42232293	42234263	0																																													42233278	-985	985
chr19	42236899	42240524	2	-1297.0	-1285.0																																											42238711	-1812	1813
chr19	42252894	42256168	0																																													42254531	-1637	1637
chr19	42267762	42274723	0																																													42271242	-3480	3481
chr19	42296474	42302769	2	-2797.0	-387.0																																											42299621	-3147	3148
chr19	42405170	42411347	3	964.0	885.0	885.0																																										42408258	-3088	3089
chr19	43462840	43466104	1	-1115.0																																												43464472	-1632	1632
chr19	43486023	43487798	0																																													43486910	-887	888
chr19	43503491	43508174	1	-1016.0																																												43505832	-2341	2342
chr19	43534040	43536379	3	-328.0	722.0	776.0																																										43535209	-1169	1170
chr19	43542524	43546896	2	1210.0	1286.0																																											43544710	-2186	2186
chr19	43550379	43553171	1	195.0																																												43551775	-1396	1396
chr19	43578911	43586168	0																																													43582539	-3628	3629
chr19	43590576	43591140	0																																													43590858	-282	282
chr19	43591524	43595544	1	584.0																																												43593534	-2010	2010
chr19	43606633	43609694	0																																													43608163	-1530	1531
chr19	43743417	43746300	0																																													43744858	-1441	1442
chr19	43750433	43754167	0																																													43752300	-1867	1867
chr19	44176806	44177703	3	-402.0	-404.0	-162.0																																										44177254	-448	449
chr19	44487194	44491342	0																																													44489268	-2074	2074
chr19	44655957	44658553	0																																													44657255	-1298	1298
chr19	44659947	44663242	0																																													44661594	-1647	1648
chr19	44664603	44667165	0																																													44665884	-1281	1281
chr19	44746909	44752052	1	-1826.0																																												44749480	-2571	2572
chr19	44753068	44754985	0																																													44754026	-958	959
chr19	44756797	44762043	0																																													44759420	-2623	2623
chr19	44860012	44861528	0																																													44860770	-758	758
chr19	44862856	44869654	1	937.0																																												44866255	-3399	3399
chr19	44881271	44884916	0																																													44883093	-1822	1823
chr19	44900438	44908115	4	3227.0	2993.0	919.0	1113.0																																									44904276	-3838	3839
chr19	44982471	44986294	0																																													44984382	-1911	1912
chr19	45001410	45004667	0																																													45003038	-1628	1629
chr19	45005984	45007348	0																																													45006666	-682	682
chr19	45008207	45012848	0																																													45010527	-2320	2321
chr19	45049855	45053347	0																																													45051601	-1746	1746
chr19	45063419	45067140	1	904.0																																												45065279	-1860	1861
chr19	45068231	45072886	6	1442.0	-1162.0	-1051.0	-1253.0	-256.0	2091.0																																							45070558	-2327	2328
chr19	45078724	45080852	0																																													45079788	-1064	1064
chr19	45090697	45092849	0																																													45091773	-1076	1076
chr19	45177660	45181053	0																																													45179356	-1696	1697
chr19	45182466	45185528	0																																													45183997	-1531	1531
chr19	45261310	45265389	1	-1534.0																																												45263349	-2039	2040
chr19	45293605	45298662	1	-2085.0																																												45296133	-2528	2529
chr19	45298706	45303206	1	-1448.0																																												45300956	-2250	2250
chr19	45304350	45308682	1	-972.0																																												45306516	-2166	2166
chr19	45350389	45354350	3	955.0	760.0	-872.0																																										45352369	-1980	1981
chr19	45358028	45361457	1	1049.0																																												45359742	-1714	1715
chr19	45381378	45383611	1	-144.0																																												45382494	-1116	1117
chr19	45384870	45386240	1	-306.0																																												45385555	-685	685
chr19	45390414	45392708	0																																													45391561	-1147	1147
chr19	45394109	45398385	0																																													45396247	-2138	2138
chr19	45407641	45408805	2	-522.0	64.0																																											45408223	-582	582
chr19	45409789	45412564	0																																													45411176	-1387	1388
chr19	45442415	45444096	0																																													45443255	-840	841
chr19	45468260	45469092	2	201.0	49.0																																											45468676	-416	416
chr19	45469520	45473607	8	-1414.0	-1310.0	728.0	598.0	-1977.0	445.0	-1024.0	154.0																																					45471563	-2043	2044
chr19	45474712	45477991	0																																													45476351	-1639	1640
chr19	45514885	45518203	1	-1206.0																																												45516544	-1659	1659
chr19	45523576	45524892	2	-367.0	374.0																																											45524234	-658	658
chr19	45525012	45526507	1	-439.0																																												45525759	-747	748
chr19	45527576	45530422	1	-368.0																																												45528999	-1423	1423
chr19	45549210	45554664	2	1150.0	-1610.0																																											45551937	-2727	2727
chr19	45581545	45584607	0																																													45583076	-1531	1531
chr19	45609627	45613273	0																																													45611450	-1823	1823
chr19	45620384	45624644	2	978.0	938.0																																											45622514	-2130	2130
chr19	45625109	45630255	1	863.0																																												45627682	-2573	2573
chr19	45631370	45633949	0																																													45632659	-1289	1290
chr19	45634126	45638811	0																																													45636468	-2342	2343
chr19	45687071	45692076	4	2084.0	1178.0	1867.0	2006.0																																									45689573	-2502	2503
chr19	45698068	45703976	3	-2267.0	-1940.0	-867.0																																										45701022	-2954	2954
chr19	45711134	45714520	4	703.0	1071.0	120.0	-597.0																																									45712827	-1693	1693
chr19	45716425	45720437	0																																													45718431	-2006	2006
chr19	45825226	45826947	0																																													45826086	-860	861
chr19	45829574	45831684	3	-841.0	470.0	-886.0																																										45830629	-1055	1055
chr19	45850479	45855616	0																																													45853047	-2568	2569
chr19	45883913	45887300	2	478.0	609.0																																											45885606	-1693	1694
chr19	46205282	46208501	0																																													46206891	-1609	1610
chr19	46672269	46676540	0																																													46674404	-2135	2136
chr19	46678937	46683415	1	-540.0																																												46681176	-2239	2239
chr19	46696868	46699455	2	968.0	415.0																																											46698161	-1293	1294
chr19	46704016	46706420	1	904.0																																												46705218	-1202	1202
chr19	46711086	46713504	0																																													46712295	-1209	1209
chr19	46733677	46736453	0																																													46735065	-1388	1388
chr19	46742137	46745694	0																																													46743915	-1778	1779
chr19	46752836	46758461	1	-2515.0																																												46755648	-2812	2813
chr19	46775172	46780504	1	565.0																																												46777838	-2666	2666
chr19	46781825	46784657	1	-1382.0																																												46783241	-1416	1416
chr19	46845726	46848507	1	1049.0																																												46847116	-1390	1391
chr19	46859833	46864114	0																																													46861973	-2140	2141
chr19	46878455	46881273	0																																													46879864	-1409	1409
chr19	46940154	46943988	0																																													46942071	-1917	1917
chr19	46961404	46964413	0																																													46962908	-1504	1505
chr19	46976202	46980404	0																																													46978303	-2101	2101
chr19	46987834	46991233	3	-107.0	-108.0	-27.0																																										46989533	-1699	1700
chr19	46996729	47004488	1	216.0																																												47000608	-3879	3880
chr19	47008888	47011039	0																																													47009963	-1075	1076
chr19	47016559	47019476	0																																													47018017	-1458	1459
chr19	47023821	47029792	0																																													47026806	-2985	2986
chr19	47029923	47033753	1	-442.0																																												47031838	-1915	1915
chr19	47036305	47041215	2	-1689.0	-2259.0																																											47038760	-2455	2455
chr19	47044661	47047555	2	-549.0	906.0																																											47046108	-1447	1447
chr19	47073691	47076706	0																																													47075198	-1507	1508
chr19	47082486	47085801	2	-975.0	-1017.0																																											47084143	-1657	1658
chr19	47086226	47089854	0																																													47088040	-1814	1814
chr19	47090563	47096718	0																																													47093640	-3077	3078
chr19	47110272	47113592	0																																													47111932	-1660	1660
chr19	47226044	47232147	0																																													47229095	-3051	3052
chr19	47235286	47239237	0																																													47237261	-1975	1976
chr19	47256169	47257674	0																																													47256921	-752	753
chr19	47269642	47271609	0																																													47270625	-983	984
chr19	47271939	47273977	0																																													47272958	-1019	1019
chr19	47274008	47278604	0																																													47276306	-2298	2298
